LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME
NSW85,S HILL,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,SOUDAN HEIGHTS,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,SOUTH HILL,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,ST PATRICKS,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,UNIVERSITY OF NEW ENGLAND,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,W ARMIDALE,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW85,WEST ARMIDALE,ALIAS LOCALITY,2350,NSW,110011186,Armidale
NSW1283,DONALD CREEK,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW129,BACKWATER,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1319,DUMARESQ,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW1353,DUVAL,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW1389,EBOR,GAZETTED LOCALITY,2453,NSW,110011187,Armidale Region - North
NSW1389,GUY FAWKES,ALIAS LOCALITY,2453,NSW,110011187,Armidale Region - North
NSW143,BALD BLAIR,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW147,BALDERSLEIGH,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1504,FALCONER,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1769,GREEN HILLS,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1769,GREENHILLS,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1838,GUYRA,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW1926,HILLGROVE,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW1926,WINTERBOURNE,ALIAS LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW2033,JEOGLA,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW2207,KOOKABOOKRA,GAZETTED LOCALITY,2370,NSW,110011187,Armidale Region - North
NSW2387,LLANGOTHIN,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW2387,LLANGOTHLIN,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW2448,LYNDHURST,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW285,BEN LOMOND,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3095,OBAN,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3295,PUDDLEDOCK,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW3619,GUYRA SOUTH,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3619,S GUYRA,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3619,SOUTH GUYRA,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3843,BROOKSIDE,ALIAS LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW3843,THALGARRAH,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW390,ARMIDALE,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW390,BLACK MOUNTAIN,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3902,TILBUSTER,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW3980,TUBBAMURRA,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW3980,TUBBUMURRA,ALIAS LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW4181,WARDS MISTAKE,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW4388,WOLLOMOMBI,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW4388,YOOROONAH,ALIAS LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW4408,WONGWIBINDA,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW503,BOOROLONG,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW5106,METZ,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW592,BROCKLEY,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW631,BRUSHY CREEK,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North
NSW9,ABERFOYLE,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Region - North
NSW1210,CRESSBROOK,ALIAS LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW1210,DANGARSLEIGH,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW13,ABINGTON,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW13,BINDAWALLA,ALIAS LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW138,BAKERS CREEK,GAZETTED LOCALITY,2359,NSW,110011188,Armidale Region - South
NSW141,BALALA,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW1440,ENMORE,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW1741,GOSTWICK,ALIAS LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW1741,GOSTWYCK,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW2004,INVERGOWRIE,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW2111,KELLYS PLAINS,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW2111,KELLY''S PLAINS,ALIAS LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW2126,KENTUCKY,GAZETTED LOCALITY,2354,NSW,110011188,Armidale Region - South
NSW2127,KENTUCKY SOUTH,GAZETTED LOCALITY,2354,NSW,110011188,Armidale Region - South
NSW2127,SOUTH KENTUCKY,ALIAS LOCALITY,2354,NSW,110011188,Armidale Region - South
NSW2183,KINGSTOWN,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW2632,MIHI,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW3419,ROCKY RIVER,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW3496,SALISBURY PLAINS,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW3496,SUMMERVALE,ALIAS LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW3496,WINTERBOURNE,ALIAS LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW3526,SAUMAREZ,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW3526,SUMAREZ,ALIAS LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW3527,SAUMAREZ PONDS,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW3957,TORRYBURN,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW4087,URALLA,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW4393,WOLLUN,GAZETTED LOCALITY,2354,NSW,110011188,Armidale Region - South
NSW4525,PRETTY GULLY,ALIAS LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW4525,YARROWYCK,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW74,ARDING,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South
NSW791,CAMERONS CREEK,GAZETTED LOCALITY,2359,NSW,110011188,Armidale Region - South
NSW860,CASTLE DOYLE,GAZETTED LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW860,CASTLEDOYLE,ALIAS LOCALITY,2350,NSW,110011188,Armidale Region - South
NSW194,BARDWELL VALLEY,GAZETTED LOCALITY,2207,NSW,119041375,Arncliffe - Bardwell Valley
NSW4019,TURRELLA,GAZETTED LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley
NSW4385,WOLLI CREEK,GAZETTED LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley
NSW86,ARNCLIFFE,GAZETTED LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley
NSW86,CARLTON,ALIAS LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley
NSW1905,HECKENBERG,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller
NSW2639,MILLER,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller
NSW3492,SADLEIR,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller
NSW733,BUSBY,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller
NSW97,ASHCROFT,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller
NSW98,ASHFIELD,GAZETTED LOCALITY,2131,NSW,120031390,Ashfield
NSW98,BURWOOD,ALIAS LOCALITY,2131,NSW,120031390,Ashfield
NSW103,ASQUITH,GAZETTED LOCALITY,2077,NSW,121021403,Asquith - Mount Colah
NSW1957,HORNSBY HEIGHTS,GAZETTED LOCALITY,2077,NSW,121021403,Asquith - Mount Colah
NSW2772,BOBBIN HEAD,ALIAS LOCALITY,2079,NSW,121021403,Asquith - Mount Colah
NSW2772,MOUNT COLAH,GAZETTED LOCALITY,2079,NSW,121021403,Asquith - Mount Colah
NSW2772,MT COLAH,ALIAS LOCALITY,2079,NSW,121021403,Asquith - Mount Colah
NSW2794,MOUNT KURING-GAI,GAZETTED LOCALITY,2080,NSW,121021403,Asquith - Mount Colah
NSW2794,MT KURING-GAI,ALIAS LOCALITY,2080,NSW,121021403,Asquith - Mount Colah
NSW106,AUBURN,GAZETTED LOCALITY,2144,NSW,125011582,Auburn - Central
NSW109,AUSTRAL,GAZETTED LOCALITY,2179,NSW,127011505,Austral - Greendale
NSW130,BADGERYS CREEK,GAZETTED LOCALITY,2555,NSW,127011505,Austral - Greendale
NSW1777,GREENDALE,GAZETTED LOCALITY,2745,NSW,127011505,Austral - Greendale
NSW2118,KEMPS CREEK,GAZETTED LOCALITY,2178,NSW,127011505,Austral - Greendale
NSW3451,ROSSMORE,GAZETTED LOCALITY,2557,NSW,127011505,Austral - Greendale
NSW582,BRINGELLY,GAZETTED LOCALITY,2556,NSW,127011505,Austral - Greendale
NSW3162,CAREEL BAY,ALIAS LOCALITY,2108,NSW,122021420,Avalon - Palm Beach
NSW3162,PALM BEACH,GAZETTED LOCALITY,2108,NSW,122021420,Avalon - Palm Beach
NSW3162,SANDY BEACH,ALIAS LOCALITY,2108,NSW,122021420,Avalon - Palm Beach
NSW5088,WHALE BEACH,GAZETTED LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5090,AVALON,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5090,AVALON BEACH,GAZETTED LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5090,CAREEL BAY,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5090,PARADISE BEACH,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5095,CLAREVILLE,GAZETTED LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5095,CLAREVILLE BEACH,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5095,TAYLORS POINT,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW5095,TAYLORS PT,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach
NSW1069,COPACABANA,GAZETTED LOCALITY,2251,NSW,102011028,Avoca Beach - Copacabana
NSW1069,COPACABANA BEACH,ALIAS LOCALITY,2251,NSW,102011028,Avoca Beach - Copacabana
NSW114,AVOCA BEACH,GAZETTED LOCALITY,2251,NSW,102011028,Avoca Beach - Copacabana
NSW150,BALGOWLAH,GAZETTED LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW151,BALGOWLAH HEIGHTS,GAZETTED LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW2627,MIDDLE HARBOUR,GAZETTED LOCALITY,,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW2627,THE SPIT,ALIAS LOCALITY,,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW3541,SEAFORTH,GAZETTED LOCALITY,2092,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW947,CLONTARF,GAZETTED LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW947,CLONTARF BEACH,ALIAS LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW947,WASHAWAY BEACH,ALIAS LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth
NSW1502,FAIRY MEADOW,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW1502,REIDTOWN,ALIAS LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW1502,TARRAWANNA,ALIAS LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW1502,WOLLONGONG,ALIAS LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW152,BALGOWNIE,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW1524,FERNHILL,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW2805,MOUNT OUSLEY,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW2805,MT OUSLEY,ALIAS LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW2807,MOUNT PLEASANT,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW2807,MT PLEASANT,ALIAS LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow
NSW3965,TOWRADGI,GAZETTED LOCALITY,2518,NSW,107041144,Balgownie - Fairy Meadow
NSW3965,TOWRADGI BEACH,ALIAS LOCALITY,2518,NSW,107041144,Balgownie - Fairy Meadow
NSW1361,ANGELS BEACH,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW1361,BALLINA EAST,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW1361,E BALLINA,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW1361,EAST BALLINA,GAZETTED LOCALITY,2478,NSW,112011236,Ballina
NSW1361,SHELLY BEACH,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW159,BALLINA,GAZETTED LOCALITY,2478,NSW,112011236,Ballina
NSW4275,BALLINA WEST,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW4275,W BALLINA,ALIAS LOCALITY,2478,NSW,112011236,Ballina
NSW4275,WEST BALLINA,GAZETTED LOCALITY,2478,NSW,112011236,Ballina
NSW1045,COOLGARDIE,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW1166,CUMBALUM,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW1206,DALWOOD,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW136,BAGOTVILLE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW1382,E WARDELL,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW1382,EAST WARDELL,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW1382,KEITH HALL,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW1382,PATCHES BEACH,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW1382,WARDELL EAST,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW1431,BESWICKS BEACH,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW1431,EMPIRE VALE,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW1525,FERNLEIGH,GAZETTED LOCALITY,2479,NSW,112011237,Ballina Region
NSW1525,FERNLEIGH PARK,ALIAS LOCALITY,2479,NSW,112011237,Ballina Region
NSW1706,GOAT IS,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW1706,GOAT ISLAND,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW2109,KEITH HALL,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW2201,KNOCKROW,GAZETTED LOCALITY,2479,NSW,112011237,Ballina Region
NSW2449,LYNWOOD,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW2578,MEERSCHAUM VALE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW2983,NEWRYBAR,GAZETTED LOCALITY,2479,NSW,112011237,Ballina Region
NSW3186,PATCHS BEACH,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3186,ROBINS BEACH,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3186,WARDELL,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3197,PEARCES CREEK,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW3235,PIMLICO,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3236,PIMLICO IS,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3236,PIMLICO ISLAND,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3459,ROUS,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW3460,ROUS MILL,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW3608,BALLINA SOUTH,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3608,LIGHTHOUSE BEACH,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3608,S BALLINA,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3608,SOUTH BALLINA,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3840,BOOYONG,ALIAS LOCALITY,2478,NSW,112011237,Ballina Region
NSW3840,TEVEN,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3915,TINTENBAR,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW3984,TUCKOMBIL,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW4086,URALBA,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW4179,WARDELL,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW4389,GOONELLABAH,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW4389,WOLLONGBAR,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW45,ALSTONVALE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW46,ALSTONVILLE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW5117,KINVARA,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Region
NSW605,BROOKLET,GAZETTED LOCALITY,2479,NSW,112011237,Ballina Region
NSW753,CABBAGE TREE IS,ALIAS LOCALITY,2477,NSW,112011237,Ballina Region
NSW753,CABBAGE TREE ISLAND,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region
NSW161,BALMAIN,GAZETTED LOCALITY,2041,NSW,120021387,Balmain
NSW162,BALMAIN EAST,GAZETTED LOCALITY,2041,NSW,120021387,Balmain
NSW162,EAST BALMAIN,ALIAS LOCALITY,2041,NSW,120021387,Balmain
NSW377,BIRCHGROVE,GAZETTED LOCALITY,2041,NSW,120021387,Balmain
NSW1062,COOPERS SHOOT,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW1064,COORABELL,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW1479,EUREKA,GAZETTED LOCALITY,2480,NSW,112011238,Bangalow
NSW1492,EWINGSDALE,GAZETTED LOCALITY,2481,NSW,112011238,Bangalow
NSW1517,FEDERAL,GAZETTED LOCALITY,2480,NSW,112011238,Bangalow
NSW173,BANGALOW,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW173,OPOSSUM CREEK,ALIAS LOCALITY,2479,NSW,112011238,Bangalow
NSW1897,HAYTERS HILL,GAZETTED LOCALITY,2481,NSW,112011238,Bangalow
NSW2567,EWINGSDALE,ALIAS LOCALITY,2479,NSW,112011238,Bangalow
NSW2567,MCLEODS SHOOT,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW2567,ST HELENA,ALIAS LOCALITY,2479,NSW,112011238,Bangalow
NSW2939,NASHUA,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW3278,POSSUM CREEK,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW3588,SKINNERS SHOOT,GAZETTED LOCALITY,2481,NSW,112011238,Bangalow
NSW373,BINNA BURRA,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow
NSW3772,TALOFA,GAZETTED LOCALITY,2481,NSW,112011238,Bangalow
NSW178,BANKSMEADOW,GAZETTED LOCALITY,2019,NSW,117011320,Banksmeadow
NSW178,EAST BOTANY,ALIAS LOCALITY,2019,NSW,117011320,Banksmeadow
NSW179,BANKSTOWN,GAZETTED LOCALITY,2200,NSW,119011571,Bankstown - North
NSW179,BANKSTOWN AIRPORT,ALIAS LOCALITY,2200,NSW,119011571,Bankstown - North
NSW179,BANKSTOWN NORTH,ALIAS LOCALITY,2200,NSW,119011571,Bankstown - North
NSW184,BANORA POINT,GAZETTED LOCALITY,2486,NSW,112031550,Banora Point
NSW184,BANORA PT,ALIAS LOCALITY,2486,NSW,112031550,Banora Point
NSW184,TWEED HEADS,ALIAS LOCALITY,2486,NSW,112031550,Banora Point
NSW196,BARGO,GAZETTED LOCALITY,2574,NSW,123031445,Bargo
NSW3219,PHEASANTS NEST,GAZETTED LOCALITY,2574,NSW,123031445,Bargo
NSW4492,YANDERRA,GAZETTED LOCALITY,2574,NSW,123031445,Bargo
NSW1619,GEORGES HALL,GAZETTED LOCALITY,2198,NSW,119011354,Bass Hill - Georges Hall
NSW222,BASS HILL,GAZETTED LOCALITY,2197,NSW,119011354,Bass Hill - Georges Hall
NSW2295,LANSDOWNE,GAZETTED LOCALITY,2163,NSW,119011354,Bass Hill - Georges Hall
NSW4110,GUILDFORD,ALIAS LOCALITY,2163,NSW,119011354,Bass Hill - Georges Hall
NSW4110,LEIGHTONFIELD,ALIAS LOCALITY,2163,NSW,119011354,Bass Hill - Georges Hall
NSW4110,VILLAWOOD,GAZETTED LOCALITY,2163,NSW,119011354,Bass Hill - Georges Hall
NSW2155,KILLARNEY VALE,GAZETTED LOCALITY,2261,NSW,102021044,Bateau Bay - Killarney Vale
NSW225,BATEAU BAY,GAZETTED LOCALITY,2261,NSW,102021044,Bateau Bay - Killarney Vale
NSW3999,TUMBI UMBI,GAZETTED LOCALITY,2261,NSW,102021044,Bateau Bay - Killarney Vale
NSW227,BATEMANS BAY,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW2399,LONG BEACH,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW2482,MALONEYS BEACH,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW286,BENANDARAH,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW286,BENDARAH,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW286,CULLENDULLA,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW286,NORTH HEAD,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW286,NORTH HEAD BEACH,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW3008,BATEMANS BAY NORTH,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW3008,N BATEMANS BAY,ALIAS LOCALITY,2536,NSW,101041017,Batemans Bay
NSW3008,NORTH BATEMANS BAY,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW3732,SURFSIDE,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW867,CATALINA,GAZETTED LOCALITY,2536,NSW,101041017,Batemans Bay
NSW1248,DENHAMS BEACH,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW1805,GUERILLA BAY,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW226,BATEHAVEN,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW226,CASEYS BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW226,CORRIGANS BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2345,LILLI PILLI,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2345,LILLI PILLI BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2483,CIRCUIT BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2483,MALUA BAY,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2483,MCKENZIES BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW2483,ROSEDALE BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW3438,ROSEDALE,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW3729,SUNSHINE BAY,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW3729,SUNSHINE BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW3731,SURF BEACH,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW3731,WIMBIE BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
NSW1403,EGLINTON,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW1737,GORMANS HILL,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW229,BATHURST,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW2385,LLANARTH,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW2671,MITCHELL,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW2806,MOUNT PANORAMA,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW2806,MT PANORAMA,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW3405,ROBIN HILL,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW3609,BATHURST SOUTH,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW3609,S BATHURST,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW3609,SOUTH BATHURST,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW3693,STEWART,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW3693,STEWARTS MOUNT,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW4,ABERCROMBIE,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW4276,BATHURST WEST,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW4276,W BATHURST,ALIAS LOCALITY,2795,NSW,103011058,Bathurst
NSW4276,WEST BATHURST,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW4356,WINDRADYNE,GAZETTED LOCALITY,2795,NSW,103011058,Bathurst
NSW1561,FOREST GROVE,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
NSW2114,KELSO,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
NSW2256,LAFFING WATERS,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
NSW3331,RAGLAN,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
NSW4308,WHITE ROCK,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
NSW4308,WHITEROCK,ALIAS LOCALITY,2795,NSW,103011059,Bathurst - East
NSW1075,COPPERHANNIA,GAZETTED LOCALITY,2795,NSW,103011060,Bathurst Region
