SA4_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
504,58,63,27,20,15,0,0,0,182,16,58,51,46,28,0,0,0,203,26,233,417,712,929,1245,750,290,4594,103,351,492,786,967,1245,750,290,4977,15759,18061,18231,15768,13898,9584,4645,1191,97138,977,1939,1775,1374,997,518,373,246,8192,16832,20355,20498,17925,15859,11344,5771,1725,110313,18,24,6,0,0,0,0,0,51,10,12,8,11,3,0,0,0,48,17,38,79,181,195,148,93,53,815,50,76,102,195,196,148,93,53,914,14798,19726,19255,17425,15524,11551,5913,2307,106502,716,1093,890,748,560,475,461,401,5336,15561,20893,20243,18368,16277,12181,6469,2763,112749,78,84,32,27,22,0,0,0,231,30,75,69,52,32,0,0,0,253,40,272,499,903,1115,1390,845,340,5407,146,430,591,983,1159,1390,845,340,5891,30555,37783,37486,33190,29420,21138,10559,3500,203637,1688,3026,2671,2119,1561,990,833,652,13532,32391,41245,40744,36289,32139,23530,12238,4488,223065
505,46,141,117,81,30,0,0,0,411,63,161,110,101,76,0,0,0,516,56,427,813,1300,1563,2427,1633,860,9084,163,737,1040,1481,1674,2427,1633,860,10009,33718,35271,37699,34619,28659,20948,10258,2872,204042,1476,2412,2349,2021,1462,845,679,434,11681,35354,38421,41088,38118,31802,24220,12573,4162,225736,29,41,34,18,7,0,0,0,130,16,38,22,27,3,0,0,0,101,17,70,159,293,353,283,183,112,1470,55,147,217,338,363,283,183,112,1702,32302,38973,41247,37814,32603,25926,13959,5830,228642,1231,1865,1575,1233,1016,961,957,822,9654,33586,40983,43031,39387,33981,27168,15091,6762,239995,70,187,153,98,42,0,0,0,541,73,195,137,129,82,0,0,0,616,74,498,975,1594,1921,2712,1813,967,10551,213,881,1260,1817,2039,2712,1813,967,11710,66015,74240,78944,72437,61263,46866,24219,8701,432685,2705,4282,3915,3249,2478,1811,1639,1257,21340,68940,79404,84122,77506,65784,51388,27668,10928,465735
506,29,59,52,31,18,0,0,0,187,52,95,56,47,38,0,0,0,294,80,384,621,1170,1474,2138,1288,626,7778,165,536,731,1251,1534,2138,1288,626,8262,32112,36492,36760,29612,24500,18238,8836,2401,188961,1911,3211,2820,2211,1602,929,671,507,13868,34192,40243,40310,33073,27636,21303,10792,3540,211086,21,21,10,12,3,0,0,0,62,10,26,9,14,8,0,0,0,71,26,57,138,284,305,253,164,92,1315,56,98,166,301,315,253,164,92,1442,30693,38221,38066,30828,27259,21976,11264,4567,202886,1511,2265,1843,1321,1068,915,1002,955,10878,32257,40585,40074,32455,28644,23153,12428,5616,215211,50,78,65,41,23,0,0,0,250,68,122,71,61,45,0,0,0,363,103,437,756,1451,1777,2391,1448,719,9093,220,632,892,1553,1849,2391,1448,719,9707,62808,74711,74829,60442,51764,40220,20105,6975,391846,3421,5483,4661,3532,2670,1844,1673,1465,24743,66450,80825,80385,65525,56276,44457,23222,9154,426298
507,430,918,467,245,85,0,0,0,2153,37,101,104,97,86,0,0,0,422,72,523,955,1568,1828,2071,1305,689,9012,541,1543,1524,1912,1999,2071,1305,689,11590,24947,25388,27136,25054,21519,15713,8113,2311,150170,1554,2586,2411,1852,1330,810,611,419,11581,27038,29517,31073,28818,24857,18600,10027,3417,173340,200,237,103,35,11,0,0,0,595,8,28,39,21,9,0,0,0,116,32,158,288,437,404,256,168,95,1844,246,431,432,490,427,256,168,95,2548,24999,28877,30832,28376,25063,19627,10358,4495,172621,1147,1495,1232,1063,872,781,805,746,8134,26398,30801,32489,29928,26356,20661,11331,5338,183300,640,1161,569,284,102,0,0,0,2747,48,130,145,121,100,0,0,0,540,105,683,1240,2006,2230,2331,1472,788,10847,789,1977,1952,2404,2430,2331,1472,788,14134,49943,54264,57965,53432,46578,35341,18473,6803,322794,2706,4082,3646,2910,2200,1597,1417,1162,19719,53437,60317,63557,58745,51211,39261,21356,8752,356647
509,8,0,3,5,3,0,0,0,23,0,15,16,16,14,0,0,0,66,7,64,131,384,566,1177,537,302,3177,19,90,150,408,582,1177,537,302,3272,6195,5952,6419,7578,9066,7767,3887,937,47802,751,1006,1013,1045,1047,797,465,175,6308,6965,7044,7586,9033,10696,9744,4891,1416,57378,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,4,39,95,138,122,60,34,504,3,5,50,95,143,122,60,34,517,5489,6196,7007,8246,9599,8167,4251,1577,50533,571,574,641,765,773,721,519,281,4846,6066,6776,7693,9105,10511,9010,4831,1888,55894,10,0,8,9,3,0,0,0,29,0,20,23,21,16,0,0,0,77,12,69,169,476,712,1304,600,341,3682,21,92,196,502,730,1304,600,341,3787,11680,12147,13426,15819,18667,15934,8140,2510,98334,1326,1578,1653,1812,1818,1519,986,455,11150,13030,13823,15284,18137,21212,18757,9724,3308,113275
510,3,17,28,15,3,0,0,0,67,6,36,31,14,9,0,0,0,92,11,111,229,276,290,176,47,9,1147,26,156,283,305,297,176,47,9,1304,4189,6611,6581,5163,3813,1402,367,60,28196,1038,1940,1816,1476,1077,340,94,17,7799,5254,8719,8683,6944,5191,1923,508,91,37300,0,0,4,8,0,0,0,0,12,0,6,6,9,0,0,0,0,22,5,21,53,54,54,9,7,0,210,13,26,60,68,54,9,7,0,238,4035,6952,6142,4471,3194,1280,356,81,26512,801,1386,1084,835,587,230,82,31,5036,4840,8365,7284,5377,3837,1524,448,113,31785,3,23,28,23,3,0,0,0,80,10,39,35,19,9,0,0,0,111,18,129,283,329,342,185,52,7,1347,34,186,347,377,357,185,52,7,1548,8222,13569,12722,9639,7008,2679,727,142,54710,1838,3324,2898,2308,1667,574,172,52,12835,10097,17080,15963,12321,9031,3443,949,204,69087
511,6,12,13,12,5,0,0,0,48,9,25,12,10,7,0,0,0,60,11,82,146,297,444,729,322,184,2215,23,123,165,312,457,729,322,184,2321,5867,6650,6454,6869,6900,4594,2127,432,39895,1061,1508,1353,1315,1090,665,369,115,7477,6950,8276,7976,8504,8448,5993,2813,734,49699,7,10,0,0,0,0,0,0,16,0,4,0,4,4,0,0,0,8,5,19,33,70,79,66,37,14,319,11,28,36,76,78,66,37,14,344,5451,6754,6639,6899,6674,4761,2385,826,40387,820,898,935,784,725,540,305,177,5185,6276,7681,7608,7762,7475,5369,2732,1015,45919,9,19,12,17,5,0,0,0,64,9,29,12,13,13,0,0,0,70,15,104,180,367,527,795,355,195,2533,32,148,205,394,538,795,355,195,2664,11315,13402,13093,13773,13576,9357,4514,1261,80287,1879,2404,2285,2098,1816,1212,672,289,12657,13225,15956,15584,16262,15931,11367,5542,1749,95614
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,4,3,0,0,0,0,8,20,56,91,51,26,10,0,0,247,14,44,69,46,20,4,0,0,197,30,99,157,103,55,14,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,4,5,5,5,0,0,35,9,3,3,8,0,0,0,0,19,13,14,11,9,3,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,11,0,0,3,3,0,0,0,0,13,27,66,90,55,34,14,0,0,281,21,46,74,51,21,3,0,0,221,42,116,170,109,62,18,0,0,516
599,0,6,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,5,4,19,33,38,36,39,12,0,185,5,27,39,40,37,39,12,0,201,320,573,617,526,442,303,73,10,2860,85,220,275,280,181,109,34,9,1194,414,822,926,842,667,444,118,14,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,24,4,0,3,4,6,7,0,0,31,313,528,479,346,352,230,25,12,2298,88,166,123,119,118,77,13,5,713,410,692,613,468,477,316,38,16,3030,0,6,6,0,0,0,0,0,16,0,0,0,0,3,0,0,0,5,8,21,36,42,43,45,13,0,212,8,24,42,42,46,45,13,0,229,636,1101,1094,873,795,526,101,14,5149,181,385,401,398,301,187,44,15,1902,820,1512,1543,1313,1144,758,155,30,7285
601,16,25,39,29,20,0,0,0,130,36,83,78,72,52,0,0,0,320,45,323,557,892,1064,1753,1116,582,6345,99,434,676,991,1140,1753,1116,582,6789,13528,18374,13887,12552,12539,10041,5052,1343,87309,726,1118,845,679,592,544,392,187,5078,14350,19920,15407,14213,14272,12337,6566,2116,99180,11,12,14,6,0,0,0,0,44,3,19,30,16,11,0,0,0,77,13,49,172,301,347,220,102,65,1276,28,81,214,328,362,220,102,65,1402,13131,18859,15371,14576,14782,12966,7366,3100,100159,633,895,663,528,526,618,560,352,4768,13788,19834,16250,15439,15666,13805,8028,3516,106333,25,41,55,38,17,0,0,0,172,43,101,103,89,65,0,0,0,394,57,376,730,1192,1415,1971,1219,654,7621,127,515,891,1317,1500,1971,1219,654,8193,26661,37231,29260,27130,27317,23012,12417,4437,187469,1353,2009,1508,1209,1117,1159,954,538,9852,28141,39761,31656,29653,29934,26145,14594,5631,205506
602,14,14,4,15,9,0,0,0,45,14,28,31,20,15,0,0,0,107,24,149,300,537,755,1182,734,381,4058,51,188,338,564,776,1182,734,381,4211,7977,9013,7377,8025,8843,7627,3936,930,53729,559,567,447,464,496,495,325,164,3508,8592,9763,8160,9054,10113,9300,4995,1467,61450,9,0,0,0,0,0,0,0,12,0,6,11,0,6,0,0,0,25,7,26,66,166,203,129,58,23,681,14,32,76,175,211,129,58,23,718,7651,9043,8352,9336,10145,9006,5114,1957,60606,465,450,389,399,468,511,423,291,3394,8132,9528,8816,9909,10821,9645,5601,2274,64723,17,7,7,11,7,0,0,0,56,19,34,34,23,22,0,0,0,130,33,172,367,703,956,1312,796,404,4746,63,217,414,737,984,1312,796,404,4930,15629,18055,15733,17366,18989,16635,9052,2889,114339,1027,1024,831,857,963,1001,748,453,6900,16722,19292,16981,18961,20938,18944,10599,3742,126171
603,0,0,3,8,6,0,0,0,9,3,3,7,3,13,0,0,0,28,5,52,113,190,279,406,215,88,1348,12,54,119,198,292,406,215,88,1392,1875,1760,1986,2382,3074,2776,1224,196,15287,185,158,168,184,248,265,111,50,1370,2076,1970,2269,2766,3623,3445,1559,333,18042,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,14,0,16,41,64,72,48,9,5,248,5,15,42,68,76,48,9,5,267,1584,1859,2197,2495,3306,2799,1162,333,15728,155,172,148,165,233,197,129,60,1254,1740,2044,2393,2721,3611,3040,1300,394,17243,3,0,0,9,4,0,0,0,13,10,8,9,5,11,0,0,0,46,9,64,150,257,348,453,231,89,1593,17,68,162,271,370,453,231,89,1658,3461,3613,4188,4873,6382,5575,2385,529,31010,336,328,311,345,479,459,245,114,2622,3817,4013,4662,5484,7233,6486,2862,733,35295
604,7,7,15,11,0,0,0,0,33,7,18,16,7,17,0,0,0,68,23,127,216,393,520,898,529,299,3008,30,151,248,409,541,898,529,299,3104,5759,6017,5314,6317,7280,6161,3294,720,40848,410,402,391,441,445,423,276,123,2905,6200,6570,5954,7166,8259,7484,4095,1138,46869,0,0,0,0,0,0,0,0,8,0,10,6,3,6,0,0,0,24,13,18,65,115,142,98,37,20,514,14,29,69,118,155,98,37,20,536,5624,6388,6089,7225,8274,7249,4054,1568,46462,358,376,338,379,398,436,374,157,2825,5991,6795,6499,7723,8823,7781,4469,1744,49827,3,3,15,14,6,0,0,0,36,10,26,23,9,24,0,0,0,93,30,148,281,509,667,1000,568,321,3517,45,180,317,534,690,1000,568,321,3649,11382,12404,11402,13540,15551,13408,7347,2284,87312,768,779,731,819,839,861,650,279,5732,12198,13363,12453,14892,17082,15263,8560,2887,96692
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,7,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,4,4,7,0,0,0,0,19
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,0,0,34,0,0,0,12,6,3,0,0,39,95,112,93,98,71,48,15,0,529,16,17,4,19,25,40,4,0,118,108,135,99,130,104,90,18,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,93,83,84,64,70,41,10,4,451,13,12,13,11,24,29,5,0,101,108,92,97,78,98,72,13,4,561,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,0,0,38,0,0,7,12,12,10,0,0,44,182,197,178,164,143,88,25,4,979,27,27,22,33,48,65,6,0,222,215,228,198,203,199,163,31,3,1248
701,803,1015,495,259,79,0,0,0,2648,21,77,77,53,73,0,0,0,297,34,318,473,654,663,618,245,71,3083,852,1407,1051,966,812,618,245,71,6028,6928,9708,8483,7327,5985,3809,1425,252,43917,1034,1637,1289,1065,702,428,158,43,6367,8819,12750,10821,9359,7494,4858,1830,370,56309,244,269,104,45,12,0,0,0,675,9,19,29,19,12,0,0,0,96,22,100,94,157,160,88,31,8,659,279,387,217,227,188,88,31,8,1425,6896,11648,10129,8110,6433,4078,1583,381,49258,706,1166,938,708,525,348,164,71,4619,7879,13199,11286,9043,7139,4513,1776,465,55301,1043,1281,600,306,85,0,0,0,3322,33,93,109,74,81,0,0,0,388,53,420,562,812,825,708,273,83,3737,1134,1795,1274,1197,993,708,273,83,7448,13822,21355,18610,15435,12413,7889,3010,634,93176,1745,2800,2222,1769,1227,779,326,121,10986,16701,25950,22108,18400,14637,9374,3608,833,111611
702,75,163,99,55,17,0,0,0,403,8,40,31,24,16,0,0,0,126,27,106,158,230,238,220,77,15,1068,106,305,290,310,271,220,77,15,1601,5774,6444,5334,4357,3627,1975,588,97,28188,823,1124,890,693,584,310,112,10,4543,6700,7872,6512,5358,4487,2507,780,123,34338,44,63,25,11,5,0,0,0,147,4,11,0,3,5,0,0,0,24,6,20,41,49,65,26,4,0,210,51,93,67,61,69,26,4,0,377,5601,7452,5918,4993,3987,2034,633,168,30785,627,844,622,543,457,240,81,26,3444,6279,8392,6607,5597,4514,2299,722,198,34608,115,226,124,66,17,0,0,0,545,12,52,39,33,22,0,0,0,155,32,124,197,275,301,241,88,22,1277,164,403,353,372,342,241,88,22,1983,11371,13899,11250,9354,7613,4008,1223,265,58973,1452,1966,1514,1233,1044,552,194,41,7991,12980,16263,13120,10954,8995,4809,1499,326,68943
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,13,12,11,0,0,0,60,0,3,4,4,3,0,0,0,24,12,16,22,18,17,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,13,13,12,0,0,0,70,0,6,4,4,3,0,0,0,24,15,23,22,19,17,0,0,0,94
799,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,8,13,17,16,19,3,0,82,5,9,12,14,23,19,3,0,83,79,221,242,235,219,142,23,4,1164,39,61,52,58,61,41,8,0,317,113,292,305,311,300,205,33,6,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,13,118,276,229,227,206,83,12,4,1149,43,79,38,58,75,28,0,0,320,162,364,268,280,279,114,17,4,1486,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,11,15,21,16,19,8,0,94,3,13,16,16,21,19,8,0,98,194,503,465,458,420,233,38,3,2316,80,140,91,112,135,66,12,0,640,276,661,573,591,579,318,49,7,3052
801,1077,889,1109,1055,289,0,0,0,4419,104,404,403,315,435,0,0,0,1656,123,859,1359,1955,2274,2481,1647,780,11475,1306,2155,2863,3325,2996,2481,1647,780,17553,27459,34370,29930,23402,18050,13524,6677,1850,155260,1667,2112,1475,1052,826,616,463,236,8450,30428,38637,34275,27785,21866,16625,8781,2868,181261,471,358,393,285,53,0,0,0,1552,13,117,115,113,63,0,0,0,424,45,195,427,669,640,388,209,83,2668,526,668,944,1070,762,388,209,83,4647,27988,36637,32895,26421,22055,17934,9798,3807,177535,1519,1695,1176,849,648,695,549,426,7555,30032,38992,35006,28342,23462,19022,10556,4315,189730,1547,1246,1501,1338,344,0,0,0,5973,116,518,517,427,502,0,0,0,2080,167,1061,1791,2631,2911,2874,1855,866,14146,1831,2820,3811,4397,3756,2874,1855,866,22200,55444,71009,62822,49826,40101,31461,16473,5654,332793,3186,3800,2652,1904,1474,1313,1013,663,16006,60460,77634,69285,56126,45328,35639,19340,7180,370996
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,17,0,3,6,5,0,0,0,0,19,54,46,43,30,22,10,3,0,216,7,12,21,14,13,10,4,0,74,66,60,62,53,38,21,6,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,76,44,31,23,32,8,4,0,214,4,6,7,7,8,4,0,0,32,74,53,33,30,35,10,8,0,249,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,0,3,6,4,3,0,0,0,19,136,94,70,56,56,18,7,0,435,10,17,29,20,18,11,5,0,110,148,108,104,77,78,34,10,4,560
901,6,3,4,4,4,0,0,0,18,0,0,0,0,4,0,0,0,5,0,5,8,10,16,18,9,5,74,6,6,19,12,28,18,9,5,97,141,168,210,249,295,260,97,23,1445,57,154,101,86,57,42,20,0,520,196,335,328,347,378,318,120,36,2068,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,12,8,0,0,7,5,0,3,0,20,173,189,261,269,330,234,112,28,1589,29,51,48,37,48,31,19,3,276,208,240,310,316,382,267,135,34,1887,7,3,9,6,4,0,0,0,30,0,0,0,0,7,0,0,0,4,0,5,8,19,21,18,6,5,85,9,12,16,19,31,18,6,5,122,314,358,473,519,628,494,204,49,3037,84,208,148,122,108,74,39,5,794,407,577,638,665,765,587,257,62,3953
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,11
