SA4_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
697,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,7,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
699,56,54,54,40,56,32,16,3,0,316,5,22,22,22,28,13,9,7,0,137,0,5,12,6,6,9,13,3,0,58,0,0,0,4,4,10,10,0,0,28,5,31,35,31,43,34,29,9,0,221,12,28,43,28,29,38,46,4,0,221,74,108,135,99,130,104,90,18,0,758,55,42,50,39,23,29,21,4,0,258,8,30,14,24,22,16,10,3,0,133,0,15,11,14,9,9,6,3,0,59,0,0,5,4,9,9,6,0,0,33,5,44,31,43,36,39,16,6,4,221,5,19,11,24,18,31,28,4,0,136,61,108,92,97,78,98,72,13,4,616,108,94,105,71,79,62,39,7,0,571,11,55,39,46,51,35,20,9,0,267,0,16,24,21,16,15,16,7,0,123,0,4,5,5,16,24,13,0,3,65,11,77,67,76,81,70,45,18,3,445,18,41,49,54,42,68,75,6,0,357
701,11880,6730,9516,7713,5957,4005,1988,569,85,48427,999,839,1212,1338,1601,1818,1422,560,112,9894,47,69,158,206,369,505,581,312,69,2319,0,6,19,53,120,268,359,217,48,1096,1050,916,1392,1594,2086,2594,2359,1092,228,13308,1502,1174,1848,1511,1321,904,514,178,55,9008,14429,8819,12750,10821,9359,7494,4858,1830,370,70739,11703,5740,9689,7885,5763,3784,1913,524,80,47081,681,1112,1783,1831,1732,1731,1281,551,136,10838,28,148,368,341,475,651,520,296,80,2919,3,12,38,81,163,268,363,219,91,1246,716,1274,2186,2258,2374,2648,2168,1070,318,15004,1444,872,1324,1145,911,704,424,179,66,7075,13861,7879,13199,11286,9043,7139,4513,1776,465,69161,23581,12465,19203,15605,11713,7785,3904,1091,169,95514,1685,1948,2999,3166,3332,3549,2703,1114,250,20739,76,218,523,548,844,1159,1097,613,151,5234,8,21,56,131,283,535,732,434,142,2337,1770,2187,3578,3850,4456,5245,4529,2159,546,28311,2947,2046,3166,2653,2232,1607,942,359,125,16079
702,8689,5254,5838,4462,3226,2269,1008,238,29,31009,604,555,706,911,1038,1034,703,222,34,5802,31,28,71,118,236,327,273,107,19,1219,0,5,15,26,73,171,164,90,21,556,630,591,789,1056,1343,1532,1145,418,77,7580,1222,857,1241,999,801,684,350,120,13,6283,10541,6700,7872,6512,5358,4487,2507,780,123,44877,8088,4855,6164,4446,3200,2107,881,205,33,29984,408,702,1085,1158,1271,1241,688,221,59,6831,21,77,170,205,365,408,284,110,48,1683,0,5,18,64,128,214,164,94,42,740,426,786,1275,1439,1764,1857,1131,428,145,9251,1097,641,951,721,636,551,293,83,19,4988,9613,6279,8392,6607,5597,4514,2299,722,198,44220,16776,10109,11998,8910,6421,4378,1886,443,63,60993,1006,1257,1787,2069,2309,2272,1388,452,93,12638,47,107,242,328,601,734,557,218,63,2906,8,13,35,94,196,379,328,187,63,1297,1058,1379,2064,2492,3106,3386,2276,847,224,16832,2320,1497,2195,1716,1433,1237,643,202,35,11272
797,0,9,14,15,10,9,0,0,0,52,0,0,4,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,14,0,0,4,4,5,3,0,0,0,23,0,12,16,22,18,17,0,0,0,83,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,15,0,9,20,15,15,8,0,0,0,56,0,4,4,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,6,0,0,0,14,0,0,6,4,5,3,0,0,0,24
799,207,59,184,154,120,104,67,13,4,899,10,15,18,39,60,67,58,3,0,277,0,0,4,8,18,25,21,6,0,76,0,0,0,5,4,16,15,0,0,44,10,15,24,47,86,104,89,14,0,390,42,41,88,101,109,93,46,13,0,531,260,113,292,305,311,300,205,33,6,1826,155,98,195,136,95,78,37,4,0,802,3,13,56,45,63,54,29,6,0,260,3,6,8,10,21,36,14,0,0,89,0,0,6,5,7,17,10,0,0,38,6,13,59,60,84,102,49,9,0,388,32,48,105,71,105,98,33,0,0,482,190,162,364,268,280,279,114,17,4,1675,359,152,374,295,213,182,102,18,3,1705,9,29,74,86,124,121,83,11,0,535,4,6,7,11,41,56,33,10,0,162,0,0,4,9,9,33,21,7,0,83,18,29,89,108,170,211,138,23,0,777,74,97,193,168,213,186,79,12,0,1017
801,35893,22634,29099,24994,18436,12157,6907,2597,579,153299,4133,4719,5867,5960,5817,5738,5133,2873,896,41139,250,611,909,1112,1424,1886,2396,1601,627,10823,15,36,93,194,397,792,1300,1202,554,4582,4395,5365,6874,7268,7638,8414,8826,5686,2075,56547,2468,2430,2668,2010,1709,1295,889,498,212,14171,42755,30428,38637,34275,27785,21866,16625,8781,2868,224022,34544,19872,26889,23782,17307,12162,7746,2976,788,146056,3081,6668,7802,7205,6723,6474,5941,3515,1386,48794,180,1238,1867,1831,2071,2478,2804,2013,1011,15492,10,98,265,418,771,1181,1497,1475,812,6534,3272,8006,9938,9454,9564,10126,10249,7008,3205,70816,2317,2158,2165,1777,1471,1174,1033,576,317,12992,40132,30032,38992,35006,28342,23462,19022,10556,4315,229869,70443,42503,55982,48772,35744,24319,14650,5576,1371,299359,7218,11384,13668,13166,12540,12209,11079,6392,2281,89933,430,1848,2782,2945,3489,4359,5203,3614,1636,26311,26,134,357,615,1177,1971,2795,2682,1363,11114,7665,13370,16814,16722,17208,18544,19077,12689,5282,127367,4786,4587,4839,3787,3175,2471,1914,1080,530,27163
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,19,31,33,18,18,6,8,0,0,137,4,20,13,13,10,14,0,0,0,73,0,0,0,6,3,5,0,0,0,19,0,0,0,0,4,0,0,3,0,6,4,21,12,20,17,14,6,3,0,98,3,15,11,30,19,15,10,0,0,105,23,66,60,62,53,38,21,6,0,336,15,45,29,19,15,8,0,0,0,138,0,24,10,3,9,15,0,3,0,64,0,8,5,3,0,9,0,0,0,24,0,0,0,0,0,5,4,0,0,13,0,28,11,12,10,22,8,4,0,97,0,3,7,7,4,6,4,0,0,40,21,74,53,33,30,35,10,8,0,273,33,78,67,41,36,17,8,0,0,272,4,40,22,18,18,23,0,3,0,134,0,7,7,11,6,11,3,0,0,39,0,0,0,0,4,0,4,0,4,20,6,47,25,26,22,38,14,12,4,194,7,21,17,35,22,22,11,0,0,138
901,348,130,148,173,202,228,148,47,17,1441,30,13,23,37,33,63,77,39,3,324,0,0,0,7,16,15,26,8,3,87,0,0,0,0,3,10,17,11,5,54,30,13,23,48,59,93,125,58,16,460,66,49,160,104,88,60,52,19,3,613,444,196,335,328,347,378,318,120,36,2511,296,131,160,210,196,239,140,53,8,1436,19,35,19,42,55,73,61,35,11,346,0,7,5,6,6,16,23,7,5,76,0,0,0,0,6,3,9,10,0,35,18,39,27,44,70,94,94,55,22,464,62,34,54,58,47,47,29,29,4,363,383,208,240,310,316,382,267,135,34,2263,649,263,310,381,394,470,288,95,24,2880,48,45,48,83,91,135,132,75,18,671,0,7,3,13,23,33,53,18,4,164,0,0,0,0,9,19,29,19,7,90,46,55,52,93,127,188,215,111,37,920,128,92,218,157,139,113,84,53,6,978
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
