SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
30102,0,0,0,0,3,3,14,7,0,29,0,0,0,0,7,13,8,3,0,20,0,0,0,5,3,0,6,0,3,18,0,0,4,20,0,0,0,0,0,21,0,5,4,14,18,20,72,51,17,193,12,101,182,558,466,501,326,142,36,2330,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,4,0,0,19,0,0,7,20,37,24,21,6,3,117,0,14,40,143,86,59,45,4,3,394,0,0,4,21,16,16,16,11,9,87,0,0,0,3,4,8,0,4,0,30,0,5,18,51,71,92,88,68,31,428,0,0,3,7,14,8,12,0,0,49,9,70,129,256,242,133,71,37,11,956,0,0,6,15,18,11,3,6,3,64,3,0,3,27,5,8,9,0,0,57,0,12,13,75,38,19,6,0,0,159,0,0,0,6,0,0,0,0,0,11,9,19,19,61,24,31,32,16,3,209
30103,0,0,0,0,0,3,3,0,0,8,0,0,0,0,3,4,0,0,0,15,0,0,0,0,3,0,4,0,0,10,0,0,3,15,0,0,0,0,0,20,0,3,3,13,13,14,25,11,3,83,9,111,152,652,461,320,183,52,18,1960,0,0,0,0,0,0,0,0,0,8,0,3,6,10,4,4,5,0,0,21,0,0,3,30,42,21,16,0,0,114,0,17,50,175,103,98,51,17,4,516,0,0,0,26,9,6,6,6,3,57,0,0,0,4,0,8,3,3,0,22,0,17,11,55,51,33,45,27,16,250,0,5,5,10,11,14,9,0,0,49,4,50,62,216,124,68,30,11,11,583,0,7,10,35,20,13,10,4,0,100,0,6,0,49,4,0,4,0,0,68,0,8,10,59,40,14,0,0,0,139,0,0,0,3,0,0,0,0,0,11,3,3,14,53,29,17,6,0,0,136
30201,0,0,0,0,0,0,0,3,0,9,0,0,0,5,0,0,0,0,0,5,0,3,0,18,4,3,5,0,0,41,0,0,17,69,7,5,0,0,0,93,0,0,0,4,7,0,17,9,0,41,4,67,79,246,133,96,62,29,13,732,0,0,0,4,0,3,0,0,0,8,0,0,0,14,0,3,0,0,0,21,0,12,17,34,38,13,14,5,7,137,0,19,44,136,89,66,19,11,0,391,0,0,0,13,7,7,14,3,3,50,0,0,0,11,9,10,5,4,0,40,0,0,8,21,20,16,23,8,5,90,0,0,6,22,13,7,12,4,0,67,3,21,43,124,66,39,21,7,0,329,0,8,5,41,15,19,16,10,8,108,0,0,9,49,3,6,8,0,0,76,0,4,11,37,16,8,9,0,0,93,0,0,0,4,0,0,0,0,0,6,0,15,10,31,8,5,10,0,0,82
30202,0,0,0,0,0,0,5,3,0,8,0,0,0,3,4,0,6,0,0,12,0,0,8,41,11,3,9,0,0,72,0,3,60,100,5,6,0,0,0,170,0,0,5,15,0,10,15,12,4,59,9,45,115,483,266,187,113,52,12,1286,0,0,0,0,3,0,0,5,0,8,4,3,6,21,10,0,0,0,0,47,0,11,13,57,50,33,18,13,0,198,3,21,49,285,116,113,74,22,5,692,0,0,0,21,7,4,15,3,6,55,0,0,0,9,9,6,4,0,0,35,0,5,0,40,19,14,27,20,9,134,5,11,8,24,13,8,3,0,0,63,4,11,22,122,46,31,23,10,0,268,0,3,12,49,13,18,19,3,4,126,0,3,7,82,10,11,9,0,3,111,0,15,30,86,27,13,0,3,0,179,0,0,0,4,0,0,0,0,0,5,9,8,30,61,15,20,16,7,0,149
30203,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,9,0,0,4,19,4,0,0,0,0,29,4,6,135,231,6,4,0,0,0,379,0,0,0,13,4,7,8,0,0,34,4,28,75,336,183,142,77,20,5,868,0,0,0,0,0,0,0,0,0,5,0,0,3,13,0,0,0,0,0,20,0,4,18,38,42,19,9,0,0,139,0,20,45,175,77,85,35,15,0,450,0,0,0,17,0,4,9,0,11,44,0,7,5,12,11,12,10,3,0,53,0,0,7,29,16,12,9,7,0,82,0,5,7,14,11,5,4,4,0,42,3,3,26,53,20,17,4,0,0,129,0,3,4,26,16,7,8,3,0,72,0,0,0,40,7,0,0,0,0,48,0,0,14,81,22,19,10,0,0,139,0,0,0,0,0,0,0,0,0,3,0,7,3,56,4,5,9,5,0,90
30204,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,5,0,0,9,0,0,6,17,10,7,5,3,0,51,0,12,39,158,3,4,0,0,0,223,0,3,0,8,4,12,24,10,4,70,9,78,112,426,247,214,111,52,16,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,21,0,20,20,55,39,36,16,6,0,188,3,43,66,308,163,155,84,30,4,855,0,0,0,13,11,6,4,3,0,49,0,8,0,18,23,22,10,3,0,83,0,0,6,21,21,29,18,16,14,125,0,4,4,19,10,7,8,0,0,52,0,6,17,67,41,21,16,8,6,174,0,0,17,39,16,14,9,9,0,114,0,3,3,27,3,0,0,0,0,41,0,14,25,54,21,12,5,0,0,126,0,0,0,0,0,0,0,0,0,7,0,5,9,37,12,6,14,5,0,90
30301,0,0,0,0,0,0,0,3,0,6,0,0,0,4,3,0,0,0,0,11,0,0,0,5,3,3,5,5,0,25,0,0,4,14,0,0,0,0,0,20,0,4,3,11,3,10,10,8,3,42,12,41,87,334,187,139,84,29,13,916,0,0,0,0,4,0,0,0,0,9,0,4,0,19,0,0,0,0,0,24,0,3,7,30,31,23,12,4,0,114,0,3,28,100,45,60,44,6,4,283,0,0,0,19,7,15,10,7,3,66,0,0,0,0,3,4,3,5,0,11,0,8,0,31,20,20,20,18,10,126,0,3,7,22,11,12,6,4,4,80,0,18,49,146,95,50,17,9,7,388,0,5,23,36,30,35,16,9,4,147,3,0,0,62,11,12,11,0,0,99,0,4,7,49,17,7,7,0,0,91,0,0,0,3,4,3,0,0,0,8,4,13,14,48,15,4,3,0,0,109
30302,0,0,0,0,0,0,0,0,0,6,0,0,0,8,4,0,0,0,0,16,0,0,8,15,8,0,3,0,0,27,0,5,103,194,7,0,0,0,0,310,3,0,4,19,3,8,5,17,0,65,6,33,128,393,215,152,86,32,7,1052,0,0,0,6,3,0,3,3,0,22,0,0,7,36,6,0,0,0,0,56,0,7,13,45,47,26,12,0,4,148,0,12,59,255,65,37,41,18,0,501,0,0,3,32,6,8,13,6,6,81,0,0,0,0,4,3,0,0,0,14,0,4,8,31,27,26,23,12,9,139,0,4,32,99,12,5,9,0,0,166,3,4,41,136,34,37,15,9,0,280,6,4,23,108,17,15,10,10,0,186,0,0,17,157,25,18,5,0,0,234,4,10,32,110,29,20,6,3,0,215,0,0,4,18,5,0,3,0,0,26,8,26,29,122,28,22,16,8,0,255
30303,0,4,0,0,0,0,0,3,0,7,0,0,0,7,0,0,0,0,0,9,0,7,0,12,3,9,4,3,0,35,0,0,20,47,4,3,0,0,0,72,0,5,4,17,10,5,9,18,0,63,15,95,167,354,206,131,102,43,9,1124,0,0,0,3,7,6,5,0,0,17,0,14,20,97,12,5,5,0,0,160,0,9,35,63,72,45,34,24,11,292,0,22,59,265,97,79,46,10,4,593,0,0,0,18,7,10,14,12,3,64,0,0,0,9,5,8,0,7,0,30,0,0,6,11,12,21,21,18,9,96,0,16,32,53,32,25,26,3,0,192,7,28,65,133,90,53,27,17,3,421,3,37,55,127,84,51,38,11,3,396,11,48,90,564,138,119,100,20,9,1098,0,8,19,83,26,6,7,0,0,153,0,0,0,15,8,6,0,0,0,32,3,14,34,42,22,12,13,4,0,148
30304,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,8,21,0,6,0,0,0,35,0,5,0,8,3,3,3,3,0,31,0,16,47,161,97,82,32,17,4,464,0,0,0,3,0,0,4,0,0,13,0,4,5,22,0,0,0,0,0,35,0,4,12,30,15,20,10,5,5,94,3,3,34,142,37,43,15,3,6,283,0,0,0,12,10,3,3,0,5,42,0,0,3,4,3,3,4,0,0,19,0,0,0,11,8,15,13,8,3,61,0,4,0,31,8,9,7,3,0,59,0,4,18,30,26,9,8,5,0,106,0,5,15,50,13,9,7,3,0,108,0,10,30,164,59,36,51,15,0,362,0,3,6,35,13,5,5,0,0,67,0,0,0,3,3,3,0,0,0,12,5,6,13,43,16,6,6,0,3,99
30305,0,0,0,0,0,0,0,3,0,4,0,0,4,12,4,0,3,0,0,26,0,0,0,13,0,4,0,0,0,18,0,0,6,110,0,3,0,0,0,128,0,0,0,6,3,4,22,10,7,51,8,161,234,510,247,173,90,27,3,1463,0,0,4,14,17,12,12,4,0,57,8,37,37,133,27,10,14,0,0,259,0,8,9,31,28,17,14,5,0,112,4,23,79,305,140,124,86,18,8,786,0,0,0,6,0,9,8,10,3,38,0,0,8,32,34,27,20,4,0,127,0,0,0,11,10,31,28,19,10,105,0,3,18,48,27,23,24,0,0,147,0,17,43,73,76,65,30,12,5,319,0,7,28,106,57,41,23,7,4,280,5,41,35,468,111,105,83,20,4,881,0,11,4,65,26,9,9,0,0,121,0,0,3,10,3,0,0,0,0,25,0,5,9,29,8,8,9,5,0,63
30306,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,9,7,4,0,23,0,0,3,13,0,0,0,0,0,24,0,0,0,3,4,4,6,11,3,28,7,72,131,260,123,87,66,19,6,771,0,0,0,0,0,9,4,3,0,23,6,49,32,170,23,11,8,3,0,310,0,3,13,23,26,28,23,13,7,137,3,8,34,225,61,80,53,5,8,470,0,0,0,9,0,8,7,4,0,28,0,0,5,16,7,12,9,5,0,58,0,0,0,3,6,10,17,10,10,56,0,6,13,31,22,10,13,5,0,94,3,19,30,81,40,47,22,17,0,262,0,3,8,42,16,33,11,8,5,112,11,47,60,707,145,191,138,31,3,1341,0,6,8,61,23,8,13,0,0,119,0,0,0,3,0,0,0,0,0,7,0,0,13,13,5,6,5,0,0,41
30401,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,5,3,3,23,14,3,53,0,29,54,161,112,105,53,23,9,549,0,0,0,0,0,3,4,0,0,14,0,3,0,6,0,0,0,0,0,12,0,3,3,15,16,12,11,4,0,69,0,0,8,48,38,31,18,7,0,158,0,0,0,3,5,3,9,7,8,30,0,0,0,0,4,6,0,0,0,14,0,3,8,11,19,24,14,11,10,102,0,5,10,17,12,17,24,0,0,91,0,14,52,88,66,49,39,12,7,326,0,4,12,42,50,70,27,17,6,230,0,3,9,57,13,25,21,0,0,132,0,4,0,26,22,6,0,4,0,61,0,0,0,3,0,0,3,0,0,5,5,6,19,38,12,15,8,0,0,94
30402,0,0,0,0,0,0,0,0,0,4,0,0,4,5,4,0,3,0,0,15,0,0,0,6,0,7,0,0,8,18,0,0,0,4,0,0,0,0,0,9,0,5,0,19,13,15,21,14,8,83,5,37,45,157,116,110,76,35,14,588,0,0,0,5,0,0,0,0,0,9,0,5,0,11,4,0,0,0,0,16,0,0,10,24,39,29,12,7,3,124,0,5,10,62,28,27,15,5,0,160,0,0,0,15,10,14,15,3,5,59,0,0,0,0,0,0,0,0,0,6,0,8,11,16,42,40,21,13,13,162,0,17,8,34,29,16,14,8,0,124,6,87,120,255,239,127,90,32,13,978,0,12,12,31,33,42,42,9,0,176,0,15,3,35,21,21,10,3,0,109,0,0,5,24,20,9,6,0,0,66,0,0,0,3,5,6,3,0,0,10,0,29,34,56,35,33,24,8,0,228
30403,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,15,0,5,32,76,0,0,3,0,0,114,0,3,3,10,4,9,14,8,0,51,7,34,103,148,100,99,54,42,12,594,0,0,0,0,0,0,0,0,0,3,0,11,6,37,7,3,0,0,0,69,0,0,21,33,30,24,9,0,0,120,0,3,34,107,33,11,20,0,0,207,0,0,0,18,8,5,4,0,0,46,0,0,0,5,4,0,0,0,0,4,0,5,21,21,27,11,26,15,6,138,3,27,50,69,17,12,3,3,0,185,5,15,82,110,71,35,41,11,3,367,3,10,31,96,19,10,9,5,3,194,0,7,26,105,38,16,27,3,0,218,0,12,22,56,19,6,3,0,0,119,0,3,0,10,5,0,0,0,0,22,16,55,70,88,47,24,21,14,0,333
30404,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,4,4,0,0,9,0,0,7,17,7,8,4,0,0,39,0,0,16,46,6,0,0,0,0,71,0,0,3,11,7,6,18,19,3,68,5,28,54,206,162,106,59,33,10,646,0,0,0,7,0,0,8,4,0,18,0,0,0,3,0,0,0,0,0,8,0,4,6,20,42,15,9,3,0,98,0,6,12,86,33,37,28,9,0,208,0,0,0,24,8,11,13,0,6,63,0,0,0,0,0,4,0,4,0,8,3,18,12,36,22,35,34,12,11,186,0,7,5,23,9,3,8,0,0,61,4,43,32,160,102,42,34,18,0,429,0,6,3,30,11,16,10,10,4,82,0,0,0,28,7,4,0,4,0,40,0,3,22,36,24,4,7,0,0,106,0,0,0,7,3,0,0,0,0,16,6,10,21,61,28,20,12,0,0,165
30501,0,0,0,0,0,0,4,0,0,5,0,0,4,15,0,6,0,0,0,23,0,0,13,17,4,3,0,0,0,36,0,0,73,107,0,0,0,0,0,183,0,3,15,32,8,4,19,3,5,109,3,37,181,534,170,182,102,32,7,1248,0,0,0,5,3,0,0,0,3,13,0,4,5,37,5,6,0,0,0,54,0,5,34,48,41,27,5,0,0,155,7,9,113,447,85,41,20,7,0,725,0,0,0,55,13,8,4,5,4,97,0,0,0,3,5,4,5,0,0,22,0,0,17,82,36,32,32,13,4,218,4,9,39,99,24,10,22,0,0,207,0,0,56,173,56,30,12,10,0,344,0,12,30,77,39,11,7,3,0,179,0,18,89,328,68,33,25,0,3,574,3,11,67,364,43,11,4,5,0,501,0,3,0,42,3,6,0,0,0,59,10,24,74,244,33,27,17,16,0,436
30502,0,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,3,0,0,12,0,0,0,4,0,0,0,0,0,7,0,0,15,32,0,0,0,0,0,49,0,8,0,8,3,5,6,3,0,38,4,16,65,298,165,114,60,14,5,742,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,9,26,30,16,5,0,4,87,0,9,20,73,18,30,28,5,0,177,0,0,0,18,5,7,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,5,0,51,26,28,14,3,3,135,0,6,9,21,0,0,0,0,0,44,4,10,23,135,44,19,18,4,0,256,0,4,0,23,5,0,5,0,0,39,0,0,0,57,9,3,0,0,0,71,0,0,9,62,15,15,4,0,0,105,0,3,0,9,4,3,0,0,0,20,8,26,18,76,23,14,8,0,0,167
30503,0,0,0,4,0,0,4,3,0,16,0,0,0,3,0,0,0,0,0,15,0,0,6,13,6,3,5,0,0,28,0,6,163,312,0,3,0,0,0,494,0,0,4,25,10,15,16,8,4,82,9,38,168,596,307,196,137,63,10,1528,0,0,0,3,3,3,0,0,0,10,0,3,0,35,0,0,0,0,0,43,0,5,52,76,64,39,15,0,0,260,3,32,57,273,76,66,41,8,0,562,0,0,0,44,19,7,16,4,3,105,0,0,0,12,0,3,5,3,0,21,0,12,23,65,33,41,26,18,7,225,3,22,53,84,23,16,7,0,0,213,3,14,45,229,71,39,29,7,3,435,0,11,19,77,22,10,10,7,6,165,0,8,25,145,24,13,9,0,0,225,0,6,34,200,36,15,13,0,0,301,0,0,4,17,3,0,4,0,0,28,15,47,38,171,42,30,26,5,0,372
30504,0,0,0,0,4,0,5,4,0,7,0,0,0,6,0,4,3,0,0,13,0,0,0,4,0,0,0,0,0,7,0,0,41,54,0,0,0,0,0,102,3,4,3,21,11,10,12,13,0,76,0,30,80,244,171,104,70,32,7,740,0,0,0,3,0,6,0,3,0,14,0,0,0,8,0,0,0,0,0,12,0,0,8,27,32,16,10,0,0,92,0,6,29,95,22,19,12,0,0,177,0,0,0,23,6,3,5,0,0,48,0,0,0,5,0,0,0,0,0,5,0,0,13,29,35,36,17,8,4,154,0,13,32,45,13,5,3,0,0,119,0,9,52,149,43,41,29,10,5,336,0,0,8,25,7,4,12,5,0,72,0,0,13,84,15,8,9,0,0,132,4,3,15,64,25,3,5,0,0,123,0,0,0,9,3,3,0,0,0,20,13,43,59,122,40,29,17,0,3,321
30601,0,0,0,0,0,9,0,5,0,17,0,0,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,0,0,0,0,12,0,0,3,19,21,22,29,15,7,123,8,53,55,225,206,212,145,27,15,939,0,0,0,0,0,4,0,0,0,4,0,3,0,3,0,0,0,0,0,8,8,42,75,149,116,65,34,8,0,500,0,13,19,139,67,56,31,4,0,334,0,3,0,23,17,7,15,0,0,67,0,0,0,0,4,0,0,0,4,8,0,3,9,30,27,64,37,13,3,193,0,6,8,3,11,10,9,0,0,46,5,16,40,91,73,32,22,11,0,282,0,0,5,23,5,11,0,5,0,51,0,0,3,28,3,0,0,0,0,38,0,11,9,77,44,22,12,0,0,174,0,0,0,0,5,4,0,0,0,11,3,13,16,63,28,21,28,10,0,184
30602,0,0,0,0,4,8,5,4,0,19,0,0,0,6,6,3,3,3,4,26,0,0,5,43,6,4,0,0,0,70,0,49,105,101,4,0,5,0,0,260,0,3,0,23,19,15,35,17,3,124,7,55,116,364,301,268,185,69,16,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,28,9,58,99,289,224,131,102,12,6,928,0,61,94,433,219,247,133,26,0,1214,0,0,0,24,0,5,11,5,4,53,0,0,4,10,5,14,19,0,0,61,0,0,3,33,28,25,38,27,11,180,0,0,0,19,14,6,8,7,0,51,0,5,15,56,28,20,19,7,0,153,0,4,0,29,16,14,13,7,0,83,0,6,0,103,8,0,0,0,0,126,0,14,42,182,97,36,24,4,0,400,6,0,0,12,0,6,0,0,0,18,3,7,9,96,22,21,16,17,0,195
30603,0,0,0,0,0,0,10,3,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,5,35,4,6,4,52,39,87,54,13,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,17,6,3,0,74,0,12,10,88,46,48,25,8,0,238,0,0,0,0,0,0,0,4,0,7,0,0,0,5,0,4,0,0,0,6,0,0,0,3,7,9,19,6,0,47,0,0,0,3,0,0,3,0,0,7,0,7,3,11,10,8,8,0,0,43,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,16,0,4,8,41,21,13,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,10,8,0,0,43
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,4,0,10,13,0,0,31,0,4,8,58,32,54,44,10,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,7,0,0,20,0,4,4,26,11,9,0,3,0,60,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,9,4,0,34,0,0,0,0,4,0,0,0,0,10,0,0,0,5,0,3,5,0,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,6,0,4,0,23,13,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,11,10,0,0,47
30605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,17,0,0,0,19,8,5,25,13,3,76,0,11,19,69,82,117,89,33,5,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,40,31,44,29,3,0,165,0,5,3,59,38,43,33,10,0,194,0,0,0,3,7,0,9,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,8,10,10,18,14,0,54,0,0,0,0,3,5,4,0,0,17,0,6,4,25,9,10,10,8,0,78,0,0,0,4,3,0,3,0,0,16,0,0,8,63,0,0,0,0,0,70,0,0,3,32,23,12,7,0,0,69,0,0,0,0,0,0,0,0,0,7,0,0,3,25,10,14,39,5,3,107
30701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,10,0,0,0,5,0,0,10,9,0,32,0,6,17,77,61,71,23,11,7,287,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,12,7,0,0,0,33,0,31,32,107,56,41,15,9,0,294,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,3,6,0,26,0,0,0,0,3,0,0,0,0,5,8,9,5,45,18,16,5,0,0,101,0,0,0,7,0,0,0,0,0,11,0,0,3,21,0,0,0,0,0,22,0,0,0,10,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,4,0,28
30702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,5,0,0,0,6,0,6,14,7,5,35,0,13,22,61,54,77,40,26,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,7,0,0,0,27,4,51,39,153,53,41,21,5,0,356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,13,3,0,29,0,0,0,0,3,0,0,0,0,5,0,7,7,37,17,20,5,0,3,104,0,0,0,5,3,0,0,0,0,8,0,0,0,23,4,4,3,0,0,40,0,0,7,8,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,8,12,0,4,40
30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,3,8,9,22,15,0,61,0,6,14,61,60,96,83,21,0,343,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,9,9,9,0,0,0,26,0,7,21,84,45,37,21,0,0,220,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,13,8,3,51,0,0,0,3,4,3,0,0,0,13,0,0,10,11,12,7,12,4,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,26,0,0,0,0,0,26,0,0,0,16,12,5,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,10,9,3,0,54
