SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
51001,43,307,1024,3613,2259,275,52,207,7777,22,178,371,223,40,0,0,38,876,9,34,120,91,11,0,0,5,273,33,209,497,312,50,3,0,35,1147,0,31,146,61,4,0,0,5,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,35,141,60,4,0,0,11,253,100,235,74,61,37,11,4,96,627,15,54,47,31,30,7,6,42,242,191,843,1784,4081,2388,294,67,400,10043
51002,6,142,413,2443,1623,167,27,88,4910,0,121,203,281,56,4,0,15,683,0,27,57,122,49,6,0,5,261,0,152,260,399,102,4,0,21,942,4,80,164,45,0,0,5,8,300,0,23,79,11,0,0,0,0,116,0,24,33,17,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,129,268,76,0,0,3,9,486,20,46,5,13,6,3,0,7,103,6,25,10,8,5,3,3,4,61,35,484,965,2934,1737,182,37,136,6508
51003,9,52,264,3016,2616,218,42,109,6325,4,53,377,300,50,6,0,23,814,0,34,42,70,7,0,0,4,155,4,87,420,366,62,6,0,27,972,10,52,34,24,0,0,3,3,125,0,31,14,12,0,0,0,3,58,0,7,28,10,0,0,0,0,40,0,61,65,5,0,0,0,0,137,0,0,3,0,0,0,0,0,3,13,155,141,53,0,0,3,3,362,19,59,22,17,18,4,0,11,154,6,25,8,6,9,3,3,14,70,47,376,855,3462,2702,231,46,163,7888
51101,12,118,442,2303,1790,285,61,73,5082,5,65,187,93,15,4,0,17,381,0,0,17,13,3,0,0,0,40,5,66,205,104,20,3,0,17,421,0,36,35,18,0,0,0,5,100,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,38,20,0,0,0,5,105,23,51,20,4,0,0,0,4,99,0,6,9,18,21,10,0,0,72,37,276,712,2454,1836,302,64,95,5777
51102,11,75,272,1340,625,74,32,50,2480,0,45,117,55,3,0,0,9,230,0,5,11,20,0,0,0,4,37,0,49,131,74,3,0,0,12,271,0,78,19,5,0,0,0,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,19,5,0,0,0,6,112,67,134,41,44,49,8,4,19,372,4,13,10,13,4,0,5,6,60,80,347,471,1481,685,87,50,87,3291
51103,13,152,733,4612,3714,547,101,231,10107,3,221,575,570,41,0,6,58,1477,0,9,67,103,41,4,0,8,229,3,233,638,667,84,4,6,63,1700,0,53,75,13,3,0,0,8,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,53,79,20,3,0,0,8,176,31,118,18,21,8,7,0,12,210,6,16,19,11,15,3,8,10,84,56,582,1487,5329,3829,557,116,318,12275
51104,38,264,1424,7019,6895,822,182,269,16914,4,154,749,451,38,6,4,30,1416,0,12,93,127,105,28,0,6,381,3,159,842,575,145,29,0,38,1796,0,77,102,58,6,0,0,24,264,0,4,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,12,4,83,116,59,6,0,0,24,296,39,142,48,42,22,4,6,22,329,3,37,42,37,17,7,12,20,163,89,679,2474,7737,7084,859,197,370,19497
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,9,59,632,3962,1249,224,59,116,6310,0,8,66,15,5,0,0,3,92,0,0,18,8,0,0,0,0,27,0,7,87,25,5,0,0,3,121,0,56,462,108,7,0,0,7,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,0,58,464,111,6,4,0,7,648,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,4,10,127,1183,4096,1263,230,59,128,7098
60102,7,252,2929,11847,4733,988,172,201,21142,15,223,437,76,13,0,0,22,793,0,59,241,58,4,5,0,7,379,21,285,681,139,15,5,0,31,1166,0,57,98,19,8,0,0,3,189,0,9,56,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,11,0,0,0,15,0,72,161,24,14,0,0,3,272,6,26,13,11,0,0,0,0,68,0,7,6,12,5,0,0,6,32,33,644,3791,12032,4772,995,174,244,22688
60103,32,229,3397,11132,3051,625,149,261,18881,8,281,477,60,8,3,0,33,884,0,38,195,42,11,0,0,8,294,8,322,670,105,23,3,3,40,1175,16,658,1413,269,45,11,3,84,2498,0,17,20,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,14,20,681,1437,271,45,9,3,92,2560,10,35,26,31,10,5,0,6,112,0,3,21,4,4,0,4,4,42,75,1266,5557,11541,3128,641,156,405,22775
60104,26,172,1941,6238,3304,746,169,100,12678,0,121,259,52,4,0,0,9,445,0,4,162,106,15,0,0,3,291,0,124,420,159,19,4,0,9,739,0,37,117,41,5,0,0,9,207,0,0,3,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,0,13,0,44,117,47,7,4,0,9,227,5,13,13,9,0,0,0,4,58,0,0,6,6,4,0,0,0,13,30,356,2493,6459,3344,750,169,113,13721
60105,33,375,2645,6488,3851,1079,255,95,14818,6,209,477,178,40,4,3,7,934,10,188,743,443,88,20,4,15,1519,12,404,1221,623,129,28,10,26,2454,70,859,1054,299,69,18,8,31,2417,43,302,424,103,22,8,3,15,907,16,124,372,68,3,0,0,14,593,0,0,22,6,0,0,0,0,31,0,48,30,10,5,4,0,0,89,131,1328,1899,483,102,25,11,60,4039,8,32,37,22,5,0,0,4,109,5,16,25,10,5,0,8,6,79,196,2150,5826,7633,4087,1134,281,192,21501
60106,26,199,1395,3698,1314,245,52,93,7012,3,19,38,23,0,0,0,7,87,0,0,8,5,0,0,0,0,20,3,19,48,31,0,0,0,8,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,4,0,0,0,8,13,23,7,6,5,0,0,0,47,0,7,4,13,4,0,0,0,26,39,246,1460,3745,1321,242,50,104,7205
60201,38,374,4259,15707,6266,1182,237,347,28402,8,440,1323,295,36,10,0,193,2298,0,58,308,361,116,25,9,8,890,7,496,1635,655,148,38,8,201,3193,16,687,1548,249,39,10,3,61,2616,0,25,69,6,4,0,0,3,112,7,13,10,0,0,0,0,0,31,0,0,6,9,0,0,0,0,9,0,44,38,16,6,0,0,0,104,19,764,1678,280,47,17,4,69,2878,3,30,50,22,11,0,0,3,126,3,18,14,14,7,0,3,4,68,80,1686,7633,16674,6483,1235,251,619,34665
60202,36,273,1619,4677,1858,414,101,151,9132,0,63,84,25,7,3,4,9,193,0,0,0,19,27,11,0,0,59,0,63,90,39,33,10,4,9,257,0,7,44,5,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,11,44,7,4,0,0,0,66,11,27,21,13,6,0,0,26,103,0,0,3,0,0,0,0,0,14,52,386,1771,4746,1897,429,108,186,9563
60203,87,438,2443,8062,2921,526,155,268,14899,0,143,274,55,8,5,3,16,495,0,4,5,30,12,7,0,0,50,0,142,279,83,16,7,4,16,547,4,70,317,70,7,0,0,10,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,70,319,70,7,0,0,10,488,27,52,21,24,11,5,0,19,160,0,6,6,12,3,3,3,4,35,119,714,3062,8249,2959,538,168,316,16128
60301,35,165,731,2304,927,211,82,76,4531,0,6,10,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,23,6,13,14,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,14,3,0,0,0,0,42,3,10,6,13,0,0,5,0,36,0,0,4,3,5,0,0,0,12,44,197,769,2324,932,214,85,77,4643
60302,82,385,1614,3972,1504,289,89,115,8049,5,20,78,12,3,0,0,0,117,0,0,4,0,0,0,0,0,4,5,20,80,12,3,0,0,0,119,0,8,15,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,5,14,4,0,0,0,0,33,19,48,28,6,0,0,0,3,117,4,6,3,8,0,0,4,0,21,111,471,1742,4003,1504,296,91,121,8335
60303,34,186,788,1464,451,90,35,56,3099,3,15,16,12,0,0,0,0,45,0,0,5,0,0,0,0,0,11,3,17,16,10,0,0,0,0,51,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,10,5,16,3,9,0,0,0,0,38,0,6,6,3,9,0,0,4,22,44,223,815,1492,461,92,34,60,3226
60401,20,269,2722,11001,3586,570,112,255,18535,5,446,824,105,7,0,0,57,1450,5,17,139,21,0,4,0,5,196,12,464,958,133,11,4,0,58,1639,8,29,39,5,0,0,6,3,94,17,21,5,0,0,0,0,0,43,0,12,19,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,20,71,69,15,3,0,6,3,186,14,65,24,30,4,0,0,28,169,0,7,3,4,5,0,0,3,31,70,870,3776,11184,3612,574,119,358,20568
60402,39,294,2597,10180,3382,574,129,221,17410,6,336,864,167,16,4,0,56,1442,3,19,123,23,4,0,0,4,177,6,352,988,193,13,5,0,55,1620,0,0,32,10,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,3,33,15,0,0,0,0,58,27,95,42,20,4,4,0,9,196,0,9,13,6,0,0,0,0,37,74,745,3672,10412,3401,582,135,291,19327
60403,23,188,1035,3760,1285,208,59,110,6664,0,45,99,13,0,0,0,11,172,0,4,5,8,0,0,0,0,12,0,50,103,17,0,0,0,11,185,4,18,19,14,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,19,14,0,0,0,3,57,3,9,9,14,0,0,0,3,40,5,0,3,16,4,0,4,0,38,32,268,1167,3814,1292,215,61,131,6984
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,13,48,117,927,985,287,76,33,2481,6,87,358,96,6,0,0,9,562,9,52,476,487,75,4,0,13,1112,9,136,831,583,81,4,0,24,1674,10,90,331,363,46,3,3,16,856,9,126,501,274,0,0,0,22,932,14,250,990,704,11,0,3,28,2015,38,448,1028,922,44,5,0,31,2516,0,0,0,0,0,0,0,0,0,76,910,2850,2257,106,6,11,89,6311,10,23,7,6,6,0,0,3,50,5,18,9,3,0,0,0,17,50,122,1137,3811,3772,1182,297,86,163,10567
70102,30,110,385,6750,3891,905,217,186,12471,3,181,703,205,13,3,0,29,1143,0,42,632,149,13,0,0,17,858,3,224,1331,357,29,3,3,56,2005,8,222,1301,342,40,4,0,44,1963,40,135,549,61,0,0,0,21,802,0,49,541,216,6,0,0,13,824,0,0,13,0,0,0,0,0,10,0,10,0,0,0,0,0,0,15,44,423,2404,622,48,4,7,76,3617,35,66,14,7,3,0,0,15,146,3,14,12,0,0,4,0,9,37,114,836,4145,7737,3974,913,222,330,18273
70103,64,362,862,2073,1488,478,201,121,5650,0,4,31,52,12,0,0,7,99,0,0,0,4,5,0,0,0,3,0,4,31,55,10,0,0,7,112,0,0,3,0,0,0,0,0,5,0,27,72,0,0,0,0,4,99,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,76,0,0,0,0,0,116,48,109,9,21,9,5,0,25,226,3,18,14,6,4,0,0,9,47,120,527,985,2155,1514,483,202,158,6143
70104,17,74,305,4715,3588,438,73,125,9334,5,60,407,437,16,0,0,26,950,0,7,98,96,13,0,0,0,210,5,64,501,532,37,0,0,29,1158,0,188,627,322,20,3,0,50,1204,0,5,63,26,0,0,0,0,96,0,14,302,89,3,0,0,8,417,0,22,33,15,0,0,0,0,65,0,6,0,0,0,0,0,0,4,0,225,1025,453,19,3,0,60,1786,0,9,5,0,0,0,0,0,14,0,9,6,0,0,0,0,0,14,24,375,1836,5704,3645,439,73,220,12311
70201,32,223,728,3996,1893,331,88,153,7450,32,434,960,416,37,3,3,35,1929,5,101,525,182,8,0,0,26,835,31,534,1485,597,50,7,5,65,2768,47,239,133,34,7,0,0,5,469,3,8,10,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,53,259,145,34,3,0,0,13,507,68,113,30,13,11,0,0,26,266,26,76,53,19,10,3,5,25,220,206,1199,2440,4665,1975,340,101,282,11208
70202,4,65,161,711,177,27,12,45,1200,0,33,28,10,0,0,0,4,73,3,18,6,3,0,0,0,0,36,3,51,44,11,0,0,0,4,116,0,18,14,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,53,3,20,4,4,0,0,0,6,42,0,9,0,4,4,0,4,0,18,14,171,227,728,187,28,14,56,1428
70203,50,236,760,1423,405,62,26,62,3027,0,65,151,24,23,0,0,15,282,0,0,0,4,0,0,0,0,7,0,65,152,29,23,0,0,13,290,0,18,64,17,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,66,17,0,0,0,0,107,66,66,12,19,11,0,4,21,195,6,24,19,15,5,0,5,8,91,122,415,1014,1506,446,63,31,114,3713
70204,0,51,392,1284,360,50,33,49,2215,0,25,111,38,0,0,0,3,181,0,0,0,0,0,0,0,0,0,0,25,111,40,0,0,0,3,181,0,15,35,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,6,0,0,0,0,60,0,5,4,0,3,0,0,7,21,0,5,9,15,3,0,0,3,33,3,103,544,1348,361,49,33,61,2506
70205,22,131,346,1930,712,123,39,72,3389,10,122,284,76,8,0,0,30,536,0,17,71,39,0,0,0,4,133,10,138,356,115,12,0,0,35,666,0,9,48,15,0,3,0,13,93,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,15,0,3,0,13,93,50,90,29,20,12,0,0,17,216,14,40,29,22,13,6,4,28,148,97,416,811,2106,749,130,50,165,4513
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,18,267,983,12376,10919,2187,440,215,27414,0,198,1726,1808,186,19,9,38,3976,0,139,775,1620,283,12,7,29,2873,0,335,2505,3427,470,27,12,69,6848,14,236,505,222,33,0,3,15,1029,9,311,484,93,0,0,0,9,913,3,1154,953,171,3,0,0,17,2305,11,447,402,76,0,0,0,9,938,0,5,20,11,0,3,0,0,40,41,2158,2351,571,38,7,3,49,5220,0,0,0,0,0,0,0,0,0,0,3,10,8,10,0,0,5,34,71,2769,5847,16380,11436,2219,454,336,39514
80103,0,16,75,84,40,13,4,5,233,0,6,11,14,0,0,0,0,34,0,0,0,21,4,0,0,0,22,0,6,11,29,4,0,0,0,53,0,47,9,0,0,0,0,3,61,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,0,0,0,0,3,66,8,56,75,18,0,0,0,4,157,0,0,4,5,0,0,0,0,8,8,120,169,137,44,13,9,11,515
80104,6,74,711,6031,10400,2017,239,182,19651,0,36,707,1558,99,10,0,19,2428,10,183,865,2015,532,35,0,36,3668,10,222,1572,3576,629,40,0,54,6098,4,51,119,25,3,0,0,0,201,0,559,558,163,30,0,0,14,1329,0,664,862,175,23,0,0,23,1748,0,81,393,112,0,0,0,5,593,0,5,5,3,0,0,0,0,10,3,1358,1933,477,56,0,3,43,3880,0,0,0,0,0,0,0,0,3,3,5,9,7,9,3,0,5,53,23,1658,4221,10094,11096,2061,240,280,29684
80105,12,163,687,4237,3239,761,123,62,9286,11,208,425,529,87,13,4,26,1303,4,319,897,1501,202,19,4,11,2964,18,522,1325,2031,295,30,11,32,4263,10,770,966,169,14,5,0,22,1952,23,820,1023,169,10,0,3,18,2064,32,1024,1387,271,11,0,0,13,2748,37,1278,1530,356,20,0,0,22,3239,0,35,15,9,4,0,3,3,72,107,3921,4914,974,69,3,6,84,10078,0,0,0,0,0,0,0,0,0,3,20,14,10,0,0,0,0,39,142,4619,6942,7248,3597,803,143,181,23677
80106,3,77,407,1895,2129,700,136,44,5387,0,50,139,194,46,4,0,8,447,0,88,319,565,110,19,4,3,1104,6,137,454,759,155,21,4,10,1553,11,168,584,135,12,0,0,9,919,7,248,1087,215,3,0,0,10,1581,13,1175,1737,555,5,0,0,16,3506,0,74,49,30,0,0,0,3,148,0,61,77,6,0,0,0,0,146,32,1726,3543,940,24,0,0,38,6309,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,20,40,1939,4409,3595,2314,723,139,95,13258
80107,11,103,658,11784,10820,2209,386,213,26178,0,101,952,2153,147,4,0,26,3388,0,55,337,705,211,5,0,13,1322,0,154,1291,2855,362,8,0,41,4708,0,45,145,481,59,0,0,13,743,0,38,138,25,3,0,0,0,200,15,218,265,41,0,0,0,10,549,0,239,164,47,0,0,0,5,459,0,6,15,12,3,3,0,0,43,17,551,720,611,67,6,0,33,1999,0,0,0,0,0,0,0,0,0,0,3,5,7,3,0,0,7,22,26,813,2682,15251,11252,2218,389,285,32919
80108,8,41,204,3097,3248,713,119,47,7477,7,95,492,288,56,0,0,15,954,0,37,70,172,28,3,0,0,322,7,137,555,464,85,3,0,20,1276,0,63,169,34,10,0,0,4,280,0,0,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,23,19,3,0,0,0,102,3,111,204,58,16,0,0,4,398,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,24,291,965,3619,3349,722,125,65,9154
80109,10,58,270,3363,3826,1098,237,70,8933,3,149,394,477,93,5,5,7,1135,12,270,801,783,97,4,0,15,1982,19,422,1193,1260,191,9,10,21,3118,19,94,180,51,11,0,0,0,356,26,428,706,124,3,0,0,25,1306,3,218,408,136,0,0,0,12,777,0,313,415,52,0,0,0,9,794,0,10,10,10,0,0,0,0,29,46,1066,1711,376,10,0,0,43,3258,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,4,16,73,1548,3188,5000,4031,1104,246,136,15322
80110,0,8,23,331,1042,259,27,11,1704,0,0,58,14,16,0,0,0,95,0,39,207,502,138,6,0,5,902,0,43,265,515,159,6,0,3,996,0,10,54,18,0,0,0,0,80,0,67,146,95,31,0,0,0,343,0,280,526,176,20,0,0,8,1014,0,10,16,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,367,748,287,60,0,0,12,1471,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,6,4,416,1038,1133,1256,269,29,27,4178
80111,0,3,20,68,64,12,9,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,20,64,67,12,11,4,185
