SA3_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50705,182,4100,252,4536,180,3560,408,4142,468,7597,880,8950,717,7271,873,8860,881,7173,699,8747,958,6280,520,7755,585,4291,271,5146,356,2354,240,2947,81,635,138,853,4402,43258,4283,51935,186,3832,236,4249,238,3462,265,3968,846,7948,582,9380,1319,7735,467,9524,1607,7122,407,9141,1572,5928,299,7800,935,4551,270,5757,358,2592,311,3268,55,926,240,1225,7117,44113,3080,54306,374,7928,488,8784,419,7020,670,8106,1312,15550,1462,18324,2040,15011,1340,18382,2489,14296,1110,17886,2526,12208,818,15559,1516,8846,539,10901,713,4942,547,6210,134,1559,387,2083,11520,87373,7360,106248
50901,103,1635,182,1918,75,1166,126,1372,189,2596,422,3209,296,2666,431,3391,463,3037,361,3860,665,3452,354,4472,446,3310,288,4040,225,1735,177,2136,80,541,87,709,2540,20137,2435,25111,96,1479,161,1735,86,1041,90,1216,316,2562,232,3111,575,2735,230,3537,791,3081,283,4157,990,3327,298,4617,634,3145,301,4076,298,1775,217,2284,55,752,128,935,3835,19892,1932,25658,199,3109,344,3654,161,2210,216,2587,501,5160,655,6315,866,5399,663,6934,1252,6115,645,8013,1657,6781,649,9084,1084,6455,588,8126,520,3510,390,4420,141,1287,220,1644,6379,40027,4366,50772
50902,79,1215,193,1487,59,1028,188,1274,142,2233,513,2886,245,2339,500,3078,413,2843,574,3832,511,3600,594,4708,419,3446,455,4321,190,1598,270,2058,45,381,81,504,2096,18675,3361,24135,56,1086,146,1293,62,827,119,1017,235,2160,284,2677,437,2295,317,3048,664,2645,396,3703,842,3188,409,4435,581,2821,353,3758,194,1431,264,1894,31,537,114,686,3104,17000,2407,22507,137,2307,338,2781,118,1858,312,2283,375,4389,795,5560,681,4634,818,6125,1076,5490,966,7536,1353,6788,996,9141,1002,6267,806,8072,388,3027,533,3947,72,924,197,1196,5200,35682,5762,46644
50903,16,380,66,463,25,371,55,455,63,790,103,953,98,873,139,1114,133,1063,145,1342,203,1156,171,1521,136,1118,131,1387,58,552,85,692,20,145,38,203,752,6457,924,8132,23,343,58,425,22,316,50,379,90,795,107,992,147,833,133,1109,227,893,124,1247,281,1054,129,1462,158,909,108,1174,57,502,95,659,11,197,60,268,1020,5835,871,7726,43,724,118,891,42,691,105,836,149,1586,208,1943,246,1705,276,2226,363,1957,268,2586,485,2208,296,2989,295,2027,241,2561,116,1057,179,1351,28,349,96,471,1776,12292,1792,15859
51001,49,822,187,1062,77,775,223,1077,169,2070,527,2770,200,1844,442,2490,167,1711,479,2355,115,1404,367,1892,75,805,188,1070,17,238,66,321,0,45,13,66,880,9717,2487,13093,66,841,202,1110,126,845,195,1161,289,2423,576,3291,295,2053,430,2778,311,1618,378,2305,220,1378,282,1882,91,644,149,885,25,211,55,290,3,54,29,81,1423,10065,2299,13786,118,1666,390,2175,197,1621,414,2235,461,4497,1102,6066,492,3898,874,5272,471,3326,862,4658,340,2781,651,3773,169,1448,338,1958,43,450,115,607,6,100,38,139,2302,19782,4784,26876
51002,47,481,108,639,28,571,189,798,121,2093,773,2988,131,2034,724,2886,102,1534,551,2195,86,1207,417,1704,22,302,81,409,4,69,12,86,0,16,3,19,545,8306,2869,11720,25,442,88,556,37,513,133,694,126,1855,420,2405,183,1468,310,1966,112,959,232,1304,95,686,157,944,37,230,39,308,10,47,22,77,0,18,4,23,630,6227,1413,8268,66,927,203,1200,74,1089,327,1489,249,3947,1194,5394,313,3500,1036,4851,218,2491,788,3497,180,1897,571,2645,56,530,123,716,8,115,32,157,4,28,7,39,1177,14530,4282,19985
51003,23,648,153,819,23,623,210,858,103,2159,700,2958,197,2386,723,3304,118,1776,495,2392,82,1185,332,1594,19,323,97,445,10,78,15,105,0,8,4,12,574,9185,2731,12489,34,498,111,637,21,534,127,686,140,2081,449,2670,203,1945,392,2538,182,1327,257,1770,73,766,174,1018,35,242,50,330,10,59,12,80,0,7,0,10,705,7460,1577,9732,56,1143,263,1455,43,1159,340,1542,244,4239,1148,5629,402,4327,1111,5841,300,3104,759,4161,160,1953,504,2611,57,570,147,775,20,140,26,186,0,14,3,19,1275,16647,4305,22223
51101,21,397,60,482,16,314,63,389,39,754,119,909,73,755,103,933,106,880,154,1145,137,892,130,1162,77,689,104,876,38,393,83,504,11,102,15,127,516,5177,826,6518,14,333,55,403,14,306,34,359,81,780,81,941,136,728,111,974,175,775,99,1054,195,773,93,1059,112,636,81,832,49,416,68,535,13,159,18,190,799,4902,643,6340,37,730,112,885,35,616,98,749,121,1529,196,1852,208,1483,210,1905,280,1657,259,2190,334,1662,224,2219,195,1326,184,1705,92,801,150,1039,23,260,27,315,1312,10078,1465,12856
51102,8,182,48,237,9,188,56,250,37,514,119,661,41,495,108,637,55,550,122,722,67,549,88,709,41,438,68,542,20,164,39,227,3,25,6,35,276,3107,649,4030,11,158,33,203,14,210,54,285,47,617,104,767,55,486,94,632,78,461,80,616,98,438,80,613,40,320,49,411,14,140,26,184,0,37,14,55,358,2869,540,3763,19,341,86,445,26,398,112,533,82,1130,218,1432,91,978,200,1271,129,1009,197,1335,165,991,167,1322,77,759,118,953,38,309,66,410,3,64,27,90,635,5973,1189,7794
51103,26,921,138,1082,35,1116,298,1448,126,2610,732,3471,179,2319,606,3105,190,2156,543,2891,186,1995,420,2599,99,1049,208,1364,30,359,67,460,4,70,15,82,880,12593,3028,16500,36,826,153,1013,57,956,183,1194,177,2333,399,2906,277,2021,339,2638,273,1817,277,2373,258,1550,253,2064,113,805,126,1041,35,315,51,407,3,122,23,154,1231,10747,1807,13779,63,1738,283,2092,94,2070,484,2642,304,4944,1123,6379,455,4338,951,5744,461,3979,821,5261,439,3546,672,4655,211,1855,335,2404,64,679,122,871,10,190,37,236,2113,23344,4836,30285
51104,85,1324,223,1637,64,1128,222,1419,134,2491,608,3233,248,2467,592,3304,354,2823,572,3748,443,3042,501,3984,307,2570,343,3211,175,1236,214,1623,54,351,84,484,1850,17427,3365,22639,71,1244,187,1504,64,1092,170,1320,274,2414,370,3058,483,2446,437,3362,600,2751,369,3723,690,2715,343,3746,442,2327,321,3090,165,1236,201,1601,35,466,121,620,2833,16686,2523,22030,155,2569,416,3142,125,2226,390,2738,404,4907,978,6293,729,4912,1026,6665,955,5570,944,7469,1136,5755,841,7731,748,4892,661,6302,338,2469,415,3224,88,814,202,1108,4681,34110,5883,44672
59797,0,3,7,7,0,9,13,25,0,54,44,99,6,82,71,157,0,54,46,103,0,30,20,55,0,6,4,14,0,0,0,0,0,0,0,0,15,243,202,455,0,0,0,3,0,5,5,11,0,8,3,14,0,9,3,11,0,5,8,9,0,5,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,39,19,61,0,5,3,6,0,15,15,31,0,67,46,116,6,90,80,170,0,61,48,109,0,35,21,62,0,9,3,18,0,0,0,0,0,0,0,0,15,280,222,516
59999,12,65,44,118,14,157,133,295,27,402,391,822,38,359,531,926,36,297,514,842,29,303,331,667,25,269,152,444,3,64,48,118,0,7,9,14,175,1922,2149,4247,12,74,60,147,12,141,103,256,21,404,266,692,55,277,284,613,38,213,219,468,43,278,160,477,24,197,95,316,0,23,14,38,0,5,12,16,205,1613,1215,3030,22,137,104,261,24,297,237,562,51,803,659,1512,88,637,809,1543,67,508,737,1313,70,578,493,1144,50,467,243,758,5,92,61,155,0,12,23,30,380,3536,3360,7285
60101,23,548,52,624,37,545,38,615,90,1144,75,1313,137,932,88,1158,118,977,74,1169,147,855,48,1050,116,715,55,885,44,312,31,388,6,59,10,72,722,6086,464,7269,26,472,55,557,39,579,50,674,237,1190,94,1522,267,965,70,1297,266,929,46,1249,237,847,60,1148,153,751,54,951,55,332,36,419,6,103,10,114,1284,6164,481,7923,49,1020,104,1182,77,1118,91,1286,326,2337,171,2838,397,1897,155,2452,383,1907,125,2414,386,1699,113,2196,269,1466,113,1838,95,643,65,809,9,159,16,186,2002,12247,943,15191
60102,74,1385,98,1560,81,1415,121,1621,241,3663,358,4259,331,3059,315,3708,484,2745,183,3419,604,2706,173,3486,451,2541,143,3137,216,1420,135,1766,46,483,80,599,2520,19417,1604,23543,75,1342,70,1491,95,1314,68,1476,363,3627,185,4178,594,3150,167,3910,768,2766,112,3643,1004,2818,121,3935,646,2732,167,3545,272,1781,152,2207,34,883,115,1028,3849,20409,1154,25409,147,2725,172,3046,177,2734,192,3098,604,7291,538,8430,925,6210,485,7616,1252,5512,294,7057,1607,5522,293,7423,1100,5271,311,6679,489,3205,285,3976,81,1362,191,1630,6368,39829,2758,48955
60103,69,1347,106,1521,101,1572,80,1755,349,4859,303,5512,362,3195,194,3747,420,2578,199,3197,521,2676,154,3343,314,2071,135,2520,188,1147,129,1459,48,437,51,533,2369,19883,1339,23596,86,1270,117,1473,146,1512,94,1749,482,4321,295,5099,654,2891,182,3735,713,2500,155,3366,772,2574,141,3489,494,2297,156,2950,196,1626,168,1991,47,720,93,860,3591,19717,1399,24709,156,2614,222,2992,245,3088,168,3505,831,9179,591,10605,1018,6085,379,7485,1137,5077,354,6567,1301,5249,296,6840,807,4365,296,5472,381,2771,297,3449,91,1161,144,1395,5967,39603,2741,48304
60104,60,1104,26,1189,55,866,42,968,174,2055,85,2308,196,2027,65,2293,332,1765,87,2188,329,1632,72,2035,248,1568,68,1882,152,852,44,1050,40,229,22,291,1583,12107,509,14203,58,980,22,1066,82,802,31,912,188,2180,82,2447,380,2081,82,2549,562,1905,68,2533,563,1717,60,2344,388,1726,92,2210,184,959,66,1207,33,399,39,467,2436,12748,543,15731,115,2082,49,2250,138,1666,75,1880,358,4239,164,4761,582,4115,150,4838,897,3675,151,4720,892,3353,131,4373,634,3295,156,4095,333,1808,114,2257,69,631,58,756,4013,24860,1055,29928
60105,48,1357,61,1465,93,1864,107,2063,264,4776,360,5391,265,2940,197,3401,415,2621,155,3187,522,2328,133,2983,347,2252,121,2723,152,1150,78,1380,57,380,27,463,2162,19666,1233,23062,68,1313,61,1443,124,1873,96,2099,335,4747,288,5373,425,3024,145,3593,710,2602,136,3448,863,2337,137,3331,582,2252,136,2962,216,1314,107,1636,42,735,79,864,3364,20194,1186,24746,122,2672,124,2910,213,3737,208,4159,598,9522,645,10765,684,5971,340,6997,1123,5219,292,6634,1386,4662,270,6314,925,4509,256,5691,371,2465,188,3022,105,1118,110,1331,5526,39864,2421,47808
60106,22,448,42,510,19,409,24,456,67,1003,75,1139,101,933,66,1096,145,859,59,1063,207,1102,73,1376,165,941,79,1183,71,401,46,521,19,118,11,154,816,6204,483,7507,36,356,36,427,26,385,22,437,113,1031,82,1218,207,876,81,1169,228,910,62,1204,351,995,63,1416,210,908,69,1186,66,465,40,568,9,157,23,185,1245,6090,476,7815,62,802,81,941,48,802,48,894,179,2029,153,2356,309,1811,148,2272,376,1771,119,2267,556,2098,138,2794,376,1849,149,2373,139,866,86,1087,22,280,39,336,2056,12300,961,15312
60201,116,2273,152,2542,138,2570,221,2928,426,5789,429,6643,498,4330,257,5098,648,4194,249,5092,673,3963,211,4858,517,3441,208,4171,277,2097,188,2560,76,671,108,856,3376,29337,2032,34741,130,2258,110,2496,195,2389,187,2770,621,5436,335,6391,882,4340,212,5434,1161,4304,200,5660,1263,3923,206,5398,824,3843,250,4921,349,2572,238,3163,79,1252,180,1504,5497,30309,1930,37738,244,4532,262,5032,332,4961,407,5698,1040,11221,762,13036,1376,8673,476,10529,1809,8498,455,10755,1939,7888,423,10249,1339,7287,462,9085,627,4672,425,5725,155,1918,286,2357,8871,59643,3961,72482
60202,21,591,43,659,31,494,28,562,71,1037,80,1189,91,961,67,1126,218,1206,95,1518,268,1585,119,1980,230,1546,128,1901,102,744,73,924,16,170,19,211,1059,8341,655,10059,23,533,45,600,36,478,27,543,122,960,72,1151,202,1027,75,1307,356,1175,95,1625,483,1477,121,2080,304,1401,113,1818,90,730,95,911,11,229,27,264,1630,8016,664,10303,52,1129,84,1262,63,977,59,1101,193,2002,148,2340,297,1991,146,2433,571,2388,185,3138,753,3063,242,4061,530,2942,239,3719,200,1469,166,1836,32,397,45,474,2691,16354,1316,20367
60203,60,865,96,1027,49,757,67,877,138,1665,129,1932,194,1589,159,1940,328,1940,168,2445,443,2618,216,3278,348,2622,255,3229,178,1216,126,1513,27,318,62,411,1771,13595,1281,16654,73,754,92,921,66,694,46,806,250,1633,108,1984,362,1565,148,2076,540,1937,145,2623,743,2409,195,3346,465,2227,212,2903,181,1203,143,1528,17,388,93,500,2703,12800,1183,16679,128,1620,191,1941,111,1453,115,1678,386,3296,237,3919,562,3151,302,4015,877,3876,315,5066,1190,5023,413,6625,817,4853,466,6134,354,2414,265,3042,46,707,154,912,4473,26394,2463,33327
60301,24,320,55,395,21,296,31,346,51,523,53,626,75,579,65,719,111,699,71,887,146,874,93,1113,111,709,80,902,44,312,35,396,9,51,15,73,583,4368,502,5455,29,266,47,346,22,263,31,317,75,509,48,634,163,492,58,709,196,580,70,840,215,696,77,980,113,556,57,724,38,209,35,281,4,58,10,78,853,3629,431,4913,48,588,104,741,44,561,67,667,126,1032,103,1264,238,1069,117,1433,308,1275,143,1723,355,1572,165,2096,222,1264,135,1630,79,526,68,679,12,115,26,148,1438,8001,937,10374
60302,31,501,56,594,27,399,35,461,67,832,84,989,131,996,83,1211,199,1151,85,1433,248,1384,125,1759,197,1355,141,1696,81,597,72,756,16,118,37,165,996,7343,723,9060,20,427,30,478,23,346,39,411,113,865,90,1067,222,1021,77,1318,304,1072,94,1466,379,1350,112,1842,239,1210,108,1555,59,537,82,680,10,171,36,216,1371,6996,672,9035,48,932,89,1070,57,748,71,868,182,1699,172,2054,349,2018,155,2523,498,2222,176,2901,629,2733,243,3599,433,2572,249,3250,143,1134,156,1438,25,290,76,388,2365,14341,1393,18097
60303,11,122,20,148,6,107,16,124,29,299,33,357,44,280,28,347,56,367,30,447,110,587,51,745,99,677,74,851,34,325,38,406,8,75,6,97,398,2833,298,3529,3,100,5,113,3,73,0,81,37,269,39,337,83,248,30,361,92,305,26,418,174,553,59,785,117,585,53,757,40,266,40,341,8,73,13,98,554,2465,275,3295,18,223,29,264,9,179,15,205,65,566,72,700,115,531,58,708,148,666,56,862,288,1135,110,1538,223,1259,125,1608,78,593,81,750,21,151,27,200,957,5293,573,6825
60401,58,1252,119,1428,69,1170,89,1326,178,2353,152,2678,307,2045,172,2527,389,2377,196,2959,512,2827,163,3503,398,2454,184,3029,234,1394,136,1772,53,420,60,535,2195,16299,1274,19760,73,1268,106,1442,113,1179,74,1368,375,2368,143,2881,543,2156,153,2849,687,2466,168,3318,862,2773,149,3791,601,2533,175,3304,236,1643,185,2063,30,745,71,849,3511,17122,1221,21862,127,2520,227,2873,181,2349,163,2689,548,4718,292,5557,851,4206,322,5374,1071,4845,366,6280,1373,5601,320,7296,993,4978,360,6334,475,3037,320,3834,84,1171,126,1386,5707,33419,2490,41625
60402,56,1187,92,1339,60,1082,63,1210,157,2456,185,2802,247,2015,155,2415,410,2377,179,2966,501,2631,206,3345,420,2597,220,3233,201,1428,145,1775,41,367,69,472,2092,16146,1306,19550,69,1083,69,1226,90,1012,58,1157,335,2390,162,2892,474,2067,124,2669,696,2388,152,3236,872,2602,184,3657,588,2604,201,3388,215,1510,182,1906,31,600,92,726,3372,16266,1223,20857,126,2270,167,2566,147,2088,122,2364,494,4846,349,5689,727,4079,276,5086,1108,4771,328,6206,1374,5240,393,7000,1004,5197,416,6625,416,2940,321,3680,70,972,158,1196,5462,32413,2532,40404
60403,21,390,57,475,22,355,43,426,58,933,94,1088,109,792,109,1016,145,979,121,1240,200,1102,115,1413,129,975,113,1218,59,421,72,552,11,91,31,133,757,6043,752,7557,28,345,57,426,22,322,31,380,104,816,100,1024,173,718,88,985,215,857,90,1168,295,978,95,1374,162,829,94,1084,55,382,61,500,7,135,24,174,1077,5383,651,7105,56,733,111,899,44,685,80,801,168,1750,200,2111,286,1510,203,1993,367,1829,210,2403,491,2084,213,2787,293,1806,207,2304,113,806,132,1049,21,236,53,306,1833,11428,1401,14662
69797,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,19
69999,5,25,9,43,4,54,9,71,6,88,40,135,11,69,29,99,12,87,29,130,11,61,32,104,0,48,48,90,0,13,4,18,0,0,0,0,54,437,198,689,7,36,11,48,8,36,10,53,13,74,11,92,15,62,21,97,12,48,17,78,17,60,27,98,6,38,33,72,3,7,4,13,0,0,0,4,70,363,127,561,5,67,19,95,16,92,15,119,12,155,55,228,21,132,53,198,25,132,46,203,26,119,55,199,3,85,75,163,5,19,10,31,0,0,0,3,126,798,322,1248
70101,8,437,40,488,18,877,171,1059,138,2832,431,3403,124,1873,222,2217,137,1417,193,1741,120,1253,175,1540,89,790,106,983,35,300,40,377,9,61,19,88,681,9834,1401,11909,27,459,53,538,26,807,117,960,155,3027,360,3538,179,1860,191,2223,186,1288,132,1608,196,1046,112,1356,129,610,55,792,32,254,35,325,7,56,26,87,937,9403,1090,11433,36,894,96,1028,44,1681,292,2018,296,5860,790,6943,303,3735,416,4447,322,2704,320,3350,312,2299,286,2894,224,1397,160,1775,75,551,79,705,9,122,49,182,1621,19234,2483,23342
70102,94,1355,149,1599,84,1384,183,1654,230,3813,421,4455,353,3359,393,4103,401,2724,345,3470,292,2325,234,2844,191,1700,175,2067,82,689,74,841,18,138,20,175,1737,17482,1990,21214,106,1236,162,1503,73,1300,128,1507,371,4072,425,4870,580,3499,382,4459,602,2714,283,3603,523,2190,232,2947,325,1596,149,2069,102,715,103,921,12,177,32,224,2705,17508,1887,22096,201,2595,309,3103,161,2681,309,3150,601,7887,839,9330,930,6860,771,8561,1004,5444,626,7070,812,4517,468,5791,506,3298,323,4128,187,1404,179,1770,32,313,49,397,4435,34989,3875,43305
70103,25,546,115,683,22,648,224,894,65,1062,516,1644,82,1077,445,1602,144,1303,375,1821,132,1213,212,1558,79,774,137,986,30,263,46,341,4,30,4,45,583,6925,2063,9571,30,474,70,569,20,386,59,470,106,910,147,1171,171,1058,186,1417,209,1184,177,1564,211,973,134,1322,104,586,114,805,30,193,25,247,3,38,7,52,893,5806,911,7608,57,1016,183,1258,47,1036,279,1360,177,1976,665,2813,256,2137,624,3019,355,2483,547,3388,346,2188,341,2875,185,1359,249,1794,61,456,74,582,7,70,13,97,1479,12730,2978,17179
70104,44,983,119,1142,51,1096,146,1299,177,2679,386,3244,258,2308,332,2896,229,1837,258,2331,144,1259,151,1554,71,672,77,827,15,217,37,269,0,52,5,61,993,11102,1516,13612,56,968,99,1120,71,1025,120,1215,346,2923,358,3626,390,2497,298,3184,329,1739,197,2266,237,1151,135,1526,108,654,92,853,20,232,33,284,6,81,15,92,1556,11268,1338,14166,101,1949,212,2265,125,2120,266,2514,529,5599,744,6870,652,4807,625,6076,560,3572,457,4591,382,2404,290,3079,181,1330,171,1676,36,451,75,556,4,131,20,159,2551,22374,2858,27783
70201,59,971,149,1184,51,892,189,1135,207,2565,538,3306,213,2198,412,2821,195,1727,291,2210,155,1543,224,1926,85,859,109,1048,25,266,34,330,0,56,4,61,993,11079,1957,14022,69,884,114,1067,106,918,102,1127,303,2971,356,3626,336,2179,268,2791,338,1796,243,2374,273,1588,186,2048,120,858,96,1076,46,314,45,402,9,111,24,137,1599,11623,1424,14650,131,1856,268,2254,155,1810,291,2258,511,5530,891,6930,553,4377,680,5614,530,3520,536,4588,430,3131,410,3975,207,1721,204,2126,67,582,83,735,7,167,30,202,2592,22698,3379,28672
70202,9,157,27,196,21,174,26,223,46,373,72,491,25,249,56,335,30,228,45,306,24,223,32,283,12,138,21,169,4,39,8,45,0,3,0,8,177,1578,290,2049,15,147,22,185,20,152,14,182,51,396,51,499,44,279,34,363,38,243,30,308,37,203,33,272,15,109,9,132,8,29,0,34,0,12,0,12,221,1561,202,1982,24,309,50,380,39,328,38,403,95,762,125,989,77,532,95,698,72,468,74,615,65,423,65,553,23,244,36,301,5,73,3,81,0,15,0,14,393,3136,493,4031
70203,55,558,86,702,56,488,56,605,128,1012,152,1288,119,785,141,1042,91,784,143,1017,72,664,118,857,43,393,79,518,8,120,39,173,0,10,3,18,576,4821,821,6220,48,465,81,603,76,479,43,602,182,1035,157,1376,145,822,135,1100,139,745,117,1004,98,579,106,783,60,325,89,467,9,66,18,91,0,8,0,11,758,4536,751,6045,106,1023,171,1303,134,974,100,1213,303,2050,307,2662,263,1602,274,2142,227,1528,262,2020,173,1246,229,1643,100,717,170,987,14,189,59,264,4,20,7,31,1334,9355,1573,12263
70204,69,444,84,599,91,377,58,530,144,741,171,1055,139,754,157,1046,84,570,105,765,58,385,96,535,13,164,27,208,5,32,3,42,0,5,0,5,602,3483,708,4790,78,409,53,545,102,376,56,524,174,845,150,1165,194,730,138,1056,119,586,74,779,75,392,56,529,31,135,29,195,8,39,5,53,5,6,0,3,774,3513,565,4845,147,857,142,1145,191,755,113,1054,312,1580,326,2221,326,1477,291,2100,205,1158,179,1543,135,779,154,1067,46,300,54,400,13,72,6,90,5,9,0,15,1371,6994,1271,9636
70205,52,533,107,690,88,596,158,835,143,1297,288,1730,101,939,227,1268,109,772,184,1066,69,636,171,879,42,425,97,560,8,149,33,193,0,27,7,32,614,5373,1267,7251,68,481,111,655,81,603,110,787,181,1332,212,1721,184,947,167,1298,160,818,156,1133,124,639,123,885,48,330,54,436,13,112,25,137,0,30,5,34,853,5278,957,7089,121,1018,215,1349,159,1190,268,1623,321,2631,499,3459,287,1890,388,2561,273,1586,341,2196,195,1275,293,1759,89,751,157,996,15,264,52,335,0,56,9,64,1465,10651,2224,14343
79797,0,5,0,4,0,6,0,6,0,12,3,16,0,13,4,22,6,9,5,18,0,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,5,60,22,83,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,5,0,4,0,6,0,6,0,15,6,23,0,13,4,22,6,12,5,19,0,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,4,65,28,94
79999,0,11,15,30,0,35,48,84,10,181,104,292,9,167,129,305,12,156,150,311,6,178,115,300,9,141,53,205,0,24,11,33,0,4,0,6,41,891,636,1567,0,29,31,64,5,59,38,99,15,215,137,364,17,143,103,268,14,144,122,280,17,158,108,279,4,81,33,114,0,13,0,17,0,0,0,4,72,836,571,1486,4,44,43,95,9,89,87,183,23,395,242,661,26,309,236,573,17,295,276,591,23,332,226,579,9,219,88,318,0,32,16,49,0,4,0,7,115,1724,1209,3052
80101,170,2679,115,2965,203,3559,224,3988,542,8276,486,9309,800,6783,333,7923,968,5039,253,6264,827,3774,175,4773,628,3440,131,4198,371,1894,99,2371,89,574,45,704,4604,36026,1869,42499,171,2529,116,2810,233,3623,204,4061,708,7968,438,9116,1130,6639,285,8050,1360,4732,199,6294,1240,3848,171,5258,960,3909,169,5041,410,2187,111,2708,77,804,85,961,6293,36239,1771,44298,342,5209,230,5775,440,7181,429,8052,1255,16244,927,18425,1927,13424,618,15972,2332,9774,454,12556,2069,7623,347,10035,1589,7353,301,9242,785,4085,209,5077,167,1374,129,1667,10896,72264,3635,86802
