SA3_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
11002,0,24,864,884,21,159,580,749,402,398,676,1473,741,248,520,1507,1042,269,619,1933,1395,238,862,2490,1565,169,797,2533,961,56,424,1440,210,3,131,347,6340,1555,5461,13356,0,61,915,973,46,223,420,685,552,409,657,1615,836,283,549,1675,1227,249,657,2139,1491,210,865,2567,1439,128,888,2458,743,31,744,1514,82,0,377,466,6412,1601,6082,14096,0,83,1776,1865,62,375,997,1439,949,802,1336,3087,1579,530,1076,3179,2278,520,1273,4068,2884,447,1729,5059,3007,303,1684,4990,1703,84,1163,2951,293,4,507,811,12754,3155,11542,27450
11003,0,13,505,520,10,107,447,564,379,351,497,1229,605,177,314,1097,660,155,419,1235,795,130,501,1423,670,62,319,1041,353,14,182,551,58,0,58,125,3531,1010,3245,7789,0,22,490,516,25,162,340,528,469,357,509,1331,656,183,351,1185,748,160,341,1238,806,119,449,1376,591,41,369,1003,253,8,329,586,31,0,147,180,3578,1053,3318,7951,3,40,994,1035,37,273,784,1091,843,709,1003,2563,1262,358,662,2282,1408,312,756,2474,1601,248,950,2804,1260,99,687,2050,600,20,507,1136,90,3,207,305,7109,2069,6562,15742
11004,0,54,2301,2352,35,438,1425,1910,1305,1237,1946,4488,2326,665,1143,4136,2472,543,1309,4319,2658,428,1415,4500,2627,240,1217,4086,1575,55,655,2289,362,11,238,614,13377,3658,11650,28692,0,109,2084,2195,97,590,1193,1888,1768,1298,1832,4902,2571,654,1383,4606,2593,550,1498,4640,2830,406,1667,4897,2403,175,1582,4160,1208,42,1483,2730,160,8,748,915,13637,3826,13474,30931,4,160,4386,4548,141,1029,2623,3794,3075,2529,3780,9388,4900,1319,2527,8741,5065,1086,2812,8961,5491,830,3085,9403,5031,407,2803,8247,2782,97,2142,5016,524,16,984,1522,27012,7478,25128,59623
11101,0,28,3596,3627,45,393,2824,3265,1768,1749,2754,6270,4172,1150,1753,7069,4523,887,2081,7489,4523,690,2077,7295,4493,311,1514,6322,2691,126,923,3742,656,13,433,1108,22868,5352,17958,46178,0,41,3295,3340,66,628,2323,3020,2473,1833,2357,6660,4562,1176,1939,7681,4699,890,2363,7945,4726,611,2672,8008,4222,260,2726,7206,2118,93,2323,4529,333,12,1365,1705,23192,5537,21367,50102,0,70,6894,6964,114,1020,5149,6280,4240,3583,5112,12934,8729,2330,3698,14748,9219,1776,4438,15437,9250,1302,4752,15299,8716,568,4241,13527,4811,215,3244,8275,988,27,1798,2810,46060,10891,39328,96279
11102,0,19,2294,2316,54,339,1862,2253,1467,1227,1799,4495,2617,676,1126,4421,2722,623,1290,4637,2971,438,1339,4749,3149,263,1101,4513,1937,81,630,2649,419,18,321,763,15345,3686,11764,30794,0,52,2176,2235,104,484,1460,2045,2011,1302,1519,4829,2805,680,1245,4736,2835,599,1516,4944,3151,473,1638,5267,3008,216,1700,4930,1447,66,1470,2977,206,9,799,1010,15549,3878,13530,32952,0,74,4472,4546,151,824,3321,4298,3475,2529,3318,9323,5421,1355,2374,9154,5554,1221,2808,9587,6122,911,2977,10014,6163,479,2799,9437,3380,148,2100,5625,623,22,1121,1768,30892,7561,25298,63747
11103,0,49,4497,4549,84,891,5308,6280,2757,3726,6257,12738,5694,1786,3014,10489,5331,1224,3216,9772,5163,836,3134,9135,4491,447,2255,7196,2610,136,1174,3925,638,19,525,1184,26770,9122,29379,65269,3,92,4230,4322,158,1296,4866,6320,3733,3836,5247,12820,6052,1723,3180,10961,5687,1221,3573,10480,5097,798,3811,9709,4151,326,3454,7931,2037,93,2647,4779,304,12,1616,1933,27226,9397,32632,69253,3,142,8722,8872,238,2184,10175,12602,6489,7566,11505,25554,11745,3511,6195,21447,11016,2450,6790,20254,10261,1636,6946,18841,8642,774,5703,15125,4648,234,3825,8704,942,29,2145,3116,53989,18518,62012,134516
11201,0,15,2043,2058,14,167,1271,1454,711,1108,2003,3823,2094,1061,1419,4569,2493,874,1533,4896,2763,756,1787,5306,3160,527,1575,5258,1735,129,697,2567,436,12,314,764,13405,4656,12627,30694,0,36,1868,1902,45,277,1254,1572,1039,1292,2144,4466,2406,1066,1662,5138,2763,916,1985,5665,2946,706,2201,5860,2890,394,2205,5485,1273,76,1474,2827,223,6,877,1106,13586,4774,15666,34027,0,49,3906,3963,60,446,2521,3027,1752,2393,4145,8294,4498,2133,3074,9710,5256,1790,3520,10558,5706,1468,3991,11164,6047,920,3776,10746,3011,207,2168,5393,657,20,1186,1866,26999,9430,28297,64722
11202,0,26,1944,1973,31,251,1297,1583,775,806,1535,3120,1561,632,1072,3270,1856,657,1445,3963,2432,592,1814,4829,2477,351,1444,4265,1267,88,603,1961,323,16,216,558,10722,3419,11373,25514,0,54,1721,1780,66,332,1089,1481,1033,917,1387,3337,1796,666,1247,3709,2040,666,1649,4362,2483,545,1944,4972,2266,275,1746,4282,963,53,1202,2214,156,3,674,837,10801,3509,12664,26984,0,91,3664,3757,101,581,2384,3064,1804,1722,2921,6446,3363,1292,2324,6980,3898,1323,3100,8323,4910,1142,3756,9806,4738,622,3186,8548,2234,133,1808,4175,481,23,891,1394,21530,6929,24041,52498
11203,0,3,2339,2347,19,215,1621,1852,950,1032,1725,3702,2555,923,1175,4662,2870,786,1521,5188,3233,733,1897,5857,3606,474,1754,5835,2365,165,1011,3546,679,28,479,1182,16280,4362,13532,34172,0,28,2279,2308,44,294,1420,1757,1394,1237,1576,4198,2993,945,1472,5408,3062,753,1935,5753,3471,695,2650,6817,3354,399,2654,6409,1842,121,2038,4004,342,19,1295,1651,16501,4483,17320,38295,0,32,4626,4653,57,504,3042,3604,2344,2268,3296,7906,5552,1868,2644,10069,5936,1540,3460,10935,6704,1426,4543,12677,6964,873,4408,12246,4208,289,3054,7547,1016,42,1773,2835,32779,8846,30848,72472
11301,0,12,1370,1379,33,166,1015,1211,952,652,1335,2940,1521,339,732,2592,1600,304,802,2717,1805,206,801,2801,1365,104,569,2034,810,28,301,1140,206,3,127,332,8297,1816,7045,17154,0,26,1244,1272,77,275,756,1106,1218,657,1045,2919,1616,349,677,2644,1728,280,785,2792,1782,180,812,2777,1207,71,734,2012,646,21,655,1317,76,3,456,528,8345,1871,7157,17372,3,39,2615,2654,112,438,1767,2318,2168,1309,2381,5861,3132,689,1414,5237,3332,590,1592,5508,3588,388,1611,5580,2572,175,1301,4051,1456,45,953,2453,280,10,577,866,16638,3688,14202,34525
11302,0,4,350,352,5,68,230,301,197,169,238,598,349,139,193,679,426,135,238,799,561,126,322,1011,557,45,238,846,331,21,165,515,66,0,53,122,2494,702,2030,5222,0,8,344,358,10,91,163,259,264,178,212,652,432,154,192,783,470,122,230,824,589,99,263,947,524,39,290,856,240,16,208,461,28,0,119,156,2549,717,2027,5291,0,11,698,711,15,157,385,562,455,346,447,1245,783,290,384,1462,897,252,468,1619,1150,222,580,1954,1080,92,533,1703,571,37,373,979,92,5,174,274,5043,1416,4051,10514
11303,7,45,2707,2757,66,511,1926,2506,1718,1461,2210,5384,2979,654,1284,4913,3018,517,1374,4913,3259,456,1463,5178,3102,235,1220,4548,1716,73,674,2463,430,9,298,735,16285,3955,13154,33395,3,90,2528,2626,142,718,1893,2752,2235,1475,2094,5799,3279,655,1475,5407,3181,545,1649,5370,3371,426,1832,5631,2817,183,1746,4744,1305,47,1478,2832,218,4,855,1083,16552,4143,15552,36253,11,140,5235,5384,217,1224,3824,5261,3949,2935,4304,11185,6258,1305,2760,10321,6193,1060,3023,10280,6629,881,3297,10805,5916,417,2964,9298,3020,120,2153,5294,644,12,1162,1819,32837,8103,28711,69650
11401,0,31,2515,2544,43,383,1675,2098,1256,1337,2059,4654,2527,818,1332,4678,2769,777,1697,5241,4014,781,2064,6857,5048,529,1941,7517,3008,157,1182,4348,655,28,490,1172,19315,4849,14945,39112,0,61,2244,2312,82,525,1355,1953,1758,1382,1762,4899,2806,875,1462,5143,3074,806,1888,5770,4397,768,2444,7610,4891,447,2583,7922,2244,124,2102,4476,309,16,1195,1521,19555,5008,17043,41601,3,96,4754,4854,118,906,3027,4055,3014,2715,3820,9554,5336,1695,2797,9825,5843,1586,3583,11010,8410,1547,4508,14464,9931,975,4531,15436,5250,279,3287,8821,965,41,1683,2697,38867,9854,31989,80715
11402,0,9,1374,1387,16,109,862,989,780,480,874,2140,1526,321,520,2369,1845,395,712,2954,2033,355,751,3136,2276,263,696,3241,1633,111,460,2203,380,13,176,575,10499,2069,6417,18984,0,16,1274,1293,31,170,727,936,1042,493,709,2249,1670,339,558,2574,2035,377,901,3312,2097,321,1128,3547,2326,220,1370,3922,1230,59,1196,2479,139,6,518,668,10575,2006,8395,20978,0,25,2651,2671,50,277,1591,1923,1821,976,1588,4381,3200,663,1077,4944,3880,774,1605,6264,4129,676,1883,6687,4607,486,2070,7160,2867,167,1658,4686,524,22,700,1241,21075,4074,14819,39961
11501,0,10,5368,5380,29,137,4424,4591,2034,704,3753,6496,8569,578,1423,10572,8503,509,1193,10210,7366,328,990,8687,6058,183,821,7063,3083,49,573,3704,632,9,328,972,36286,2503,18884,57668,0,13,4844,4856,76,195,3862,4133,3069,800,2821,6696,9762,554,1579,11894,8659,513,1863,11031,7144,287,1924,9356,5417,131,2179,7722,2145,25,1885,4053,297,8,1009,1311,36555,2527,21963,61051,0,20,10215,10239,108,334,8280,8722,5103,1506,6577,13186,18335,1130,3007,22466,17165,1018,3059,21245,14510,619,2921,18042,11474,314,2993,14783,5225,78,2457,7758,932,16,1336,2279,72835,5035,40847,118723
11502,0,0,1073,1075,12,37,822,873,281,143,665,1090,925,102,262,1290,1510,148,320,1979,1412,119,332,1864,1091,64,235,1390,707,27,161,896,156,4,83,248,6104,651,3955,10704,0,0,958,956,13,48,666,733,410,157,441,1003,1113,109,251,1483,1615,160,328,2105,1348,112,349,1821,1043,46,395,1486,509,21,379,905,67,4,225,290,6125,658,3996,10783,0,0,2025,2027,29,85,1489,1606,696,305,1104,2094,2041,210,519,2773,3120,312,651,4085,2758,237,686,3677,2139,115,628,2882,1220,49,540,1809,224,3,305,535,12230,1314,7948,21486
11503,0,12,840,848,18,82,654,748,493,292,505,1293,868,213,268,1344,1174,212,329,1721,1222,162,330,1713,885,74,252,1202,394,20,149,563,77,9,53,136,5124,1070,3373,9565,0,14,772,790,35,116,514,664,623,296,371,1292,959,194,199,1345,1285,214,356,1854,1182,151,391,1726,777,64,318,1153,267,21,261,545,36,0,97,133,5161,1075,3272,9504,0,26,1611,1633,49,195,1161,1413,1115,584,881,2578,1821,408,466,2691,2462,427,685,3576,2395,312,723,3433,1659,133,564,2359,657,42,407,1103,114,11,146,269,10285,2140,6641,19063
11504,0,5,1912,1920,15,112,1534,1664,1378,551,1190,3121,4051,304,481,4834,3108,262,447,3821,1922,151,334,2402,1229,49,220,1496,519,18,119,647,73,0,45,123,12311,1456,6270,20029,0,12,1865,1873,48,179,1303,1529,2049,592,989,3623,4211,308,623,5142,2951,243,625,3819,1746,103,549,2404,1023,43,533,1597,330,10,388,722,28,0,142,178,12389,1486,7020,20892,0,15,3779,3797,66,297,2835,3195,3425,1142,2175,6744,8263,615,1106,9980,6063,505,1070,7641,3669,250,882,4808,2256,88,750,3093,846,27,496,1373,106,0,184,298,24693,2938,13287,40923
11601,0,19,3846,3870,127,287,4569,4984,3703,1185,5596,10482,7340,706,2630,10678,5132,588,2227,7947,4548,408,2039,7001,3749,169,1391,5303,1772,45,657,2475,360,3,272,634,26728,3417,23227,53378,0,41,3494,3540,360,417,3518,4299,5283,1221,3892,10397,7409,705,2308,10428,4947,556,2442,7953,4256,366,2623,7249,3329,105,2381,5819,1104,29,1636,2774,151,4,819,976,26849,3449,23123,53423,0,58,7343,7408,486,708,8090,9279,8984,2412,9485,20877,14748,1416,4936,21104,10078,1144,4668,15894,8805,771,4664,14240,7078,276,3771,11122,2874,78,2300,5251,512,4,1095,1614,53575,6867,46348,106793
11602,0,17,4246,4264,60,303,3637,4001,4016,1457,3620,9090,11910,766,1529,14205,6725,527,1077,8323,3986,241,789,5014,2572,90,552,3216,916,21,290,1226,137,0,97,239,30325,3419,15831,49580,0,31,3923,3956,171,461,3183,3809,6409,1487,2885,10780,11748,752,1648,14137,5873,489,1739,8100,3583,188,1646,5414,2067,61,1483,3616,528,18,829,1369,51,0,278,331,30414,3494,17615,51522,0,49,8172,8219,230,765,6816,7812,10420,2941,6504,19868,23659,1511,3178,28344,12592,1017,2813,16427,7572,428,2429,10429,4635,153,2038,6832,1443,37,1113,2596,191,4,373,567,60744,6913,33442,101102
11603,0,37,3751,3784,89,272,3483,3847,2109,946,3949,7009,4610,608,1957,7174,4002,528,1784,6317,3728,351,1560,5642,2504,114,1015,3642,1085,51,507,1637,182,0,145,331,18314,2910,18152,39371,4,53,3567,3620,206,387,3053,3650,3290,960,3518,7761,4865,656,2069,7597,3989,512,2114,6608,3362,286,2175,5824,2070,107,1937,4110,646,30,1196,1868,74,0,405,485,18506,2979,20033,41525,8,84,7314,7407,295,659,6540,7494,5403,1904,7466,14772,9473,1270,4025,14772,7989,1037,3895,12925,7093,634,3741,11465,4572,220,2955,7748,1729,75,1695,3503,259,5,552,813,36822,5893,38181,80895
11701,0,3,1251,1258,36,323,2162,2520,1559,1739,3131,6428,2384,710,1144,4241,1817,339,940,3099,1512,172,778,2458,1048,82,532,1663,635,24,321,988,182,4,113,297,9170,3394,10382,22952,3,13,1173,1185,76,438,1823,2332,2003,1752,2503,6258,2411,592,1174,4179,1896,282,1048,3225,1305,130,1034,2474,949,46,946,1936,474,20,769,1267,62,0,343,406,9175,3276,10808,23268,3,16,2425,2441,111,762,3985,4853,3561,3491,5637,12687,4800,1308,2319,8418,3714,622,1986,6329,2817,302,1812,4937,1998,126,1475,3599,1104,44,1095,2249,245,4,456,706,18351,6676,21194,46218
11702,0,7,1022,1028,12,163,1341,1517,744,1733,2949,5421,1852,1127,1365,4341,1561,720,1152,3435,1124,390,957,2463,846,173,567,1590,602,30,273,906,169,6,113,292,6911,4351,9745,21007,0,5,921,930,30,250,1414,1685,992,1854,2804,5658,1981,1020,1399,4395,1594,634,1359,3589,1052,308,1125,2487,786,111,935,1830,414,15,649,1084,78,0,351,437,6925,4194,10961,22085,0,7,1949,1959,43,411,2758,3210,1735,3587,5754,11077,3830,2145,2761,8739,3158,1356,2515,7021,2171,694,2087,4950,1631,284,1501,3421,1013,44,923,1986,251,6,470,723,13840,8547,20704,43090
11703,0,43,1912,1957,89,1372,6876,8340,4131,10592,16511,31235,6657,5498,7823,19977,3902,2667,5119,11691,3127,1549,4063,8738,2402,654,2482,5537,1231,176,1095,2498,316,22,329,669,21859,22571,46211,90643,0,69,2008,2075,157,1842,7110,9106,5175,10001,14972,30149,6139,3472,6816,16425,3397,1400,4467,9265,2807,785,3932,7515,2054,317,2979,5351,827,69,1676,2572,122,6,742,872,20684,17963,44686,83331,6,106,3920,4031,245,3215,13985,17446,9309,20598,31477,61381,12793,8965,14639,36403,7304,4064,9588,20958,5934,2333,7990,16261,4454,972,5463,10887,2058,244,2773,5069,444,27,1069,1541,42542,40532,90904,173970
11801,0,9,2601,2613,9,189,2308,2505,1376,3795,5327,10499,4264,2072,2308,8645,4489,1110,1739,7335,3519,688,1476,5687,2874,419,1180,4470,1849,182,676,2710,556,28,342,929,18929,8495,17962,45384,0,11,2472,2485,29,382,2711,3117,2098,4172,6129,12395,4723,1678,2770,9174,4469,875,2518,7859,3275,464,2248,5987,2711,285,2120,5119,1364,101,1945,3417,210,7,1117,1333,18874,7971,24033,50885,0,22,5074,5096,36,571,5020,5625,3477,7970,11452,22893,8990,3752,5079,17816,8955,1980,4257,15187,6790,1148,3729,11671,5582,705,3298,9585,3212,285,2620,6123,767,37,1463,2265,37806,16467,41993,96272
11802,0,14,2972,2982,24,291,3422,3742,1605,3478,5257,10342,4727,1934,2236,8898,4769,991,1949,7701,3758,606,1872,6239,2873,278,1367,4521,1836,94,830,2761,604,13,386,1005,20195,7708,20289,48193,0,12,2762,2774,61,458,3296,3815,2246,3857,5395,11497,5287,1697,2681,9669,4795,895,2746,8431,3671,496,2633,6795,2603,214,2445,5261,1405,56,1956,3416,232,6,1154,1391,20306,7691,25064,53065,0,31,5733,5762,91,757,6710,7557,3846,7331,10658,21836,10012,3633,4921,18572,9563,1888,4688,16140,7426,1100,4509,13035,5476,498,3814,9785,3242,146,2785,6180,840,19,1539,2390,40500,15399,45360,101256
11901,5,3,6027,6035,195,177,5556,5927,3861,1075,6602,11542,7334,764,3000,11102,6825,612,2646,10082,6607,472,2729,9814,4791,224,1816,6831,2603,61,930,3598,742,4,533,1285,32964,3401,29841,66203,22,19,5545,5581,571,290,4802,5663,5804,1153,5148,12113,7885,749,3173,11817,6861,624,3451,10935,6034,395,3701,10131,3973,156,3044,7178,1691,38,2243,3966,319,9,1406,1730,33162,3432,32519,69116,24,24,11573,11618,770,466,10354,11591,9667,2229,11755,23649,15219,1516,6178,22915,13686,1237,6094,21021,12643,869,6433,19946,8763,377,4864,14006,4294,96,3171,7563,1068,20,1936,3015,66126,6834,62360,135318
11902,0,10,3761,3774,129,159,4436,4722,3185,1016,6905,11103,5762,642,3273,9671,5045,465,2825,8330,4518,371,2300,7183,3309,155,1376,4838,2172,40,771,2982,686,8,393,1096,24807,2860,26034,53698,15,18,3434,3466,492,242,3387,4118,4787,1027,3891,9700,5866,673,2431,8970,5012,480,2911,8404,4133,288,2861,7283,2933,100,2235,5272,1416,20,1843,3284,263,7,1111,1381,24929,2851,24096,51873,15,22,7197,7237,625,398,7817,8844,7968,2041,10794,20803,11625,1316,5701,18644,10056,944,5732,16737,8646,656,5162,14465,6243,255,3609,10112,3589,58,2615,6263,954,17,1503,2475,49730,5710,50130,105571
11903,4,5,3468,3477,164,206,4684,5059,3101,1182,5472,9752,5331,625,2054,8011,5044,506,1804,7359,5193,365,1923,7480,4091,185,1328,5603,2227,66,754,3046,734,8,420,1158,25887,3146,21918,50943,5,18,3172,3193,381,323,3803,4500,3933,1225,4006,9163,5780,589,2186,8557,5311,497,2454,8264,5009,306,2859,8176,3667,105,2431,6207,1619,31,1940,3592,322,8,1229,1555,26023,3101,24083,53203,8,26,6644,6671,545,527,8488,9563,7029,2403,9480,18915,11114,1214,4244,16564,10363,1002,4258,15622,10203,671,4781,15657,7758,295,3763,11810,3843,93,2701,6638,1054,13,1647,2711,51911,6239,46003,104152
11904,0,4,3267,3271,145,310,4709,5159,3907,2357,6602,12875,6221,1265,2917,10397,4820,680,2413,7904,4455,500,2132,7091,3597,242,1527,5372,2296,76,850,3219,746,6,415,1161,26184,5443,24832,56454,4,22,2949,2977,394,448,3722,4571,5192,2483,5194,12869,6157,1071,2927,10158,5079,599,2935,8607,4235,410,2997,7642,3232,142,2577,5948,1631,31,2100,3759,292,4,1259,1551,26219,5208,26656,58084,4,30,6213,6248,546,758,8430,9728,9103,4841,11798,25745,12374,2334,5847,20556,9890,1279,5349,16519,8690,911,5127,14727,6831,381,4109,11321,3924,109,2949,6978,1032,12,1671,2717,52400,10649,51489,114538
12001,0,3,1923,1921,33,159,2009,2205,1846,1577,2786,6206,4079,818,1317,6212,3503,490,1145,5145,3047,372,1018,4435,2562,198,711,3472,1514,59,420,1990,445,13,232,691,17032,3696,11562,32288,3,6,1940,1946,77,260,1813,2149,2577,1644,2578,6800,4135,783,1572,6482,3651,511,1782,5947,3013,351,1837,5198,2387,154,1570,4103,1084,38,1260,2379,185,7,769,963,17108,3748,15117,35970,3,14,3858,3870,105,419,3828,4355,4426,3216,5363,13001,8211,1599,2885,12699,7160,1005,2925,11089,6061,720,2853,9637,4951,348,2279,7579,2599,95,1680,4379,629,15,1003,1646,34138,7439,26676,68257
12002,0,0,1214,1214,4,102,922,1027,725,1222,1455,3410,2547,935,827,4303,2415,711,882,4014,1558,467,786,2812,1149,261,570,1977,552,77,281,916,125,6,110,239,9077,3784,7041,19900,0,0,1078,1081,12,158,1068,1230,1042,1388,1465,3893,2768,874,1055,4697,2392,657,1310,4356,1439,435,1296,3168,1050,234,1232,2521,389,50,720,1157,55,0,288,346,9151,3783,9511,22453,0,0,2289,2287,13,254,1994,2260,1770,2609,2918,7298,5314,1809,1881,9005,4807,1369,2185,8363,2996,904,2080,5976,2202,494,1801,4498,945,124,1007,2074,182,10,395,586,18228,7572,16552,42352
12003,0,16,3368,3382,230,533,6672,7432,4210,3150,9346,16712,6346,1431,3299,11077,4967,799,2484,8251,4895,560,2163,7612,3383,305,1425,5119,2028,71,808,2907,739,10,415,1165,26794,6876,29993,63667,3,35,3201,3241,438,750,5346,6532,5451,3299,7180,15933,6322,1297,3318,10935,5285,754,3379,9413,4629,502,3193,8320,3113,236,2613,5957,1456,34,2029,3518,267,8,1333,1608,26958,6903,31587,65450,3,46,6573,6623,662,1280,12022,13961,9662,6447,16533,32640,12665,2732,6617,22010,10255,1551,5857,17662,9525,1059,5353,15937,6495,543,4036,11077,3483,106,2844,6429,1004,17,1749,2765,53748,13781,61578,129111
12101,0,3,3045,3046,27,212,2639,2881,2050,2006,3476,7532,6268,1048,1797,9108,5320,620,1461,7401,3925,443,1187,5557,3092,219,869,4175,1726,85,500,2309,506,18,243,761,22913,4656,15204,42768,0,17,2794,2811,49,328,2293,2669,2848,2116,3070,8027,6743,939,2360,10047,5330,559,2211,8103,3728,328,2012,6074,2849,172,1862,4884,1230,38,1443,2714,246,9,942,1190,23026,4502,18994,46518,0,19,5841,5860,77,541,4933,5551,4896,4122,6544,15558,13011,1985,4158,19156,10651,1178,3672,15501,7655,775,3200,11631,5937,392,2730,9064,2954,119,1939,5019,747,18,1186,1949,45938,9153,34199,89288
12102,0,4,2564,2571,40,149,2139,2327,1617,782,2054,4449,5045,504,1182,6730,4359,432,1114,5904,3303,346,1001,4650,2550,138,656,3336,1509,46,408,1963,323,3,214,540,18743,2406,11327,32469,0,8,2358,2369,99,209,1809,2120,2345,819,1573,4742,5386,502,1241,7130,4312,454,1545,6311,3136,272,1543,4959,2305,90,1412,3809,1053,27,1020,2107,170,3,545,727,18818,2396,13049,34266,0,14,4924,4942,144,360,3947,4445,3962,1607,3622,9187,10435,1002,2419,13858,8670,889,2657,12215,6441,620,2542,9606,4850,228,2066,7144,2563,79,1430,4069,494,9,760,1263,37559,4801,24377,66734
12103,0,7,4472,4478,25,94,3357,3482,1312,742,2245,4293,5763,487,969,7217,7158,434,964,8552,5882,392,855,7121,4363,182,637,5176,2835,70,529,3436,946,14,394,1354,28276,2426,14421,45128,0,7,4224,4231,40,144,2905,3094,1874,817,1884,4574,6756,508,1448,8712,7458,462,1780,9697,5514,258,1750,7526,4147,142,1640,5925,2255,54,1784,4096,457,0,1291,1747,28504,2393,18706,49602,0,11,8695,8706,63,239,6267,6577,3178,1555,4123,8869,12520,997,2413,15937,14613,898,2738,18250,11396,650,2603,14652,8512,316,2271,11105,5094,129,2318,7534,1404,15,1691,3109,56784,4824,33127,94732
12104,0,0,1742,1747,20,249,1681,1945,1590,2613,2833,7035,3733,1372,1667,6774,3303,712,1437,5452,2842,500,1270,4610,2505,344,921,3769,1652,148,596,2399,384,25,270,677,16033,5964,12413,34408,0,9,1638,1647,32,353,1799,2184,2139,2797,3383,8320,3963,1195,2428,7587,3354,624,2421,6401,2808,420,2179,5411,2357,233,2192,4782,1193,58,1754,3011,169,7,813,990,16020,5698,18623,40342,0,15,3382,3391,52,595,3484,4127,3727,5411,6220,15361,7699,2563,4103,14363,6659,1338,3853,11855,5651,918,3451,10018,4862,579,3114,8557,2848,208,2355,5409,549,33,1084,1667,32054,11663,31034,74749
12201,0,3,1115,1118,10,50,802,864,422,967,1210,2600,1617,630,639,2894,2029,416,530,2976,1728,208,515,2448,1088,131,327,1546,733,55,209,996,182,6,125,313,7815,2468,5476,15762,0,0,1117,1118,10,88,853,955,658,1104,1203,2963,1872,592,659,3116,2071,337,686,3095,1621,173,698,2491,1048,96,629,1762,526,29,550,1106,80,3,344,432,7876,2426,6739,17040,0,5,2234,2234,18,139,1659,1817,1078,2076,2413,5565,3488,1224,1295,6007,4096,752,1221,6071,3343,384,1213,4940,2136,222,953,3313,1264,83,762,2106,263,9,472,743,15687,4894,12217,32803
