SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
21103,0,0,4,4,3,8,0,0,0,20,0,7,4,43,28,14,29,23,5,161,0,4,0,29,15,38,87,53,36,265,0,7,3,5,10,3,4,0,0,34,0,6,23,75,31,18,4,10,0,172,3,3,0,10,10,5,7,8,4,48,19,97,48,216,78,64,46,14,7,581,0,0,0,4,0,0,18,9,5,41,0,0,0,20,17,16,3,0,0,57,7,53,171,496,125,46,21,3,0,928,0,0,9,49,3,0,0,0,0,66,0,0,5,13,19,29,75,66,30,243,8,30,41,196,132,124,60,27,5,618,0,0,0,0,0,3,6,0,0,15,0,3,13,59,9,3,4,0,0,99,0,0,0,10,5,7,3,0,0,25,3,9,23,106,45,27,15,3,0,233,0,0,0,14,13,23,24,13,6,88,0,0,0,3,4,0,0,0,0,5,0,0,10,25,48,54,69,54,19,281
21104,0,4,0,6,5,0,4,0,0,18,0,0,9,15,4,10,10,11,4,56,0,0,7,16,11,33,79,87,47,276,0,8,8,12,6,5,7,0,0,48,0,11,26,74,41,10,5,5,0,174,0,0,0,5,8,6,0,0,0,24,4,38,81,316,151,133,103,42,7,878,0,0,0,0,0,0,6,12,3,26,0,0,0,14,0,8,8,3,5,41,0,0,7,21,5,9,7,3,8,49,0,0,35,78,3,0,0,0,0,122,0,0,3,3,5,6,12,15,13,59,6,26,40,94,69,52,31,21,12,344,0,0,0,3,0,0,3,3,0,11,0,11,30,129,12,7,5,0,0,196,0,0,0,0,8,0,0,0,0,13,0,14,15,91,24,18,18,3,0,192,0,3,0,4,7,9,25,4,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,29,20,9,100
21105,0,0,0,4,0,0,4,0,0,10,0,8,11,52,30,32,44,28,7,206,0,0,4,34,20,60,147,125,58,445,0,8,5,5,8,3,0,0,0,26,0,3,5,13,15,4,0,0,0,43,0,0,0,10,6,3,10,4,0,40,4,57,16,45,25,32,20,8,3,205,0,0,0,0,0,12,25,13,3,58,0,0,0,13,0,12,10,0,0,37,0,35,135,312,97,32,23,4,0,624,0,0,8,21,5,0,0,0,0,43,0,4,3,31,57,87,233,197,65,684,4,34,49,246,209,203,135,34,7,918,0,0,0,8,5,6,4,0,0,24,0,0,3,22,4,0,0,5,0,38,0,3,0,7,18,8,0,3,0,47,0,14,30,77,30,21,10,0,0,187,0,0,4,28,14,21,33,14,4,118,0,0,0,4,0,4,0,0,0,8,0,0,9,38,55,113,104,65,17,410
21201,0,5,10,8,4,9,0,0,0,36,0,5,7,50,18,22,11,3,4,130,0,9,3,29,16,38,67,52,11,230,0,3,3,3,8,0,0,0,0,18,0,0,9,18,8,3,0,0,0,49,0,3,5,12,5,9,3,0,0,36,0,41,20,61,24,9,3,3,0,173,0,0,0,0,5,12,19,11,0,55,0,0,23,79,29,55,27,10,0,239,0,7,18,114,36,6,0,0,0,183,0,0,0,43,9,0,0,0,0,53,0,0,7,16,14,31,126,81,23,298,7,109,123,314,174,148,68,32,3,989,0,0,0,6,4,4,4,0,0,17,3,46,31,221,34,17,8,0,0,370,0,0,0,9,5,0,0,0,0,17,6,39,94,185,113,31,13,3,0,476,0,0,0,17,13,7,12,9,0,68,0,4,12,14,15,9,8,0,0,62,0,10,7,48,43,66,72,45,8,296
21202,0,13,17,55,43,26,9,5,4,162,0,9,5,28,20,28,25,17,7,133,0,0,3,31,36,90,166,139,59,517,0,7,9,3,4,3,0,0,0,25,0,9,25,81,41,17,3,0,0,180,4,4,8,44,49,66,38,12,3,226,3,26,49,161,66,76,74,14,4,471,0,0,0,0,0,13,30,26,7,89,0,0,14,88,64,134,115,55,17,495,0,0,0,31,13,6,0,3,0,52,0,0,0,35,0,3,0,0,0,47,0,0,0,12,11,29,75,75,21,224,10,146,225,379,195,154,74,29,5,1208,0,0,5,22,25,22,39,14,9,138,23,122,149,391,96,66,26,8,0,874,0,0,0,3,4,5,0,0,0,17,9,36,80,240,105,89,46,11,3,617,0,3,8,78,44,108,106,35,13,385,0,8,17,49,40,36,17,10,0,176,0,7,12,25,38,90,88,66,26,355
21203,0,36,48,82,42,31,13,3,5,249,0,33,9,44,19,21,14,19,9,171,0,4,4,36,17,80,119,92,24,391,0,3,5,14,5,0,0,0,0,37,0,5,22,70,48,12,0,0,0,167,0,5,11,51,39,29,35,7,0,178,3,29,86,168,72,70,37,7,0,474,0,0,3,4,3,21,37,28,4,106,0,16,79,368,170,234,171,51,18,1104,0,4,4,41,18,9,5,0,0,79,0,9,38,220,27,13,0,0,0,311,0,5,0,17,21,31,101,78,25,270,57,439,536,998,355,269,121,36,10,2824,0,0,0,51,25,29,17,3,0,142,26,258,297,617,99,68,22,9,0,1392,0,0,0,3,4,5,0,0,0,14,11,155,358,997,480,245,66,13,0,2329,0,4,6,54,32,43,49,17,4,214,0,39,87,208,126,149,43,17,5,686,0,3,13,48,58,107,80,44,14,374
21204,0,12,17,57,31,42,16,7,3,192,4,10,0,36,15,22,27,19,11,144,0,6,7,63,32,105,230,307,190,934,8,11,16,29,5,10,5,0,0,80,6,23,29,213,47,26,13,6,0,364,0,3,16,58,73,89,65,45,10,362,13,124,250,1246,166,116,90,28,5,2040,0,0,0,4,5,10,43,56,20,134,4,3,26,166,73,145,159,114,39,730,0,11,45,390,132,64,26,13,10,695,0,5,45,152,5,4,0,0,0,214,0,0,3,9,8,15,36,61,40,174,11,133,214,465,155,134,84,32,9,1222,0,0,9,140,117,111,86,47,14,518,31,202,237,768,128,61,38,8,0,1472,0,0,5,3,4,0,0,0,0,12,9,76,141,582,235,185,90,20,10,1348,0,0,3,36,43,61,105,37,19,312,0,3,12,46,29,35,23,0,0,149,0,0,6,20,21,35,53,53,10,199
21205,0,4,7,32,10,6,11,8,4,82,0,4,9,50,20,19,22,17,13,152,0,5,14,80,46,125,267,316,210,1069,5,24,48,52,39,10,22,7,0,208,4,51,107,380,188,83,33,15,0,860,0,0,5,18,21,30,24,26,4,123,4,82,458,1191,373,436,390,179,29,3145,0,0,0,0,3,10,9,25,7,56,0,0,23,101,25,54,36,28,13,277,0,0,14,25,8,7,11,5,0,69,0,8,113,168,15,11,0,0,0,307,0,0,4,18,13,19,41,37,21,157,21,77,171,289,151,129,83,52,8,985,0,0,0,14,4,13,13,12,3,54,3,49,104,327,54,20,5,3,0,562,0,0,5,3,7,3,0,0,0,22,10,37,66,296,87,56,38,6,0,600,0,5,8,46,24,55,79,33,16,264,0,0,3,4,0,3,3,0,0,17,0,11,10,29,30,40,42,55,29,244
21301,3,143,85,232,84,54,24,10,7,642,0,0,3,42,8,4,8,10,4,92,0,0,5,63,40,230,362,297,147,1148,0,3,12,13,3,0,0,0,0,26,0,0,10,35,5,5,4,3,0,56,4,7,10,91,85,85,68,20,5,375,12,117,29,230,47,50,46,12,0,538,0,5,5,28,52,271,873,586,153,1971,0,0,5,36,11,16,20,9,0,100,3,41,188,554,132,46,20,0,0,998,3,9,203,403,13,7,4,0,0,642,0,0,3,3,4,7,30,19,7,75,21,202,245,485,159,100,47,10,0,1276,0,3,11,156,168,313,549,211,41,1459,14,81,138,958,103,24,26,5,7,1358,0,0,9,5,5,6,0,0,0,21,7,107,248,950,428,411,274,72,6,2511,0,0,3,44,40,88,117,62,20,370,4,33,58,106,81,76,26,3,0,387,0,0,3,17,18,34,35,31,5,147
21302,0,0,0,11,5,5,0,0,0,24,0,3,5,130,40,23,16,15,0,244,0,3,4,55,38,109,139,148,119,619,0,4,0,15,3,0,6,0,0,24,0,7,6,26,3,0,0,0,0,43,4,8,21,166,110,87,62,22,4,484,0,7,6,97,18,13,14,4,0,172,0,0,0,9,16,75,174,158,62,500,0,3,3,21,9,12,6,0,3,58,0,0,4,10,5,8,0,0,0,28,0,0,8,35,3,0,0,0,0,49,0,11,3,18,14,8,29,20,3,104,4,50,54,411,187,137,65,10,6,915,0,0,0,35,48,79,92,71,14,349,0,7,9,72,5,4,0,0,0,92,0,0,0,3,9,0,0,0,0,20,6,17,29,113,48,44,34,9,0,293,0,4,6,24,12,16,22,8,8,103,0,0,3,4,7,6,0,0,0,20,0,0,11,54,35,61,57,27,11,256
21303,0,0,6,21,0,6,3,0,0,35,0,6,3,88,35,13,13,3,0,160,0,0,6,71,13,58,67,99,59,370,6,5,3,31,6,4,0,0,0,57,3,3,3,56,11,3,4,0,0,85,0,0,0,11,8,11,10,5,0,52,0,20,39,279,51,30,24,6,0,451,0,0,0,5,6,14,25,12,4,66,0,0,4,48,0,4,10,0,0,66,0,10,9,66,13,10,0,0,0,107,0,4,113,178,6,3,0,0,0,302,0,0,4,20,9,6,8,4,0,57,3,18,46,494,155,79,38,3,0,837,0,0,7,31,29,46,71,42,15,237,0,4,32,140,9,4,0,0,0,185,0,0,3,8,19,3,0,0,0,28,3,29,33,274,69,41,38,11,5,502,0,0,0,35,17,18,19,5,8,107,0,0,0,9,0,4,0,0,0,17,0,0,4,52,24,24,15,9,6,140
21304,0,93,97,245,84,56,32,12,0,619,0,9,7,45,23,28,27,22,3,154,0,5,3,47,56,146,185,112,26,580,0,4,3,14,6,0,3,0,0,30,0,4,13,41,18,6,5,0,0,85,0,10,14,70,69,49,22,12,5,248,0,56,44,146,58,39,25,7,0,372,0,5,22,76,95,195,418,248,34,1100,0,3,9,67,21,13,17,5,0,138,3,14,65,213,60,19,7,0,0,375,0,5,19,115,9,4,5,0,0,155,0,0,6,8,18,18,60,37,11,155,42,361,421,690,277,186,76,24,9,2081,0,0,16,173,161,135,181,37,6,710,11,113,71,561,88,46,25,5,0,919,0,0,4,6,4,0,0,0,0,12,4,134,377,938,591,330,144,29,5,2556,0,0,3,50,38,44,48,12,3,197,0,40,56,156,103,64,30,4,0,453,0,4,4,49,38,68,70,47,13,295
21305,4,10,12,71,48,21,17,8,0,183,0,12,12,111,35,18,18,13,3,237,0,14,16,75,67,179,255,197,85,892,0,10,12,22,17,6,0,0,0,74,0,23,26,199,66,18,10,3,3,358,7,17,28,327,114,83,34,13,0,631,15,138,139,606,164,118,89,26,0,1299,0,0,4,18,42,106,209,104,14,501,0,11,29,177,49,32,25,8,0,331,0,19,184,694,271,129,69,26,9,1410,5,9,99,554,68,16,13,4,0,762,3,5,5,16,11,21,35,36,7,134,130,879,913,1716,561,384,140,43,3,4765,3,6,5,83,83,88,93,22,0,392,54,327,289,1496,247,52,33,8,4,2509,0,8,6,20,23,3,0,0,0,67,16,196,461,1445,691,384,177,30,7,3409,0,3,4,62,41,43,58,23,0,234,9,28,50,198,109,87,38,3,0,522,4,10,31,55,67,121,87,50,23,439
21401,0,0,4,9,12,3,0,3,0,30,0,13,8,90,40,40,38,20,10,273,0,3,5,36,29,49,89,85,30,324,0,3,5,4,6,0,0,0,0,18,0,0,9,21,6,0,0,4,0,43,0,0,0,20,17,18,13,8,0,88,0,7,15,57,36,23,22,8,0,162,0,0,0,3,0,9,26,13,11,53,0,0,8,46,19,31,35,12,4,152,0,0,0,15,0,0,0,0,0,23,0,3,0,33,0,4,0,0,0,43,0,3,3,7,16,26,91,63,45,259,4,79,150,512,325,242,153,42,10,1521,0,0,0,7,10,4,5,0,0,33,0,0,4,40,3,10,3,0,0,55,0,0,3,8,5,10,5,0,0,28,3,39,55,167,67,43,33,4,0,407,0,5,0,22,33,48,50,15,4,168,0,0,7,18,9,12,6,0,0,42,0,11,30,73,84,131,116,95,19,563
21402,0,0,0,7,4,4,0,0,4,13,0,16,33,78,75,55,69,33,16,372,0,5,3,49,25,85,242,208,77,683,0,6,4,3,6,0,8,0,0,23,0,3,3,6,0,0,0,0,0,15,0,0,0,0,7,9,5,3,0,29,0,0,7,29,17,24,19,12,4,106,0,0,0,0,4,9,30,40,11,102,0,0,0,14,9,25,17,14,5,85,0,0,0,6,0,0,5,3,0,15,0,0,0,14,0,0,0,0,0,17,0,3,8,25,36,40,151,121,43,430,7,26,51,244,233,247,196,105,29,1135,0,0,0,5,9,11,9,9,0,42,0,0,0,6,0,3,0,4,0,11,0,0,0,11,11,16,7,0,0,38,0,16,30,66,19,3,0,3,0,143,0,0,0,20,13,17,34,17,10,102,0,0,0,6,0,4,0,0,0,11,0,17,34,70,107,148,170,142,43,736
21501,0,0,0,7,0,0,0,0,0,10,0,3,0,7,6,6,3,0,0,28,0,0,0,3,0,12,21,15,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,14,0,0,0,8,3,4,0,0,0,21,0,0,0,0,0,4,10,0,0,10,0,0,0,0,0,0,5,0,0,6,0,0,6,39,27,13,3,3,0,90,0,0,0,36,0,0,0,0,0,39,0,0,0,8,6,7,29,25,3,87,3,6,13,72,53,57,46,13,0,262,0,0,0,0,0,0,0,0,0,4,0,3,0,24,8,0,0,0,0,34,0,0,0,3,7,5,0,0,0,13,0,22,26,75,23,7,0,0,0,150,0,0,0,5,0,0,7,3,0,19,0,0,5,19,0,4,0,0,0,32,0,3,0,3,8,20,23,13,5,66
21502,0,0,0,8,9,4,0,0,0,30,0,0,0,5,0,5,0,0,3,17,0,0,0,17,3,23,87,69,52,252,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,22,87,420,85,28,8,0,0,648,0,0,0,0,0,0,3,4,0,8,0,0,0,7,0,0,0,0,0,12,0,0,4,7,0,0,0,0,0,12,0,0,3,28,5,0,0,0,0,34,0,0,0,6,3,5,16,15,3,43,0,20,16,55,45,30,27,10,6,208,0,0,0,0,0,0,0,0,0,3,0,8,8,10,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,8,17,79,13,0,0,0,0,129,0,0,0,0,0,0,0,0,0,4,0,3,13,41,6,6,5,0,0,72,0,0,0,7,8,13,10,16,4,54
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,10,0,0,0,0,3,8,43,33,19,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,58,314,55,12,3,0,0,447,0,0,0,0,0,3,3,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,9,15,0,0,0,0,0,21,0,0,3,21,0,0,0,0,0,26,0,0,0,0,0,4,22,10,4,42,3,3,4,22,19,25,15,3,0,102,0,0,0,0,0,0,0,0,0,0,0,3,0,19,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,15,55,26,4,0,0,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,19,5,0,0,0,0,16,0,0,0,5,0,6,9,0,0,21
21601,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,6,7,0,0,30,0,0,0,6,4,5,28,20,12,79,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,8,0,14,8,0,0,0,0,31,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,5,0,3,14,16,0,50,0,13,19,51,33,39,29,10,0,190,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,11,0,26,14,61,16,10,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,20,9,0,48
21602,0,0,0,4,3,5,0,0,0,10,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,7,28,37,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,22,108,10,9,3,0,0,162,0,0,0,0,0,0,11,8,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,0,0,6,4,0,6,30,23,7,73,0,9,19,39,33,38,30,20,4,182,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,5,40,7,0,0,0,0,65,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,5,17,17,4,54
21603,0,21,23,117,45,40,13,0,0,260,0,4,3,9,7,5,12,0,0,39,0,0,0,7,10,40,119,130,59,369,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,3,19,22,215,43,18,6,0,0,325,0,0,0,5,0,0,8,4,0,13,0,0,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,7,41,6,0,0,0,0,59,0,0,0,0,3,13,34,26,3,90,0,39,53,69,60,52,32,24,3,341,0,0,0,5,0,8,14,10,5,40,4,32,24,80,13,3,3,0,0,162,0,0,0,0,5,3,5,0,0,10,0,36,37,155,28,11,3,0,0,267,0,0,0,0,4,0,0,0,0,4,0,5,16,28,14,9,6,0,0,79,0,0,0,6,4,12,26,12,0,71
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,23,0,0,0,3,0,0,11,4,3,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,4,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,29,0,0,0,0,0,8,39,22,13,80,4,17,17,60,44,65,37,7,0,247,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,8,17,8,0,4,0,0,43,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,22,14,7,58
21703,0,0,0,0,0,0,0,0,0,0,0,6,3,16,0,0,3,6,0,42,0,0,0,4,0,0,19,8,3,39,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,11,0,0,0,0,0,14,3,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,24,0,0,0,0,0,25,0,0,0,8,7,5,30,27,8,88,0,14,20,78,56,63,26,16,0,274,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,11,44,9,4,0,0,0,81,0,0,0,0,0,3,0,0,0,3,0,0,4,23,0,0,0,0,0,35,0,3,0,6,9,11,13,16,3,59
21704,0,0,0,0,0,0,0,0,0,5,0,6,6,20,11,7,12,8,0,71,0,0,0,7,0,3,11,8,0,23,0,0,0,4,4,4,0,0,0,10,0,0,4,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,5,10,4,6,8,0,0,33,0,0,0,0,0,0,3,4,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,19,0,0,0,0,0,22,0,0,0,6,8,5,36,19,9,83,0,20,36,102,61,66,45,13,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,3,18,14,65,7,0,0,0,0,119,0,0,0,9,0,0,0,3,0,10,0,0,0,6,0,0,0,0,0,6,0,0,0,10,8,14,23,7,6,72
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,4,6,0,0,0,0,8,0,0,3,27,6,4,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,4,7,0,9,0,0,9,36,17,11,5,0,0,87,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,12,5,0,0,0,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,5,3,0,0,18
30101,0,0,0,5,0,0,0,0,0,6,0,9,13,82,31,10,10,7,3,172,0,0,0,5,7,14,18,29,20,93,0,4,6,4,3,0,5,0,0,21,0,3,7,16,8,9,0,3,0,42,0,0,0,3,3,0,0,0,0,8,0,0,4,12,3,11,12,5,0,49,0,0,0,0,0,4,10,7,0,25,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,4,0,6,0,0,0,16,0,0,0,0,0,25,0,0,0,8,17,13,46,46,23,150,7,83,174,541,391,343,211,79,11,1830,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,13,0,3,8,22,32,15,19,0,0,91,0,13,28,61,41,23,8,0,0,171,0,0,0,6,3,3,12,5,0,34,0,5,0,4,0,4,0,3,0,14,0,3,14,31,45,60,52,25,14,245
30102,0,0,0,0,0,0,0,0,0,0,0,10,17,56,22,23,34,16,8,192,0,6,4,9,6,7,28,27,11,96,0,8,5,3,4,4,3,0,0,24,0,4,8,11,7,0,5,0,0,29,0,0,0,3,0,0,4,0,0,11,0,0,8,15,17,18,7,3,0,72,0,0,0,0,0,5,9,6,4,33,0,0,0,0,5,0,3,3,0,18,0,0,0,0,3,0,3,0,0,8,0,0,0,13,6,0,0,0,0,18,0,4,5,21,13,17,65,55,14,193,14,110,207,550,454,450,390,133,27,2343,0,0,0,0,0,3,0,0,0,7,0,0,0,7,3,0,0,0,0,15,0,0,4,15,23,23,21,0,0,89,0,17,31,51,29,18,0,0,0,152,0,0,0,6,6,10,8,7,3,41,0,0,0,3,4,4,0,0,0,15,0,9,27,32,70,89,82,71,15,410
