SA3_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
51101,2978,1480,1695,1764,1972,1936,1473,950,295,14551,5,8,3,5,13,14,15,0,5,70,5,8,4,7,9,16,19,9,0,80,6,0,8,6,0,7,10,0,0,47,0,0,3,4,0,20,11,0,0,58,0,0,6,0,0,5,10,0,0,35,89,223,290,213,291,265,146,55,15,1590,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,98,235,327,233,307,329,215,65,15,1822,104,243,327,240,321,345,233,65,22,1888,3083,1724,2019,2004,2293,2287,1702,1017,316,16439
51102,1652,890,1306,1162,1224,1195,854,379,84,8759,5,9,12,3,5,3,11,3,0,60,54,10,38,46,34,90,126,14,0,415,80,16,44,55,50,129,200,20,3,588,31,13,30,19,23,82,100,6,0,305,19,10,19,15,18,67,111,14,0,270,575,281,731,625,689,1434,2115,806,71,7315,10,8,0,15,12,34,29,7,0,112,3,0,3,8,0,15,5,0,0,42,12,3,0,3,9,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,778,342,858,785,835,1849,2692,865,75,9071,783,352,864,785,842,1857,2705,865,74,9130,2439,1240,2172,1952,2069,3058,3560,1241,156,17887
51103,7719,4449,5975,5419,4946,4278,2167,793,219,35975,4,14,23,18,31,30,20,12,0,154,0,4,36,22,27,47,57,8,0,190,3,7,29,28,30,52,120,14,0,285,0,18,55,45,46,85,67,4,0,316,12,17,26,36,22,36,61,8,0,207,154,803,2307,2043,2001,1468,439,82,9,9307,0,5,9,5,25,36,7,0,0,80,0,0,9,7,10,15,4,0,0,46,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,170,855,2465,2179,2163,1738,745,113,9,10439,170,863,2491,2198,2196,1763,763,126,8,10594,7898,5314,8468,7625,7142,6047,2932,919,231,46567
51104,9971,5442,5765,6170,6725,6939,5657,2989,1036,50685,18,12,17,24,28,22,31,14,5,172,17,5,23,22,23,56,111,19,0,275,32,7,15,34,18,66,113,16,0,313,11,11,16,36,33,66,108,4,0,295,4,6,10,9,26,53,80,11,0,199,366,708,1490,1330,1438,1572,1270,449,75,8697,0,3,9,4,3,21,34,3,0,81,0,0,3,7,0,5,10,4,0,30,0,0,3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,425,744,1569,1450,1564,1846,1730,511,77,9915,445,758,1581,1469,1592,1868,1761,521,87,10086,10411,6194,7350,7641,8320,8807,7416,3509,1122,60769
59797,0,42,113,170,111,60,13,0,0,511,0,0,0,0,0,0,0,0,0,0,0,7,3,24,59,23,22,0,0,134,0,4,8,11,32,21,8,0,0,82,0,4,24,68,28,40,24,0,0,192,0,0,11,20,13,16,3,0,0,64,0,81,342,647,628,346,104,29,0,2175,0,0,4,3,18,18,5,0,0,42,0,0,17,10,8,6,0,0,0,47,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,93,403,785,784,472,161,32,0,2739,3,93,403,785,784,472,161,32,0,2739,3,137,518,957,896,533,176,32,0,3250
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,4316,2361,2699,2395,2344,2115,1752,762,176,18925,5,5,3,10,5,7,3,5,0,39,0,0,0,0,3,3,5,0,0,9,0,4,0,0,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,51,98,87,42,40,34,28,4,3,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,105,88,46,48,39,36,4,3,427,56,114,91,54,52,46,43,10,8,464,4364,2470,2796,2447,2401,2158,1798,772,183,19392
60102,9968,5837,8086,7361,6797,6956,6210,3742,1554,56525,11,10,10,12,9,18,16,21,10,116,0,9,4,10,3,11,10,0,0,56,12,4,32,18,16,11,15,3,0,110,6,6,8,3,12,12,13,0,0,68,4,0,9,7,0,7,11,4,0,40,0,0,7,3,0,13,3,0,0,27,188,259,254,165,175,145,100,43,29,1355,3,0,3,3,0,0,0,0,0,8,0,4,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,208,296,316,217,214,195,143,54,29,1678,220,300,328,222,226,217,164,77,32,1795,10184,6142,8419,7590,7025,7180,6370,3826,1586,58319
60103,9505,6217,10270,7253,6317,6568,5211,3346,1319,56002,16,7,15,14,17,16,11,19,5,117,0,11,4,4,4,8,5,0,0,32,0,8,18,14,13,8,10,0,0,70,4,0,5,4,3,5,6,4,0,31,0,0,4,0,0,0,6,0,0,8,0,0,0,4,0,3,0,0,0,16,185,252,252,187,163,148,100,32,28,1340,0,0,0,5,5,3,0,0,0,20,0,0,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,186,273,283,212,189,184,135,32,22,1536,206,284,300,225,211,199,145,56,29,1646,9707,6499,10574,7479,6520,6766,5355,3402,1352,57651
60104,6603,3897,4539,4681,4493,4108,3809,2139,729,34991,5,3,4,4,6,3,5,8,0,44,0,4,10,0,4,0,3,4,0,25,8,10,23,9,8,10,7,3,5,70,0,4,5,5,5,10,4,0,0,35,7,3,0,5,0,0,5,0,0,14,8,0,8,6,12,0,0,6,0,37,91,139,107,83,69,76,52,20,13,648,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,112,163,149,110,98,102,74,29,11,838,113,167,155,106,100,102,83,34,15,880,6720,4059,4691,4790,4593,4211,3887,2171,742,35873
60105,7156,6707,10240,6691,6323,5880,5289,2855,1275,52424,3,7,4,10,13,6,9,13,3,59,5,31,39,14,22,36,17,8,0,164,20,64,114,75,33,67,30,13,0,412,9,33,56,33,37,51,22,7,0,243,5,20,43,24,42,38,40,13,0,220,3,12,43,14,26,43,22,8,3,171,182,343,414,294,339,349,336,181,110,2555,4,5,9,0,6,5,0,0,0,24,4,9,17,17,7,15,3,0,0,65,0,0,0,0,0,0,0,0,0,0,230,504,726,478,515,595,473,220,116,3855,233,507,732,486,527,602,478,230,116,3910,7388,7218,10968,7182,6846,6488,5766,3090,1390,56336
60106,3112,1719,2230,2179,2150,2646,2191,1045,325,17592,8,4,7,4,0,12,9,5,0,39,10,0,3,4,6,0,0,0,0,20,3,4,4,4,4,8,4,0,0,25,0,4,4,3,7,7,0,0,0,25,0,0,0,0,6,4,3,0,0,10,0,0,4,0,0,3,0,0,0,10,55,79,54,58,53,75,35,23,7,436,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,96,70,70,73,91,44,26,5,536,73,99,73,69,76,102,52,32,8,576,3179,1815,2302,2250,2226,2750,2247,1070,334,18169
60201,14576,10224,12489,10104,10288,9675,8482,5396,2264,83499,21,12,16,14,4,22,30,22,9,144,11,18,34,19,17,17,11,4,0,136,11,37,49,29,39,32,34,8,4,242,12,21,36,17,6,39,11,3,0,147,4,8,13,5,18,8,6,3,0,67,13,14,24,15,14,13,0,0,0,96,258,600,444,324,390,371,231,174,54,2847,4,5,3,4,4,4,0,0,0,25,0,3,9,3,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,303,709,621,417,493,484,301,205,61,3583,322,722,636,426,502,502,327,223,69,3731,14901,10952,13124,10525,10790,10174,8812,5619,2334,87226
60202,3832,2218,2178,2336,2995,3816,3483,1741,457,23050,5,3,10,0,7,11,21,4,7,70,0,0,7,0,3,13,11,0,0,36,5,0,4,8,8,7,9,4,0,49,10,4,5,7,12,11,10,0,0,67,0,0,3,0,0,6,4,0,0,14,0,3,7,0,0,0,0,3,0,16,70,84,66,57,70,57,71,47,7,540,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,87,100,92,77,97,111,110,57,8,735,89,106,105,80,101,121,127,64,15,803,3915,2323,2272,2418,3100,3937,3611,1800,471,23856
60203,6076,3311,3704,3787,4786,6208,5715,2876,857,37326,21,10,17,22,23,23,33,15,8,164,9,7,4,7,11,12,14,9,0,71,4,10,16,11,20,24,17,5,0,105,10,0,5,10,11,10,12,0,3,60,0,8,10,0,7,3,6,0,0,41,0,0,3,9,6,10,9,0,0,35,138,166,204,132,181,229,185,65,28,1325,0,0,0,0,0,3,0,0,0,8,0,0,0,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,158,192,248,171,230,304,244,72,29,1655,177,207,263,192,254,325,271,90,35,1820,6256,3510,3973,3984,5040,6532,5989,2971,889,39141
60301,2013,1292,1183,1368,1652,1986,1526,647,135,11806,4,11,8,0,11,8,4,8,0,47,0,0,0,4,0,0,5,0,0,7,5,0,7,0,4,12,3,0,0,33,7,0,3,3,3,9,3,0,0,29,5,0,0,5,0,3,4,0,0,20,0,0,6,7,5,3,0,0,0,16,56,64,84,50,61,66,50,15,4,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,62,101,64,77,90,60,12,5,549,75,74,110,66,82,99,65,16,9,596,2084,1366,1295,1434,1733,2083,1592,668,146,12400
60302,3511,1811,1944,2400,2756,3379,3015,1351,369,20533,5,9,4,6,6,16,8,4,0,50,0,0,4,4,7,12,10,0,0,37,6,6,15,15,13,18,17,6,0,91,0,0,5,0,16,17,14,0,0,57,5,0,3,5,0,6,0,0,0,22,0,6,6,4,4,14,11,0,0,43,73,107,80,72,65,92,66,19,8,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,82,120,114,100,115,153,118,31,12,834,87,127,117,103,120,170,124,37,12,884,3596,1937,2056,2499,2871,3548,3136,1383,382,21418
60303,737,410,649,648,790,1311,1409,663,190,6801,0,0,0,0,0,12,3,4,0,17,5,0,6,0,5,8,4,3,5,25,8,11,14,19,13,24,11,8,0,103,0,3,5,3,11,21,7,0,0,52,3,0,18,8,6,14,5,0,0,53,0,0,5,6,8,9,8,0,0,40,31,43,86,56,74,158,90,40,6,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,129,86,117,238,130,44,9,861,42,59,129,86,122,247,133,52,9,878,782,470,774,734,910,1555,1543,709,200,7679
60401,8179,5238,5256,5117,5941,6822,5943,3683,1320,47501,13,14,13,9,8,24,25,19,12,135,0,0,11,6,3,10,8,0,0,37,6,9,24,4,18,19,15,0,0,96,7,6,9,8,14,11,10,3,0,66,0,0,4,0,0,7,5,0,0,21,0,0,3,0,16,8,7,0,0,31,164,340,228,155,198,181,106,49,40,1462,0,0,0,0,0,3,0,0,0,10,0,0,6,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,178,356,280,173,248,247,154,49,37,1735,188,371,291,183,259,274,182,68,51,1868,8371,5612,5540,5302,6200,7092,6122,3757,1372,49360
60402,7650,4638,5297,4841,5871,6496,6085,3468,1163,45493,17,8,10,8,16,28,22,23,9,142,0,6,0,0,4,3,10,3,0,31,0,10,22,9,9,15,12,6,0,80,11,12,25,12,19,24,16,5,0,127,10,0,18,11,7,4,10,0,0,63,3,3,36,10,6,16,5,0,0,90,202,245,259,184,198,197,147,82,29,1541,0,0,6,3,0,0,0,0,0,6,0,0,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,226,274,365,232,247,272,205,95,24,1952,241,285,375,243,256,301,229,120,39,2088,7890,4927,5671,5078,6130,6793,6308,3590,1202,47581
60403,3076,1522,1990,1879,2253,2598,2137,1008,288,16756,12,6,10,9,4,3,19,4,3,73,0,4,3,0,6,6,6,4,0,40,0,11,8,18,12,22,16,0,0,93,0,3,10,7,6,16,10,0,0,44,0,0,0,0,0,5,3,3,0,13,4,0,11,3,13,15,3,0,0,52,83,114,187,152,159,182,105,27,9,1014,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,97,126,223,186,205,249,142,29,9,1258,107,133,229,192,211,256,165,40,7,1328,3183,1657,2218,2080,2459,2851,2298,1041,299,18084
69797,0,0,4,4,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,30,0,3,17,28,18,16,7,0,0,90,0,0,9,11,8,9,4,0,0,41,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,9,5,9,20,17,47,48,21,4,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,14,63,71,82,75,33,7,0,347,5,19,63,71,82,75,33,7,0,350,5,21,62,80,90,75,33,3,0,366
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,3584,2794,6412,4115,3082,2626,1663,671,169,25123,3,22,20,10,3,11,0,4,0,73,27,67,140,63,56,114,111,16,0,593,124,66,265,230,303,498,429,87,7,2003,19,30,107,115,180,192,149,23,4,810,60,66,147,158,182,290,261,77,10,1242,57,61,164,95,197,309,258,93,0,1234,4,3,13,20,32,45,32,13,0,161,87,148,347,223,179,150,81,27,3,1251,18,21,32,42,42,48,35,0,0,244,0,0,0,0,0,0,0,0,0,0,391,464,1208,936,1173,1646,1349,334,22,7526,396,484,1226,947,1176,1658,1352,339,22,7604,3985,3281,7645,5062,4263,4284,3010,1012,191,32731
70102,11132,5922,8699,8148,6623,5416,3906,1683,371,51886,21,24,13,3,10,11,9,3,0,93,23,37,61,43,38,81,100,22,3,411,67,58,131,87,79,185,291,67,6,967,26,49,66,49,62,113,168,34,0,571,43,27,56,53,54,118,171,42,4,586,28,39,54,38,44,101,131,34,0,466,0,0,4,13,11,16,26,4,0,78,304,264,346,321,315,311,173,62,24,2106,0,8,27,8,4,14,16,6,0,87,0,0,0,0,0,0,0,0,0,0,488,489,742,615,614,939,1069,283,46,5278,507,507,756,624,623,952,1077,287,48,5371,11642,6427,9452,8765,7241,6362,4982,1974,419,57261
70103,3711,2434,2608,2819,3150,2664,1680,539,96,19697,0,36,17,8,12,18,11,5,0,106,146,123,263,194,171,194,206,47,0,1334,198,59,199,189,151,280,383,63,0,1518,78,57,149,115,113,125,158,23,5,816,51,68,88,55,67,124,211,87,4,765,77,48,94,99,78,105,127,16,0,643,8,4,3,3,9,28,28,7,0,89,180,164,255,205,175,165,101,45,14,1296,11,9,7,11,9,10,5,0,0,62,0,0,0,0,0,0,0,0,0,0,748,530,1066,874,767,1031,1209,290,28,6532,746,567,1077,880,777,1051,1218,293,28,6640,4457,2997,3684,3700,3932,3716,2897,838,121,26338
70104,9168,4490,6445,5709,4261,2865,1585,515,149,35195,0,0,11,4,6,11,0,0,0,33,0,9,12,5,11,15,24,9,0,88,13,30,28,16,17,45,42,10,5,209,15,25,23,31,41,39,37,18,0,226,17,16,20,15,26,63,36,10,4,203,15,8,21,22,26,35,32,8,3,169,0,6,0,3,9,7,8,0,0,29,110,107,151,96,73,73,25,10,4,653,0,3,0,0,9,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,173,203,262,191,206,273,208,68,15,1595,176,207,275,191,211,283,208,69,15,1629,9340,4696,6721,5903,4470,3146,1797,587,166,36824
70201,7527,4197,6415,5267,4272,3618,1980,686,190,34155,27,27,31,22,19,19,5,8,0,161,44,57,98,65,69,148,127,18,3,630,130,58,226,148,184,418,551,110,5,1827,62,61,151,135,163,249,231,22,0,1072,91,61,149,108,161,324,355,78,0,1322,35,32,105,105,90,131,89,21,0,608,11,40,13,13,18,76,57,3,0,231,280,286,465,380,338,296,123,26,12,2204,8,0,19,27,25,29,16,7,0,130,0,0,0,0,0,0,0,0,0,0,650,600,1228,977,1045,1671,1548,282,15,8029,682,630,1260,997,1061,1691,1556,289,15,8189,8206,4825,7674,6268,5334,5313,3537,974,209,42340
70202,1218,746,926,663,573,500,283,79,14,5003,7,7,6,0,3,5,0,0,0,38,12,23,8,12,11,36,48,13,0,167,18,9,9,16,29,86,151,25,0,347,11,25,32,11,30,68,79,16,4,276,14,9,8,15,23,67,95,22,3,246,4,5,0,4,15,23,30,0,0,85,0,0,0,0,0,12,15,3,0,37,36,41,97,62,51,68,28,9,0,374,3,0,0,0,3,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,91,111,159,124,157,363,448,85,3,1548,100,122,165,124,164,363,448,85,3,1581,1325,860,1097,786,736,869,733,166,18,6586
70203,3393,2370,2528,2020,1890,1513,914,244,24,14892,28,30,38,15,23,11,6,0,0,140,39,15,37,37,37,142,151,33,0,497,94,40,132,135,140,332,393,60,0,1323,52,33,75,70,88,185,167,12,3,680,24,22,85,43,82,205,159,26,4,646,35,14,80,74,60,155,142,14,0,589,0,0,12,9,14,26,20,0,0,73,139,98,234,179,198,185,83,11,0,1125,0,3,22,3,8,18,9,8,0,64,0,0,0,0,0,0,0,0,0,0,383,226,672,548,635,1240,1121,162,11,4991,408,257,706,568,658,1246,1124,161,12,5139,3803,2621,3227,2584,2546,2761,2041,403,40,20028
70204,3040,2097,2102,1987,1436,974,361,85,15,12092,13,6,17,7,7,4,0,0,0,60,0,19,21,12,18,24,11,3,0,106,4,14,23,12,13,33,44,8,0,145,4,26,123,111,140,109,25,8,0,543,0,8,5,12,19,22,4,0,0,69,0,10,17,3,26,24,17,0,0,88,4,0,6,3,3,3,0,0,0,19,66,87,157,144,167,100,34,10,0,764,0,0,4,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,82,166,341,302,391,310,128,29,3,1754,97,172,355,315,398,314,131,29,3,1811,3141,2269,2458,2300,1839,1285,489,111,13,13899
70205,4227,2782,3207,2396,2017,1583,906,308,67,17492,11,22,19,12,7,9,7,0,0,85,60,52,100,63,65,190,248,45,0,825,109,71,143,121,158,386,392,59,3,1444,44,62,115,92,147,286,341,46,0,1136,22,30,65,55,94,244,296,60,4,873,21,35,73,55,70,211,236,34,4,743,14,7,25,17,13,46,57,12,0,193,173,190,436,352,370,287,111,22,5,1941,7,0,14,9,11,21,36,4,0,98,0,0,0,0,0,0,0,0,0,0,458,438,971,765,924,1664,1720,283,14,7245,468,461,986,775,931,1676,1727,283,14,7333,4701,3242,4196,3172,2950,3258,2636,599,78,24820
79797,0,15,23,22,20,17,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,9,18,11,11,0,0,46,0,0,4,8,10,3,6,0,0,31,0,10,10,15,18,22,0,0,0,78,0,0,4,12,3,8,5,0,0,23,0,11,12,25,32,30,8,0,0,122,0,0,3,3,3,5,0,4,0,23,0,0,5,14,7,10,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,88,103,82,35,6,0,384,0,24,33,88,103,82,35,6,0,384,0,37,58,105,120,106,42,10,0,482
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,18959,13274,17798,15572,12154,9564,8787,4861,1614,102591,11,15,11,11,9,4,22,9,3,105,47,260,126,91,106,102,98,43,18,896,9,20,38,19,21,17,13,4,0,139,4,8,12,15,5,22,9,0,0,95,0,6,3,0,0,3,4,0,0,18,0,13,6,3,0,3,3,0,0,30,0,3,7,5,4,3,8,0,0,27,4,0,0,0,0,0,0,0,0,17,209,316,330,216,155,108,100,78,33,1551,0,0,0,0,0,0,0,0,0,0,280,630,524,356,302,266,236,128,52,2766,285,640,537,363,313,271,260,138,55,2869,19243,13920,18332,15938,12470,9830,9044,5002,1674,105459
80103,156,243,374,296,269,259,162,85,11,1869,0,0,0,0,0,0,0,0,0,0,3,7,20,15,0,9,9,0,0,64,0,0,4,5,0,3,0,0,0,9,0,13,6,7,0,3,6,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,7,4,4,0,0,37,0,0,0,0,0,0,0,0,0,0,7,20,34,29,10,16,22,6,0,146,7,20,34,29,10,16,22,6,0,148,160,265,412,324,284,280,185,91,12,2010
80104,19954,10427,15836,16163,10906,6268,3907,1711,359,85529,5,3,19,3,9,0,4,8,0,47,37,89,108,49,51,53,53,19,13,462,7,6,19,7,3,14,8,0,0,68,4,10,5,0,4,14,8,0,0,52,0,0,0,0,0,5,0,0,0,9,6,0,6,0,0,0,8,0,0,23,0,0,0,0,0,0,9,5,0,11,0,5,0,0,0,0,0,0,0,11,120,169,191,119,60,57,38,14,7,771,0,0,0,0,0,0,0,0,0,0,174,279,335,173,122,144,127,34,19,1408,176,284,351,179,126,145,133,42,19,1458,20129,10711,16187,16336,11030,6415,4034,1752,380,86986
