SA3_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
30907,0,10,8,30,20,15,13,5,0,94,8,107,195,445,327,223,106,40,6,1464,0,7,11,30,21,16,14,3,3,100,0,13,14,52,15,10,9,6,0,114,0,22,21,31,7,3,0,0,0,80,0,0,0,32,12,13,6,0,0,77,4,32,34,90,54,47,33,17,5,318,0,3,14,39,22,5,4,3,0,94,0,8,10,31,23,24,16,16,5,133,0,0,16,70,46,32,17,0,0,185,15,86,150,539,314,270,234,107,35,1744,302,670,476,1316,529,295,241,134,39,3999,5868,12737,10253,22039,10152,7473,5592,2800,610,77527,0,0,0,6,0,0,0,0,0,13,5262,10189,7510,14347,5986,4298,3429,1502,492,53024,0,0,0,16,4,0,0,0,0,22,0,0,0,36,8,7,7,0,0,63,0,5,3,71,4,4,6,0,0,95,0,0,0,17,6,6,0,0,0,32,4,16,14,95,32,19,20,7,0,202
30908,0,3,6,17,9,10,3,0,0,45,3,42,70,151,84,61,60,20,0,493,0,4,10,19,8,7,4,0,0,54,0,10,18,34,22,11,7,10,0,112,0,11,14,18,6,6,0,0,0,58,0,0,0,6,6,3,4,3,0,25,5,13,12,54,19,18,18,5,6,149,0,4,5,19,13,10,5,4,0,56,0,5,6,14,18,6,7,9,6,67,0,0,4,18,15,9,8,3,0,53,6,41,57,258,108,97,93,80,36,770,34,126,145,328,142,87,115,90,59,1126,1403,3257,3495,7030,3207,2635,2300,1521,522,25375,0,0,0,0,0,0,0,0,0,0,1142,2752,2683,4314,2011,1664,1567,947,480,17562,0,0,0,0,5,0,0,0,0,8,0,0,0,12,8,16,3,0,0,40,0,17,14,242,32,10,4,0,0,317,0,0,0,3,0,0,3,0,0,13,0,10,11,71,20,12,16,3,4,150
30909,3,6,14,25,6,11,5,4,0,68,0,11,42,105,38,43,33,17,4,296,0,9,16,29,13,0,8,6,3,84,0,8,16,104,13,11,9,4,0,165,0,16,20,40,7,5,4,0,0,90,0,0,0,17,12,3,5,9,0,39,4,10,25,49,17,20,18,10,0,150,0,13,37,56,17,13,10,6,0,147,0,0,4,8,10,5,11,3,0,38,0,0,12,20,3,14,7,0,0,52,5,56,108,431,159,128,132,99,33,1151,82,211,333,670,280,261,209,190,95,2333,1418,3252,4905,9125,3908,3427,2856,1861,679,31433,0,0,5,3,9,0,0,0,0,14,1187,2386,3258,4100,2240,1963,1723,1207,575,18641,0,5,5,31,4,0,0,0,0,44,0,0,0,30,12,38,14,5,0,104,0,3,15,138,8,0,3,0,0,178,0,0,7,6,5,5,0,0,0,26,0,3,25,76,17,15,8,0,0,152
30910,0,7,0,9,7,8,4,0,0,41,0,4,21,67,44,47,31,13,3,237,0,0,4,14,3,11,4,3,0,43,6,6,12,54,17,11,15,7,0,123,0,10,4,26,8,6,0,0,0,50,0,0,0,15,10,6,3,3,0,38,4,17,14,48,17,19,22,7,4,149,3,12,14,8,18,12,14,0,0,77,0,0,0,6,10,8,7,3,0,35,0,0,3,8,8,6,12,0,0,29,10,35,64,502,94,119,131,87,36,1069,54,140,226,845,307,305,293,169,63,2401,757,1835,2421,6687,2970,2992,2914,1666,400,22630,0,0,0,0,0,0,0,0,0,3,625,1296,1545,2347,1536,1642,1610,915,222,11721,0,4,0,6,0,0,0,0,0,11,0,0,0,8,5,7,5,6,0,25,0,9,67,510,24,9,4,0,0,618,0,0,7,4,0,0,0,0,0,12,3,3,0,38,19,9,10,8,0,91
31001,5,7,0,25,10,9,4,0,0,57,0,15,22,99,42,38,18,6,0,241,0,10,39,154,67,63,35,19,0,387,0,3,0,37,4,9,9,0,0,55,0,8,5,16,7,6,0,0,0,48,0,0,0,5,4,3,4,0,0,14,0,9,24,33,16,6,10,11,0,114,17,134,256,950,771,731,421,129,40,3452,0,0,0,0,9,11,6,6,0,31,0,0,10,34,8,7,3,3,0,74,57,315,462,875,337,264,137,74,25,2539,149,339,271,572,197,189,126,68,37,1944,2912,5460,5682,12664,4978,4035,2498,1292,449,39963,4,16,25,61,16,7,0,0,0,130,2369,3945,3187,4887,1925,1630,1247,828,385,20409,0,17,35,92,16,4,4,0,0,165,0,0,0,13,17,8,4,6,0,47,0,4,9,41,12,3,4,0,0,73,0,0,8,7,9,0,0,0,0,34,0,3,3,24,12,8,4,4,0,61
31002,0,0,0,4,0,0,0,0,0,11,0,5,6,23,14,25,15,10,0,98,0,0,0,5,3,0,0,0,0,9,0,0,0,16,0,0,0,0,0,25,0,6,0,3,0,0,5,0,0,11,0,0,0,0,6,0,0,0,0,5,0,3,3,12,12,8,14,0,0,53,0,0,3,18,22,21,6,0,0,71,0,0,4,0,9,5,4,3,0,23,0,0,0,6,20,6,6,0,0,37,0,4,28,70,43,51,61,40,6,296,93,243,359,568,332,350,300,164,63,2471,1781,4574,4045,7487,4463,4783,4188,2109,476,33908,0,0,0,0,0,0,0,0,0,0,1593,4017,3328,6345,3684,3642,2984,1440,463,27491,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,3,13,3,9,4,0,0,38
31003,0,5,0,9,10,6,0,0,0,37,0,19,32,112,64,52,24,11,5,319,0,3,3,32,9,5,3,0,0,65,0,0,5,15,0,0,0,0,0,21,0,3,4,18,5,3,0,0,0,36,0,0,0,6,0,0,0,0,0,9,0,14,25,35,37,26,10,5,0,163,0,0,0,15,16,12,5,0,0,60,0,0,6,4,14,18,12,11,5,64,0,0,8,22,22,12,4,0,0,73,0,58,73,286,124,107,79,59,13,800,191,440,371,863,344,307,217,151,74,2959,3974,8764,7503,15450,7077,6423,4485,2382,741,56803,0,0,0,0,0,0,0,0,0,4,3451,7363,6320,12949,5712,5070,3715,2166,892,47640,0,0,0,19,0,4,3,0,0,30,0,0,0,5,3,0,0,0,0,10,0,0,3,25,3,0,0,0,0,29,0,0,0,3,0,0,0,0,0,4,0,8,0,30,10,13,5,4,0,73
31004,0,11,4,22,7,5,0,0,0,54,3,28,73,157,97,55,21,7,0,438,4,16,11,86,33,21,13,0,4,189,0,6,3,22,10,0,7,0,0,39,0,9,15,18,6,3,0,0,0,54,0,0,0,5,7,0,0,0,0,20,8,23,17,39,36,21,9,4,0,161,0,16,25,145,129,132,67,18,4,534,0,7,6,12,9,14,4,5,0,55,0,8,22,67,38,7,3,7,0,148,13,207,387,928,388,268,160,81,15,2450,224,459,368,963,301,185,140,50,8,2693,4743,9584,7240,16346,6037,4199,2561,1050,187,51943,0,0,6,30,10,5,0,4,0,57,4193,7254,4863,9466,3117,2319,1398,512,142,33274,0,5,10,59,3,0,0,0,0,86,0,0,0,13,4,6,0,5,0,28,0,3,13,53,12,0,0,0,0,86,0,0,4,11,3,4,3,0,0,23,0,4,6,24,11,0,4,0,0,52
31101,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,3,0,6,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,18,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,3,3,0,0,7,0,0,0,0,4,0,0,0,0,8,0,3,0,10,10,16,20,11,0,72,14,64,64,115,80,62,76,39,12,536,377,1009,772,1494,965,1006,986,524,154,7286,0,0,0,0,0,0,0,0,0,0,345,857,678,1272,765,766,697,375,172,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
31102,0,0,0,4,0,3,3,0,0,15,0,4,16,47,13,20,12,8,0,115,0,0,3,11,4,3,5,4,0,36,3,0,0,19,0,0,0,4,0,26,0,4,7,7,0,0,0,0,0,23,0,0,5,28,9,7,3,3,0,56,3,3,0,18,5,17,6,4,0,57,0,3,13,17,14,3,0,3,0,49,0,0,0,3,5,12,9,10,0,34,0,0,0,6,6,6,0,0,0,26,5,22,46,168,79,94,61,43,19,528,123,314,239,534,208,153,108,64,20,1762,1618,3266,3006,6451,2679,2344,1952,1123,304,22751,0,6,21,39,7,3,3,0,0,78,1437,2592,2185,4122,1741,1470,1328,794,235,15898,0,0,0,3,0,0,0,0,0,5,0,0,0,10,3,10,0,0,0,26,0,0,9,32,5,9,0,0,0,51,0,3,6,11,4,0,4,0,0,26,0,0,0,12,0,3,0,0,0,20
31103,0,0,0,8,9,5,9,3,0,36,0,8,26,73,38,38,34,11,5,231,0,3,12,42,16,0,7,3,0,98,5,12,5,93,34,20,22,7,0,207,0,24,41,102,4,4,0,0,0,174,0,0,3,15,9,0,4,3,0,33,0,17,7,21,12,8,8,3,0,81,0,3,10,63,50,52,29,6,0,213,0,0,0,10,9,7,9,3,0,37,0,0,3,35,9,14,6,0,0,70,17,143,278,686,322,274,182,95,21,2030,263,567,479,973,307,253,149,105,29,3118,3769,7625,6846,13129,5147,4802,3161,1360,326,46159,8,43,58,177,47,14,3,3,0,356,3273,5812,4478,7206,3048,2690,1844,829,247,29441,0,3,3,24,4,0,0,0,0,36,0,0,0,38,22,37,14,4,3,116,0,0,3,13,4,0,0,0,0,24,0,9,9,108,68,42,22,11,0,279,0,3,0,19,4,3,0,3,0,44
31104,0,4,4,4,8,6,4,0,0,29,0,5,17,75,34,47,13,0,0,195,0,0,0,14,0,4,4,0,0,22,0,7,6,5,0,0,0,3,0,23,0,3,4,34,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,6,17,12,15,6,0,0,65,0,0,0,14,12,12,0,4,0,47,0,0,0,0,13,3,3,0,0,24,0,0,13,27,23,8,3,0,0,78,0,23,47,187,105,108,82,30,9,592,107,274,175,454,241,172,92,39,8,1563,2450,5380,4079,8138,4222,3185,2130,882,132,30600,0,0,11,5,4,0,0,0,0,19,2184,4703,3319,6597,2987,2073,1376,474,119,23823,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,16,0,0,0,27,15,8,0,0,0,56,0,4,0,15,9,10,0,0,0,37
31105,0,3,7,11,13,7,9,0,0,47,0,18,25,91,50,43,32,26,3,292,0,3,9,34,13,16,9,4,0,96,0,4,3,29,0,4,8,0,6,60,0,9,11,39,4,0,0,0,0,63,0,0,0,8,4,6,0,0,0,20,0,7,7,29,12,18,12,8,0,85,0,8,15,27,25,16,9,5,4,103,0,0,0,11,6,6,6,4,0,43,0,0,3,18,24,19,15,6,0,74,13,54,105,302,153,168,150,68,24,1034,108,294,265,532,243,162,135,81,31,1841,2093,4645,4243,8544,3903,3277,2755,1464,403,31325,4,17,59,123,30,5,9,0,0,246,1975,3800,2964,5490,2362,2030,1795,887,364,21660,0,0,0,4,0,0,0,0,0,11,0,0,0,20,9,7,9,3,0,42,0,0,0,18,4,0,0,0,0,22,0,0,7,37,25,19,10,10,6,112,0,0,3,22,4,4,10,0,0,50
31106,0,0,4,19,6,15,14,3,0,57,0,6,49,95,67,39,34,18,7,309,6,8,5,68,26,16,12,10,0,147,0,4,15,80,22,11,16,0,0,158,0,47,106,69,7,7,6,0,0,245,0,0,0,10,11,12,4,0,0,38,3,11,17,29,12,12,5,9,0,90,0,3,12,39,35,28,21,3,4,143,0,0,0,3,5,7,6,3,0,27,0,6,9,30,14,11,8,0,0,78,25,133,239,583,273,264,209,128,31,1885,188,450,386,832,346,264,192,115,57,2827,2751,6011,5455,11058,4892,3860,3311,1744,405,39486,0,32,41,142,40,20,8,3,0,286,2322,4435,3278,5548,2412,2021,2126,960,326,23423,0,5,3,30,0,3,0,0,0,37,0,0,6,48,25,37,15,0,0,132,0,0,0,26,8,0,0,0,0,38,0,6,9,39,28,30,22,7,3,146,0,5,11,24,12,7,4,0,4,66
31201,0,0,0,0,0,0,0,0,0,5,0,8,4,51,23,12,0,0,0,114,0,0,0,8,3,0,3,0,0,22,0,0,0,29,0,0,0,0,0,28,0,3,4,8,4,0,0,0,0,25,0,0,0,0,0,3,0,0,0,11,0,0,3,7,3,5,3,0,0,26,0,6,7,9,4,9,4,0,0,33,0,0,0,3,0,0,0,0,0,4,0,0,0,11,8,4,5,0,0,28,0,10,20,133,25,33,10,11,3,259,100,254,500,1771,706,517,207,103,19,4181,1226,2574,2107,6057,2784,2508,1477,649,148,19539,0,0,0,0,0,0,0,0,0,0,979,2009,1381,3437,1514,1374,868,402,183,12145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,9,9,0,0,27
31202,0,0,0,5,6,0,0,0,0,20,6,40,86,233,142,97,23,6,4,639,3,8,8,31,8,4,0,0,0,67,0,0,0,13,4,0,0,0,0,13,0,12,16,13,5,3,0,0,0,39,0,0,0,0,0,4,0,0,0,3,0,3,12,23,10,8,15,6,0,78,0,0,3,17,8,3,3,0,0,32,0,0,0,12,6,9,9,4,3,40,0,16,19,53,32,55,21,0,0,199,8,35,40,150,60,89,81,41,13,518,244,589,590,1923,1063,992,535,264,115,6319,3864,8698,7330,15668,8274,8209,5683,2679,790,61201,0,0,0,0,0,0,0,0,0,0,3365,7304,5836,12126,6101,6046,4096,2186,916,47970,0,3,5,25,0,0,0,0,0,34,0,0,0,0,0,0,4,0,0,3,0,3,4,25,10,0,0,0,0,40,0,0,3,0,0,0,0,0,0,9,0,9,6,48,10,15,7,9,0,105
31203,0,0,0,0,3,0,0,0,0,11,0,11,12,35,16,10,10,0,0,93,0,0,0,14,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,14,0,3,3,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,6,0,10,0,4,11,8,0,35,0,0,3,5,0,0,0,0,0,14,0,0,0,10,5,6,4,5,0,24,0,0,5,8,6,3,4,0,0,28,0,8,19,124,16,27,31,14,0,238,37,96,157,504,243,200,154,58,12,1466,607,1429,1303,3414,1695,1626,1270,523,93,11970,0,0,0,0,0,0,0,0,0,0,517,1149,1064,2079,1065,1019,713,274,104,7996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,34,3,0,3,0,0,43
31301,0,0,0,0,0,0,7,0,0,6,0,3,4,18,15,30,24,22,0,118,0,0,0,10,4,0,6,6,0,17,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,4,0,5,6,9,8,12,11,6,0,57,0,0,0,0,0,0,0,0,0,7,0,3,3,0,5,8,11,8,5,37,0,0,0,4,0,3,10,3,0,21,0,0,9,24,35,29,84,53,13,261,16,84,60,147,127,153,209,160,46,1010,514,1550,1421,2421,1957,2757,4052,2567,606,17842,0,0,0,0,0,0,0,0,0,0,513,1431,1078,2054,1561,2333,3049,1753,503,14268,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,10,10,10,10,0,0,50
31302,0,0,0,6,7,3,0,0,0,16,0,11,25,80,31,37,22,17,4,231,0,0,5,9,3,7,6,0,0,21,0,0,14,160,0,0,0,0,0,181,0,0,4,56,11,0,0,0,0,76,0,0,0,0,0,4,0,0,0,4,0,3,8,26,12,15,13,3,0,87,0,0,9,21,18,8,3,0,0,69,0,0,0,8,5,5,3,4,0,25,0,0,8,24,9,10,4,3,0,60,0,26,30,165,83,76,74,57,15,529,153,364,339,656,293,227,198,132,63,2425,2765,6076,5172,10184,4584,3978,3422,1965,559,38708,0,0,0,4,0,0,0,0,0,4,2495,5027,4211,8235,3479,3123,2646,1373,539,31127,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,15,4,0,0,0,0,19,0,0,0,9,3,0,4,0,0,19,0,0,0,24,8,11,6,8,0,60
31303,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,0,4,0,0,28,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,9,5,3,0,25,0,0,0,9,6,0,0,0,0,13,0,0,0,0,0,4,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,11,60,18,5,17,4,0,118,20,66,48,165,85,105,72,41,8,609,361,835,848,2616,1066,1014,947,416,98,8209,0,0,0,0,0,0,0,0,0,0,325,743,528,1154,699,699,670,245,102,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
31304,0,0,3,0,14,3,0,0,0,21,0,28,43,99,79,61,18,22,0,341,3,7,3,6,6,6,5,3,0,38,0,0,0,22,3,0,4,0,0,35,0,9,10,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,5,15,28,10,11,11,0,0,90,0,0,3,5,3,5,0,0,0,21,0,0,4,5,8,9,7,3,6,47,0,0,7,24,10,18,8,0,0,61,0,17,22,102,61,67,65,45,14,396,87,225,197,454,201,178,149,129,37,1654,2164,5233,4786,8256,4536,3924,3033,1572,409,33904,0,0,0,0,0,0,0,0,0,0,1927,4448,3843,6916,3435,2786,2346,1124,356,27179,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,5,16,4,0,3,0,0,25,0,0,0,0,3,0,0,0,0,8,0,3,7,21,16,17,7,6,0,68
31305,0,3,0,5,10,3,0,0,0,25,8,15,29,80,61,45,40,13,4,289,0,0,0,8,5,14,6,11,0,47,0,0,3,6,0,0,3,0,0,15,0,3,9,3,4,4,0,0,0,27,0,0,0,0,0,3,0,0,0,6,3,10,12,27,21,25,25,10,0,126,0,3,3,10,7,3,10,4,0,39,0,0,3,12,7,13,16,10,9,58,0,0,3,9,19,15,3,0,0,48,6,23,44,125,103,72,99,62,37,567,74,167,165,424,250,223,202,150,55,1716,1434,3597,3355,6242,4272,4201,4093,2400,791,30395,0,0,0,0,0,0,0,0,0,0,1233,3018,2512,4755,3150,3271,3235,1878,877,23934,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,15,0,0,0,20,3,5,0,0,0,31,0,0,0,5,3,0,0,0,0,6,0,0,5,20,17,19,10,3,4,84
31401,0,3,5,12,18,10,5,5,0,49,4,78,95,227,214,137,55,23,4,831,0,0,0,24,9,10,11,8,0,66,0,0,0,11,5,0,5,3,0,19,0,5,12,8,3,0,0,0,0,35,0,0,0,3,3,3,0,0,0,8,3,19,33,51,34,29,8,13,4,187,0,4,0,3,12,5,0,0,0,16,0,6,4,14,23,20,7,3,0,79,0,4,13,20,40,25,13,3,0,115,5,43,44,186,128,134,92,48,15,697,45,119,136,306,195,138,110,56,20,1125,2632,7071,5850,10497,7006,5453,3852,1857,348,44566,0,0,0,3,0,0,0,0,0,11,2319,6029,4576,8563,5277,4000,3036,1386,388,35584,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,3,0,46,12,3,0,0,0,72,0,0,0,3,0,0,0,0,0,5,0,8,3,42,33,22,7,0,0,119
31402,0,8,6,10,9,8,0,0,0,44,3,75,123,288,181,97,42,18,5,838,0,4,0,52,29,18,12,4,4,122,0,4,4,18,5,3,0,0,0,35,0,8,16,26,3,4,0,0,0,57,0,0,0,6,6,3,0,0,0,13,6,21,38,54,35,15,16,0,0,181,0,11,8,11,12,5,4,0,0,52,0,5,9,27,17,8,10,0,3,96,0,7,13,68,30,28,12,0,0,161,3,73,79,354,183,99,72,57,18,941,105,208,192,586,207,130,94,59,32,1612,3591,7314,5526,13331,5319,3490,2509,1264,381,42722,0,0,5,5,3,0,0,0,0,12,3101,5563,4274,8820,3302,2350,1804,1034,448,30687,0,0,5,27,0,3,5,0,0,40,0,0,0,9,3,3,4,0,0,18,0,6,5,64,19,5,5,0,0,105,0,0,0,10,3,0,3,0,0,14,5,5,11,40,16,4,6,0,0,87
31403,0,0,0,4,3,3,0,0,0,7,0,16,32,78,40,16,16,3,4,199,0,0,5,14,6,10,9,3,0,39,0,0,4,6,0,0,0,0,0,12,0,0,18,24,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,7,12,0,0,46,0,0,5,4,3,0,0,0,0,13,0,0,0,5,7,3,3,4,3,30,0,0,8,15,3,10,0,0,0,33,4,28,34,140,64,51,38,23,4,382,58,117,115,257,106,79,69,35,13,842,1334,2780,2679,5677,2437,2030,1697,822,203,19659,0,0,0,7,0,0,0,0,0,9,1159,2256,1973,4021,1787,1545,1370,627,223,14948,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,10,0,0,0,6,3,0,0,0,0,19,0,0,0,0,0,4,0,0,0,3,0,0,0,16,3,9,5,0,0,29
31501,0,0,0,0,0,0,0,0,0,5,0,12,4,35,14,6,8,0,0,77,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,7,0,0,29,0,0,0,9,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,12,0,9,13,66,25,35,22,14,4,189,112,210,192,565,283,276,167,82,8,1896,1288,2695,2269,4824,2214,1915,1240,493,77,17011,0,0,0,0,0,0,0,0,0,0,1119,2204,1800,3387,1505,1273,726,264,40,12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,11,3,5,0,6,0,22
31502,0,0,0,0,4,0,0,0,0,3,10,14,8,49,9,8,4,0,0,103,0,3,0,21,0,3,5,0,0,32,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,3,11,0,8,7,0,0,21,0,3,0,3,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,8,0,4,15,19,11,12,0,0,0,59,4,8,5,67,21,31,33,35,8,196,102,176,257,626,259,275,128,72,16,1913,1289,2285,2207,4736,1924,1866,979,469,78,15829,0,0,0,0,0,0,0,0,0,0,1030,1905,1627,3297,1275,1071,585,277,86,11149,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,14,0,0,0,0,0,20
