SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
60103,3,0,0,0,1513,1521,57,0,3,0,1693,1755,1847,91,70,10,3492,5512,1775,149,218,4,1604,3747,1424,187,441,28,1119,3197,1657,173,681,83,750,3343,1501,97,465,144,312,2520,922,56,183,229,76,1459,279,13,23,197,20,533,9462,766,2083,704,10584,23596,0,0,0,0,1462,1473,165,3,4,0,1570,1749,2109,116,109,8,2754,5099,1725,196,307,26,1479,3735,1437,234,637,63,988,3366,1650,225,841,217,551,3489,1418,106,687,531,208,2950,720,42,310,837,76,1991,136,3,53,644,24,860,9368,934,2950,2324,9129,24709,0,0,0,0,2986,2992,225,6,11,0,3265,3505,3950,215,184,14,6251,10605,3494,343,517,36,3089,7485,2861,418,1077,101,2108,6567,3315,400,1522,304,1303,6840,2920,197,1152,675,524,5472,1639,97,488,1063,152,3449,419,14,83,836,39,1395,18827,1693,5037,3032,19718,48304
60104,0,0,0,0,1185,1189,31,0,0,0,930,968,736,15,41,0,1521,2308,1454,72,120,4,648,2293,1432,84,222,12,431,2188,1350,77,304,53,246,2035,1417,56,249,67,107,1882,753,30,113,115,33,1050,161,3,11,99,13,291,7340,334,1063,344,5122,14203,0,0,0,0,1060,1066,56,0,0,0,857,912,971,45,58,5,1377,2447,1554,105,183,11,694,2549,1493,136,380,40,490,2533,1390,110,493,93,261,2344,1330,66,426,271,118,2210,556,11,181,418,40,1207,95,5,32,332,11,467,7434,475,1753,1165,4899,15731,0,0,0,0,2249,2250,93,0,0,0,1786,1880,1709,63,100,5,2899,4761,3006,177,300,14,1339,4838,2920,222,602,54,913,4720,2741,182,800,144,509,4373,2746,116,678,334,221,4095,1308,41,297,531,80,2257,257,6,45,423,19,756,14776,813,2816,1515,10015,29928
60105,0,0,0,0,1466,1465,47,5,0,0,2015,2063,1395,48,55,8,3890,5391,1847,83,168,3,1302,3401,1836,142,344,16,843,3187,1710,130,458,44,638,2983,1725,89,433,108,371,2723,914,35,199,135,92,1380,245,0,33,165,21,463,9720,540,1699,478,10624,23062,0,0,0,0,1445,1443,79,3,0,0,2010,2099,1630,52,96,5,3596,5373,1938,123,238,13,1287,3593,1969,142,435,36,861,3448,1803,136,711,119,561,3331,1563,95,669,357,274,2962,684,13,283,556,111,1636,119,3,66,630,50,864,9781,570,2497,1711,10194,24746,0,0,0,0,2907,2910,125,8,3,0,4024,4159,3028,101,150,12,7484,10765,3788,202,406,17,2583,6997,3806,286,780,54,1700,6634,3518,265,1173,161,1199,6314,3282,190,1106,463,648,5691,1595,52,481,695,202,3022,366,4,100,795,66,1331,19502,1106,4196,2191,20820,47808
60106,0,0,0,0,510,510,10,0,0,0,444,456,311,13,20,0,791,1139,571,42,60,0,426,1096,519,64,165,4,307,1063,839,70,268,25,175,1376,769,50,217,74,81,1183,371,14,57,65,17,521,79,6,8,45,9,154,3467,256,797,215,2770,7507,0,0,0,0,427,427,27,0,0,0,411,437,406,32,27,0,756,1218,577,60,97,5,427,1169,639,69,217,35,244,1204,814,71,323,70,138,1416,704,52,217,151,62,1186,251,10,77,208,14,568,31,0,12,133,6,185,3462,298,971,610,2473,7815,0,0,0,0,941,941,41,0,0,0,855,894,717,44,43,3,1546,2356,1150,100,157,8,853,2272,1159,136,380,41,554,2267,1660,140,594,93,311,2794,1477,106,432,217,142,2373,619,23,136,275,36,1087,108,6,23,183,15,336,6929,559,1766,825,5244,15312
60201,0,0,0,0,2539,2542,71,3,3,5,2845,2928,1989,90,78,3,4485,6643,2743,177,320,17,1843,5098,2847,251,647,27,1325,5092,2893,232,801,98,837,4858,2787,147,634,219,375,4171,1785,56,264,337,122,2560,450,16,58,300,33,856,15567,972,2799,1005,14397,34741,3,0,0,0,2485,2496,162,9,6,5,2590,2770,2386,166,148,9,3682,6391,2818,302,492,38,1783,5434,2985,357,957,115,1249,5660,2957,293,1148,323,677,5398,2583,200,1076,747,320,4921,1365,48,430,1195,124,3163,255,3,94,1095,52,1504,15513,1390,4351,3523,12959,37738,8,0,0,0,5028,5032,239,13,5,5,5438,5698,4370,257,227,13,8167,13036,5560,481,810,54,3622,10529,5831,607,1602,146,2574,10755,5846,524,1955,414,1513,10249,5370,349,1710,967,695,9085,3151,103,694,1530,242,5725,706,24,146,1400,83,2357,31083,2366,7156,4529,27354,72482
60202,0,0,0,0,661,659,13,0,0,0,541,562,366,15,23,5,785,1189,613,43,55,6,412,1126,915,84,172,3,341,1518,1213,108,303,36,320,1980,1269,86,315,83,140,1901,634,35,106,116,32,924,109,4,17,71,12,211,5129,380,983,322,3253,10059,0,0,0,0,599,600,37,4,4,0,503,543,404,36,30,0,685,1151,769,48,95,12,383,1307,948,84,250,33,306,1625,1321,83,369,100,208,2080,1125,73,297,224,102,1818,459,11,113,290,39,911,47,0,17,190,8,264,5112,335,1180,840,2836,10303,4,0,0,0,1261,1262,49,8,4,3,1043,1101,767,48,51,5,1469,2340,1383,90,149,15,799,2433,1863,176,423,36,646,3138,2531,196,669,133,526,4061,2396,154,614,312,246,3719,1096,44,218,400,70,1836,155,7,30,255,22,474,10242,720,2160,1162,6083,20367
60203,0,0,0,0,1024,1027,19,0,0,0,847,877,514,33,29,3,1351,1932,953,72,122,4,788,1940,1284,132,295,18,716,2445,1891,155,577,87,562,3278,2041,160,563,186,280,3229,1030,42,181,184,68,1513,227,6,26,140,19,411,7961,608,1803,623,5662,16654,0,0,0,0,916,921,37,0,0,0,769,806,704,58,47,5,1178,1984,1054,100,160,14,751,2076,1496,140,374,54,557,2623,2033,144,623,207,344,3346,1783,99,502,399,131,2903,708,26,171,571,48,1528,107,3,27,358,10,500,7914,570,1899,1598,4699,16679,0,0,0,0,1941,1941,51,3,3,0,1620,1678,1214,97,80,3,2526,3919,2005,172,278,13,1536,4015,2777,267,671,68,1272,5066,3922,302,1203,292,902,6625,3820,261,1067,590,408,6134,1737,69,351,762,115,3042,331,6,48,493,33,912,15871,1177,3704,2225,10361,33327
60301,0,0,0,0,395,395,6,0,0,0,340,346,142,21,8,0,459,626,319,36,47,0,313,719,436,54,136,11,247,887,592,76,216,18,203,1113,511,60,191,47,88,902,243,22,61,67,18,396,37,0,3,20,3,73,2284,266,668,166,2068,5455,0,0,0,0,346,346,15,0,3,0,294,317,199,16,15,0,406,634,366,30,49,8,258,709,481,54,113,13,179,840,619,40,163,48,108,980,449,28,127,94,23,724,142,3,32,105,7,281,13,0,4,56,3,78,2286,174,504,329,1621,4913,0,0,0,0,741,741,20,0,7,0,636,667,342,39,20,0,860,1264,687,66,95,14,569,1433,916,104,246,28,430,1723,1214,124,382,73,317,2096,965,83,321,144,113,1630,382,26,86,172,19,679,52,0,11,78,6,148,4572,442,1174,500,3691,10374
60302,0,0,0,0,594,594,10,0,0,0,449,461,273,14,20,0,682,989,609,48,64,7,485,1211,716,69,167,15,463,1433,1000,67,305,27,361,1759,1095,69,302,79,151,1696,471,21,137,86,53,756,86,5,18,59,0,165,4261,290,1000,261,3253,9060,0,0,0,0,476,478,14,7,0,0,386,411,364,24,30,3,640,1067,680,49,90,3,484,1318,816,76,189,30,364,1466,1080,69,328,81,281,1842,933,35,287,203,101,1555,307,14,102,236,24,680,37,3,23,157,5,216,4243,273,1057,704,2754,9035,0,0,0,0,1071,1070,26,7,0,0,835,868,639,38,50,0,1325,2054,1293,92,155,7,976,2523,1529,141,359,40,826,2901,2082,134,628,110,642,3599,2029,105,589,276,249,3250,780,29,239,317,72,1438,122,4,39,213,4,388,8503,565,2054,967,6004,18097
60303,0,0,0,0,148,148,3,0,0,0,122,124,91,4,6,0,250,357,142,18,17,0,173,347,188,32,65,0,165,447,401,34,173,7,130,745,536,39,169,32,71,851,272,13,49,44,19,406,52,0,6,32,7,97,1685,136,490,125,1092,3529,0,0,0,0,113,113,4,0,0,0,73,81,116,12,9,3,201,337,158,22,30,3,149,361,211,26,68,10,98,418,470,45,150,34,84,785,477,20,116,114,38,757,189,4,46,93,5,341,25,6,5,61,0,98,1655,122,425,319,767,3295,0,0,0,0,264,264,12,0,0,0,194,205,206,19,13,3,455,700,299,34,53,3,324,708,402,56,127,10,263,862,865,74,324,44,220,1538,1015,58,288,151,103,1608,468,19,95,142,28,750,77,6,14,95,13,200,3345,260,919,438,1861,6825
60401,0,0,0,0,1426,1428,48,4,0,0,1276,1326,760,43,43,0,1842,2678,1294,133,152,8,939,2527,1551,172,423,27,787,2959,2103,172,610,68,544,3503,2008,123,473,160,264,3029,1240,40,168,268,55,1772,294,4,26,197,11,535,9302,691,1896,722,7150,19760,0,0,0,0,1442,1442,84,9,0,0,1271,1368,986,98,66,5,1722,2881,1467,185,257,19,921,2849,1698,203,604,73,739,3318,2172,186,771,241,428,3791,1926,117,589,515,161,3304,903,33,202,880,41,2063,158,5,53,615,16,849,9394,835,2544,2345,6747,21862,0,0,0,0,2869,2873,129,12,0,0,2549,2689,1746,138,107,4,3563,5557,2759,317,408,31,1867,5374,3250,374,1029,101,1524,6280,4277,359,1376,303,976,7296,3931,237,1067,674,429,6334,2141,74,372,1145,98,3834,453,9,81,813,25,1386,18692,1524,4441,3070,13898,41625
60402,0,0,0,0,1339,1339,48,6,0,0,1161,1210,811,44,55,0,1887,2802,1239,107,176,4,892,2415,1575,164,415,30,783,2966,2035,167,582,72,497,3345,2219,120,530,167,198,3233,1256,39,188,204,81,1775,283,3,26,142,18,472,9466,646,1968,618,6855,19550,0,0,0,0,1224,1226,77,7,0,0,1079,1157,986,90,80,9,1728,2892,1426,179,235,23,807,2669,1720,217,566,78,656,3236,2111,206,726,228,390,3657,2066,108,610,464,143,3388,919,36,205,706,40,1906,127,3,40,534,22,726,9435,837,2466,2038,6084,20857,0,0,0,0,2565,2566,121,6,0,0,2235,2364,1799,129,132,8,3618,5689,2661,281,411,27,1702,5086,3292,379,985,106,1439,6206,4147,366,1303,296,883,7000,4282,230,1137,626,345,6625,2180,72,393,916,122,3680,411,4,67,680,41,1196,18902,1481,4428,2660,12945,40404
60403,0,0,0,0,472,475,11,0,0,0,413,426,312,13,15,0,752,1088,452,43,60,0,452,1016,601,74,145,9,406,1240,768,84,271,35,266,1413,761,69,218,63,112,1218,350,15,78,71,40,552,68,0,8,46,5,133,3326,303,792,235,2912,7557,0,0,0,0,426,426,26,4,0,0,353,380,349,20,22,3,624,1024,531,51,72,5,319,985,643,65,162,31,264,1168,787,73,247,77,179,1374,673,28,146,186,47,1084,211,8,47,214,22,500,32,0,9,129,4,174,3259,256,705,650,2235,7105,4,0,0,0,899,899,38,4,0,0,760,801,657,34,39,4,1373,2111,986,93,131,10,775,1993,1244,142,307,40,675,2403,1559,157,515,107,449,2787,1433,103,364,249,161,2304,559,23,122,290,56,1049,96,5,12,182,9,306,6581,558,1495,877,5149,14662
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,19
69999,0,0,0,0,43,43,3,0,0,0,61,71,10,8,4,0,116,135,13,8,9,4,62,99,17,16,26,0,74,130,25,21,26,0,24,104,24,13,27,0,22,90,4,3,0,6,7,18,0,0,0,0,0,0,99,69,103,11,405,689,0,0,0,0,48,48,0,0,0,0,50,53,13,5,0,0,76,92,21,13,9,0,57,97,21,15,13,0,36,78,29,12,35,0,19,98,16,7,26,15,10,72,0,3,3,6,0,13,0,0,0,0,0,4,99,53,89,27,291,561,0,0,0,0,95,95,5,0,0,0,118,119,26,6,7,0,187,228,35,27,19,6,116,198,29,30,37,0,104,203,61,29,62,5,44,199,43,20,53,16,29,163,4,3,6,10,7,31,0,0,0,0,0,3,206,125,191,35,696,1248
70101,0,0,0,0,490,488,45,0,3,0,1017,1059,1010,40,35,3,2314,3403,1203,71,134,4,807,2217,870,106,243,14,513,1741,793,91,298,26,333,1540,495,68,236,40,150,983,232,15,57,35,43,377,45,0,7,24,8,88,4688,401,1012,134,5670,11909,0,0,0,0,536,538,82,3,0,0,868,960,1214,56,73,0,2195,3538,1180,100,167,9,774,2223,840,91,247,31,404,1608,684,65,285,91,227,1356,383,37,164,123,82,792,130,3,49,125,16,325,17,0,14,59,0,87,4529,355,996,437,5114,11433,3,0,0,0,1018,1028,123,7,3,0,1882,2018,2226,93,114,3,4507,6943,2388,175,298,9,1579,4447,1707,193,490,43,918,3350,1477,156,582,118,563,2894,878,99,401,161,236,1775,360,21,106,159,61,705,64,5,26,82,14,182,9222,753,2009,577,10782,23342
70102,8,0,0,0,1595,1599,63,0,0,0,1586,1654,1529,43,58,0,2832,4455,2489,115,185,9,1312,4103,2026,164,323,16,945,3470,1630,152,405,49,622,2844,1250,95,360,90,269,2067,533,30,103,97,74,841,83,3,17,59,17,175,9596,605,1459,315,9239,21214,6,0,0,0,1497,1503,147,8,6,4,1340,1507,2068,91,103,10,2597,4870,2567,209,276,27,1381,4459,1936,186,467,91,913,3603,1523,178,503,217,531,2947,975,97,416,376,204,2069,307,29,162,381,47,921,32,0,23,157,9,224,9553,807,1954,1267,8522,22096,11,0,0,0,3087,3103,205,13,3,4,2926,3150,3597,131,163,10,5427,9330,5054,322,464,33,2691,8561,3965,352,790,107,1859,7070,3147,330,904,259,1149,5791,2219,193,777,469,470,4128,841,62,268,480,118,1770,116,4,44,214,22,397,19148,1410,3412,1575,17760,43305
70103,17,0,0,0,671,683,75,3,0,0,809,894,484,23,29,0,1112,1644,820,55,81,4,645,1602,982,90,173,8,562,1821,835,81,259,42,338,1558,565,62,187,38,136,986,197,29,54,35,25,341,18,0,4,13,4,45,3997,340,793,139,4299,9571,3,0,0,0,569,569,21,0,0,0,442,470,397,23,29,0,710,1171,813,58,89,5,442,1417,927,66,195,20,353,1564,776,68,214,83,184,1322,462,39,128,101,65,805,114,7,44,74,0,247,10,0,4,30,0,52,3531,272,709,321,2776,7608,19,0,0,0,1239,1258,101,5,0,0,1254,1360,877,48,63,9,1818,2813,1638,113,166,12,1087,3019,1909,162,366,33,916,3388,1612,149,472,119,530,2875,1028,102,319,137,201,1794,313,33,99,106,26,582,30,0,13,47,7,97,7524,611,1503,463,7077,17179
70104,0,0,0,0,1142,1142,45,0,0,0,1252,1299,1010,46,59,0,2128,3244,1675,128,163,5,924,2896,1352,119,271,26,563,2331,887,94,251,30,299,1554,465,66,167,38,92,827,161,15,33,36,25,269,24,3,4,22,3,61,5610,466,946,162,6430,13612,0,0,0,0,1120,1120,98,3,0,4,1110,1215,1384,107,91,3,2035,3626,1764,167,278,31,950,3184,1233,146,309,39,536,2266,770,96,333,94,228,1526,354,59,224,168,48,853,86,12,60,118,8,284,7,0,12,77,0,92,5690,591,1310,534,6042,14166,0,0,0,0,2265,2265,141,9,0,4,2363,2514,2393,150,157,7,4166,6870,3437,299,436,37,1875,6076,2583,265,581,65,1096,4591,1652,190,582,127,527,3079,816,122,394,211,139,1676,250,27,94,156,32,556,29,3,16,98,6,159,11304,1061,2256,698,12465,27783
70201,40,3,0,0,1144,1184,205,9,5,4,906,1135,1171,61,41,3,2026,3306,1538,85,117,11,1077,2821,1190,130,218,23,652,2210,1107,105,252,44,419,1926,577,71,170,65,161,1048,171,30,40,50,42,330,35,3,3,17,7,61,6035,499,845,223,6429,14022,39,0,0,0,1021,1067,229,11,5,0,883,1127,1337,87,67,10,2118,3626,1413,143,142,38,1054,2791,1149,132,264,81,754,2374,970,99,317,178,490,2048,404,58,185,242,186,1076,121,20,68,150,51,402,22,5,10,90,20,137,5685,554,1049,788,6574,14650,78,7,0,0,2161,2254,440,24,10,3,1788,2258,2508,151,110,19,4148,6930,2952,235,259,44,2134,5614,2339,260,485,107,1405,4588,2078,207,567,224,907,3975,985,129,358,308,345,2126,292,43,101,204,90,735,55,4,15,103,27,202,11718,1053,1895,1005,13005,28672
70202,11,0,0,0,185,196,39,6,0,0,175,223,183,17,9,0,291,491,196,12,14,0,112,335,143,24,21,7,110,306,142,26,45,4,68,283,80,16,32,21,24,169,21,0,9,9,4,45,0,0,0,3,0,8,813,97,124,47,972,2049,20,0,0,0,158,185,37,0,0,0,139,182,207,14,0,3,278,499,174,29,8,5,146,363,150,28,28,10,91,308,120,24,40,27,56,272,49,12,16,30,21,132,10,4,6,15,5,34,0,0,0,11,0,12,769,112,100,103,898,1982,29,0,0,0,346,380,83,8,0,0,314,403,388,27,9,3,566,989,371,37,25,6,255,698,292,53,48,21,203,615,255,46,87,32,126,553,126,31,47,54,40,301,31,4,11,26,10,81,0,0,0,10,0,14,1579,210,223,147,1866,4031
70203,53,0,3,0,648,702,167,0,0,0,430,605,506,14,14,4,751,1288,479,29,29,4,497,1042,456,60,95,19,390,1017,396,54,96,45,268,857,265,33,98,34,89,518,88,9,34,15,18,173,7,0,0,3,3,18,2418,204,370,132,3102,6220,78,0,0,0,519,603,222,3,0,4,373,602,548,34,20,16,758,1376,508,33,52,19,489,1100,444,42,79,68,365,1004,357,45,91,106,187,783,219,17,75,97,58,467,29,3,9,37,11,91,0,0,0,6,3,11,2412,175,339,353,2764,6045,132,0,0,0,1162,1303,392,5,0,9,806,1213,1054,46,36,17,1511,2662,988,61,82,30,985,2142,901,98,171,92,760,2020,753,97,192,148,458,1643,488,52,176,126,143,987,111,16,49,55,28,264,10,0,0,10,4,31,4822,379,709,485,5857,12263
70204,41,3,0,0,553,599,164,9,0,0,354,530,492,18,19,16,521,1055,634,36,32,14,330,1046,462,27,66,19,186,765,304,31,58,34,107,535,120,18,25,24,24,208,21,0,4,11,7,42,4,0,0,0,0,5,2234,143,209,115,2081,4790,69,0,6,0,471,545,193,6,5,0,316,524,570,34,13,28,526,1165,631,46,33,35,306,1056,423,39,56,57,207,779,233,20,56,113,116,529,59,6,28,71,25,195,7,3,4,32,10,53,0,0,0,4,0,3,2172,166,193,339,1977,4845,106,4,0,0,1023,1145,356,17,8,3,672,1054,1057,51,35,36,1046,2221,1267,85,68,45,639,2100,883,66,117,82,392,1543,531,53,114,143,222,1067,178,32,52,91,51,400,26,3,8,40,12,90,4,0,4,5,0,15,4407,309,403,456,4056,9636
70205,47,3,0,0,646,690,165,9,3,0,659,835,589,33,31,3,1067,1730,688,44,51,0,484,1268,539,48,115,18,344,1066,476,63,108,24,210,879,292,41,89,37,97,560,93,6,37,33,22,193,14,0,3,8,9,32,2897,254,442,128,3526,7251,75,0,0,0,584,655,199,12,4,0,572,787,684,51,45,29,911,1721,635,71,75,24,494,1298,535,59,124,51,365,1133,412,51,120,105,195,885,187,23,57,108,62,436,50,4,15,59,10,137,6,0,0,22,11,34,2785,268,445,398,3197,7089,120,0,0,0,1227,1349,361,20,10,0,1229,1623,1279,86,81,29,1977,3459,1322,115,126,25,977,2561,1076,115,237,61,708,2196,891,113,232,131,401,1759,485,65,149,146,152,996,141,5,51,89,34,335,19,0,3,28,13,64,5688,523,890,524,6719,14343
79797,0,0,0,0,4,4,0,0,0,0,6,6,4,5,0,0,9,16,6,0,4,0,4,22,5,0,0,0,7,18,6,0,15,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,17,0,42,83,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,11,0,0,0,0,4,4,3,0,0,0,6,6,4,5,0,0,14,23,6,0,4,0,4,22,12,0,0,0,7,19,3,0,15,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,19,0,39,94
79999,0,0,0,0,30,30,9,0,0,0,74,84,41,0,6,0,248,292,97,17,16,0,178,305,78,12,27,14,178,311,106,6,53,6,130,300,111,13,42,10,36,205,17,3,11,5,6,33,0,0,0,0,0,6,456,45,144,38,879,1567,0,0,0,0,64,64,9,0,0,0,91,99,62,6,5,3,288,364,86,13,15,6,152,268,85,10,26,13,146,280,113,8,34,24,100,279,70,0,15,10,16,114,8,0,4,0,4,17,0,0,0,0,0,4,429,44,99,56,859,1486,0,0,0,0,95,95,16,3,0,0,163,183,105,9,8,3,536,661,185,24,34,4,325,573,168,24,52,27,317,591,219,13,88,32,233,579,180,18,54,17,52,318,19,3,13,6,4,49,0,0,0,4,0,7,886,88,251,91,1736,3052
80101,0,0,0,0,2959,2965,103,4,0,0,3883,3988,3010,107,127,3,6061,9309,4941,237,391,13,2341,7923,3833,249,673,38,1471,6264,3067,192,707,66,745,4773,3099,127,526,148,306,4198,1750,49,217,268,85,2371,429,8,44,207,22,704,20235,977,2684,742,17865,42499,0,0,5,0,2809,2810,250,13,7,0,3788,4061,3752,174,204,10,4980,9116,4984,309,566,34,2161,8050,3636,323,939,99,1299,6294,3066,226,1065,256,646,5258,2995,150,968,638,296,5041,1273,52,365,910,103,2708,219,10,80,626,25,961,20181,1254,4194,2567,16106,44298,0,0,4,0,5766,5775,350,15,12,0,7671,8052,6760,283,328,8,11042,18425,9924,546,956,45,4500,15972,7469,573,1607,129,2770,12556,6138,421,1774,322,1390,10035,6095,276,1490,783,597,9242,3024,98,584,1180,186,5077,644,15,121,838,48,1667,40411,2232,6873,3312,33977,86802
80103,0,0,0,0,46,47,8,0,0,0,104,117,67,11,0,0,209,288,81,14,10,0,113,225,56,20,21,0,102,197,50,13,71,0,43,183,39,7,25,6,21,93,19,4,19,9,7,55,0,0,0,3,0,9,319,75,157,18,636,1209,0,0,0,0,33,33,3,0,0,0,48,53,37,0,3,0,55,94,38,3,12,0,31,89,37,10,16,7,19,85,36,9,15,8,24,93,25,4,31,13,6,80,11,0,10,13,0,34,0,0,0,7,0,8,186,30,88,41,222,562,0,0,0,0,82,81,16,0,0,0,157,171,102,11,3,0,264,383,123,23,27,0,143,312,91,29,34,7,118,281,81,28,87,11,64,269,62,13,59,18,23,176,27,6,27,20,8,85,0,0,5,9,0,16,509,101,248,59,854,1772
80104,0,0,3,0,2492,2496,93,0,0,6,2819,2915,3296,90,110,5,4515,8011,6031,225,423,11,1515,8209,4227,211,488,21,695,5640,2403,117,350,48,253,3174,1467,58,186,80,78,1871,655,19,47,79,16,818,110,4,10,45,0,165,18284,721,1620,293,12382,33304,0,0,0,0,2459,2460,237,7,10,0,2595,2847,4367,156,183,11,3568,8277,5953,277,561,41,1449,8279,3754,259,743,84,658,5502,2111,137,615,183,293,3330,1265,84,439,390,85,2262,439,17,120,385,15,981,45,3,22,130,4,205,18168,934,2697,1215,11124,34143,5,0,3,0,4951,4957,328,10,14,3,5415,5762,7662,245,298,16,8077,16292,11984,503,984,47,2963,16485,7982,470,1233,107,1353,11141,4511,259,959,230,547,6503,2732,143,629,470,162,4136,1096,36,169,465,34,1797,158,9,26,182,5,374,36453,1655,4319,1516,23510,67456
