SA3_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
50605,358,13,3,0,0,372,123,5,0,0,0,131,136,8,0,0,0,142,206,5,5,0,0,211,307,11,0,0,0,324,1130,42,3,0,0,1179,1719,49,0,3,0,1769,2538,34,0,0,3,2572,1039,3,0,0,0,1045,796,7,3,0,0,806,476,0,0,3,3,488,539,9,0,0,0,553,9375,179,15,13,3,9588
50606,162,0,0,0,0,162,50,0,4,0,0,48,47,0,0,0,0,47,81,0,0,0,0,83,162,6,0,0,0,161,701,7,4,0,0,719,1293,12,0,0,0,1307,1900,4,0,0,3,1909,854,0,0,0,3,855,552,0,0,0,0,552,312,0,0,0,0,317,326,0,0,0,0,327,6441,30,5,5,6,6488
50607,187,96,24,0,0,303,44,21,4,0,0,67,46,18,12,0,0,77,60,38,9,0,0,107,56,38,17,0,0,115,174,193,92,0,0,460,229,220,90,0,0,549,472,303,89,0,0,866,413,149,42,0,0,596,522,137,38,0,0,701,745,109,26,0,0,884,189,78,24,0,0,292,3133,1395,482,0,7,5012
50701,682,72,24,0,0,782,191,24,0,0,0,218,231,24,13,0,0,268,387,43,21,0,0,452,512,65,53,0,0,631,1819,307,152,0,0,2274,3233,383,138,0,0,3753,5028,278,104,0,7,5407,2282,105,25,0,0,2411,1654,56,28,0,0,1740,927,34,19,0,0,980,915,69,35,0,6,1027,17862,1458,614,3,9,19938
50702,201,47,26,0,0,272,69,13,13,0,0,96,51,21,3,0,0,67,79,14,12,0,0,106,97,25,25,0,0,147,311,80,102,0,0,496,379,99,93,0,0,568,811,182,88,0,0,1080,517,107,46,0,0,676,617,110,53,0,0,778,565,65,53,0,0,687,232,48,40,0,0,316,3938,806,550,3,3,5305
50703,252,0,6,0,0,261,121,0,4,0,0,128,104,3,3,0,0,111,203,0,3,0,0,212,366,15,16,0,0,392,1409,29,27,0,0,1458,1939,21,11,0,4,1977,2112,17,8,0,0,2138,694,3,0,0,0,699,371,3,0,0,0,379,222,0,0,0,0,220,410,7,0,0,0,415,8210,105,80,0,5,8400
50704,656,88,17,0,0,759,181,23,9,0,0,207,171,26,8,0,0,206,222,54,6,0,0,284,296,63,24,0,0,380,851,248,77,0,0,1170,1004,351,110,0,0,1470,2140,444,79,0,0,2663,1631,196,40,0,0,1867,1901,180,23,0,3,2105,1724,141,22,0,4,1894,656,109,23,0,0,787,11434,1928,429,0,7,13801
50705,683,37,11,0,0,721,312,18,6,0,0,330,253,8,4,0,0,273,507,34,11,5,0,554,753,52,26,0,0,834,3423,109,55,3,3,3590,5153,78,33,0,9,5262,6033,59,26,5,12,6127,2046,11,16,0,0,2074,1217,12,8,0,0,1245,736,6,6,0,0,751,1258,18,7,0,0,1294,22368,433,215,16,24,23053
50901,407,10,0,0,0,416,219,7,0,0,0,227,184,12,0,0,0,192,361,12,0,0,0,375,437,10,3,0,0,453,1354,29,0,3,5,1391,1367,20,0,0,0,1390,1229,20,0,0,8,1257,402,11,0,0,0,415,283,14,0,0,0,298,191,3,0,0,0,199,381,4,0,5,0,392,6811,153,10,16,21,7006
50902,465,4,0,3,0,475,224,0,0,0,0,227,251,3,0,0,5,257,404,6,0,0,0,413,471,5,0,4,0,483,1104,4,0,4,4,1120,1004,0,0,0,5,1019,1051,4,0,5,4,1062,505,0,0,4,3,507,342,0,0,0,0,347,207,0,0,0,3,208,373,3,0,3,0,381,6414,28,9,28,26,6502
50903,178,0,0,0,0,178,76,0,0,0,0,80,87,0,0,0,0,87,172,0,0,0,0,169,170,0,0,0,0,175,362,0,0,0,0,361,249,0,0,0,0,254,186,0,0,0,0,190,68,0,0,0,0,70,49,0,0,0,0,50,42,0,0,0,0,42,130,4,0,0,0,135,1778,5,0,4,6,1790
51001,54,5,0,0,0,64,12,0,0,0,0,14,13,4,0,0,0,17,38,5,0,5,0,44,51,4,5,4,0,62,162,14,5,0,0,184,212,17,6,0,0,235,370,22,5,10,0,399,235,7,0,4,0,253,242,4,0,3,0,250,139,0,0,7,6,157,99,5,0,3,3,112,1619,94,23,40,18,1794
51002,32,3,0,0,0,36,24,4,0,0,0,26,16,8,0,0,0,25,54,9,0,0,0,64,69,15,0,4,0,87,151,15,3,0,0,169,117,8,0,0,0,129,117,12,0,3,0,133,55,4,0,0,0,58,68,0,0,0,0,68,61,4,0,0,0,64,57,0,0,0,0,66,819,84,11,13,3,929
51003,39,4,0,0,0,44,9,4,0,0,0,11,11,4,0,0,0,13,35,8,0,0,0,42,31,6,0,0,0,42,165,33,4,6,0,200,242,21,0,0,0,268,336,32,0,0,0,366,156,10,0,0,0,168,158,7,0,3,0,165,151,0,0,0,0,160,65,5,0,3,0,78,1401,141,12,14,0,1563
51101,112,0,0,0,0,112,26,0,0,0,0,33,35,0,0,0,0,39,65,7,0,0,0,72,97,5,0,0,0,106,315,10,0,0,0,321,285,6,0,0,0,284,302,10,0,0,0,314,125,0,0,0,0,121,82,0,0,0,3,86,44,0,0,0,0,48,88,0,0,0,0,92,1574,36,0,7,9,1623
51102,35,0,0,5,0,36,22,0,0,0,0,25,25,0,0,3,0,27,34,0,0,0,0,34,39,5,0,0,0,47,111,4,0,6,0,121,100,3,0,0,0,109,139,0,0,10,0,151,69,0,0,3,0,75,51,0,0,5,0,57,35,0,0,6,6,47,46,0,0,4,0,50,713,17,0,40,3,770
51103,124,9,0,0,0,132,76,4,0,0,0,84,96,11,0,0,0,106,220,17,0,0,0,237,290,31,0,0,0,321,857,74,5,4,0,942,870,37,0,0,0,910,858,43,0,4,0,908,298,6,0,0,0,309,237,9,0,0,0,249,120,4,0,0,0,123,236,10,0,0,0,247,4291,248,12,12,0,4561
51104,270,14,0,6,5,296,158,5,0,0,0,165,119,9,0,0,0,130,308,15,6,3,0,335,381,25,3,0,0,405,1086,39,3,4,0,1134,1098,30,3,7,4,1150,1162,30,0,5,0,1203,383,7,0,0,0,396,317,13,0,0,0,333,197,7,0,0,4,216,358,6,4,7,0,371,5843,206,24,33,22,6127
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,99,0,7,0,0,113,56,4,4,0,0,62,58,0,8,0,0,63,175,3,12,0,0,193,220,5,23,0,0,251,608,9,63,0,0,675,630,3,20,0,0,655,461,0,3,0,0,468,121,0,0,0,0,125,68,0,0,0,0,75,43,0,0,0,0,43,113,0,5,0,0,125,2663,22,149,5,0,2834
60102,404,5,3,0,0,411,202,3,0,0,0,198,210,6,0,0,0,225,374,11,0,0,0,384,512,9,0,0,0,523,1565,44,10,0,0,1619,1700,20,13,0,0,1727,1652,8,3,0,4,1670,625,3,0,0,0,633,434,3,4,0,0,438,272,0,0,0,0,272,349,8,4,0,0,359,8294,137,32,5,9,8472
60103,311,4,16,0,0,329,190,4,9,0,0,208,184,11,13,0,0,198,376,13,29,0,0,412,624,22,39,0,0,685,1937,48,86,0,0,2074,1654,15,40,3,0,1714,990,6,15,3,0,1020,256,7,4,0,0,267,142,0,0,0,0,146,90,0,3,4,0,96,305,4,18,0,4,330,7063,139,266,13,0,7481
60104,250,8,0,0,0,261,120,10,0,0,0,129,93,4,3,0,0,100,162,14,3,0,0,176,254,7,4,0,0,263,816,32,7,5,0,863,1023,30,5,0,0,1057,1112,15,6,0,0,1132,394,7,3,0,0,399,323,3,0,0,0,329,169,0,0,0,0,174,217,4,3,0,0,225,4924,128,43,9,8,5098
60105,337,28,19,0,0,385,142,13,15,0,0,165,92,8,15,0,0,109,158,9,15,0,0,183,224,26,20,0,0,272,601,73,74,3,0,750,712,70,77,0,0,863,1060,79,60,0,0,1193,555,33,12,0,0,604,495,22,21,0,0,543,414,19,20,0,4,449,198,20,18,0,0,232,4986,397,357,5,4,5751
60106,152,0,0,0,0,157,100,0,0,0,0,101,86,0,0,0,0,86,168,0,0,0,0,168,217,0,0,0,0,218,687,3,0,0,0,692,667,8,0,0,0,673,538,0,0,0,0,543,131,0,0,0,0,134,79,0,0,0,0,79,49,0,0,0,0,47,144,0,0,0,0,147,3021,15,4,8,4,3052
60201,485,25,14,0,0,526,266,14,15,0,0,296,278,14,10,0,0,303,605,48,41,0,0,698,1039,46,39,0,0,1131,2716,94,78,0,0,2887,2105,69,31,0,0,2200,1436,57,11,0,5,1507,408,14,7,0,0,428,322,4,0,0,0,331,198,13,0,0,0,214,462,25,10,0,0,499,10321,425,264,10,9,11022
60202,169,0,0,0,0,170,106,0,0,0,0,108,131,7,0,0,0,140,250,0,0,0,0,249,329,4,6,0,0,331,803,12,0,0,0,820,591,9,0,0,0,598,373,6,0,0,0,385,124,0,0,0,0,127,105,0,0,0,0,109,52,0,0,0,0,56,143,0,0,0,0,147,3175,53,4,0,0,3237
60203,299,3,10,0,0,313,205,0,0,0,0,207,241,3,6,0,0,249,391,8,7,0,0,401,493,11,4,0,0,503,1184,12,15,0,0,1216,801,7,6,4,0,813,516,0,0,0,0,522,153,0,0,0,0,152,107,0,0,0,0,118,64,0,0,0,0,71,244,0,5,0,3,252,4706,48,52,13,6,4824
60301,98,0,0,0,0,93,100,0,0,0,0,96,86,0,0,0,0,86,149,0,0,0,0,149,215,0,0,0,0,214,422,0,0,0,3,421,354,0,0,0,0,353,201,0,0,0,0,206,56,0,0,0,0,56,38,0,0,0,0,38,29,0,0,0,0,31,101,0,0,0,0,101,1846,0,0,3,5,1863
60302,169,0,0,0,0,169,112,0,0,3,0,117,112,0,0,5,0,114,197,0,0,0,0,200,246,0,0,0,0,244,656,4,0,0,0,666,581,0,0,0,0,584,462,0,0,0,0,467,132,0,0,0,0,132,91,0,0,0,0,91,55,0,0,0,0,61,156,0,0,0,0,156,2972,12,0,11,7,3001
60303,52,0,0,0,0,54,36,0,0,0,0,36,28,0,0,0,0,28,64,0,0,0,0,64,100,0,0,0,0,102,158,0,0,0,0,159,108,0,0,0,0,108,74,0,0,0,0,81,24,0,0,0,0,24,20,0,0,0,0,20,15,0,0,0,0,14,51,0,0,0,0,52,732,3,0,0,3,745
60401,291,8,0,0,0,305,246,4,0,0,0,254,214,8,0,0,0,219,528,14,0,0,0,546,772,10,0,3,0,786,1818,19,0,0,0,1846,1117,8,0,3,0,1129,644,0,0,0,0,651,185,0,0,0,0,191,137,0,0,0,0,135,94,0,0,0,0,95,306,3,0,0,0,311,6359,85,11,12,4,6468
60402,279,11,0,0,0,290,220,11,0,4,0,225,207,3,0,0,0,213,433,10,4,0,0,446,646,16,0,0,0,661,1677,23,0,4,3,1709,1132,9,0,3,0,1147,733,0,0,3,0,734,214,0,0,0,0,215,148,0,0,0,0,151,89,0,0,3,0,91,280,6,0,0,0,283,6057,94,10,16,9,6183
60403,147,0,0,0,4,149,148,4,0,0,0,156,129,0,0,0,0,136,237,4,0,3,0,240,258,0,0,0,0,265,504,0,0,0,6,504,282,0,0,0,0,284,156,0,0,0,0,156,54,0,0,0,0,53,35,0,0,0,0,32,33,0,0,0,0,36,112,0,0,0,0,115,2103,8,0,9,6,2127
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,37,11,34,0,0,72,5,6,11,0,0,20,8,6,14,0,0,29,18,10,25,0,0,57,14,14,51,0,0,83,52,57,156,0,0,274,76,73,219,0,0,371,141,74,222,0,0,439,114,40,110,0,0,261,157,28,87,0,0,270,168,25,46,0,0,235,46,17,44,0,0,108,841,349,1035,3,0,2228
70102,187,10,32,0,0,232,65,6,9,0,0,87,52,10,13,0,0,70,124,25,30,0,0,177,141,18,53,0,0,212,486,80,143,0,0,709,711,94,141,0,0,944,1331,88,116,0,0,1535,784,38,39,0,0,858,673,21,22,0,0,711,441,6,22,0,0,473,258,21,24,0,0,309,5264,412,640,6,0,6318
70103,86,0,0,0,0,86,23,0,0,0,0,23,35,0,0,0,0,36,51,0,0,3,0,51,73,3,0,4,0,79,282,6,0,6,0,295,314,0,0,0,0,315,694,6,0,0,0,704,513,0,0,0,0,515,497,0,0,3,0,501,277,0,0,0,0,277,172,0,0,3,0,179,3026,21,0,23,0,3067
70104,108,9,8,0,0,124,31,0,3,0,0,36,25,5,3,0,0,33,67,4,11,0,0,89,107,16,24,0,0,142,434,55,84,0,0,571,732,58,73,0,0,863,1473,50,56,0,0,1583,809,20,13,0,0,844,474,13,11,0,0,497,202,6,4,0,0,210,251,8,15,0,0,276,4716,239,312,0,0,5267
70201,79,14,0,0,0,94,36,10,0,0,0,47,25,6,0,0,0,33,48,24,5,5,0,79,98,48,9,0,0,153,261,154,7,3,3,424,533,156,7,0,0,697,724,86,4,3,3,831,329,23,0,0,3,353,211,19,0,0,0,232,119,8,0,0,4,133,121,24,4,0,0,151,2591,568,43,9,18,3231
70202,15,0,0,3,0,16,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,12,0,0,0,0,11,31,0,0,0,0,32,18,0,0,0,0,19,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,113,0,0,3,0,126
70203,28,0,0,5,0,29,9,0,0,0,0,9,12,0,0,0,0,12,15,0,0,0,0,15,29,0,0,0,0,36,65,5,0,0,0,74,70,0,0,0,3,74,40,0,0,4,0,44,18,0,0,0,0,20,17,0,0,5,3,19,9,0,0,0,0,7,33,0,0,4,0,38,346,3,0,15,9,374
70204,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,22,0,0,0,0,26
70205,17,0,0,0,0,21,6,3,0,0,0,13,13,0,0,0,0,13,19,3,0,0,3,22,30,6,0,3,0,36,135,6,0,3,0,146,163,3,0,0,0,165,136,0,0,0,0,139,53,0,0,0,0,56,33,0,0,4,5,35,35,0,0,0,0,36,41,4,0,0,0,43,675,20,0,17,18,728
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,502,79,34,0,0,614,157,25,12,0,0,200,135,26,14,0,0,167,246,49,37,0,0,339,347,81,69,0,0,501,1078,299,334,0,0,1708,1716,544,318,0,4,2581,3430,570,196,0,0,4200,1947,184,50,0,0,2181,1366,114,51,0,0,1534,778,64,26,0,0,863,490,85,37,0,0,609,12197,2127,1166,0,4,15498
80103,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,8,7,10,0,0,0,15,11,0,0,0,0,14,4,0,0,0,0,4,6,4,0,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,44,21,0,0,0,63
80104,349,76,22,0,0,450,94,13,7,0,0,123,87,23,16,0,0,126,139,41,36,0,0,213,194,73,74,0,0,342,742,309,337,0,0,1388,1231,705,339,0,3,2278,2594,839,180,0,0,3615,1951,219,26,0,0,2198,1810,131,28,0,5,1972,943,59,19,0,0,1022,525,94,42,0,0,663,10666,2580,1132,0,12,14394
80105,202,56,69,0,0,327,46,13,18,0,0,81,36,11,14,0,0,70,50,29,56,0,0,130,71,39,87,0,0,197,206,139,450,0,0,797,253,221,662,0,0,1130,517,300,644,0,0,1460,469,182,219,0,0,864,689,167,161,0,0,1025,604,99,102,0,0,804,129,30,62,0,0,222,3272,1285,2542,0,4,7106
80106,134,27,51,0,0,214,25,3,15,0,0,41,14,0,15,0,0,38,19,10,27,0,0,58,24,7,57,0,0,90,87,28,212,0,0,332,103,33,417,0,0,548,208,69,460,0,0,740,160,40,159,0,0,365,331,73,179,0,0,578,719,73,117,0,0,901,107,20,67,0,0,197,1934,383,1779,0,3,4099
80107,566,66,13,0,0,646,194,23,8,0,0,223,166,28,3,0,0,196,288,46,15,0,0,354,388,56,25,0,0,469,1121,240,167,0,0,1524,1774,446,173,0,0,2391,3636,424,143,0,0,4212,2118,122,39,0,0,2279,1404,69,34,0,0,1508,672,37,13,0,0,721,525,70,21,0,0,615,12859,1624,653,0,0,15137
80108,160,14,5,0,0,177,41,0,0,0,0,46,37,6,0,0,0,43,73,8,0,0,0,82,64,6,5,0,0,78,253,50,10,0,0,316,282,72,11,0,0,363,698,102,5,0,0,807,609,35,3,0,0,648,557,18,3,0,0,577,319,8,0,0,0,331,105,13,0,0,0,123,3197,337,54,0,0,3580
80109,191,25,26,0,0,246,42,4,11,0,0,60,48,13,16,0,0,77,64,23,37,0,0,126,85,37,37,0,0,160,216,101,213,0,0,529,205,174,238,0,0,615,463,216,175,0,0,849,503,106,50,0,0,666,715,76,31,0,0,826,659,49,20,0,0,735,138,28,26,0,0,193,3327,870,876,0,3,5077
80110,35,3,5,0,0,46,9,0,3,0,0,14,3,4,10,0,0,16,11,8,15,0,0,32,16,12,39,0,0,61,40,66,206,0,0,317,99,149,228,0,0,474,206,234,184,0,0,619,206,67,54,0,0,328,355,40,19,0,0,413,271,17,10,0,0,294,62,16,22,0,0,98,1297,612,792,0,6,2707
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,13,26,0,0,0,0,26,14,0,0,0,0,14,9,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,90,0,0,0,0,90
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,3,10,8,6,0,0,20,11,0,0,0,0,11,10,4,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,40,12,6,0,0,63
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90104,10,0,0,0,0,10,9,0,0,0,0,9,3,0,0,0,0,3,18,0,0,0,0,16,20,0,0,0,0,20,52,0,0,0,0,52,35,0,0,0,0,35,27,0,0,0,0,31,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,4,18,0,0,0,0,18,208,5,0,0,3,213
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
