SA3_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
51001,300,252,553,1244,1144,2388,408,369,779,89,76,161,1743,1588,3334,654,715,1363,187,194,385,60,90,147,899,1005,1899,35,38,78,19,24,39,48,50,107,100,204,310,0,0,0,206,321,531,27,55,85,33,86,116,4,37,45,77,225,311,0,0,0,145,407,550,353,730,1080,24,18,45,34,69,102,0,0,0,58,89,149,2894,2712,5608,6250,6374,12628
51002,202,194,389,954,971,1926,80,81,163,60,42,100,1098,1090,2188,586,529,1119,8,6,12,36,39,74,629,573,1206,34,18,47,26,43,69,61,45,110,116,184,305,4,0,5,248,296,542,8,28,36,21,54,76,12,11,22,89,127,219,0,0,0,127,218,344,371,515,888,26,36,68,43,87,127,0,0,0,71,128,197,3064,1653,4720,5432,4153,9592
51003,341,307,645,1348,1221,2569,176,154,331,57,47,99,1585,1429,3007,652,601,1255,195,195,390,19,18,38,866,808,1681,25,22,49,28,31,59,81,56,146,132,241,379,4,0,4,275,358,630,13,26,40,16,43,68,7,17,24,94,191,284,0,0,0,129,283,415,406,640,1040,16,22,37,51,93,144,0,0,0,69,110,177,3125,1960,5080,6388,5253,11639
51101,132,134,266,556,567,1126,49,39,95,35,37,69,640,644,1288,387,368,758,17,16,32,96,103,193,498,486,985,24,19,36,7,4,11,49,38,89,36,114,148,0,3,3,116,175,290,7,33,47,13,23,35,6,8,19,24,59,83,0,0,0,53,127,180,164,305,473,5,6,18,18,35,53,0,0,0,25,42,67,913,767,1688,2382,2384,4766
51102,74,76,141,239,224,464,86,76,158,30,29,60,353,323,680,126,117,243,48,50,95,16,13,24,187,169,363,3,0,5,3,7,8,19,15,39,31,60,89,0,0,0,60,80,142,4,8,17,8,14,17,5,14,15,15,56,72,0,0,0,27,99,122,87,173,265,6,0,14,13,15,31,0,0,0,23,18,48,791,653,1445,1523,1415,2938
51103,333,360,689,1311,1177,2489,259,254,512,100,108,206,1672,1542,3215,651,681,1332,330,305,631,79,68,153,1065,1058,2124,51,45,98,43,36,80,150,92,237,173,275,448,5,0,4,418,454,870,66,68,134,77,78,155,13,26,38,114,202,319,7,3,10,271,381,646,685,832,1517,48,27,75,68,114,191,3,4,9,122,149,268,3269,2058,5330,7156,5996,13146
51104,427,420,844,1366,1193,2565,514,543,1055,268,296,558,2157,2039,4193,954,827,1779,486,578,1072,225,248,469,1671,1652,3323,77,113,191,46,90,134,185,138,321,171,388,563,0,5,8,473,738,1209,41,96,139,31,125,158,24,57,79,112,301,409,3,0,4,206,579,781,676,1319,1995,46,49,97,84,145,232,3,0,6,136,192,331,3715,2864,6575,8781,8484,17265
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,8,13,0,17,0,0,0,0,0,3,0,0,0,0,0,3,193,20,219,209,28,237
59999,22,18,41,94,92,181,13,7,22,23,17,35,121,114,243,39,47,83,4,3,6,9,4,19,51,55,109,13,11,16,9,18,33,11,6,15,7,25,34,0,0,0,44,59,99,14,25,42,13,17,31,0,3,9,15,25,46,3,0,3,52,68,122,96,130,224,16,16,32,7,16,23,0,0,4,23,34,55,2227,1260,3489,2535,1623,4160
60101,159,142,305,714,650,1368,325,329,658,65,68,136,1108,1049,2158,345,389,735,203,194,397,47,41,92,593,627,1223,33,68,102,46,56,101,80,45,118,86,110,195,0,3,3,241,282,522,61,77,138,23,55,82,12,18,35,39,109,142,0,0,0,134,260,396,376,542,921,29,34,62,32,56,95,0,0,4,65,92,157,559,580,1140,2865,3041,5906
60102,445,387,828,1792,1684,3480,549,540,1083,235,230,465,2579,2457,5032,986,841,1826,527,609,1140,241,245,485,1762,1692,3448,106,132,237,219,201,421,230,109,344,345,324,672,3,3,5,903,772,1676,303,401,698,213,277,483,69,109,179,296,519,812,0,0,6,878,1305,2185,1787,2079,3859,92,101,194,118,191,309,5,0,5,219,287,511,1700,1221,2918,8480,8119,16601
60103,327,310,635,1659,1460,3120,626,678,1307,105,101,207,2405,2239,4648,971,977,1949,503,465,968,118,125,241,1597,1571,3171,180,152,335,442,361,800,177,131,304,374,362,735,7,6,16,1175,1013,2184,242,354,597,281,307,587,54,76,127,226,380,602,7,3,7,808,1121,1927,1989,2135,4122,186,199,381,129,212,343,3,5,3,320,413,730,1503,1540,3042,8137,8216,16345
60104,292,285,577,1105,1007,2105,292,341,634,337,332,669,1728,1679,3409,756,648,1404,241,298,540,373,338,709,1370,1286,2655,74,51,126,107,139,251,160,61,221,204,217,417,0,0,0,551,468,1018,254,324,579,193,233,426,44,56,102,185,445,628,0,0,0,674,1057,1736,1228,1531,2758,51,68,125,82,128,215,0,4,4,140,203,340,547,572,1122,5302,5564,10862
60105,336,333,671,1418,1183,2605,164,218,378,325,345,672,1908,1753,3659,713,629,1342,214,271,492,640,596,1230,1570,1495,3068,103,87,189,430,497,923,113,80,194,319,330,644,5,3,6,964,994,1960,1072,1184,2252,826,915,1739,107,139,245,449,723,1174,4,3,5,2462,2958,5416,3428,3955,7382,131,151,284,116,169,292,3,5,9,256,329,584,1199,1179,2377,8695,9049,17738
60106,101,110,206,549,533,1087,179,179,356,54,47,105,783,764,1547,314,292,608,126,162,285,62,49,104,500,499,998,36,30,70,27,37,64,78,31,108,92,102,198,3,0,9,238,204,446,48,63,109,32,70,96,17,15,33,59,124,187,3,0,3,161,268,431,399,475,872,17,25,42,27,49,78,0,0,0,48,71,119,578,580,1158,2405,2497,4902
60201,541,557,1095,2659,2517,5179,592,566,1151,504,475,982,3762,3562,7323,1614,1584,3200,507,527,1040,577,542,1119,2702,2657,5356,126,165,293,290,352,644,314,175,495,436,462,898,9,8,7,1178,1158,2334,599,757,1359,438,562,1004,90,145,236,368,622,986,0,7,9,1499,2094,3595,2685,3257,5936,196,182,374,212,300,507,3,3,3,403,486,889,2106,2032,4137,12192,12551,24740
60202,127,107,234,768,675,1446,103,113,213,109,105,215,984,896,1880,486,451,938,123,88,211,133,135,270,745,678,1420,39,34,69,12,43,56,66,50,118,72,128,196,5,4,6,191,256,445,52,102,153,25,67,92,9,25,37,43,130,170,0,0,0,128,322,444,316,575,895,22,28,52,25,53,80,0,0,0,49,89,138,747,733,1480,2965,3080,6048
60203,217,186,403,1272,1175,2454,152,125,283,122,137,256,1546,1438,2989,721,704,1431,151,154,310,142,137,281,1017,1001,2017,50,68,117,34,70,107,128,73,200,127,182,310,5,6,8,348,397,744,67,125,192,39,68,103,26,38,64,68,189,258,0,0,0,196,426,622,544,826,1364,63,54,111,35,96,137,6,0,9,101,151,252,1412,1324,2730,4840,4918,9761
60301,58,57,117,380,380,760,107,102,205,18,17,35,504,497,1002,246,220,463,80,76,160,29,29,56,352,325,680,25,23,43,14,20,33,44,39,82,45,60,109,0,0,4,136,134,269,26,38,65,17,19,34,0,10,10,16,66,79,0,0,0,54,136,190,188,271,456,17,15,33,15,24,41,0,0,0,37,39,77,561,471,1029,1705,1654,3354
60302,105,110,217,526,558,1085,198,211,407,107,105,212,829,872,1700,372,334,711,123,121,252,110,104,212,604,563,1169,20,29,53,23,33,58,67,26,99,92,124,214,3,3,6,208,224,428,45,61,109,46,68,113,10,17,34,71,149,220,0,0,0,168,306,471,381,527,902,34,36,69,31,60,86,4,0,11,68,97,166,781,754,1534,2774,2924,5693
60303,20,41,61,171,165,336,5,6,10,6,3,10,177,175,353,109,94,198,3,14,22,15,10,25,128,112,249,4,9,20,19,11,32,15,13,26,25,33,54,0,0,0,67,69,138,10,11,18,8,15,29,8,7,9,13,41,57,0,0,3,42,67,116,108,137,247,11,16,26,3,21,21,0,0,0,18,37,54,332,285,612,795,781,1573
60401,248,230,481,1567,1524,3090,401,356,761,149,162,310,2116,2053,4163,1023,1018,2039,311,342,650,116,118,231,1451,1473,2920,106,94,202,53,91,148,191,115,308,151,275,428,0,0,0,502,576,1084,101,216,316,78,161,234,22,64,89,164,307,471,0,3,5,369,745,1119,872,1324,2198,65,65,128,63,108,170,0,3,3,126,180,305,1437,1465,2909,6245,6728,12973
60402,244,240,484,1421,1372,2791,344,311,653,179,196,376,1943,1877,3820,1011,971,1980,258,263,521,146,137,284,1419,1374,2792,85,97,186,78,115,194,195,120,309,192,252,446,3,3,10,554,595,1147,84,187,270,55,115,174,16,35,60,116,258,375,0,0,5,275,602,884,831,1201,2034,82,88,171,73,134,205,0,3,10,152,229,383,1397,1318,2725,5992,6241,12237
60403,98,79,169,541,523,1064,156,140,298,59,52,114,758,713,1473,360,349,711,62,77,138,55,51,106,477,486,963,29,22,52,32,19,55,53,20,75,52,86,138,4,0,4,177,150,317,15,43,57,22,46,66,3,6,12,35,78,115,0,0,0,76,184,263,252,332,582,21,21,40,25,45,65,0,5,5,42,69,110,885,763,1644,2508,2436,4946
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
69999,9,5,9,27,15,41,3,0,4,0,3,3,28,18,53,8,19,30,4,0,7,0,0,3,13,19,33,6,0,9,0,4,4,8,9,9,3,8,9,0,0,0,21,23,35,0,4,3,8,3,9,0,4,0,4,16,14,0,0,0,13,22,32,30,39,68,0,0,0,0,9,8,0,0,5,0,10,13,210,130,337,296,223,519
70101,189,180,371,641,616,1254,70,72,142,86,95,177,797,777,1579,436,452,898,46,54,94,92,94,194,574,609,1176,48,32,80,102,113,212,33,35,70,159,215,373,0,3,3,346,394,735,160,217,380,226,324,547,46,70,122,292,470,768,7,0,7,733,1092,1820,1074,1485,2561,90,89,179,85,155,239,0,0,0,178,241,418,1344,1066,2408,4161,4355,8515
70102,537,471,1003,1873,1798,3674,314,314,632,298,327,624,2494,2443,4937,1205,1143,2346,316,261,572,314,306,619,1834,1713,3545,58,48,110,138,127,268,101,83,179,228,370,599,0,4,6,528,636,1165,380,467,844,445,629,1080,83,124,209,407,804,1208,4,3,8,1314,2031,3342,1851,2665,4520,171,168,332,154,261,411,0,0,4,325,428,751,2198,2052,4251,9235,9773,19004
70103,168,136,297,629,619,1245,79,80,159,122,136,254,827,837,1661,406,407,810,81,80,161,155,186,335,636,667,1312,19,8,24,14,15,27,82,32,109,70,100,171,0,0,4,179,158,335,35,65,101,14,64,78,25,55,78,60,219,281,0,0,0,133,402,540,313,563,875,14,18,28,30,66,93,0,0,0,45,85,123,2136,1018,3147,4115,3299,7422
70104,458,490,946,1486,1368,2858,229,234,465,274,287,561,1990,1896,3886,742,799,1538,307,310,612,237,222,461,1285,1331,2618,45,52,101,69,100,169,87,77,171,167,288,455,5,0,5,380,514,892,106,208,313,112,233,337,59,108,169,213,549,763,0,3,3,489,1098,1585,868,1622,2488,75,88,165,84,200,278,0,6,4,162,292,451,1740,1555,3290,6501,7175,13684
70201,353,300,653,1348,1193,2543,258,258,519,224,228,451,1837,1685,3520,452,463,919,200,204,407,359,325,685,1019,995,2010,21,11,35,42,48,89,56,46,99,152,231,385,3,0,3,271,341,611,35,68,107,61,150,207,21,47,67,247,483,727,3,0,5,364,752,1116,638,1098,1732,67,62,128,59,138,191,0,4,8,125,203,329,2026,1458,3480,5989,5729,11721
70202,47,48,98,307,270,579,4,3,9,0,0,3,312,276,584,126,103,231,0,6,4,8,8,19,133,117,251,4,0,6,3,0,3,11,9,22,13,16,31,0,0,0,34,27,57,8,4,13,4,11,13,3,7,15,22,40,62,0,0,0,33,67,102,66,95,158,4,3,6,9,11,23,0,0,0,11,14,28,311,223,532,884,765,1653
70203,122,122,243,559,521,1077,255,247,504,17,20,38,832,783,1616,313,257,572,100,129,229,71,37,107,489,425,913,4,4,11,0,9,10,13,4,14,24,46,70,0,0,0,40,61,103,0,3,7,10,17,27,7,14,18,33,73,99,0,0,0,49,106,157,92,170,258,11,8,22,20,21,34,4,4,7,29,27,63,941,871,1806,2507,2400,4907
70204,152,134,287,625,579,1203,21,15,36,92,94,179,735,687,1420,327,364,688,8,9,15,40,24,65,375,396,772,3,6,7,3,4,7,5,6,11,34,51,79,0,3,3,42,63,110,3,17,19,6,23,32,0,10,10,36,83,119,0,0,5,43,134,178,86,200,283,10,7,13,23,29,53,0,0,0,31,36,64,872,721,1590,2247,2172,4416
70205,179,170,345,949,861,1806,50,47,93,35,23,51,1026,925,1956,403,396,796,64,66,134,24,33,54,495,497,987,12,14,20,13,16,33,31,22,53,49,72,119,0,0,0,101,122,226,15,23,33,36,44,84,5,23,30,53,128,189,3,0,0,115,224,334,215,346,561,14,19,31,20,28,54,0,0,0,39,53,88,1424,1114,2538,3374,3098,6475
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,22,0,22
79999,5,8,14,56,38,101,0,0,3,13,7,27,77,57,132,12,16,26,3,0,3,10,11,17,26,24,48,0,0,0,0,0,0,0,3,4,4,8,15,0,0,0,9,11,21,0,0,4,13,4,16,0,0,0,4,15,25,0,0,0,20,24,46,20,39,68,11,8,22,0,6,6,0,0,0,12,10,26,643,579,1224,793,709,1503
80101,1089,971,2058,3321,3015,6335,868,844,1718,366,363,722,4558,4232,8788,2166,1918,4080,769,768,1530,394,395,783,3319,3078,6399,198,181,374,299,303,608,393,214,605,645,790,1437,6,5,10,1542,1494,3033,1589,2082,3674,838,909,1753,267,330,594,926,1293,2226,8,7,18,3630,4623,8258,5185,6124,11309,223,234,457,455,533,988,5,3,13,689,772,1459,1904,1787,3685,16741,16961,33703
80103,5,6,16,23,23,43,4,9,11,3,3,11,30,34,63,13,18,34,0,8,6,0,4,9,16,34,48,0,9,10,3,5,5,4,5,3,6,9,9,0,0,0,14,14,26,6,8,13,7,9,16,3,3,3,0,8,14,0,0,0,21,31,48,31,47,79,45,5,54,0,3,5,0,0,0,47,12,55,609,163,774,743,295,1033
80104,1171,1090,2261,2906,2734,5637,1240,1160,2403,669,623,1290,4815,4526,9341,1751,1646,3391,789,773,1565,492,501,994,3031,2924,5957,168,151,320,270,298,563,307,221,532,567,783,1346,0,0,4,1311,1454,2765,999,1198,2195,578,698,1277,176,251,427,821,1077,1902,8,10,15,2585,3229,5812,3911,4690,8597,280,247,525,391,487,880,3,0,3,672,729,1403,1482,1385,2869,15084,15354,30437
80105,422,378,799,1305,1171,2477,255,220,471,197,196,396,1758,1591,3344,881,802,1686,197,261,455,263,268,533,1343,1334,2676,69,67,145,129,166,304,120,98,218,276,354,632,0,3,3,600,700,1297,3262,3664,6926,937,875,1814,275,396,676,873,1113,1985,6,0,3,5346,6055,11402,5948,6761,12705,159,104,263,173,228,404,4,0,4,327,339,670,1829,1547,3374,11636,11939,23577
80106,232,213,445,653,643,1293,133,108,234,226,249,469,1011,992,2000,487,448,933,134,108,251,357,412,772,983,971,1955,23,26,46,42,44,86,59,34,85,113,184,300,0,0,0,239,287,529,386,406,793,184,212,392,96,97,190,463,571,1035,0,6,4,1122,1291,2414,1358,1586,2945,34,45,82,81,117,201,0,0,0,122,165,279,934,949,1884,4637,4871,9510
80107,889,846,1731,2525,2293,4814,1216,1164,2381,347,378,724,4096,3833,7925,1814,1662,3473,1002,916,1916,284,345,628,3093,2923,6021,150,136,281,131,146,281,444,230,677,497,640,1130,3,6,5,1217,1155,2378,617,795,1412,209,296,506,146,195,337,476,853,1331,9,0,11,1448,2141,3589,2675,3303,5975,164,154,318,285,397,682,0,0,0,445,551,1000,1420,1379,2795,12612,12835,25450
80108,248,264,509,741,706,1450,305,239,537,122,151,266,1168,1087,2255,509,431,937,282,275,555,156,125,279,942,830,1774,25,26,53,33,27,61,92,50,144,94,139,234,0,0,0,248,244,489,212,248,459,96,124,221,39,60,100,202,264,471,0,0,0,548,699,1246,796,942,1739,37,39,74,66,98,168,0,5,5,105,141,246,444,448,896,3709,3718,7422
80109,362,304,665,1061,1054,2113,397,356,751,181,200,376,1643,1601,3245,658,617,1275,397,283,684,224,279,504,1286,1176,2469,68,55,119,110,104,213,108,78,190,186,225,408,3,0,3,478,458,931,438,543,975,239,286,524,106,106,218,327,493,812,0,3,3,1112,1428,2532,1586,1884,3476,82,78,155,134,165,302,4,4,5,213,247,463,718,691,1409,5810,5907,11719
80110,170,157,331,422,401,824,94,120,211,73,107,182,588,632,1217,181,145,324,74,60,136,55,74,127,307,284,593,20,17,41,41,32,74,36,26,62,78,93,179,0,0,0,181,168,354,120,145,262,99,103,201,39,45,83,148,200,347,0,0,0,399,494,892,581,662,1241,30,31,67,38,68,106,0,0,0,68,103,173,178,186,366,1900,2026,3919
80111,9,9,17,24,15,42,9,5,12,7,4,11,35,24,58,10,3,20,11,11,21,0,0,6,25,20,39,0,3,3,0,0,0,3,6,9,0,9,12,0,0,0,3,11,21,0,5,4,4,0,5,0,0,0,6,6,11,0,0,0,11,12,23,13,24,37,0,5,0,0,4,5,0,0,0,0,5,8,24,23,44,110,101,216
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,3,0,8,6,5,9,0,0,0,0,0,0,6,5,9,9,23,36,0,0,5,0,0,0,11,25,37,0,4,8,0,0,3,0,0,0,3,4,7,0,0,0,9,14,21,11,6,21,4,4,9,3,5,5,0,0,8,0,0,0,14,18,35,23,31,54,0,0,0,3,6,5,0,0,0,3,6,4,97,36,131,148,104,248
90101,14,11,26,66,55,127,0,0,0,0,0,0,66,55,127,35,51,85,0,0,0,0,0,0,38,51,86,0,0,0,5,0,7,5,3,6,11,5,14,0,0,0,16,11,25,0,3,5,0,3,3,0,0,4,0,3,8,0,0,3,3,14,18,24,22,44,3,0,3,3,3,9,0,0,0,7,3,12,350,104,458,489,248,741
90102,4,5,8,36,23,60,0,0,0,0,0,0,36,23,60,17,8,22,0,0,0,0,0,0,17,8,22,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,51,47,97,107,88,199
90103,6,3,7,7,15,19,0,0,0,0,0,0,4,15,21,4,4,14,0,4,3,0,0,0,4,7,16,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,5,6,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,50,41,89,73,75,143
90104,26,18,40,82,71,153,0,0,0,0,0,0,80,71,155,57,48,109,0,0,0,0,0,0,57,54,110,0,0,5,0,0,0,8,4,10,5,14,14,0,0,0,15,16,32,0,3,7,0,3,3,0,4,4,4,9,16,0,0,0,3,21,28,21,43,70,0,0,0,4,3,4,0,0,0,5,7,7,137,125,256,323,315,640
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
