SA3_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,50,30,18,5,17,5,4,131,36,30,13,10,8,3,3,106,29,35,18,10,8,5,0,100,727,783,490,303,317,83,36,2728,0,0,5,0,0,0,0,8,844,874,546,323,351,93,43,3081,0,5,5,0,3,0,0,12,13,18,9,3,4,3,0,60,0,0,4,0,0,0,0,16,402,503,258,212,173,39,18,1604,10,17,12,5,5,0,0,52,433,541,286,225,193,40,17,1739,1277,1419,832,552,545,135,62,4822
60102,345,222,132,64,79,33,11,887,151,179,105,75,72,38,16,621,165,160,88,50,67,30,6,562,1944,1917,1174,786,910,318,143,7194,5,4,7,4,3,0,0,17,2600,2485,1496,975,1131,413,179,9290,17,25,11,13,15,8,0,95,30,63,47,32,34,16,3,215,9,21,20,9,14,5,3,75,385,626,430,310,348,110,49,2258,27,22,13,9,11,8,0,87,462,758,518,370,416,144,59,2730,3065,3243,2019,1348,1552,558,239,12019
60103,726,435,201,119,153,76,45,1756,112,94,58,44,57,12,8,392,111,114,70,32,28,10,4,373,1367,1413,878,573,699,191,62,5185,14,16,9,5,5,0,0,50,2323,2080,1218,770,941,292,119,7758,43,54,52,37,46,25,18,279,24,37,28,31,53,14,6,193,17,31,23,10,16,4,7,104,525,765,557,388,427,104,45,2814,19,21,22,10,4,0,0,71,633,906,680,483,545,143,72,3456,2959,2985,1895,1251,1492,436,189,11213
60104,292,256,135,93,136,41,29,982,132,151,104,64,93,42,16,610,134,155,99,58,79,20,22,573,1082,1273,823,525,659,229,78,4668,0,0,4,3,0,0,0,14,1644,1843,1165,743,972,334,147,6848,14,24,16,11,22,8,9,106,32,40,36,21,34,10,0,172,8,32,24,19,25,14,8,125,150,264,213,157,193,77,34,1088,9,10,4,0,0,0,0,24,219,368,295,211,284,99,45,1525,1867,2217,1460,949,1253,432,191,8376
60105,508,425,191,98,151,54,30,1463,157,215,141,94,128,55,26,825,195,218,142,89,96,48,23,807,1009,1154,787,554,694,313,133,4649,8,6,4,0,0,0,0,14,1876,2022,1270,838,1075,465,206,7751,32,55,43,27,36,20,15,221,25,40,27,28,48,14,13,200,8,26,25,14,30,17,6,132,102,165,152,123,190,87,37,852,7,7,4,3,0,0,0,21,179,294,249,191,313,130,76,1431,2053,2320,1522,1030,1385,595,281,9179
60106,58,34,10,5,12,4,5,122,36,43,21,24,29,12,3,164,48,62,32,15,24,6,0,183,643,623,369,242,247,61,20,2199,4,3,8,6,0,0,0,15,785,767,434,293,305,79,23,2694,4,3,0,3,0,0,0,6,11,15,18,12,12,4,0,73,5,6,3,6,12,0,0,33,123,205,149,91,110,33,11,727,3,3,8,3,4,0,0,15,151,234,178,109,131,41,15,855,934,1008,605,405,443,117,37,3548
60201,608,554,258,141,201,88,35,1882,172,201,151,84,118,32,14,780,186,214,137,76,107,26,5,750,2514,2588,1597,1069,1330,413,112,9623,7,5,10,0,0,0,0,29,3490,3565,2150,1372,1759,570,169,13072,42,62,51,43,62,23,9,284,41,72,51,34,72,28,3,291,24,46,44,39,39,16,9,209,711,1003,685,487,543,126,48,3599,37,24,14,11,7,3,0,106,850,1207,839,609,726,195,69,4486,4340,4773,2990,1983,2481,759,238,17561
60202,47,42,38,14,28,5,0,182,45,53,31,24,30,8,0,188,45,49,50,15,33,10,3,210,733,806,519,394,419,107,30,3003,0,0,0,3,6,0,0,10,875,961,636,455,508,131,30,3594,0,0,0,3,3,0,0,15,6,18,8,9,5,3,0,61,0,9,5,5,0,0,5,29,130,223,159,115,116,32,9,790,5,6,6,8,4,0,0,31,145,258,188,146,140,37,10,927,1020,1220,819,601,644,172,41,4524
60203,34,34,26,17,17,4,0,136,46,68,17,21,23,4,4,188,84,81,60,26,30,5,0,299,1285,1200,838,544,587,118,25,4600,6,14,9,9,0,0,0,39,1452,1392,951,611,664,140,36,5252,0,4,4,5,5,0,0,24,15,23,19,19,12,5,0,90,3,15,12,9,7,5,5,55,269,451,270,213,216,35,11,1467,10,12,11,4,0,0,0,42,299,513,317,253,239,47,14,1685,1759,1911,1272,871,905,184,46,6934
60301,5,4,3,0,4,0,0,26,20,21,6,12,13,3,0,74,23,20,16,11,16,6,0,89,412,468,285,191,213,56,11,1636,0,4,3,0,0,0,0,10,457,525,316,212,244,66,10,1827,0,0,0,0,0,4,0,6,3,3,3,5,5,0,0,17,0,4,8,0,0,0,3,15,88,107,74,64,60,11,0,413,6,5,5,7,0,0,0,21,96,122,91,79,70,21,6,480,555,639,401,290,313,79,17,2301
60302,46,50,37,16,29,8,4,187,68,82,50,31,45,9,0,287,90,83,41,32,38,4,0,287,635,684,414,290,298,65,23,2419,6,3,10,4,3,0,0,28,848,907,555,367,415,90,34,3205,0,0,3,9,6,5,0,17,14,20,16,16,9,4,0,81,8,18,12,6,12,4,0,55,110,170,123,88,119,11,3,628,9,10,5,0,0,0,0,37,140,223,162,119,148,23,5,819,988,1128,717,484,554,110,36,4022
60303,11,11,3,4,0,0,0,32,10,11,5,0,0,0,0,29,22,7,0,5,0,0,0,37,134,134,86,67,70,14,9,511,6,0,3,0,0,0,0,9,179,163,101,81,71,15,9,613,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,10,3,4,0,0,0,0,0,6,21,57,37,26,28,0,0,182,0,0,0,0,0,0,0,11,29,71,48,29,35,0,0,210,206,230,144,112,106,19,7,826
60401,79,121,53,28,50,10,4,347,61,85,56,37,45,10,0,301,77,87,51,51,42,13,0,309,1611,1707,1041,651,883,194,44,6140,9,13,10,9,0,0,0,38,1839,2011,1211,773,1018,230,57,7135,4,4,3,3,11,5,0,36,13,22,26,14,27,5,4,108,5,23,17,13,18,4,5,83,458,594,410,314,373,57,13,2219,18,23,19,11,0,0,0,76,508,666,476,365,428,69,18,2527,2344,2675,1688,1136,1440,303,74,9661
60402,106,81,53,37,39,5,11,325,77,87,55,36,68,10,8,336,111,79,52,44,36,4,4,323,1460,1486,950,701,752,174,46,5575,6,16,9,10,4,3,0,46,1767,1745,1113,822,899,201,67,6613,8,9,4,6,11,0,0,36,26,30,32,19,24,3,3,131,8,22,18,14,21,0,3,78,386,578,412,283,323,73,18,2079,20,27,18,7,9,0,0,87,440,665,483,329,378,77,31,2412,2207,2413,1588,1152,1280,277,96,9024
60403,51,36,19,13,26,4,0,143,32,38,22,17,10,4,5,124,40,61,15,7,5,0,0,133,592,621,413,257,248,42,13,2189,10,10,5,0,0,0,0,25,728,769,472,292,293,53,16,2614,5,8,8,5,0,0,0,16,12,4,4,11,5,0,0,33,3,12,6,5,3,0,0,31,114,159,121,82,77,16,0,568,5,3,9,0,0,0,0,16,139,177,137,100,85,19,0,664,868,945,610,402,379,69,15,3281
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,452,375,165,109,135,37,15,1284,71,49,42,23,36,4,5,234,146,101,53,25,43,11,0,378,441,400,234,165,168,24,26,1460,5,0,3,0,0,0,0,11,1115,925,499,323,380,79,45,3373,20,43,30,21,37,7,6,154,14,10,17,6,12,5,0,63,20,32,9,13,7,0,0,77,60,112,75,43,65,7,7,370,0,5,0,3,0,0,0,17,121,201,120,85,116,24,21,689,1235,1129,624,411,499,101,65,4054
70102,1114,1029,564,333,452,194,82,3777,180,241,132,80,81,20,8,744,316,324,176,98,118,24,8,1065,1373,1231,718,455,439,95,34,4353,11,8,6,0,0,0,0,30,3004,2835,1601,971,1095,331,130,9960,61,102,73,69,65,35,21,428,56,69,44,21,35,10,5,228,27,71,52,35,48,3,11,234,282,444,266,200,207,31,12,1440,35,34,15,10,0,0,0,105,464,719,445,334,363,80,39,2443,3463,3554,2042,1304,1454,408,174,12405
70103,47,66,32,18,38,7,0,205,50,43,20,15,20,6,5,154,103,95,53,31,35,3,0,319,681,809,496,339,352,40,21,2738,5,9,3,4,0,0,0,22,891,1009,611,412,442,55,30,3450,4,5,10,3,3,0,0,26,6,15,14,5,5,3,0,43,5,15,10,12,9,3,0,46,73,138,103,69,76,9,0,456,8,9,6,4,4,0,0,28,93,180,133,87,89,9,0,604,992,1190,744,499,536,66,33,4056
70104,627,544,244,164,229,77,39,1924,154,151,82,48,68,7,7,512,287,212,102,66,73,7,0,736,1475,1284,654,435,426,48,19,4351,9,18,4,0,4,0,0,40,2557,2211,1089,708,798,144,62,7561,47,61,38,28,43,16,9,232,44,52,28,27,18,7,0,169,36,48,44,18,30,7,0,174,311,515,302,245,179,18,3,1566,32,23,10,0,3,0,0,64,462,691,422,313,269,39,12,2216,3019,2903,1507,1020,1068,182,76,9775
70201,501,442,217,94,120,24,8,1402,110,111,48,29,28,3,0,331,145,100,60,25,27,4,3,363,1155,1135,665,424,359,47,4,3793,15,11,7,0,0,0,0,35,1924,1802,996,574,542,70,17,5924,30,46,35,27,19,8,3,170,13,27,18,12,16,0,0,85,16,21,11,10,11,0,0,61,437,555,365,228,168,12,4,1767,28,12,4,7,3,0,0,53,524,658,437,282,221,20,3,2138,2444,2454,1437,857,758,94,21,8064
70202,30,13,3,0,8,0,0,60,7,0,0,0,0,0,0,7,10,7,3,3,3,0,0,25,229,251,134,70,53,6,0,733,5,5,3,0,0,0,0,14,279,268,144,75,60,7,0,837,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,136,132,74,43,27,0,0,415,0,7,3,0,0,0,0,9,137,139,83,44,27,0,0,433,416,414,224,119,90,8,0,1269
70203,20,16,4,6,9,7,0,62,17,13,7,3,0,0,0,45,22,20,5,0,0,0,0,51,683,807,483,268,195,22,3,2462,7,7,5,4,4,0,0,31,750,860,513,287,216,26,3,2645,3,4,0,0,0,0,0,10,0,6,4,4,3,0,0,11,0,6,4,3,0,0,0,15,175,298,182,136,56,3,5,860,3,0,3,0,0,0,0,17,183,321,190,146,59,3,0,915,930,1183,701,432,270,34,6,3558
70204,42,64,18,21,8,0,0,158,23,31,15,7,0,0,0,76,33,36,10,11,6,0,0,105,560,583,386,188,186,28,4,1929,5,4,3,7,0,0,0,17,669,718,440,227,202,28,10,2290,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,3,3,0,3,5,0,0,20,186,244,184,106,76,9,0,808,3,0,6,7,0,0,0,16,188,254,194,115,82,13,4,850,860,970,635,343,282,38,7,3140
70205,84,60,23,13,30,5,3,219,29,16,9,5,3,0,0,56,57,49,17,8,9,0,0,130,832,829,527,255,174,13,4,2631,17,14,13,3,0,0,0,43,1017,966,585,283,210,15,11,3080,6,3,3,5,6,4,0,19,3,9,0,6,0,0,0,18,3,8,3,3,4,0,0,17,227,346,244,148,84,10,0,1051,19,13,4,8,0,0,0,48,256,376,253,167,95,12,0,1161,1275,1336,840,450,303,31,11,4238
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,1505,1382,702,399,460,260,118,4825,434,447,236,189,201,78,45,1626,528,497,284,174,211,91,38,1821,2871,3063,1732,1077,1289,416,177,10622,13,14,5,0,0,0,0,36,5356,5404,2961,1828,2169,840,372,18931,125,214,124,94,122,67,46,791,89,120,76,47,75,24,8,441,36,58,48,36,54,26,15,270,358,626,456,317,418,112,65,2344,25,18,6,6,4,0,0,66,628,1032,717,495,671,231,138,3913,5986,6430,3682,2329,2833,1077,510,22846
80103,10,12,6,4,3,3,0,33,0,3,10,0,4,0,3,20,7,7,0,4,4,0,0,15,15,8,4,5,6,0,0,52,0,0,0,0,0,0,0,0,34,32,22,12,19,8,4,126,3,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,4,6,4,0,4,0,0,22,0,0,0,0,0,0,0,0,7,11,9,4,3,0,0,35,39,45,24,14,23,4,4,159
80104,2902,2969,1392,731,905,531,249,9673,381,347,218,146,177,85,23,1372,471,464,247,140,171,64,29,1591,2248,2403,1310,753,1024,371,149,8255,25,18,15,0,0,0,0,60,6022,6205,3182,1765,2275,1053,453,20949,152,206,154,68,154,57,40,831,58,103,53,38,59,29,11,350,35,66,47,30,36,8,6,230,277,460,303,197,266,91,21,1614,20,9,8,3,0,0,0,36,538,846,563,335,513,181,75,3059,6563,7045,3736,2107,2783,1234,533,24007
80105,446,452,250,144,190,79,46,1613,218,235,145,85,125,45,24,883,284,258,155,83,114,54,23,976,1073,1077,632,421,530,211,82,4018,0,0,0,4,3,0,0,10,2031,2018,1185,738,958,388,179,7493,40,84,49,38,58,34,19,317,35,36,39,25,40,14,3,198,7,35,25,14,22,10,9,125,97,157,114,114,129,51,28,694,12,11,4,0,0,0,0,28,195,324,234,191,252,111,60,1362,2225,2347,1418,925,1207,499,232,8856
80106,244,317,201,144,184,84,40,1208,118,126,82,50,95,40,27,546,150,147,105,72,80,45,12,614,521,570,364,248,353,166,96,2324,0,0,0,0,0,0,0,4,1038,1167,764,517,715,331,176,4698,15,42,27,30,47,21,13,191,20,23,19,13,27,12,4,124,10,21,15,6,24,7,6,93,50,107,77,53,85,31,16,418,9,4,4,0,0,0,0,13,107,200,141,105,182,70,37,845,1147,1356,903,621,901,405,207,5540
80107,907,900,509,313,410,249,111,3401,337,397,234,146,198,93,51,1450,382,418,238,154,193,79,44,1502,2942,2926,1691,1029,1304,433,250,10582,9,11,11,9,0,0,0,38,4581,4656,2681,1652,2104,854,447,16978,47,88,66,46,64,63,25,398,69,124,65,70,78,19,9,435,28,59,48,45,56,20,7,278,488,760,500,336,479,129,66,2759,22,12,3,6,5,0,0,54,657,1047,683,498,695,227,110,3918,5241,5705,3360,2146,2801,1079,560,20899
80108,224,240,131,85,110,53,40,879,102,138,77,61,68,30,4,483,143,146,87,49,68,21,24,538,779,867,511,331,405,169,53,3125,6,0,6,0,0,0,0,8,1249,1392,804,531,659,278,114,5037,14,23,21,23,23,5,5,113,10,22,12,17,14,8,3,92,8,14,13,10,8,5,5,68,72,146,106,74,101,31,25,555,3,7,0,0,0,0,0,16,106,222,145,127,151,52,40,844,1352,1617,947,658,807,330,157,5877
80109,639,630,332,168,175,109,66,2118,155,179,117,76,94,40,31,704,193,209,162,84,109,47,24,812,788,929,625,392,531,223,125,3618,6,12,5,3,0,4,0,25,1777,1962,1242,725,912,419,245,7279,24,53,39,31,47,31,11,239,21,29,22,22,22,8,10,133,6,24,26,15,29,13,5,113,57,141,127,90,114,52,28,607,11,12,7,3,0,0,0,27,120,258,226,153,214,105,47,1125,1896,2219,1463,877,1128,521,291,8402
80110,468,549,222,134,133,68,29,1594,62,58,20,12,11,0,0,166,61,58,19,10,5,3,5,150,302,200,78,42,55,16,0,690,0,0,0,0,0,4,0,0,890,856,342,193,203,88,35,2606,11,38,19,12,23,11,4,118,8,15,4,3,11,0,7,37,10,9,9,3,4,0,4,30,51,69,36,21,21,13,5,208,0,0,0,0,0,0,0,4,67,134,61,35,56,25,20,400,955,995,404,226,258,112,50,3002
80111,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,4,0,8,5,0,0,0,0,14,35,39,9,9,12,4,0,110,0,0,0,0,0,0,0,0,41,46,12,13,17,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,4,0,0,0,27,6,0,0,0,0,0,0,3,7,8,12,7,5,0,0,34,52,57,22,16,14,9,0,166
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,10,24,12,10,6,0,0,58,14,12,10,3,0,0,0,46,17,13,8,9,9,0,0,61,24,25,15,4,9,0,0,82,0,0,0,0,0,0,0,0,68,82,42,28,23,0,0,239,0,3,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,7,6,7,6,3,13,0,0,33,71,90,46,31,33,0,4,271
90102,0,0,0,0,0,0,0,3,4,8,7,5,0,0,0,23,4,0,0,0,0,0,0,6,22,24,19,4,3,0,0,74,0,0,0,0,0,0,0,0,32,44,21,11,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,32,43,22,9,3,0,0,111
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,5,3,0,0,26,4,0,3,0,0,0,0,9,11,9,7,5,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,19,4,0,0,0,0,0,0,5,4,4,7,3,0,0,0,23,13,14,14,9,3,0,0,62
90104,12,15,3,3,0,0,0,30,11,18,10,0,6,0,0,43,9,13,8,12,12,0,0,54,43,45,21,12,18,0,0,140,0,0,0,0,0,0,0,0,76,85,41,28,33,3,0,265,3,4,7,3,3,0,0,16,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,7,3,12,7,8,8,0,0,31,0,0,0,0,0,0,0,8,6,20,16,11,12,0,0,70,86,103,61,38,45,3,0,335
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
