SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50301103524,0,37,3,0,0,0,0,0,0,40,4,494,67,28,7,11,12,0,0,623
50301103525,7,4,4,3,4,4,9,0,0,35,97,76,61,69,60,48,64,34,8,517
50301103526,3,0,0,0,0,0,0,5,0,8,62,59,30,42,43,26,29,21,6,318
50301103527,5,0,5,0,0,0,0,0,0,10,79,59,57,60,43,39,45,16,13,411
50301103528,7,8,4,3,6,4,4,3,0,39,105,71,31,53,80,82,67,46,12,547
50301103529,0,7,7,0,5,5,3,0,0,27,51,36,19,36,48,47,46,29,18,330
50301103530,4,0,0,0,0,5,3,0,0,12,78,56,12,40,54,41,45,25,9,360
50301103531,3,0,4,0,3,4,0,0,0,14,77,61,22,46,65,54,51,17,7,400
50301103532,9,9,0,3,11,3,0,0,0,35,110,104,45,63,110,95,66,31,13,637
50301103533,11,13,3,0,6,5,9,5,0,52,143,107,61,82,100,94,101,87,16,791
50301103534,0,0,0,3,0,4,0,3,8,18,30,19,9,19,23,29,39,70,118,356
50301103535,3,0,0,4,0,0,4,3,0,14,90,101,55,57,74,76,65,38,14,570
50301103536,3,4,3,0,5,5,0,0,0,20,95,73,66,57,79,55,37,28,14,504
50301103537,4,3,0,5,3,0,5,0,0,20,83,64,21,59,67,58,51,12,0,415
50301103538,0,0,4,0,6,0,0,0,0,10,80,66,63,67,55,59,41,42,6,479
50301103539,6,0,4,7,0,0,0,0,0,17,95,78,71,82,47,44,39,29,3,488
50301103540,3,0,0,0,0,7,5,3,0,18,104,48,27,55,66,62,69,38,11,480
50301103541,3,8,6,3,9,0,4,0,0,33,100,81,32,43,97,64,47,34,10,508
50301103601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103602,0,3,4,0,7,11,18,22,36,101,75,66,26,45,71,56,83,71,64,557
50301103603,3,5,0,0,0,0,0,0,0,8,71,64,25,34,73,80,52,29,8,436
50301103604,0,3,0,0,0,0,3,0,0,6,60,71,20,32,54,46,22,8,4,317
50301103605,5,0,4,3,0,3,5,3,0,23,88,33,25,46,45,36,50,50,21,394
50301103606,4,0,4,8,7,0,5,0,0,28,114,68,39,60,72,46,68,45,32,544
50301103607,0,0,11,0,0,4,0,0,0,15,0,0,13,0,0,7,0,0,0,20
50301103608,7,8,0,0,0,0,0,0,0,15,92,57,34,34,68,44,27,10,15,381
50301103609,5,8,0,0,4,6,9,0,3,35,128,89,30,62,104,77,72,23,16,601
50301103610,0,4,0,0,5,5,0,0,0,14,50,32,10,12,35,44,37,19,0,239
50301103611,7,8,6,3,10,11,4,5,0,54,125,108,89,78,148,126,99,63,8,844
50301103612,7,7,5,5,6,10,10,0,0,50,131,98,53,60,103,71,65,43,10,634
50301103613,8,6,0,3,0,0,0,4,0,21,59,44,17,32,53,28,39,18,8,298
50301103614,0,0,7,0,0,0,4,0,0,11,72,52,56,49,50,77,62,26,3,447
50301103615,4,0,0,0,0,0,0,0,0,4,98,8,60,44,13,6,0,0,0,229
50301103616,0,3,0,0,10,0,0,0,0,13,118,77,25,51,101,62,39,14,4,491
50301103617,12,13,0,4,5,0,0,4,3,41,159,137,44,68,81,63,49,28,4,633
50301103618,3,0,0,0,0,4,3,0,0,10,44,62,26,26,63,57,33,10,4,325
50301103619,7,0,0,3,4,3,0,0,3,20,88,54,59,62,74,80,88,47,14,566
50301103620,3,0,0,0,0,0,0,0,0,3,60,45,20,44,48,65,35,24,3,344
50301103621,6,0,8,8,5,0,0,0,0,27,63,49,43,49,60,58,41,22,7,392
50301103622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103623,12,6,12,3,6,0,3,0,0,42,173,61,105,86,65,27,22,6,6,551
50301103624,0,0,0,0,0,5,3,0,9,17,62,49,21,37,52,43,31,48,43,386
50301103625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103701,0,5,0,0,0,6,0,4,0,15,0,7,0,0,4,12,13,8,4,48
50302103801,6,5,10,3,3,8,0,0,0,35,80,24,77,75,52,39,27,12,11,397
50302103802,0,0,10,0,3,3,5,0,12,33,21,30,79,66,40,39,61,65,101,502
50302103803,3,5,11,3,0,0,0,0,0,22,56,43,158,104,47,28,27,6,6,475
50302103804,0,0,4,0,3,0,0,0,0,7,45,27,73,45,38,47,20,7,3,305
50302103805,0,0,5,0,3,0,5,0,0,13,72,46,79,57,58,40,33,20,8,413
50302103806,3,5,25,10,13,5,7,0,0,68,60,45,215,119,77,52,57,10,3,638
50302103807,7,23,26,12,17,5,0,0,0,90,57,111,112,64,71,35,20,9,7,486
50302103808,0,0,14,3,3,0,0,0,0,20,39,37,172,86,52,13,11,5,0,415
50302103809,7,9,7,9,3,9,4,0,3,51,71,54,152,123,55,37,18,12,6,528
50302103810,0,4,0,0,3,5,0,0,0,12,134,59,61,99,77,50,35,14,5,534
50302103811,9,0,11,3,6,7,3,0,0,39,109,41,72,102,69,57,30,13,9,502
50302103812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103813,8,3,3,6,3,5,0,0,0,28,157,64,73,94,124,47,27,5,0,591
50302103814,6,5,0,5,3,0,0,0,0,19,61,41,49,60,35,51,19,16,4,336
50302103815,0,0,0,0,0,0,5,0,0,5,83,56,25,42,72,53,28,11,4,374
50302103816,7,0,0,0,0,0,0,0,0,7,85,50,14,52,63,44,16,3,3,330
50302103817,3,8,3,3,4,0,0,3,0,24,171,57,60,103,112,59,31,25,10,628
50302103818,0,0,3,0,8,0,0,0,0,11,89,26,31,59,61,37,15,11,4,333
50302103819,0,0,3,3,0,0,0,0,0,6,66,36,18,37,61,43,18,5,9,293
50302103820,10,6,0,6,7,0,0,0,0,29,94,28,45,75,66,36,13,8,0,365
50302103821,0,0,0,3,3,0,0,0,0,6,63,31,29,41,56,30,18,4,5,277
50302103822,7,4,0,3,9,3,0,0,0,26,156,56,51,98,105,100,49,13,8,636
50302103823,6,4,0,0,0,0,0,8,0,18,68,41,29,53,43,40,16,10,10,310
50302103824,4,0,3,0,0,3,0,0,0,10,138,35,38,86,74,49,23,14,8,465
50302103825,5,3,0,4,0,0,0,0,0,12,63,32,39,47,41,48,33,11,3,317
50302103826,12,6,10,5,9,8,5,0,0,55,135,62,118,98,102,76,54,19,11,675
50302103827,0,3,0,0,0,5,0,0,0,8,59,47,41,43,50,36,24,11,4,315
50302103828,0,6,4,0,0,5,4,0,0,19,75,60,92,48,79,57,33,22,9,475
50302103901,0,0,0,6,3,3,3,0,0,15,38,29,31,40,37,34,22,7,4,242
50302103902,3,3,0,0,6,6,0,0,0,18,63,53,47,42,77,67,78,12,4,443
50302103903,5,3,3,5,0,4,0,0,0,20,76,71,102,99,44,57,29,22,13,513
50302103904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103905,4,0,10,3,6,3,0,0,0,26,64,31,85,76,52,58,27,15,5,413
50302103906,0,3,0,3,0,5,0,0,0,11,61,41,55,77,40,52,35,7,0,368
50302103907,3,4,3,0,9,0,4,0,0,23,74,40,51,59,70,62,30,11,0,397
50302103908,9,5,13,8,7,4,0,3,4,53,81,35,114,90,80,66,46,30,13,555
50302103909,8,4,6,6,5,0,0,0,6,35,36,30,75,38,48,26,23,8,11,295
50302103910,9,6,17,3,0,4,0,4,0,43,67,68,169,116,66,64,53,18,11,632
50302103911,3,3,6,4,7,6,0,0,0,29,47,45,75,71,55,55,29,14,11,402
50302103912,0,6,6,6,3,4,3,0,0,28,42,46,134,85,50,52,38,15,8,470
50302103913,5,0,3,0,0,3,0,0,0,11,43,41,44,44,56,62,49,15,3,357
50302103914,4,15,25,6,7,5,0,6,6,74,36,57,131,91,47,32,26,25,18,463
50302103915,0,0,0,6,0,3,5,4,6,24,35,28,49,52,27,24,23,29,22,289
50302103916,0,4,0,0,5,6,4,0,0,19,75,68,40,55,55,68,47,13,8,429
50302103917,3,13,6,7,14,4,7,5,0,59,49,51,104,67,61,66,34,21,0,453
50302103918,3,0,3,10,3,7,5,0,0,31,90,62,50,57,74,87,54,19,10,503
50302103919,8,0,0,3,0,0,0,0,0,11,50,201,51,29,32,19,15,4,5,406
50302103920,5,0,4,7,0,5,9,3,0,33,79,57,48,66,56,77,71,24,10,488
50302103921,0,3,0,0,6,0,4,0,0,13,101,53,57,57,77,76,62,13,8,504
50302103922,0,5,6,0,7,3,5,0,0,26,62,67,103,82,62,68,50,14,4,512
50302103923,4,3,5,0,0,0,8,5,0,25,51,80,101,57,33,43,68,40,46,519
50302103924,4,0,4,0,6,4,0,7,10,35,52,70,145,87,49,38,39,28,33,541
50302103925,7,0,12,10,3,0,6,3,0,41,104,39,115,97,72,42,45,24,13,551
50302103926,3,5,0,0,0,3,0,0,0,11,47,42,47,47,58,38,24,10,3,316
50302103927,7,4,6,3,8,4,0,0,0,32,49,55,42,37,57,56,39,19,13,367
50302103928,4,4,7,0,7,4,0,0,0,26,67,41,62,66,71,52,61,20,6,446
50302103929,9,0,9,6,10,8,0,0,0,42,98,76,142,129,79,70,41,13,9,657
50302103930,0,4,7,4,7,4,0,4,0,30,70,83,156,101,87,80,55,28,7,667
50302103931,3,0,0,0,0,0,0,0,0,3,53,45,43,49,50,44,19,15,12,330
50302103932,4,8,4,7,3,5,0,0,0,31,94,81,99,92,77,76,40,12,5,576
50302103933,5,6,3,11,0,3,6,8,0,42,60,36,89,98,51,59,80,50,19,542
50302103934,3,5,0,0,0,3,0,0,0,11,59,52,25,39,56,60,36,13,9,349
50302103935,0,3,3,9,4,9,9,5,11,53,64,58,71,69,66,69,89,52,39,577
50302103936,7,0,0,3,0,3,3,0,0,16,85,39,35,64,50,54,35,5,8,375
50302103937,0,0,3,0,5,6,5,4,0,23,65,47,52,49,58,55,20,8,4,358
50302103938,4,4,0,3,5,0,0,0,0,16,83,36,27,63,50,40,27,0,7,333
50302103939,4,0,4,3,4,0,3,0,0,18,70,37,32,57,68,31,23,3,3,324
50302104001,3,7,8,3,0,0,6,0,0,27,48,69,98,88,56,54,39,29,7,488
50302104002,0,4,13,6,7,4,0,0,0,34,89,66,138,114,80,75,42,38,12,654
50302104003,3,0,6,9,4,0,4,0,0,26,89,59,106,83,71,64,29,23,10,534
50302104004,3,0,0,4,0,0,3,0,0,10,63,40,47,37,59,43,25,4,0,318
50302104005,3,5,3,7,6,8,13,5,0,50,99,53,94,89,63,76,44,26,18,562
50302104006,7,9,10,15,9,7,0,5,0,62,125,79,114,125,97,71,40,25,6,682
50302104007,4,6,4,3,8,4,6,0,0,35,126,53,73,103,71,59,33,13,8,539
50302104008,3,0,5,0,4,5,0,0,0,17,81,33,48,66,48,52,26,10,8,372
50302104009,5,0,4,5,0,6,0,5,0,25,85,56,65,70,73,65,50,14,11,489
50302104010,5,6,3,0,3,7,0,0,0,24,83,47,98,75,61,69,48,38,21,540
50302104011,3,3,5,4,0,0,3,0,0,18,102,58,67,97,64,58,46,20,13,525
50302104012,4,0,6,7,0,0,5,0,0,22,41,33,47,51,53,37,21,7,4,294
50302104013,6,3,3,0,8,0,0,0,0,20,85,57,70,82,68,50,29,4,9,454
50302104014,0,0,9,0,3,0,5,3,0,20,53,45,98,60,64,47,45,15,0,427
50302104015,0,0,4,7,3,0,0,0,0,14,26,31,118,70,37,41,23,15,3,364
50302104016,4,0,0,0,0,0,3,4,11,22,35,29,42,40,32,28,23,36,74,339
50302104017,7,0,14,3,4,6,0,0,0,34,73,48,128,97,68,43,33,13,12,515
50302104018,6,0,3,4,3,0,0,0,0,16,34,39,73,58,42,47,38,13,7,351
50302104019,0,0,0,0,5,6,3,0,0,14,69,34,67,66,71,44,33,24,13,421
50302104020,0,0,5,0,0,0,4,0,0,9,32,34,95,43,33,53,33,30,8,361
50302104021,6,0,3,13,6,10,9,3,0,50,81,32,67,89,59,94,57,21,4,504
50302104201,0,0,0,0,0,6,6,0,0,12,62,38,22,58,57,62,97,47,9,452
50302104205,0,0,4,0,5,5,9,0,0,23,39,66,157,62,56,43,46,23,11,503
50302104206,0,4,0,4,0,3,3,3,0,17,90,79,34,73,78,62,63,44,9,532
50302104207,3,3,3,0,3,0,0,0,0,12,93,60,33,55,77,48,28,21,3,418
50302104208,4,8,4,8,11,0,6,4,0,45,104,99,118,109,87,69,61,36,4,687
50302104209,0,0,3,0,3,0,8,10,8,32,63,31,47,44,43,32,59,42,38,399
50302104210,5,0,12,5,9,5,0,0,0,36,67,54,77,42,57,40,41,28,7,413
50302104211,4,3,7,0,4,0,3,0,0,21,42,48,35,37,53,43,47,25,7,337
50302104212,3,4,4,0,0,3,3,4,8,29,67,36,28,45,39,59,63,50,31,418
50302104213,6,0,0,0,0,7,0,0,0,13,106,44,33,68,57,66,56,15,6,451
50302104214,5,0,3,0,0,5,3,0,0,16,76,48,65,53,33,24,20,23,9,351
50302104215,5,4,3,7,7,3,3,0,0,32,85,53,51,66,51,56,73,27,8,470
50302104216,4,0,0,0,0,0,0,0,0,4,102,33,37,66,71,35,42,13,5,404
50302104217,16,3,0,4,3,7,0,0,0,33,121,56,31,59,84,60,65,32,4,512
50302104218,0,0,3,0,0,0,0,0,0,3,57,23,16,34,26,27,22,8,5,218
50302104219,0,0,0,4,3,4,0,0,0,11,118,45,27,69,70,56,38,24,3,450
50302104220,0,0,0,3,0,4,0,0,0,7,92,42,34,56,61,52,39,19,9,404
50302104221,0,5,0,3,0,4,0,0,0,12,94,70,29,57,81,73,37,27,11,479
50302104222,6,3,4,4,5,3,7,0,0,32,94,39,62,69,49,65,52,20,10,460
50302104223,12,4,3,4,3,3,4,0,0,33,147,81,46,75,93,77,42,19,12,592
50302104224,5,0,0,4,0,0,3,3,0,15,71,33,54,49,63,41,68,35,0,414
50302104225,0,8,0,0,3,0,3,0,0,14,104,63,26,54,81,59,38,25,4,454
50302104226,3,0,0,4,3,6,14,22,25,77,58,32,37,34,43,67,68,65,25,429
50302104227,0,0,3,4,0,0,0,0,0,7,8,0,9,15,16,7,10,4,4,73
50302104228,3,0,4,9,5,0,3,0,0,24,25,22,44,58,40,32,32,21,4,278
50302104229,16,3,14,4,0,7,18,10,3,75,54,42,73,46,47,51,51,22,5,391
50302104230,8,0,7,13,5,0,0,0,0,33,79,25,63,79,50,59,44,30,5,434
50302104231,0,0,5,0,0,8,10,8,3,34,41,27,80,46,48,114,121,59,15,551
50302104232,0,3,3,3,4,0,3,0,0,16,39,34,70,61,16,30,25,11,10,296
50302104233,7,16,11,6,9,8,0,0,0,57,80,95,172,94,87,71,63,23,4,689
50302104234,4,4,20,5,3,4,5,0,0,45,86,47,146,92,50,47,40,16,0,524
50302104235,4,4,0,5,3,4,0,0,0,20,48,40,51,44,32,46,31,15,4,311
50302104236,0,5,21,7,10,0,0,0,0,43,30,50,183,81,39,22,24,5,0,434
50302104237,0,0,0,0,0,0,5,13,4,22,3,0,0,5,3,0,61,149,130,351
50302104238,0,3,0,5,0,3,8,0,0,19,87,56,34,76,73,63,91,46,11,537
50302104239,0,0,0,0,0,3,6,0,0,9,29,22,24,24,30,62,57,19,5,272
50302104240,0,6,17,0,7,9,7,3,3,52,43,67,190,87,71,66,56,55,16,651
50302104241,0,0,3,5,0,3,0,0,0,11,43,30,135,93,31,16,21,11,6,386
50302104242,9,0,8,10,4,8,7,4,0,50,47,25,88,74,56,69,59,26,5,449
50302104243,3,0,4,4,6,0,0,0,0,17,46,31,111,92,48,20,21,6,0,375
50302104244,4,7,19,4,3,6,0,3,0,46,18,34,110,39,19,23,21,6,0,270
50302104301,0,0,6,0,0,0,5,0,0,11,45,34,96,46,39,19,27,12,6,324
50302104303,8,4,6,5,3,0,9,0,0,35,65,60,123,107,43,28,34,8,4,472
50302104304,3,0,11,3,3,3,4,0,0,27,65,46,139,98,34,40,59,42,47,570
50302104305,9,8,4,6,0,0,6,0,0,33,27,64,117,66,31,27,41,17,8,398
50302104306,10,0,14,7,7,0,3,0,0,41,94,48,143,94,70,50,39,30,9,577
50302104307,4,4,7,7,0,0,0,0,0,22,30,44,87,58,25,20,12,9,3,288
50302104308,5,0,3,4,0,0,0,0,0,12,44,33,129,67,47,39,31,26,12,428
50302104309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
50302104310,11,4,3,6,3,6,8,0,0,41,93,36,90,83,63,69,67,45,49,595
50302104311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302104313,0,3,11,11,0,0,0,0,0,25,90,54,219,155,56,21,24,6,0,625
50302104314,4,0,6,0,0,0,4,0,0,14,69,38,142,112,26,27,37,14,11,476
50302104315,0,0,11,4,7,0,0,0,0,22,45,41,128,83,35,20,10,10,0,372
50302104316,0,0,10,0,3,4,0,3,0,20,63,77,121,88,56,41,50,20,7,523
50302104317,9,8,9,4,4,4,4,5,0,47,196,75,89,151,115,54,53,17,9,759
50302104318,3,0,3,0,0,10,0,0,0,16,72,41,35,43,54,49,55,27,3,379
50302104319,6,3,4,4,4,0,0,0,0,21,156,68,39,92,107,48,33,13,10,566
50302104320,3,0,0,4,0,0,7,0,0,14,133,53,27,104,64,60,55,47,55,598
50302104321,7,0,5,4,0,6,7,6,0,35,139,44,88,106,83,59,67,38,17,641
50302104322,5,0,0,0,3,3,3,0,0,14,86,49,45,57,60,56,42,16,6,417
50302104323,3,10,0,0,6,5,0,0,0,24,113,63,46,67,92,87,37,6,6,517
50302104324,0,0,4,0,3,3,3,6,18,37,58,21,41,66,30,28,54,101,183,582
50302104325,3,0,0,0,0,10,6,0,0,19,98,59,35,68,62,69,45,11,10,457
50302104326,4,0,0,0,0,0,0,5,0,9,96,53,24,66,42,47,28,11,6,373
50302104327,0,4,0,0,0,0,0,0,0,4,88,47,21,49,73,49,33,11,6,377
50302104328,6,0,9,5,6,3,0,0,0,29,135,49,30,70,78,55,37,12,12,478
50302104329,3,5,0,5,3,0,6,0,0,22,169,86,37,85,127,56,46,20,5,631
50302104330,5,0,3,0,0,3,3,0,5,19,144,64,58,86,95,66,49,24,9,595
50302104331,5,4,3,9,5,9,3,3,0,41,149,62,87,118,87,68,45,29,13,658
50302104332,0,0,0,3,0,3,4,0,0,10,68,40,27,46,66,42,40,30,42,401
50302104333,4,0,4,3,0,0,10,0,0,21,60,31,46,45,36,60,64,32,20,394
50302104334,0,0,3,0,3,10,3,0,0,19,97,47,64,83,80,63,60,25,4,523
50302104335,4,3,8,7,3,3,0,3,0,31,79,45,124,83,69,50,46,24,0,520
50302104337,4,0,11,4,3,6,6,0,0,34,77,34,135,111,59,52,49,12,0,529
50302104338,0,0,0,0,6,4,5,0,0,15,58,41,37,56,53,64,40,12,4,365
50302104339,0,3,4,10,0,5,5,0,0,27,107,37,97,98,66,78,58,15,9,565
50302104340,4,3,4,4,0,0,0,0,0,15,93,30,146,139,28,18,17,6,0,477
50302104341,0,3,4,5,0,4,0,0,0,16,46,45,118,88,15,20,19,4,0,355
50302104342,0,0,3,4,3,3,0,0,0,13,66,47,126,102,27,15,9,4,0,396
50302104343,0,5,7,4,5,6,0,0,0,27,33,22,87,53,25,30,14,7,4,275
50302104344,0,0,15,5,3,0,0,0,0,23,19,47,135,66,33,15,8,3,0,326
50302104345,0,4,10,6,5,3,0,0,0,28,36,36,132,62,38,20,18,3,0,345
50302129501,4,4,14,7,10,3,7,0,0,49,51,73,133,85,75,125,92,19,3,656
50302129502,6,3,12,5,5,3,0,0,0,34,82,49,159,105,71,76,39,12,0,593
50302129503,0,4,13,12,17,3,5,0,0,54,27,55,167,106,80,38,28,8,0,509
50302129504,3,0,0,0,4,3,4,0,0,14,35,21,33,41,43,58,60,33,6,330
50302129505,5,0,19,18,6,0,0,0,0,48,43,68,230,142,63,50,31,17,0,644
50302129506,0,0,13,10,0,0,4,0,0,27,19,52,176,66,20,34,36,20,22,445
50302129507,3,9,22,8,6,5,3,0,0,56,21,43,119,58,39,46,50,18,0,394
50302129508,4,17,25,22,18,15,7,0,0,108,86,99,250,175,93,65,43,8,0,819
50302129509,6,6,11,10,10,13,9,0,0,65,36,31,48,59,58,99,59,24,4,418
50302129510,0,5,13,10,9,13,9,0,0,59,18,53,149,83,32,31,18,6,8,398
50302129511,8,0,14,14,9,0,0,0,0,45,43,54,137,103,51,24,4,4,0,420
50302129512,0,0,3,6,0,0,0,0,0,9,22,20,54,43,31,22,30,9,4,235
50302129513,3,12,26,16,6,4,4,0,0,71,59,138,324,195,73,58,28,4,0,879
50302129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129515,0,12,20,8,6,0,5,0,0,51,28,101,258,118,52,63,27,11,0,658
50302129516,5,3,9,14,5,7,3,0,0,46,39,35,119,95,75,73,57,25,6,524
50302129517,3,3,15,15,22,13,19,0,0,90,34,54,172,91,58,49,39,9,0,506
50302129518,5,0,14,18,10,6,7,7,3,70,36,46,157,99,40,61,75,40,23,577
50302129519,7,3,9,0,9,0,0,4,0,32,35,27,58,34,56,45,49,22,5,331
50302129520,0,0,14,0,5,3,5,0,0,27,37,29,100,44,41,60,53,14,3,381
50302129521,0,0,7,4,5,4,3,0,0,23,30,20,100,45,42,46,38,11,0,332
50302129522,0,5,17,17,15,4,5,3,0,66,30,65,160,126,104,65,37,13,0,600
50302129523,4,6,26,14,18,9,5,5,0,87,18,55,195,84,60,36,38,23,6,515
50302129524,0,9,7,9,3,0,0,0,0,28,17,32,111,69,26,21,5,0,0,281
50302129525,0,9,5,0,3,5,0,0,0,22,35,36,73,38,37,57,36,8,6,326
50302129601,0,0,15,0,0,0,0,0,0,15,30,52,129,72,35,23,34,32,16,423
50302129602,0,10,22,21,8,0,0,0,0,61,46,75,184,122,60,57,32,13,4,593
50302129603,0,0,11,0,3,3,0,0,0,17,47,32,178,93,51,20,13,0,0,434
50302129604,5,6,18,0,6,10,0,0,0,45,42,52,131,54,47,58,29,16,0,429
50302129605,0,8,14,8,12,8,6,4,0,60,53,51,183,107,69,41,38,16,8,566
50302129606,3,9,19,5,16,8,0,0,0,60,53,92,196,78,83,74,39,17,8,640
50302129607,0,0,7,6,3,0,0,3,0,19,35,30,109,55,27,26,21,4,0,307
50302129608,3,0,22,11,0,3,0,0,0,39,42,49,118,71,37,48,28,5,3,401
50302129609,0,0,14,8,3,3,0,0,0,28,40,27,104,67,30,38,16,4,0,326
50302129610,0,5,20,8,10,0,5,0,0,48,53,55,215,108,46,38,14,3,5,537
50302129611,4,12,31,17,15,10,4,0,0,93,36,36,122,96,62,49,24,9,0,434
50302129612,10,13,16,6,5,3,0,0,0,53,65,86,151,87,42,29,11,6,0,477
50302129613,0,7,8,6,5,3,6,0,0,35,35,52,97,64,37,24,19,11,4,343
50302129614,4,5,11,8,4,4,5,0,0,41,60,51,127,76,59,56,61,11,10,511
50302129615,0,0,11,0,11,17,0,4,0,43,23,49,191,104,61,47,14,9,0,498
50302129616,3,8,17,8,4,0,0,0,0,40,24,30,99,75,28,23,12,8,0,299
50302129617,3,3,8,3,5,3,0,0,0,25,28,42,109,80,22,34,25,14,3,357
50302129618,10,8,8,7,9,0,3,0,0,45,60,79,145,81,95,65,50,17,7,599
50302129619,0,0,0,0,0,3,0,0,0,3,22,23,130,60,32,24,18,6,0,315
50302129620,0,0,27,9,6,6,3,0,0,51,36,39,242,120,43,36,32,9,7,564
50302129621,3,0,6,11,5,0,0,4,0,29,38,17,63,43,34,29,35,19,4,282
50302129622,8,10,31,25,9,6,0,0,0,89,27,95,231,126,48,21,12,9,0,569
50302129623,0,4,12,8,0,6,0,0,0,30,34,34,156,91,59,36,17,4,0,431
50302129624,0,5,20,4,0,4,0,0,0,33,16,46,176,93,31,31,18,13,0,424
50302129625,0,3,17,3,4,6,7,19,11,70,28,36,124,61,28,33,26,26,13,375
50302129626,0,4,6,8,3,4,4,0,0,29,27,27,89,80,24,25,25,0,0,297
50302129701,7,10,22,20,6,10,7,0,0,82,63,81,197,134,53,71,40,25,3,667
50302129702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129703,0,0,8,7,5,5,4,3,0,32,15,30,67,49,32,57,57,40,11,358
50302129704,4,7,12,9,4,9,0,0,0,45,27,20,45,34,22,33,13,6,0,200
50302129705,0,5,18,4,5,4,0,0,0,36,19,28,160,77,23,31,11,4,0,353
50302129706,0,10,25,4,11,9,0,4,0,63,46,92,199,80,69,67,24,16,5,598
50302129707,6,13,16,13,5,5,3,0,0,61,29,44,144,79,27,18,18,4,0,363
50302129708,0,5,13,9,4,3,3,0,0,37,17,39,135,73,52,38,21,3,0,378
50302129709,6,4,6,7,11,3,0,0,0,37,25,30,91,50,46,45,26,3,0,316
50302129710,5,0,15,10,0,0,0,0,0,30,53,63,233,134,48,40,24,14,0,609
50302129711,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
50302129712,5,75,88,12,3,4,0,0,0,187,30,315,396,117,33,18,13,9,0,931
50302129713,3,13,28,22,16,10,8,4,0,104,26,74,216,126,61,39,45,20,6,613
50302129714,0,0,3,8,8,8,3,0,0,30,27,30,114,79,56,57,33,16,0,412
50302129715,0,0,9,3,4,3,0,0,0,19,12,11,124,63,32,24,0,0,0,266
50302129716,0,44,31,16,12,7,0,0,0,110,6,210,192,59,32,19,6,0,0,524
50302129717,3,23,64,12,3,11,3,0,0,119,40,115,320,139,48,34,7,6,0,709
50302129718,7,0,8,5,3,0,0,0,0,23,26,22,76,55,31,23,17,8,3,261
50302129719,0,4,7,0,0,0,0,0,0,11,11,38,88,42,20,14,3,0,0,216
50302129720,0,12,23,10,3,4,0,0,0,52,14,48,112,62,25,21,7,0,0,289
50302129721,0,0,7,3,3,6,0,0,0,19,31,14,63,67,43,56,44,30,7,355
50302129722,0,4,25,14,9,6,6,0,0,64,39,84,265,157,88,71,59,20,4,787
50302129723,7,3,5,0,3,3,0,0,0,21,20,47,103,56,23,11,9,0,0,269
50302129724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129725,0,9,33,8,3,4,0,0,0,57,30,55,199,94,40,42,29,9,3,501
50302129726,0,0,14,5,8,9,0,0,0,36,40,42,209,106,49,28,10,0,0,484
50302129727,4,4,8,13,3,0,0,0,5,37,34,44,94,80,42,34,40,53,49,470
50302129728,0,9,4,0,4,4,0,0,0,21,10,49,155,62,41,26,19,5,0,367
50302129729,8,39,65,44,37,25,23,9,3,253,27,94,273,177,111,73,65,20,0,840
50401104401,3,4,0,0,6,5,0,0,0,18,50,25,29,36,34,49,34,26,8,291
50401104402,0,4,5,0,3,4,4,3,0,23,58,43,63,46,50,51,42,22,8,383
50401104403,0,5,0,3,0,3,3,0,0,14,41,21,26,42,21,35,30,18,6,240
50401104404,13,5,15,6,3,3,6,4,0,55,103,67,106,97,62,53,27,23,5,543
50401104405,15,5,14,10,3,4,13,6,3,73,68,35,59,71,51,55,71,37,8,455
50401104406,7,7,3,0,9,6,0,4,0,36,88,36,48,43,48,33,47,19,3,365
50401104407,13,7,0,10,10,3,5,0,5,53,90,41,53,90,70,55,74,22,6,501
50401104408,5,6,3,4,0,0,0,3,0,21,80,45,58,70,60,68,62,22,4,469
50401104409,4,0,4,6,4,0,0,0,0,18,74,43,67,65,62,21,23,11,3,369
50401104410,9,3,14,3,8,0,0,0,0,37,105,42,86,88,40,34,25,12,4,436
50401104411,9,14,4,3,6,6,7,0,0,49,83,77,83,69,69,64,38,24,9,516
