SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
21202155416,68,5,0,5,0,0,0,77
21202155417,73,7,3,0,0,0,0,84
21202155418,90,4,0,4,0,0,0,99
21202155419,47,9,4,0,0,0,0,55
21202155420,38,3,0,0,0,0,0,43
21202155421,78,4,3,0,0,0,0,80
21202155422,57,0,4,0,0,0,0,70
21202155423,39,3,0,0,0,0,0,45
21202155424,85,5,0,0,0,0,0,103
21202155425,43,0,0,0,0,0,0,51
21203130001,37,3,0,0,0,0,0,41
21203130002,71,4,4,4,0,0,0,75
21203130003,30,4,0,0,0,0,0,37
21203130004,51,6,0,0,0,0,0,56
21203130005,34,0,4,0,0,0,0,41
21203130006,34,0,0,4,0,0,0,38
21203130007,27,7,4,0,0,0,0,41
21203130008,50,10,4,0,0,0,0,58
21203130009,27,7,0,0,0,0,0,35
21203130010,74,5,9,3,0,0,0,92
21203130013,35,10,5,0,0,0,0,52
21203130016,22,3,0,0,0,0,0,30
21203130017,19,0,0,0,0,0,0,22
21203130018,46,5,0,0,0,0,0,54
21203130019,47,0,6,0,0,0,0,49
21203130021,37,5,3,0,0,0,0,41
21203130022,31,0,0,0,0,0,0,34
21203130023,31,5,0,0,0,0,0,38
21203130024,28,0,0,0,0,0,0,32
21203130025,41,0,0,0,0,0,3,42
21203130026,40,3,6,0,0,0,0,48
21203130027,36,3,3,0,0,0,0,44
21203130028,50,3,0,0,0,0,0,58
21203130029,27,6,0,6,0,0,0,32
21203130030,19,3,0,0,0,0,0,26
21203130031,23,0,3,0,0,0,0,30
21203130032,26,0,0,0,0,0,0,31
21203130033,43,7,7,0,0,0,0,57
21203130034,52,5,0,0,0,0,0,57
21203130035,15,0,3,0,0,0,0,20
21203130036,0,0,0,0,0,0,0,0
21203130037,18,0,0,0,0,0,0,16
21203130038,38,0,0,0,0,0,0,35
21203130039,35,3,0,0,0,0,0,37
21203130040,24,0,0,4,0,0,0,31
21203130041,91,4,7,0,0,0,0,99
21203130042,41,6,0,0,0,0,0,50
21203130043,37,0,0,0,0,0,0,38
21203130044,105,7,0,0,0,0,0,118
21203130045,12,3,0,0,0,0,0,15
21203130046,86,9,5,0,0,0,0,98
21203130047,63,4,0,4,0,0,0,69
21203130048,51,6,0,0,0,0,0,61
21203130049,66,9,0,0,0,0,0,78
21203130050,62,9,5,0,0,0,0,77
21203130051,25,0,0,5,0,0,0,32
21203130052,41,3,0,0,0,0,0,47
21203130053,72,6,5,0,0,0,0,87
21203130054,50,0,6,0,0,0,0,52
21203130055,83,7,4,0,0,0,0,88
21203130056,13,0,0,0,0,0,0,10
21203130301,28,3,0,0,0,0,0,40
21203130302,49,5,0,5,0,0,0,56
21203130303,31,3,0,0,0,0,0,38
21203130305,18,0,0,0,0,0,0,25
21203130306,63,6,3,0,0,0,0,75
21203130307,54,0,3,0,0,0,0,57
21203130308,60,4,4,0,0,0,0,77
21203130309,61,10,0,0,0,0,0,68
21203130311,19,5,5,0,0,0,0,27
21203130312,22,0,3,0,0,0,0,26
21203130313,37,7,0,0,0,0,0,42
21203130316,163,10,10,0,0,0,0,180
21203130317,86,13,4,0,0,0,0,110
21203130318,96,10,4,0,0,0,0,113
21203130320,37,3,0,0,0,0,0,40
21203130321,20,4,4,0,0,0,0,27
21203130322,6,0,0,0,0,0,0,11
21203130323,19,0,0,0,0,0,0,18
21203130324,78,8,4,0,0,0,0,93
21203130325,41,8,0,0,0,0,0,44
21203130326,70,3,6,0,0,0,0,75
21203130327,75,4,9,0,0,0,0,89
21203130328,83,0,0,0,0,0,0,89
21203130329,47,3,4,0,0,0,0,48
21203130330,21,0,0,0,0,0,0,22
21203130331,0,0,0,0,0,0,0,0
21203130332,39,0,0,0,0,0,0,39
21203130333,59,5,3,0,0,0,0,68
21203130334,21,0,0,0,0,0,0,21
21203130335,58,0,6,0,0,0,0,70
21203130336,45,0,0,0,0,0,0,49
21203130337,129,9,5,0,0,0,0,146
21203130338,25,0,0,0,0,0,0,26
21203130339,55,7,9,0,0,0,0,72
21203130340,49,4,4,0,0,0,0,61
21203130341,19,6,0,0,0,0,0,24
21203130342,40,10,3,0,0,0,0,48
21203130343,51,11,4,0,0,0,0,59
21203130344,20,6,0,0,0,0,0,28
21203130345,65,0,4,0,0,0,0,64
21203130346,40,6,0,0,0,0,0,49
21203130347,45,4,0,0,0,0,0,50
21203130348,21,4,0,0,0,0,0,25
21203130349,56,4,4,0,0,0,0,61
21203130350,75,4,3,0,0,0,0,84
21203130351,0,0,0,0,0,0,0,0
21203130352,47,3,0,0,0,0,0,50
21203130353,42,8,0,0,0,0,0,43
21203130354,0,0,0,0,0,0,0,0
21203130355,57,3,0,0,0,0,0,58
21203130401,67,0,3,0,0,0,0,72
21203130402,27,0,4,0,0,0,0,30
21203130403,25,3,0,0,0,0,0,34
21203130404,68,7,11,0,0,0,0,79
21203130405,69,3,6,0,0,0,0,75
21203130406,46,0,3,0,0,0,0,47
21203130407,49,3,3,0,0,0,0,59
21203130408,95,4,3,3,0,0,0,104
21203130412,54,3,9,0,0,0,0,63
21203130413,36,0,5,0,0,0,0,40
21203130414,37,3,5,0,0,0,0,41
21203130416,39,3,6,0,0,0,0,42
21203130417,20,0,4,0,0,0,0,23
21203130418,22,4,5,0,0,0,0,24
21203130419,28,0,0,0,0,0,0,32
21203130420,14,5,0,0,0,0,0,22
21203130421,142,0,4,0,0,0,0,153
21203130422,140,3,0,0,0,0,0,152
21203130423,119,13,9,0,0,0,0,143
21203130426,44,7,5,0,0,0,0,47
21203130427,65,8,3,0,0,0,0,74
21203130428,67,6,0,0,0,0,0,78
21203130429,50,8,8,0,0,0,0,64
21203130431,0,0,0,0,0,0,0,0
21203130432,45,0,3,3,0,0,0,54
21203130434,35,3,5,0,0,0,0,44
21203130445,70,0,3,4,0,0,0,69
21203130446,74,3,0,0,0,0,0,84
21203130447,83,0,5,0,0,0,0,83
21203130448,0,0,0,0,0,0,0,0
21203130449,113,0,9,0,0,0,0,119
21203130450,64,3,0,0,0,0,0,72
21203130451,12,0,0,0,0,0,0,13
21203130452,94,4,3,0,0,0,0,106
21203130453,61,0,0,0,0,0,0,67
21203130454,73,4,3,0,0,0,0,82
21203130455,46,0,4,0,0,0,0,54
21203130456,126,6,11,0,0,0,0,147
21203130457,78,0,0,0,0,0,0,80
21203130458,66,3,3,0,0,0,0,79
21203130459,53,3,0,0,0,0,0,54
21203130460,64,0,0,0,0,0,0,67
21203130461,104,6,3,0,0,0,0,116
21203130462,83,5,0,0,0,0,0,88
21203130463,75,3,0,3,0,0,0,81
21203130464,98,5,3,0,0,0,0,107
21203130465,86,3,0,0,0,0,0,89
21203130602,71,3,0,0,0,0,0,77
21203130603,68,3,0,3,0,0,0,73
21203130605,62,3,0,0,0,0,0,70
21203130606,71,0,0,0,0,0,0,78
21203130607,79,4,4,0,0,0,0,83
21203130608,92,6,0,0,0,0,0,97
21203130609,0,0,0,0,0,0,0,0
21203130611,53,4,0,0,0,0,0,63
21203130612,97,4,4,0,0,0,0,100
21203130614,41,4,0,0,0,0,0,47
21203130615,127,3,0,8,0,0,0,141
21203130616,113,3,0,0,0,0,0,116
21203130617,104,3,0,3,0,0,0,109
21203130618,115,3,0,0,0,0,0,119
21203130619,146,6,5,0,0,0,0,158
21203130620,82,3,0,0,0,0,0,90
21203130621,77,0,3,0,0,0,0,84
21203130622,111,3,0,4,0,0,0,118
21203130623,98,3,0,5,0,0,0,108
21203130624,87,3,3,0,0,0,0,101
21203130627,92,6,0,0,0,0,0,104
21203130628,79,5,7,0,0,0,0,90
21203130630,70,9,0,0,0,0,0,71
21203130632,109,0,0,0,0,0,0,112
21203130633,74,4,5,0,0,0,0,76
21203130634,72,3,0,0,0,0,0,76
21203130635,0,0,0,0,0,0,0,0
21203130636,98,4,3,0,0,0,0,111
21203130637,102,3,0,0,0,0,0,106
21203130638,91,9,0,0,0,0,0,96
21203130639,95,6,5,0,0,0,0,109
21203130640,134,4,0,0,0,0,0,140
21203130641,65,8,0,0,0,0,0,77
21203130642,70,4,0,0,0,0,0,83
21203130643,59,5,0,0,0,0,0,66
21203130801,68,4,4,0,0,0,0,82
21203130802,28,3,4,0,0,0,0,43
21203130803,49,4,4,4,0,0,0,55
21203130804,47,10,0,0,0,0,0,56
21203130805,47,6,6,0,0,0,0,61
21203130806,27,3,0,0,0,0,0,34
21203130807,0,0,0,0,0,0,0,0
21203130808,26,8,3,0,0,0,0,38
21203130809,44,3,3,0,0,0,0,60
21203130810,51,13,9,0,0,0,0,73
21203130811,33,5,0,0,0,0,0,38
21203130812,27,0,0,0,0,0,0,34
21203130813,38,3,0,0,0,0,0,42
21203130814,45,0,4,0,0,0,0,53
21203130815,39,3,0,5,0,0,0,46
21203130816,27,10,4,0,0,0,0,38
21203130817,128,12,8,0,0,0,0,143
21203130818,49,5,4,4,0,0,0,55
21203130819,21,5,0,0,0,0,0,20
21203130820,58,0,0,0,0,0,0,63
21203130821,22,4,0,0,0,0,0,30
21203130822,27,8,0,0,0,0,0,39
21203145701,65,3,0,0,0,0,0,74
21203145702,100,3,0,0,0,0,0,108
21203145703,80,0,0,0,0,0,0,87
21203145704,62,0,4,0,0,0,0,69
21203145705,81,3,3,0,0,0,0,92
21203145706,89,4,0,3,0,0,0,102
21203145707,69,0,4,0,0,0,0,81
21203145708,115,0,8,0,0,0,0,123
21203145709,53,3,11,0,0,0,0,67
21203145710,87,0,3,0,0,0,0,88
21203145711,52,5,3,0,0,0,0,63
21203145712,38,4,0,0,0,0,0,42
21203145713,79,3,6,0,0,0,0,91
21203145714,51,6,10,0,0,0,0,69
21203145715,45,3,0,3,0,0,0,46
21203145716,49,7,0,0,0,0,0,59
21203145717,48,3,0,0,0,0,0,50
21203145718,86,11,4,0,0,0,0,97
21203145719,60,0,4,0,0,0,0,68
21203145720,48,0,0,0,0,0,0,49
21203145721,0,0,0,0,0,0,0,0
21203145722,69,0,4,0,0,0,0,75
21203145723,42,0,0,0,0,0,0,49
21203145724,55,3,3,0,0,0,0,54
21203145725,61,0,3,0,0,0,0,72
21203145726,71,8,0,0,0,0,0,78
21203145727,61,5,0,0,0,0,0,72
21203145728,63,6,3,0,0,0,0,69
21203145729,67,4,3,4,0,0,0,71
21203145730,66,4,0,0,0,0,0,78
21203145731,60,4,0,0,0,0,0,69
21203145801,46,4,0,0,0,0,0,48
21203145802,99,3,5,0,0,0,0,105
21203145803,78,8,4,0,0,0,0,92
21203145804,38,0,0,0,0,0,0,37
21203145805,71,6,0,0,0,0,0,80
21203145806,72,0,7,0,0,0,0,81
21203145807,67,5,3,0,0,0,0,75
21203145808,56,5,7,3,0,0,0,72
21203145809,26,0,0,0,0,0,0,30
21203145810,38,4,0,0,0,0,0,48
21203145811,67,3,3,0,0,0,0,75
21203145812,49,4,4,0,0,0,0,58
21203145813,25,0,0,0,0,0,0,33
21203145814,71,7,3,0,0,0,0,80
21203145815,63,0,3,0,0,0,0,74
21203145816,72,0,5,0,0,0,0,74
21203145817,50,0,0,0,0,0,0,52
21203145818,51,3,0,0,0,0,0,61
21203145819,51,5,0,0,0,0,0,58
21203145820,65,0,6,0,0,0,0,69
21203145821,92,5,0,0,0,0,0,99
21203145822,45,8,0,0,0,0,0,52
21203145823,61,4,4,0,0,0,0,66
21203145824,71,3,0,0,0,0,0,77
21203145825,97,3,0,5,0,0,0,111
21203145826,93,9,0,0,0,0,0,103
21203145827,60,8,0,0,0,0,0,68
21203145828,53,4,0,4,0,0,0,56
21203145829,77,0,0,0,0,0,0,83
21203145830,82,3,3,0,0,0,0,88
21203145831,103,5,4,6,0,0,0,111
21203145832,74,5,0,0,0,0,0,77
21203145833,44,5,0,0,0,0,0,50
21203145834,82,0,0,4,0,0,0,86
21203145835,41,0,3,0,0,0,0,44
21203145836,51,3,5,0,0,0,0,55
21203145837,52,0,0,0,0,0,0,53
21203155501,78,5,0,0,0,0,0,84
21203155502,52,3,6,0,0,0,0,58
21203155503,88,3,0,0,0,0,0,94
21203155504,120,4,3,0,0,0,0,125
21203155505,70,9,0,0,0,0,0,80
21203155506,0,0,0,0,0,0,0,0
21203155507,81,9,6,0,0,0,0,95
21203155508,99,5,0,0,0,0,0,104
21203155509,0,0,0,0,0,0,0,0
21203155510,149,7,4,0,0,0,0,163
21203155511,20,0,0,0,0,0,0,21
21203155512,102,4,0,0,0,0,0,112
21203155513,86,10,4,3,0,0,0,99
21203155514,84,0,3,0,0,0,0,89
21203155515,78,7,0,0,0,0,0,89
21203155516,50,0,5,0,0,0,0,57
21203155517,112,8,5,5,0,0,0,124
21203155518,93,5,0,0,0,0,0,101
21203155519,104,7,0,0,0,0,0,119
21203155520,74,4,0,0,0,0,0,83
21203155521,0,0,0,0,0,0,0,0
21203155522,119,9,0,0,0,0,0,127
21203155523,60,0,4,6,0,0,0,67
21203155524,78,0,0,0,0,0,0,79
21203155601,50,0,5,0,0,0,0,54
21203155602,76,3,3,0,0,0,0,83
21203155603,42,7,0,0,0,0,0,45
21203155604,124,5,3,4,0,0,0,138
21203155605,0,0,0,0,0,0,0,0
21203155606,57,3,4,0,0,0,0,68
21203155607,53,5,3,0,0,0,0,60
21203155608,65,7,0,0,0,0,0,78
21203155609,67,5,0,0,0,0,0,75
21203155610,94,4,0,0,0,0,0,102
21203155611,57,4,3,0,0,0,0,63
21203155612,87,10,6,3,0,0,0,101
21203155613,143,6,3,3,0,0,0,155
21203155614,77,6,0,0,0,0,0,83
21203155615,57,0,0,0,0,0,0,56
21203155616,57,15,0,0,0,0,0,77
21203155617,27,0,5,0,0,0,0,39
21203155618,18,9,4,0,0,0,0,30
21203155619,65,7,3,0,0,0,0,73
21203155620,4,0,0,0,0,0,0,4
21203155621,82,6,0,0,0,0,0,92
21203155622,56,6,0,0,0,0,0,61
21203155623,91,8,5,0,0,0,0,100
21203155624,61,3,5,0,0,0,0,72
21203155625,77,6,9,3,0,0,0,90
21203155626,64,4,0,5,0,0,0,78
21203155627,55,0,0,3,0,0,0,59
21203155628,68,4,4,0,0,0,0,77
21203155629,80,0,0,0,0,0,0,84
21203155630,44,0,8,3,0,0,0,56
21203155631,48,0,0,3,0,0,0,54
21203155632,105,6,6,0,0,0,0,121
21203155633,61,3,6,0,0,0,0,68
21203155634,43,7,0,0,0,0,0,49
21203155635,74,5,0,0,0,0,0,82
21203155636,0,0,0,0,0,0,0,0
21203155637,112,10,5,0,0,0,0,130
21203155638,0,0,0,0,0,0,0,0
21203155639,0,0,0,0,0,0,0,0
21203155701,124,11,0,0,0,0,0,145
21203155702,89,3,0,3,0,0,0,99
21203155703,46,3,4,4,0,0,0,59
21203155704,154,3,6,3,0,0,0,169
21203155705,86,0,0,0,0,0,0,87
21203155706,95,0,6,0,0,0,0,102
21203155707,0,0,0,0,0,0,0,0
21203155708,58,3,0,3,0,0,0,70
21203155709,79,3,5,0,0,0,0,83
21203155710,77,3,0,0,0,0,0,81
21203155711,0,0,0,0,0,0,0,0
21203155712,0,0,0,0,0,0,0,0
21203155713,40,5,0,0,0,0,0,47
21203155714,130,8,4,6,0,0,0,144
21203155715,45,3,0,5,0,0,0,59
21203155716,36,0,0,0,0,0,0,40
21203155717,126,13,11,4,0,0,0,155
21203155718,99,3,5,6,0,0,0,110
21203155719,73,3,3,3,0,0,0,85
21203155720,92,4,11,0,0,0,0,110
21203155721,97,8,8,0,0,0,0,111
21203155722,97,9,3,0,0,0,0,118
21203155723,97,0,3,0,0,0,0,102
21203155724,54,7,4,0,0,0,0,66
21203155725,77,5,3,0,0,0,0,82
21203155726,4,0,0,0,0,0,0,9
21203155727,49,3,5,0,0,0,0,60
21203155728,88,8,0,0,0,0,0,94
21203155729,66,4,0,0,0,0,0,69
21203155730,40,0,0,0,0,0,0,44
21203155731,82,7,0,0,0,0,0,93
21203155732,0,0,0,0,0,0,0,0
21203155733,101,4,9,0,0,0,0,116
21203155734,66,4,7,0,0,0,0,72
21203155735,109,4,4,3,0,0,0,118
21203155736,160,5,5,6,0,0,0,176
21203155737,82,4,0,0,0,0,0,86
21203155738,85,3,4,0,0,0,0,92
21203155739,82,3,3,0,0,0,0,89
21203155740,116,7,3,3,0,0,0,131
21203155741,41,0,4,0,0,0,0,52
21203155742,150,7,0,3,0,0,3,162
21203155743,72,5,4,0,0,0,0,80
21203155744,59,0,4,0,0,0,0,63
21203155801,98,3,3,0,0,0,0,104
21203155802,73,6,5,0,0,0,0,86
21203155803,0,0,0,0,0,0,0,0
21203155804,62,11,3,0,0,0,0,77
21203155805,84,12,8,5,0,0,4,111
21203155806,122,5,0,4,0,0,0,135
21203155807,10,3,0,0,0,0,0,18
21203155808,34,3,3,0,0,0,0,34
21203155809,78,3,4,0,0,0,0,86
21203155810,39,0,4,0,0,0,0,48
21203155811,25,0,0,0,0,0,0,30
21203155812,113,15,6,0,0,0,0,134
21203155813,83,12,0,0,0,0,0,102
21203155814,64,3,0,0,0,0,0,73
21203155815,0,0,0,0,0,0,0,0
21203155816,60,6,3,0,0,0,0,59
21203155817,81,3,10,0,0,0,0,101
21203155818,37,5,4,0,0,0,0,39
21203155819,74,9,5,0,0,0,0,88
21203155820,73,4,0,6,0,0,0,86
21203155821,40,0,0,0,0,0,0,47
21203155822,94,0,5,0,0,0,0,97
21203155823,78,7,6,6,0,0,3,90
21203155824,0,0,0,0,0,0,0,0
21203155825,93,17,5,0,0,0,0,114
21203155826,76,6,0,0,0,0,0,86
21203155827,60,4,3,0,0,0,0,67
21203155901,0,0,0,0,0,0,0,0
21203155902,115,4,0,0,0,0,0,123
21203155903,89,5,0,0,0,0,0,98
21203155904,86,9,4,0,0,0,0,100
21203155905,122,9,5,0,0,0,0,132
21203155906,72,4,0,0,0,0,0,85
21203155907,72,0,3,0,0,0,0,78
21203155908,29,0,0,0,0,0,0,32
21203155909,39,0,0,0,0,0,0,41
21203155910,75,0,0,5,0,0,0,86
21203155911,125,6,8,3,0,0,0,144
21203155912,90,3,5,3,0,0,0,100
21203155913,62,8,0,0,0,0,0,76
21203155914,67,0,5,0,0,0,0,74
21203155915,79,0,0,0,0,0,0,76
21203155916,65,0,0,0,0,0,0,69
21203155917,104,8,3,3,0,0,0,113
21203155918,94,4,3,0,0,0,0,108
21203155919,73,3,7,0,0,0,0,83
21203155920,96,6,0,0,0,0,0,110
21203155921,101,3,0,0,0,0,0,102
21203155922,74,9,0,0,0,0,0,82
21203155923,55,0,0,0,0,0,0,60
21203155924,139,3,6,9,0,0,0,163
21203155925,74,4,4,0,0,0,0,79
21203156001,49,6,0,5,0,0,0,61
21203156002,37,3,0,0,0,0,0,43
21203156003,62,6,3,0,0,0,0,73
21203156004,44,5,5,0,0,0,0,52
21203156005,43,3,6,0,0,0,0,52
21203156006,40,4,0,0,0,0,0,46
21203156007,32,0,3,0,0,0,0,39
21203156008,52,3,5,0,0,0,0,59
21203156009,46,8,0,0,0,0,0,52
21203156010,63,9,4,0,0,0,0,69
21203156011,35,4,0,0,0,0,0,44
21203156012,80,9,8,0,0,0,0,93
21203156013,44,3,9,0,0,0,0,52
21203156014,50,0,6,0,0,0,0,54
21203156015,66,9,0,0,0,0,0,71
21203156016,0,0,0,0,0,0,0,0
21203156017,31,0,0,0,0,0,0,27
21203156018,42,9,3,0,0,0,0,52
21203156019,60,0,6,0,0,0,0,71
21203156020,21,0,0,0,0,0,0,25
21203156021,38,3,4,0,0,0,3,48
21203156022,57,6,3,0,0,0,0,68
21203156023,48,6,3,0,0,0,0,54
21203156024,78,9,5,6,0,0,0,90
21203156025,80,13,0,3,0,0,0,96
21203156026,28,3,0,0,0,0,0,38
21203156027,39,13,0,0,0,0,0,50
21203156028,92,3,0,0,0,0,0,101
21203156029,58,5,7,0,0,0,0,61
21203156101,47,0,3,4,0,0,0,55
21203156102,69,9,4,0,0,0,0,77
21203156103,56,0,0,0,0,0,0,59
21203156104,51,0,0,0,0,0,0,53
21203156105,64,0,5,0,0,0,0,65
21203156106,71,7,3,0,0,0,0,80
21203156107,58,5,0,0,0,0,0,61
21203156108,60,3,0,0,0,0,0,67
21203156109,44,6,0,0,0,0,0,44
21203156110,29,3,0,0,0,0,0,32
21203156111,50,0,0,3,0,0,0,52
21203156112,60,3,0,0,0,0,3,69
21203156113,72,0,4,0,0,0,0,82
21203156114,51,3,3,0,0,0,0,51
21203156115,57,4,0,0,0,0,0,61
21203156116,71,9,0,0,0,0,0,78
21203156117,75,3,0,0,0,0,0,83
21203156118,29,0,0,0,0,0,0,29
21203156119,56,4,5,0,0,0,0,66
21203156120,0,0,0,0,0,0,0,0
21203156121,29,0,4,0,0,0,0,30
21203156122,69,3,4,4,0,0,0,83
21203156123,53,3,0,3,0,0,0,56
21203156124,95,11,7,0,0,0,0,110
21203156125,106,3,0,3,0,0,0,115
21203156126,38,0,8,0,0,0,0,40
21203156127,71,3,0,0,0,0,0,76
21203156128,82,0,0,6,0,0,0,88
21203156201,39,0,4,0,0,0,0,42
21203156202,75,9,0,0,0,0,0,91
21203156203,71,0,0,3,0,0,0,82
21203156204,98,4,0,0,0,0,0,104
21203156205,77,10,0,0,0,0,0,88
21203156206,61,5,0,0,0,0,0,67
21203156207,31,7,0,0,0,0,0,39
21203156208,79,4,6,4,0,0,0,90
21203156209,31,4,0,0,0,0,0,41
21203156210,58,3,5,0,0,0,0,62
21203156211,47,6,0,4,0,0,0,61
21203156212,61,0,3,0,0,0,0,62
21203156213,43,7,3,0,0,0,0,55
21203156214,116,3,0,0,0,0,0,121
21203156215,84,5,8,5,0,0,0,105
21203156216,70,0,0,0,0,0,0,72
21203156217,56,7,0,0,0,0,0,68
21203156218,49,6,4,0,0,0,0,59
21203156219,61,4,0,0,0,0,0,61
21203156220,54,10,3,0,0,0,3,63
21203156221,31,3,0,3,0,0,0,35
21203156222,42,3,0,0,0,0,0,43
21203156223,61,4,7,0,0,0,0,72
21203156224,40,7,0,0,0,0,0,47
21203156225,52,7,5,0,0,0,0,62
21203156226,57,4,0,0,0,0,0,64
21203156227,38,3,0,4,0,0,0,42
21204130901,49,0,0,0,0,0,0,45
21204130902,61,0,0,0,0,0,0,62
21204130903,71,7,0,0,0,0,0,81
21204130904,77,0,0,0,0,0,0,80
21204130905,54,5,0,0,0,0,0,63
21204130906,60,0,0,0,0,0,0,60
21204130907,61,0,0,0,0,0,0,67
21204130908,48,0,0,0,0,0,0,48
21204130909,34,0,3,5,0,0,0,45
21204130910,54,3,0,0,0,0,0,59
21204130911,22,4,0,0,0,0,0,25
21204130912,39,0,0,0,0,0,0,43
21204130913,51,0,0,0,0,0,0,52
21204130914,50,0,0,0,0,0,0,57
21204130915,40,0,0,0,0,0,0,39
21204130916,71,0,3,0,0,0,0,75
21204130917,70,3,0,0,0,0,0,79
21204130918,45,3,0,0,0,0,0,52
21204130919,31,0,0,3,0,0,0,31
21204130920,33,0,0,0,0,0,0,37
21204130921,40,0,0,0,0,0,0,41
21204130922,46,0,0,0,0,0,0,46
21204130923,57,4,0,0,0,0,0,64
21204130924,63,0,0,0,0,0,0,71
21204130925,37,0,0,0,0,0,0,39
21204130926,57,0,3,0,0,0,0,60
21204130927,11,0,0,0,0,0,0,12
21204130928,47,0,3,0,0,0,0,48
21204130929,25,5,0,0,0,0,0,30
21204130930,33,0,0,0,0,0,0,33
21204130931,0,0,0,0,0,0,0,0
21204130932,46,0,0,0,0,0,0,44
21204131001,58,5,5,0,0,0,0,68
21204131002,51,3,0,0,0,0,0,52
21204131003,57,6,0,0,0,0,0,73
21204131004,20,0,0,0,0,0,0,27
21204131005,39,3,0,0,0,0,0,48
21204131006,35,6,4,0,0,0,0,41
21204131007,57,0,0,0,0,0,0,58
21204131008,23,0,0,0,0,0,0,23
21204131009,52,4,0,0,0,0,0,61
21204131010,50,3,0,0,0,0,0,59
21204131011,123,0,3,0,0,0,0,134
21204131012,58,3,0,3,0,0,0,62
21204131013,36,0,0,0,0,0,0,42
21204131014,44,0,0,0,0,0,0,46
21204131015,38,0,0,5,0,0,0,46
21204131016,53,3,0,0,0,0,0,59
21204131017,57,3,0,0,0,0,0,66
21204131018,17,0,0,0,0,0,0,14
21204131019,73,0,7,0,0,0,0,76
21204131020,77,0,0,0,0,0,0,80
21204131021,0,0,0,0,0,0,0,0
21204131022,39,0,4,0,0,0,0,44
21204131023,72,4,4,0,0,0,0,79
21204131024,48,4,5,0,0,0,0,51
21204131025,40,0,3,0,0,0,0,48
21204131026,43,4,0,0,0,0,0,51
21204131027,0,0,0,0,0,0,0,0
21204131028,21,0,0,0,0,0,0,26
21204131029,53,4,0,0,0,0,0,52
21204131030,69,6,0,3,0,0,0,78
21204131201,24,0,0,0,0,0,0,22
21204131202,63,9,0,0,0,0,0,69
21204131203,51,6,0,0,0,0,0,55
21204131204,37,0,0,0,0,0,0,43
21204131205,74,0,0,0,0,0,0,73
21204131206,46,3,4,3,0,0,0,52
21204131207,64,4,0,0,0,0,0,62
21204131208,36,4,0,0,0,0,0,39
21204131209,32,0,0,0,0,0,0,35
21204131210,42,0,0,0,0,0,0,42
21204131211,40,0,6,0,0,0,0,52
21204131212,50,0,0,0,0,0,0,55
21204131213,51,0,0,0,0,0,0,54
21204131214,77,4,0,4,0,0,0,76
21204131215,31,0,0,0,0,0,0,37
21204131216,47,3,0,0,0,0,0,55
21204131217,33,0,0,0,0,0,0,40
21204131218,53,0,0,0,0,0,0,56
21204131219,30,3,0,0,0,0,0,34
21204131220,34,0,0,0,0,0,0,42
21204131221,44,5,0,0,0,0,0,47
21204131222,50,0,0,5,0,0,0,49
21204131223,66,4,0,0,0,0,3,75
21204131224,43,0,0,0,0,0,0,40
21204131225,58,8,3,4,0,0,0,65
21204131226,55,4,0,0,0,0,0,64
21204131227,57,8,0,0,0,0,0,62
21204131228,35,0,0,0,0,0,0,39
21204131229,66,0,0,0,0,0,0,63
21204131230,34,0,0,0,0,0,0,37
21204131231,36,3,0,0,0,0,0,35
21204131232,56,4,0,0,0,0,0,59
21204131233,82,6,5,0,0,0,0,92
21204131234,13,4,0,0,0,0,0,21
21204131235,42,0,0,0,0,0,0,47
21204131236,67,7,0,0,0,0,0,74
21204131237,44,0,0,0,0,0,0,51
21204131238,49,0,0,3,0,0,0,58
21204131239,30,0,0,0,0,0,0,33
21204131240,0,0,0,0,0,0,0,0
21204131241,35,3,0,0,0,0,0,34
21204131242,62,7,0,0,0,0,0,68
21204131243,44,0,0,0,0,0,0,46
21204131244,65,0,0,0,0,0,0,69
21204131245,51,0,0,3,0,0,0,55
21204131246,69,6,0,0,0,0,0,71
21204131247,66,4,3,0,0,0,0,76
21204131248,46,0,4,0,0,0,0,50
21204131249,61,0,6,0,0,0,0,63
21204131250,43,5,0,0,0,0,0,47
21204131251,69,4,0,0,0,0,0,72
21204131252,57,6,0,0,0,0,0,66
21204131253,41,3,0,0,0,0,0,42
21204131254,28,7,0,0,0,0,0,37
21204131255,33,3,0,0,0,0,0,40
21204131301,45,0,0,0,0,0,0,47
21204131302,59,3,0,0,0,0,0,66
21204131303,57,0,0,0,0,0,0,60
21204131304,24,0,0,0,0,0,0,27
21204131305,45,6,0,0,0,0,0,46
21204131306,50,6,5,0,0,0,0,53
21204131307,70,5,0,0,0,0,0,75
21204131308,51,3,0,0,0,0,0,55
21204131309,0,0,0,0,0,0,0,0
21204131310,93,10,8,0,0,0,0,104
21204131311,84,6,0,0,0,0,0,95
21204131312,75,3,4,0,0,0,0,84
21204131313,65,7,4,0,0,0,0,73
21204131314,47,0,0,0,0,0,0,50
21204131315,34,0,0,0,0,0,0,39
