LGA_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
LGA46970,0,0,0,0,0,0,4,0,0,0,0,5,0,5,4,0,3,0,123,0,129,0,8,0,0,129,0,137,4,0,0,4,51,0,62,26,14,0,4,31,0,69,122,3,0,8,9,0,143,151,0,0,8,4,0,168,43,0,0,0,4,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,26,0,33,370,18,3,33,380,0,802
LGA47140,6,66,12,11,4,0,107,10,161,11,12,4,6,201,31,1074,56,110,37,9,1322,102,449,143,188,23,11,920,179,219,69,241,33,5,750,832,250,139,617,194,19,2053,3291,307,87,1452,276,22,5432,2348,55,36,630,150,3,3223,323,4,0,92,21,4,443,75,6,0,25,5,0,108,14,0,4,4,0,0,31,13,0,0,11,0,0,24,6,4,0,0,0,0,10,8,0,0,4,0,0,18,109,145,47,173,53,45,570,7335,2738,604,3571,822,132,15196
LGA47290,0,0,0,4,4,0,12,0,0,0,0,3,0,3,0,6,0,16,13,0,43,0,4,0,22,16,0,45,0,0,0,14,9,0,22,0,0,0,9,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,3,14,5,68,55,0,147
LGA47490,0,0,0,5,0,0,7,0,0,0,0,6,0,6,4,7,0,5,0,0,14,5,5,0,11,3,0,24,4,6,0,4,0,0,18,10,0,0,16,4,0,28,15,0,0,8,4,0,30,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,49,17,0,43,21,0,136
LGA47630,7,0,0,9,11,0,22,0,0,0,10,3,0,18,11,4,9,36,20,0,85,31,17,10,51,26,0,136,41,0,0,37,3,0,91,90,0,4,18,9,0,117,28,0,0,8,0,0,43,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,21,3,39,224,32,22,182,95,4,554
LGA47700,5,32,5,3,0,0,50,0,81,0,7,3,0,103,12,515,29,50,20,6,630,20,169,61,91,11,6,355,24,78,11,101,0,3,213,142,58,24,198,45,3,473,1096,105,21,695,58,10,1982,1857,35,0,552,49,4,2506,332,4,0,70,7,0,421,48,0,0,11,0,0,62,9,0,0,3,0,0,20,0,0,0,0,0,0,5,4,0,0,0,3,0,5,3,0,0,0,0,0,8,49,46,17,66,16,11,212,3608,1128,176,1871,216,44,7034
LGA47800,0,4,0,8,7,0,18,0,3,0,8,4,0,24,3,26,14,29,17,0,88,31,17,6,33,20,0,103,29,4,0,37,4,0,75,59,7,3,20,4,0,99,13,0,0,13,0,0,32,5,0,0,4,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,6,55,146,52,34,167,85,4,493
LGA47910,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,17,6,0,22,15,0,6,29,4,0,55,9,0,3,15,6,0,36,25,0,0,24,4,0,50,17,0,0,9,3,0,34,9,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,68,10,18,108,24,5,226
LGA47980,0,17,0,4,0,0,22,0,30,4,4,0,0,35,6,180,34,35,0,0,257,23,47,85,59,7,6,228,25,24,10,64,8,0,122,252,20,15,154,17,0,459,726,8,3,320,20,0,1086,824,12,8,282,12,0,1133,488,4,0,162,11,0,666,249,0,0,62,0,0,307,139,0,0,27,0,0,165,73,0,0,13,0,0,89,32,0,0,0,0,0,33,40,0,0,10,0,0,54,34,13,7,38,0,16,110,2908,344,173,1234,82,23,4765
LGA48050,5,0,0,7,0,0,9,0,0,0,3,0,0,3,8,11,16,19,8,0,57,30,12,42,40,17,0,148,28,7,3,54,4,0,97,157,10,13,103,8,3,288,358,3,10,135,11,0,511,209,0,0,58,0,0,268,13,0,0,13,0,0,26,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,5,15,12,3,49,819,48,92,444,63,10,1478
LGA48130,0,0,0,4,5,0,13,0,0,0,0,0,0,8,4,10,11,36,14,0,74,24,0,11,46,3,3,89,37,0,4,46,6,0,97,82,4,6,74,6,0,167,31,0,0,22,3,0,64,0,0,0,4,0,0,12,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,19,5,55,183,19,30,277,65,15,578
LGA48260,0,3,0,0,0,0,3,0,21,0,0,0,0,23,7,51,3,10,0,4,69,4,29,17,9,3,0,52,4,3,3,15,0,0,27,18,3,0,7,3,0,39,67,3,0,39,8,0,109,213,0,0,47,6,0,269,104,0,0,28,0,0,130,34,0,0,3,0,0,40,24,0,0,4,0,0,31,17,0,0,7,0,0,25,10,0,0,0,0,0,14,7,0,0,0,0,0,15,3,9,3,13,4,5,31,513,133,26,174,22,6,877
LGA48340,0,0,0,4,19,0,25,10,3,0,6,4,0,20,61,22,16,47,15,0,161,133,65,33,84,17,4,335,66,5,0,55,0,0,140,98,4,0,34,8,0,152,24,0,0,8,0,0,40,8,0,0,0,0,3,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,25,14,4,55,418,115,51,267,74,13,937
LGA48410,3,36,21,11,0,0,69,3,96,10,6,0,0,120,31,481,29,114,23,9,685,87,142,126,161,27,10,555,108,71,29,160,29,3,397,705,54,51,387,74,5,1281,1347,56,73,604,77,3,2152,1435,35,21,580,43,5,2121,781,7,3,252,13,0,1062,235,0,0,50,3,0,290,57,0,0,7,4,0,66,18,0,0,5,0,0,32,6,0,0,6,0,0,15,10,0,0,9,3,0,22,56,57,25,102,14,15,272,4885,1043,380,2448,321,62,9134
LGA48540,3,64,7,6,3,0,72,3,167,9,0,9,0,191,129,595,10,69,47,3,844,384,367,5,143,37,3,940,142,129,8,92,23,4,387,232,62,4,99,26,0,418,288,29,8,52,19,4,392,100,7,4,20,3,0,131,12,0,0,12,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,80,3,18,13,9,146,1311,1495,41,501,172,27,3548
LGA48640,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,10,0,15,5,0,29,0,0,0,12,7,0,22,4,0,0,8,0,0,11,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,16,0,46,16,0,82
LGA48750,0,0,0,4,0,0,3,0,0,0,0,4,0,3,0,4,0,9,8,0,20,19,8,0,20,5,0,51,11,0,4,18,4,0,31,31,0,0,30,0,0,65,58,0,3,36,0,0,95,44,0,0,28,0,0,75,13,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,21,175,11,13,156,23,0,379
LGA48830,0,7,0,21,0,0,31,0,16,0,11,4,0,30,3,55,18,36,20,3,133,22,13,10,74,24,4,145,37,4,0,68,11,0,127,109,4,0,91,5,0,200,49,0,0,32,3,0,87,9,4,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,12,26,18,5,75,234,104,51,368,88,10,857
LGA49399,0,33,16,9,24,0,94,0,58,10,8,13,0,85,0,38,12,15,26,0,90,3,3,0,8,3,0,25,0,0,0,5,4,0,4,0,0,0,5,7,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,34,0,50,9,144,42,49,105,5,355
LGA49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,0,16,8,5,3,0,34,0,23,5,6,3,0,37,14,189,42,54,15,7,316,13,107,83,82,45,5,335,51,49,20,98,26,0,242,119,78,53,144,32,0,427,547,79,28,371,56,7,1081,657,18,12,219,34,0,939,137,6,0,45,8,0,197,23,0,0,8,0,0,30,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,40,17,45,22,5,144,1582,596,263,1089,235,28,3798
LGA50210,0,25,8,9,6,4,43,0,27,9,8,0,0,42,22,197,23,45,7,0,294,65,116,71,90,37,4,384,184,66,6,132,25,0,414,647,80,19,304,29,3,1078,1358,43,9,574,62,6,2053,1331,5,16,432,56,5,1847,459,3,5,137,15,0,618,89,0,0,17,3,0,111,8,0,0,9,3,0,24,6,0,0,0,0,0,11,0,4,0,0,0,0,6,3,0,0,9,0,0,11,76,43,9,81,26,19,242,4264,611,166,1842,266,41,7189
LGA50250,16,13,29,0,706,8,774,0,5,4,0,29,0,33,0,29,6,3,56,0,93,0,14,3,0,20,0,36,0,11,0,3,15,0,31,5,4,0,0,12,0,20,6,6,0,0,3,0,17,19,3,0,11,5,0,31,11,0,0,8,0,0,21,11,0,0,0,0,0,16,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,3,0,14,7,4,9,7,85,3,110,79,88,54,36,940,8,1201
LGA50280,0,4,0,8,7,0,16,0,0,0,4,0,0,10,0,34,5,24,11,0,73,3,23,3,30,12,0,79,13,9,0,46,6,0,74,32,13,3,57,9,0,105,89,16,0,126,10,0,231,253,5,0,205,10,0,467,123,0,0,64,4,0,193,23,0,0,28,0,0,53,3,0,0,4,13,0,18,0,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,6,0,34,15,3,73,552,99,14,632,93,9,1405
LGA50350,0,3,0,0,0,0,16,0,10,0,3,0,0,13,4,123,16,9,0,4,156,7,58,14,16,0,0,92,9,16,3,29,0,0,69,34,33,14,55,0,0,139,259,22,6,130,8,0,431,407,6,0,137,3,0,559,119,0,0,19,0,0,138,24,0,0,6,0,0,34,12,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,22,3,24,0,10,73,885,296,65,444,24,18,1730
LGA50420,4,25,0,14,0,0,51,0,51,14,6,0,0,75,27,323,14,69,7,0,446,74,124,38,103,17,0,362,217,57,13,168,19,3,473,634,68,20,311,46,0,1072,1285,48,17,618,66,0,2037,1882,21,6,663,75,7,2644,852,6,0,241,15,4,1123,201,0,0,57,7,0,264,52,0,0,16,3,0,69,16,0,0,5,6,0,30,0,0,0,6,0,0,6,11,0,0,10,0,0,20,58,54,15,108,25,11,275,5322,780,135,2382,282,40,8945
LGA50490,9,46,4,6,0,0,57,3,73,7,12,0,0,94,20,438,31,47,9,5,548,38,146,44,67,8,4,303,94,74,18,63,8,0,251,314,88,14,138,19,0,571,1230,59,8,398,49,8,1762,1990,31,8,483,61,11,2583,688,5,0,106,5,3,815,133,0,0,28,0,0,166,43,0,0,8,0,0,54,11,0,0,0,3,0,16,4,0,0,0,4,0,8,3,0,0,3,3,0,10,71,52,7,71,17,26,248,4649,1010,149,1437,189,49,7486
LGA50560,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,5,0,5,0,0,9,0,4,0,6,0,0,15,0,0,0,9,0,0,11,7,0,0,3,0,0,15,3,0,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,10,4,39,7,0,81
LGA50630,0,3,0,0,3,0,6,0,0,0,0,7,0,7,0,3,0,0,4,0,11,0,0,3,0,3,0,12,8,0,0,7,0,0,12,3,0,3,6,0,0,23,28,4,0,14,3,0,51,25,0,0,13,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,67,17,5,45,35,0,166
LGA50770,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,9,0,0,9,0,6,0,10,0,0,15,4,4,0,13,5,0,28,7,4,0,16,3,0,24,9,0,0,4,0,0,13,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,23,12,0,55,16,0,117
LGA50840,0,0,0,5,7,0,16,0,5,0,0,0,0,4,0,12,0,8,0,0,19,11,6,6,13,3,0,42,11,0,0,8,4,0,21,15,7,6,13,9,0,45,54,5,0,32,5,0,102,44,0,0,22,0,0,70,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,0,15,140,41,13,110,30,5,337
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,14,0,0,0,3,0,0,9,0,4,0,10,0,0,16,0,3,0,7,3,0,17,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,9,3,16,5,27,13,0,66
LGA50980,4,48,24,0,5,0,79,0,83,33,0,9,0,119,4,196,47,5,33,0,289,7,155,26,19,50,0,253,6,70,6,9,38,3,141,18,133,12,23,58,0,242,89,111,19,48,55,0,316,154,38,13,72,27,0,304,165,10,0,53,23,0,247,120,3,0,35,3,0,168,89,0,0,37,9,0,132,58,3,0,20,4,0,86,26,0,0,13,0,0,48,33,0,0,12,0,0,40,30,82,25,12,57,11,216,795,936,200,361,377,23,2691
LGA51080,0,0,0,0,6,0,7,0,0,0,0,0,0,3,0,3,0,5,7,0,7,0,4,4,7,0,0,21,0,3,0,0,0,0,10,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,6,13,10,20,18,0,61
LGA51120,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,7,6,0,24,6,0,0,4,3,0,14,0,0,0,5,0,0,10,0,0,0,3,0,0,3,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,11,20,20,0,70
LGA51190,4,20,0,7,8,0,30,0,46,3,8,5,0,59,22,234,22,34,6,4,319,46,136,83,61,22,7,354,103,57,23,102,3,0,285,392,65,15,238,25,4,738,917,32,11,446,34,3,1440,648,11,13,212,25,3,917,142,0,0,32,3,0,178,35,0,0,7,0,0,47,18,0,0,3,0,0,18,3,3,0,0,0,0,7,0,0,0,5,0,0,6,0,0,0,0,0,0,0,38,34,18,37,15,6,155,2364,622,198,1193,148,27,4557
LGA51260,5,16,0,19,0,0,31,0,13,0,8,0,0,24,0,176,19,25,21,0,241,19,105,31,33,20,4,216,22,34,6,68,24,0,148,31,57,13,84,31,0,212,240,42,11,199,44,0,534,771,20,0,365,33,4,1196,443,0,0,120,10,4,578,112,0,0,33,0,0,145,30,0,0,9,0,0,42,5,0,0,0,0,0,5,3,0,0,0,0,0,6,4,0,0,3,4,0,11,25,20,3,47,26,3,130,1709,477,92,1018,217,15,3526
LGA51310,0,0,0,0,0,0,5,0,3,0,0,0,0,5,3,13,0,11,4,0,38,13,4,8,10,0,0,37,42,0,0,40,0,0,83,182,0,0,67,6,0,258,192,0,0,83,4,0,285,231,0,0,93,0,0,325,241,0,0,74,0,0,314,190,0,0,55,3,0,247,150,0,0,39,0,0,191,105,0,0,16,4,0,124,68,0,0,13,4,0,82,122,0,0,22,0,0,150,22,0,7,17,7,0,57,1570,27,16,558,29,0,2201
LGA51330,6,37,5,9,0,0,51,5,47,6,19,5,0,87,62,338,21,144,20,3,593,81,125,45,148,17,3,414,53,49,10,108,18,3,244,258,67,27,204,30,0,595,1522,63,19,612,105,7,2324,2828,28,15,770,145,7,3792,1023,5,15,263,41,0,1356,285,0,0,75,6,0,368,100,0,0,34,3,0,133,36,0,0,9,0,0,56,12,0,0,0,0,0,15,17,0,0,17,0,0,31,100,58,10,134,26,22,360,6386,820,184,2559,406,59,10408
LGA51400,0,5,0,0,0,0,0,0,4,0,0,0,0,12,0,63,15,4,0,0,76,0,51,36,16,3,0,112,4,14,13,14,0,0,57,21,26,4,36,4,0,89,113,9,0,106,3,0,232,415,3,0,115,8,5,551,75,0,0,22,0,0,106,11,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,14,4,13,8,5,53,655,187,79,339,28,9,1311
LGA51470,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,3,3,3,0,12,3,3,0,11,4,0,18,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,7,6,3,19,19,0,56
LGA51540,0,4,18,0,13,0,36,0,13,13,0,14,0,45,0,47,4,15,17,0,89,16,43,25,16,32,4,134,12,16,0,24,15,0,67,22,27,4,39,29,0,126,26,18,4,33,11,0,98,20,13,0,23,12,0,59,6,0,0,6,4,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,14,10,14,14,5,53,120,190,74,178,178,12,739
LGA51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,5,0,0,3,3,0,0,3,0,0,7,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,19,3,0,29,5,0,57
LGA51680,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,9,0,0,16,0,0,0,9,0,0,9,4,0,0,5,5,0,15,14,0,0,18,0,0,33,14,0,0,17,0,0,34,12,0,0,4,0,0,17,10,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,56,3,5,84,11,0,158
LGA51710,0,9,0,0,23,0,35,0,13,0,0,3,0,26,0,23,0,3,6,0,35,0,23,0,5,3,0,32,0,0,0,11,0,0,13,0,3,0,6,0,0,12,0,3,0,10,0,0,13,0,0,0,13,7,0,16,0,0,0,5,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,14,0,86,5,58,52,0,204
LGA51750,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,10,0,0,21,9,0,3,10,0,0,22,16,6,3,7,0,0,28,37,0,0,15,0,0,51,95,4,0,45,0,0,145,188,0,0,58,0,0,252,176,0,0,47,0,0,231,143,0,0,24,0,0,168,72,0,0,16,5,0,97,40,0,0,13,3,0,57,35,0,0,6,0,0,47,96,0,0,18,0,0,120,6,0,0,20,6,0,37,917,17,8,301,24,3,1276
LGA51820,9,51,5,11,0,0,68,6,69,8,7,10,0,99,17,413,23,69,5,0,528,39,240,78,116,20,8,497,133,87,17,110,22,0,380,302,113,26,207,52,0,702,1195,87,13,502,44,4,1849,3091,36,3,858,69,5,4069,1439,6,0,305,30,0,1771,354,0,0,79,4,0,435,82,0,0,11,8,0,104,37,0,0,14,4,0,50,19,0,0,4,0,0,22,20,0,0,10,3,0,27,96,65,13,119,22,19,333,6837,1168,195,2417,286,44,10951
LGA51860,0,7,0,0,12,0,18,0,0,0,0,0,0,0,0,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,6,47,9,4,17,0,82
LGA51890,0,0,0,7,0,0,3,0,9,0,0,0,0,3,3,45,0,14,0,0,67,18,20,5,27,5,0,67,25,20,0,40,4,0,87,95,22,0,60,7,0,186,82,6,0,46,14,0,146,32,0,0,18,4,0,56,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,6,4,37,257,128,12,227,37,3,665
LGA51960,0,0,0,0,0,0,4,0,3,0,0,0,0,6,24,6,11,14,7,0,60,66,5,4,20,4,0,102,40,6,4,14,0,0,61,50,0,7,20,6,0,89,39,0,4,3,0,0,52,12,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,5,12,236,18,31,84,26,9,391
