LGA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,6,17,13,4,0,0,0,0,0,0,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,25,40,17,5,11,0,12,0,0,0,0,0,0,0,7,124,0,5,15,5,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,18,16,0,0,0,4,0,0,3,53,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3
LGA42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
LGA42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,5,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42600,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,16,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,17,0,0,7,12,20,19,18,21,4,9,0,14,3,0,0,131,0,3,0,0,13,20,88,65,13,14,11,8,3,0,3,243,0,11,14,3,0,6,0,0,0,0,0,0,0,0,0,45,0,8,5,5,3,3,0,0,0,0,6,0,0,0,0,41,0,6,0,7,0,3,0,0,3,0,0,0,0,0,0,21,35,67,35,16,18,12,26,18,3,9,9,4,7,0,4,251,0,41,31,5,3,3,4,7,0,0,0,0,0,0,10,104,0,0,0,4,5,19,8,8,0,3,5,3,10,0,3,79,3,0,13,9,12,16,102,72,41,28,86,45,21,8,3,461,0,0,0,4,0,6,9,13,0,3,4,4,0,0,0,50,0,0,0,0,31,32,34,36
LGA42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,9,6,8,3,0,3,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,5,4,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,20,12,10,3,6,5,3,0,0,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,7,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,0,0,0,0,0,0,0,0,16,13,18,8,0,5,0,4,0,0,0,0,0,0,0,0,44,0,14,22,4,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,12,16,33,15,3,3,8,21,7,0,0,117,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,0,0,0,4,38,31,9,0,3,18,0,8,3,111,0,0,0,0,0,0,45,77,0,4,10,13,3,0,0,159,0,4,15,14,19,11,37,24,4,4,3,8,11,3,0,163,0,3,10,21,73,102,852,576,177,158,132,187,47,0,25,2364,0,21,44,10,15,24,6,5,0,0,0,0,0,0,6,136,0,21,18,7,21,16,48,22,9,16,3,13,13,0,5,207,0,3,7,14,28,21,23,10,4,0,0,0,0,0,3,114,59,165,46,27,62,24,62,31,6,3,0,0,3,0,9,505,10,110,160,48,13,10,18,6,0,0,0,3,0,0,8,382,0,0,5,11,37,42,81,41,13,15,21,28,18,6,5,329,3,3,32,28,25,82,1071,642,144,157,214,263,102,15,37,2829,0,8,0,7,12,22,29,51,7,13,5,13,10,0,9,186,0,0,0,0,52,52,139,123
LGA44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,22,11,4,6,0,0,0,0,0,0,0,0,0,3,56,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,13,31,0,11,13,0,9,0,0,96,0,3,12,32,36,21,49,30,0,9,11,13,9,3,3,231,0,0,6,15,43,73,437,283,83,87,89,134,42,7,21,1316,5,13,26,12,4,8,0,0,0,0,0,0,0,0,0,66,0,5,5,0,3,0,11,0,0,0,5,0,0,0,0,42,0,3,0,8,11,5,6,4,0,6,0,0,0,0,0,36,74,121,66,23,40,27,50,22,0,5,0,0,9,0,5,444,10,194,187,37,7,7,3,12,0,0,0,0,0,0,14,466,0,4,4,12,32,23,32,18,13,17,6,16,16,0,9,194,5,6,24,17,19,47,328,176,59,74,75,121,46,6,18,1027,4,7,5,4,6,18,23,30,4,4,18,7,10,0,0,149,0,0,0,0,24,27,39,52
LGA44550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,21,16,25,9,0,0,0,3,0,0,0,97,0,0,0,0,5,12,28,16,5,5,14,3,0,0,6,86,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,20,74,30,16,47,29,20,13,0,3,0,3,0,0,10,266,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,6,0,6,0,0,3,0,0,0,0,24,5,0,5,6,5,3,60,52,10,7,13,9,9,0,0,189,0,5,0,0,3,5,11,4,0,0,0,0,0,0,0,25,0,0,0,0,5,5,7,8
LGA44620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,18,0,0,3,0,0,3,19,11,3,0,6,9,0,0,0,60,0,3,17,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,3,6,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,53,5,5,0,0,3,0,0,0,0,0,0,0,5,97,0,12,9,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,3,4,0,3,36,39,8,14,24,12,3,0,4,157,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,8
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,7,5,0,3,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,53,75,12,8,18,13,0,3,0,192,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,17,14,25,15,6,10,5,9,3,0,0,4,0,0,0,0,89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,25,18,9,5,12,13,5,0,0,101,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,14,0,0,0,0,5,0,0,5
LGA45090,0,0,0,0,0,11,36,62,10,15,0,8,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,5,15,15,28,16,12,0,0,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,3,4,7,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,18,0,0,0,0,0,0,0,5,0,0,11,3,0,0,0,15,0,0,0,0,0,0,0,0
LGA45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45290,0,0,0,0,0,3,16,17,0,0,0,0,0,0,0,41,0,0,0,0,0,0,12,5,5,12,4,3,0,0,0,45,0,0,3,9,15,13,16,12,0,3,6,6,7,0,5,93,5,5,0,0,39,62,388,398,123,132,150,179,79,8,30,1585,0,9,26,4,5,7,3,3,0,0,0,0,0,0,0,61,4,11,0,3,0,0,6,4,0,3,3,4,5,0,0,55,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,16,26,55,25,15,18,13,8,4,0,0,3,4,0,0,7,183,3,100,99,11,8,6,0,0,0,4,0,0,0,0,14,257,0,0,0,12,26,22,44,30,13,11,17,15,17,3,10,216,4,7,11,17,17,24,238,217,109,120,162,249,102,19,11,1305,6,0,0,7,0,3,20,12,3,3,6,10,0,0,0,70,0,0,0,0,14,9,10,60
LGA45340,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,14,0,0,0,0,0,11,17,30,3,3,3,0,3,0,0,72,0,0,18,34,33,43,65,25,10,7,7,5,3,0,0,258,4,4,6,9,25,28,289,187,41,45,30,49,11,3,15,738,3,23,73,28,9,25,6,0,0,0,0,0,0,0,3,188,0,23,8,9,12,9,24,8,0,6,0,7,5,0,5,124,0,3,5,7,40,28,27,0,5,0,0,0,4,0,0,121,111,324,205,114,132,62,122,33,0,9,0,6,5,0,32,1172,0,67,78,17,16,5,8,13,0,0,0,0,0,0,10,209,0,0,0,18,23,19,13,22,4,4,4,18,11,0,5,123,8,12,68,43,30,56,526,259,55,30,35,54,22,0,14,1200,4,15,3,17,16,26,33,21,8,0,4,3,0,0,11,165,0,0,0,4,63,49,77,100
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45680,0,0,0,0,0,45,382,427,82,53,53,27,23,22,22,1138,0,0,0,0,0,0,40,52,10,4,3,6,7,0,4,120,0,0,0,6,7,9,13,9,5,6,0,4,0,0,0,60,0,5,7,11,12,9,50,41,10,6,3,9,0,0,3,167,0,3,32,11,3,17,18,0,0,0,0,0,0,0,5,99,0,3,3,0,0,0,13,0,0,0,3,7,0,0,0,41,0,0,5,0,15,21,29,24,0,0,0,10,0,3,10,115,22,136,77,31,19,19,9,0,0,0,0,3,0,0,6,335,0,39,63,16,15,0,4,3,0,0,0,0,0,0,12,156,0,0,4,6,10,4,7,9,4,0,0,0,0,0,0,41,3,9,13,11,9,15,323,151,33,29,52,61,16,0,13,738,0,0,10,4,9,8,43,20,10,3,4,10,3,3,8,128,0,0,0,0,0,10,40,94
LGA45890,0,0,0,0,4,105,636,830,94,98,131,201,42,36,45,2224,0,0,0,0,0,7,173,109,20,24,28,38,16,3,6,419,0,0,11,9,25,21,19,20,3,0,12,10,0,4,0,138,4,45,33,60,150,159,1006,694,170,158,176,173,54,7,35,2918,8,29,99,38,22,104,36,0,0,3,0,0,0,0,7,353,0,14,15,7,9,3,25,34,6,5,0,6,0,0,0,121,0,0,0,7,29,26,51,12,6,8,4,3,0,0,0,149,167,221,84,36,35,35,46,33,0,5,0,4,8,0,31,716,7,243,359,96,24,8,12,26,4,5,0,0,0,0,46,827,0,4,4,17,51,66,124,93,26,25,11,29,32,0,12,494,10,0,27,23,36,97,3311,1998,624,706,1108,1462,602,39,153,10200,0,6,3,12,17,33,40,25,7,3,3,23,6,0,0,179,0,0,0,3,9,54,147,245
