SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL40330,4,27,0,27,..,4,0,9,0,9,..,0,0,0,0,0,..,449,200,649,3,656,..,212,56,262,9,273,..,1743,516,2264,17,2280,..,23,0,22,165,186,1765,1763,519,2285,183,4230
SAL40331,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,31,6,33,0,33,..,7,0,7,73,81,1423,37,6,39,73,1537
SAL40332,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,27,0,30,0,30,..,0,0,0,12,5,378,30,0,33,12,425
SAL40333,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,73,0,0,0,7,81
SAL40334,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL40335,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,5,4,7,0,7,..,50,9,60,0,61,..,414,57,473,4,478,..,7,0,7,45,51,2043,421,57,476,54,2571
SAL40336,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,11,..,0,0,0,33,39,928,13,0,16,34,981
SAL40337,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,19,0,0,0,4,25
SAL40338,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,50,0,0,0,0,50
SAL40339,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,77,0,0,0,0,78
SAL40340,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL40341,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,9,289,5,0,4,8,304
SAL40342,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,16,0,16,..,0,0,0,29,28,400,18,0,18,29,443
SAL40343,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,11,0,0,0,8,19
SAL40344,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,13
SAL40345,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,5,..,3,0,6,0,5,..,0,0,0,0,0,62,3,0,6,4,72
SAL40346,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,11
SAL40347,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,16
SAL40348,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40349,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,78,0,0,0,15,90
SAL40350,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,19,8,27,0,27,..,264,22,286,0,283,..,4,0,4,70,70,914,268,22,294,68,1275
SAL40351,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,43,0,43,5,44,..,50,0,49,5,47,..,0,0,0,0,0,107,50,0,49,5,156
SAL40352,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,80,0,0,0,6,85
SAL40353,5,8,0,8,..,3,0,12,0,12,..,6,0,6,0,6,..,40,25,61,0,61,..,346,147,494,3,495,..,722,279,1001,8,1014,..,36,3,35,467,499,4881,758,281,1038,473,6392
SAL40354,0,11,0,11,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,37,0,43,0,43,..,475,62,542,6,546,..,6,0,15,79,89,2067,483,68,553,85,2705
SAL40355,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,11,11,299,4,0,4,11,316
SAL40356,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL40357,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL40358,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,23,0,0,0,3,28
SAL40359,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL40360,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,6,0,7,0,7,..,0,0,0,12,10,148,3,0,5,12,162
SAL40361,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,7,5,..,11,0,11,7,12,..,4,0,4,8,10,132,10,0,10,15,153
SAL40362,0,5,0,5,..,6,0,6,0,6,..,3,5,3,0,3,..,6,0,11,0,11,..,61,10,75,0,76,..,865,103,970,9,980,..,21,0,21,90,107,2975,885,103,988,94,4063
SAL40363,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL40364,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,33,4,37,0,35,..,28,3,36,0,39,..,271,42,312,9,317,..,3,4,7,67,79,791,280,42,316,72,1185
SAL40365,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,67,0,0,0,3,80
SAL40366,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,10,32,0,32,..,65,17,82,0,82,..,239,59,297,3,304,..,4,0,6,22,24,582,241,64,301,26,913
SAL40367,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,61,0,0,0,0,63
SAL40368,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,91,0,0,0,15,111
SAL40369,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40370,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,36,0,0,0,4,47
SAL40371,0,21,0,21,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,87,21,105,5,110,..,511,75,588,9,593,..,18,0,21,82,101,2362,530,80,610,94,3062
SAL40372,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,18,0,0,0,11,33
SAL40373,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,8,16,0,16,..,20,9,21,0,25,..,65,20,83,0,88,..,0,0,0,13,14,135,72,20,90,10,232
SAL40374,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,3,23,0,23,..,0,0,0,29,27,356,22,3,26,29,405
SAL40375,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,179,179,102,4,0,4,179,284
SAL40376,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,49,0,0,0,8,58
SAL40377,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,45,20,60,0,60,..,43,13,55,0,55,..,212,55,264,0,264,..,11,0,11,30,35,366,216,55,270,30,670
SAL40378,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,25,3,0,3,0,25
SAL40379,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,9,0,9,..,20,7,23,0,23,..,226,30,255,5,262,..,10,0,10,22,27,1369,233,30,263,26,1659
SAL40380,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,13,13,56,6,0,6,13,67
SAL40381,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,3,3,123,5,0,5,3,133
SAL40382,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL40383,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,9,..,10,0,8,0,11,..,0,0,0,0,0,121,10,0,8,0,130
SAL40384,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,4,0,4,..,85,16,99,0,99,..,0,0,0,17,17,600,85,16,99,17,712
SAL40385,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,15,0,0,0,6,27
SAL40386,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,25,0,0,0,3,25
SAL40387,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,181,0,0,0,4,183
SAL40388,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,29,7,31,0,31,..,0,0,0,74,74,1121,29,7,31,74,1219
SAL40389,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,6,13,0,13,..,52,3,57,0,57,..,300,30,330,3,334,..,9,0,9,54,68,2620,315,30,341,55,3020
SAL40390,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,13,18,357,19,0,20,13,390
SAL40391,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,123,0,0,0,0,129
SAL40392,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,47,0,47,0,47,..,0,0,0,13,13,314,47,0,47,13,376
SAL40393,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40394,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,45,46,501,6,0,6,45,550
SAL40395,3,23,0,24,..,7,0,12,0,12,..,0,0,0,0,0,..,32,5,39,0,39,..,108,28,130,0,134,..,1114,183,1290,4,1302,..,16,4,22,154,172,3035,1130,188,1318,162,4514
SAL40396,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,13,0,13,..,0,0,0,11,11,142,14,0,13,11,163
SAL40397,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,7,11,0,11,..,93,42,138,0,138,..,169,76,248,0,248,..,10,10,18,75,91,702,179,86,264,75,1033
SAL40398,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,8,3,10,0,10,..,283,100,382,13,400,..,460,137,596,12,610,..,31,0,33,399,434,4119,488,139,631,410,5160
SAL40399,0,0,0,0,..,3,0,3,0,3,..,3,3,10,0,10,..,33,10,40,0,40,..,302,129,426,9,432,..,593,217,811,14,823,..,27,13,41,432,468,3311,623,223,844,442,4607
SAL40400,0,3,0,3,..,3,0,6,0,6,..,3,0,8,0,8,..,6,0,9,0,9,..,154,94,244,0,243,..,344,193,534,5,540,..,31,6,35,229,262,1729,372,199,572,231,2531
SAL40401,0,4,0,4,..,4,0,3,0,3,..,6,0,6,0,6,..,17,10,24,0,24,..,122,32,159,8,159,..,308,75,382,12,389,..,28,0,29,361,390,2804,334,72,413,369,3588
SAL40402,0,0,0,0,..,12,0,12,0,12,..,8,0,16,0,16,..,19,9,21,0,21,..,405,155,560,10,568,..,709,255,967,14,978,..,35,11,47,259,305,3146,746,271,1012,272,4428
SAL40403,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,15,6,19,0,19,..,188,85,277,8,280,..,432,167,605,6,610,..,27,9,30,253,288,2034,461,177,641,259,2933
SAL40404,0,0,0,0,..,12,4,14,0,14,..,3,0,5,0,5,..,9,3,16,0,16,..,248,173,420,4,421,..,803,520,1323,23,1346,..,38,10,48,284,333,2649,839,528,1368,309,4331
SAL40405,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,4,0,4,30,35,334,6,0,9,30,375
SAL40406,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,85,0,0,0,6,90
SAL40407,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,79,0,0,0,5,95
SAL40408,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,41,0,0,0,10,52
SAL40409,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,10,10,88,6,0,6,10,106
SAL40410,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,6,0,6,..,51,4,53,0,58,..,183,14,196,0,202,..,10,0,10,194,200,4904,194,14,208,194,5305
SAL40411,0,34,0,35,..,26,0,26,0,26,..,6,4,8,0,8,..,165,42,209,0,209,..,408,148,554,7,560,..,2301,409,2711,29,2740,..,29,12,45,165,204,3261,2334,428,2758,191,6204
SAL40412,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,14,0,14,0,14,..,206,27,230,0,230,..,0,0,0,12,18,920,206,31,236,12,1172
SAL40413,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,54,0,0,0,0,51
SAL40414,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL40415,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,6,39,0,39,..,147,18,165,0,164,..,4,0,4,42,39,1281,145,18,169,39,1487
SAL40416,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,35,0,0,0,0,37
SAL40417,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,17,0,17,..,0,0,0,46,50,749,14,0,16,46,815
SAL40418,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,24,0,0,0,0,21
SAL40419,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,3,3,12,6,0,6,3,25
SAL40420,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,15,0,15,..,253,28,285,0,285,..,4,0,4,34,40,1049,257,28,289,34,1378
SAL40421,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,26,3,25,0,25,..,113,11,124,0,124,..,6,0,8,147,154,2298,118,16,136,147,2580
SAL40422,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,7,33,0,33,..,127,13,141,0,145,..,4,0,4,82,86,2117,128,13,145,82,2347
SAL40423,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,4,8,0,9,..,21,3,18,0,23,..,182,14,195,6,200,..,17,0,19,85,103,3921,199,17,221,90,4228
SAL40424,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,34,0,34,0,34,..,0,0,0,27,28,697,37,0,37,27,765
SAL40425,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,32,0,0,0,3,33
SAL40426,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,4,12,0,12,..,217,26,242,0,242,..,0,0,0,33,33,792,216,26,240,33,1071
SAL40427,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,23,0,23,..,76,4,80,0,80,..,0,0,0,45,45,939,78,4,81,45,1066
SAL40428,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,6,11,0,11,..,82,22,107,4,109,..,188,47,232,4,240,..,6,5,7,20,30,849,188,54,241,31,1113
SAL40429,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,38,0,40,..,148,11,157,0,159,..,10,0,10,83,94,3536,156,11,169,88,3792
SAL40430,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40431,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,14,0,0,0,0,15
SAL40432,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,191,0,0,0,14,201
SAL40433,4,12,0,12,..,8,0,8,0,8,..,0,0,0,0,0,..,30,0,32,0,32,..,58,11,69,5,76,..,791,130,918,15,938,..,8,0,9,75,88,1449,798,131,932,92,2477
SAL40434,5,20,0,18,..,0,3,11,0,11,..,7,0,7,0,7,..,641,381,1022,4,1026,..,257,56,315,5,325,..,2031,669,2703,25,2727,..,35,8,39,172,211,1558,2063,673,2741,203,4495
SAL40435,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,72,0,0,0,7,83
SAL40436,0,18,0,18,..,3,4,12,0,12,..,7,0,10,0,13,..,67,23,87,0,92,..,239,52,285,4,290,..,2178,363,2543,35,2576,..,41,16,60,236,293,4123,2218,383,2595,280,6997
SAL40437,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,7,7,280,0,0,3,7,293
SAL40438,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,22,6,26,0,26,..,538,92,623,3,631,..,0,0,0,21,21,856,534,92,630,24,1508
SAL40439,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,3,0,3,0,4,..,0,0,0,8,8,64,3,0,3,8,78
SAL40440,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,54,0,0,0,7,61
SAL40441,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,129,0,0,0,13,140
SAL40442,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,51,4,57,0,57,..,14,0,14,0,14,..,209,21,232,0,229,..,0,0,3,10,15,540,208,21,232,12,783
SAL40443,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,6,0,0,0,0,6
SAL40444,0,12,0,12,..,7,0,11,0,11,..,3,0,3,0,3,..,9,0,9,0,9,..,181,19,205,0,205,..,1201,139,1345,14,1361,..,20,0,20,141,163,8666,1224,139,1367,161,10184
SAL40445,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,11,0,12,..,0,0,0,8,8,153,7,0,11,12,177
SAL40446,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,26,26,255,3,0,3,26,285
SAL40447,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40448,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,31,13,45,0,45,..,117,25,142,4,149,..,1396,194,1595,14,1610,..,10,0,14,143,164,3717,1409,196,1604,162,5489
SAL40449,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,20
SAL40450,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,12,3,0,3,0,15
SAL40451,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,81,0,0,0,0,81
SAL40452,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,16,16,262,13,0,13,16,290
SAL40453,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,7,11,0,11,..,26,3,30,0,30,..,236,31,269,0,269,..,6,0,3,33,37,1095,246,29,277,33,1400
SAL40454,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,17,15,379,7,0,7,17,407
SAL40455,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,10,0,0,0,3,14
SAL40456,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,36,3,0,3,5,40
SAL40457,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL40458,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,11,0,11,..,0,0,0,8,8,33,8,0,11,8,49
SAL40459,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL40460,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,19,74,0,0,0,19,92
SAL40461,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL40462,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,15,0,0,0,0,15
SAL40463,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
