SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL31185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,4,3,0,0,24,10,9,17,16,11,9,5,0,0,68
SAL31186,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,10,9,13,19,36,32,20,14,0,137
SAL31187,8,4,21,48,65,73,88,78,30,411,3,5,23,21,28,43,40,14,11,182,74,74,159,140,125,89,58,29,12,776,326,692,1433,1454,1280,1018,739,397,103,7434
SAL31188,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,12,4,3,8,21,30,22,23,3,0,116
SAL31189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,18,6,0,5,3,4,11,11,5,0,49
SAL31190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,8,0,7,3,4,0,0,17
SAL31191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,10,3,5,0,0,39
SAL31192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL31193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,5,14,6,3,3,0,0,32
SAL31194,0,0,0,0,0,0,9,11,4,28,0,0,0,0,0,0,0,3,0,6,0,0,3,6,10,8,0,5,0,39,11,17,54,58,67,117,90,41,4,466
SAL31195,0,0,0,0,5,9,26,18,4,58,0,0,0,0,0,0,0,0,0,5,4,6,3,7,14,19,4,8,0,66,32,50,113,99,113,178,144,71,11,819
SAL31196,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,3,10,19,31,47,44,33,13,0,195
SAL31197,0,0,0,5,5,4,12,24,3,56,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,8,13,19,4,64,14,21,67,55,72,109,125,60,16,539
SAL31198,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,9,20,8,5,0,45
SAL31199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,3,0,24
SAL31200,0,0,0,3,0,0,13,3,4,28,0,0,0,0,0,0,0,0,0,3,4,8,4,9,10,4,9,0,0,51,15,30,66,70,67,82,62,28,10,425
SAL31201,0,0,0,0,4,7,12,16,31,70,0,0,0,0,0,0,5,0,0,8,4,0,11,10,6,5,6,3,11,49,14,23,47,42,43,38,44,42,73,365
SAL31202,3,0,0,9,14,28,85,89,61,291,0,0,8,0,0,0,0,0,0,18,34,38,89,71,53,75,58,43,22,487,181,363,777,787,727,747,607,359,137,4693
SAL31203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL31205,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,4,9,0,0,19
SAL31206,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,11,15,23,13,15,0,83
SAL31207,0,0,0,3,0,0,8,10,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,7,3,0,31,5,14,19,51,50,51,46,23,10,266
SAL31208,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,3,0,4,4,26
SAL31209,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,10,0,0,0,34,4,0,16,11,37,35,25,10,0,144
SAL31210,0,0,6,8,3,5,21,18,16,82,0,0,0,0,0,0,0,4,7,13,4,5,26,24,4,24,9,6,8,110,94,278,765,725,665,485,263,120,54,3452
SAL31211,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,17,5,17,22,10,35,29,22,9,0,147
SAL31212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,6,0,9,8,8,4,0,26
SAL31213,0,0,12,0,19,24,60,63,32,207,0,0,4,0,3,10,5,5,4,25,41,19,75,80,64,65,54,36,34,469,206,370,857,872,890,888,658,323,116,5170
SAL31214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,9,4,0,0,17
SAL31215,0,0,0,0,4,9,10,17,6,42,0,0,0,0,0,0,0,0,0,0,8,0,17,17,13,7,3,7,0,64,71,98,237,317,310,319,175,74,16,1603
SAL31216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,11,6,0,0,59
SAL31217,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,12,3,14,19,24,37,29,47,7,3,178
SAL31218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,12
SAL31219,3,8,15,19,20,55,121,124,38,400,0,5,0,8,0,3,3,5,8,28,52,38,115,171,95,69,64,62,41,701,378,740,1738,1727,1252,1221,889,378,122,8456
SAL31220,0,0,0,0,0,4,9,15,15,41,0,0,0,5,0,0,0,0,0,4,4,3,15,13,16,5,15,21,20,110,118,240,449,715,781,510,344,182,102,3443
SAL31221,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,11,0,4,17,19,13,22,25,14,0,117
SAL31222,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,3,6,9,11,17,14,5,0,75
SAL31223,0,0,0,0,0,3,4,3,4,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,14,0,10,18,10,24,31,16,7,4,122
SAL31224,0,0,0,0,0,3,10,3,0,20,0,0,0,0,0,0,0,0,0,0,7,6,10,11,16,19,17,0,0,73,10,33,49,48,92,57,58,19,0,370
SAL31225,0,0,0,0,0,5,0,15,9,38,0,0,0,0,0,0,0,0,0,3,0,5,17,15,7,4,6,9,8,64,117,232,453,763,826,454,254,107,68,3263
SAL31226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31227,0,0,4,7,0,3,11,9,0,42,0,0,3,3,0,0,0,0,0,11,0,6,4,0,4,6,0,7,0,34,27,59,108,104,92,102,71,37,9,622
SAL31228,4,0,6,6,11,7,46,70,26,180,0,0,0,3,0,5,3,5,0,17,11,19,28,24,23,15,36,20,15,187,71,139,232,251,289,374,384,238,74,2045
SAL31229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,14,0,4,0,37
SAL31230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL31231,0,0,5,4,6,11,13,8,0,37,0,0,0,0,0,0,0,0,0,0,6,4,8,8,5,19,6,10,0,56,17,32,72,85,94,155,97,40,6,596
SAL31232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,4,0,0,17
SAL31233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,17,8,13,18,15,37,27,13,12,5,155
SAL31235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,5,4,0,4,0,0,3,20
SAL31236,6,7,4,9,15,26,69,67,25,231,0,0,0,5,15,12,8,5,0,56,26,21,55,75,77,55,34,17,12,364,293,610,1179,1285,1404,1188,835,328,77,7187
SAL31237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31238,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,11,0,9,11,30,20,47,30,16,0,179
SAL31239,0,0,0,0,0,3,7,9,0,22,0,0,0,0,0,0,0,0,0,0,3,0,12,5,3,3,0,7,0,32,16,27,74,44,77,72,53,19,3,376
SAL31240,0,0,0,0,0,3,3,14,0,28,0,0,0,0,0,0,0,0,0,0,4,0,14,9,14,3,5,5,0,59,16,34,106,84,107,115,56,42,3,570
SAL31241,0,0,0,0,0,0,3,9,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,10,3,0,0,25,8,17,23,33,57,58,55,19,0,275
SAL31242,0,0,6,8,10,20,25,30,27,130,0,0,7,5,3,6,7,5,0,30,10,22,88,40,37,49,38,26,20,335,159,780,1902,1326,970,763,490,227,96,6714
SAL31243,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,15,6,5,5,6,11,10,9,7,0,54
SAL31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,9
SAL31245,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,0,26,4,5,8,29,19,32,44,27,4,160
SAL31246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,6,0,9,0,12,25,7,5,0,64
SAL31247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,7,4,0,30
SAL31248,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,4,8,13,7,8,10,4,0,62
SAL31249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,3,0,0,36,7,9,12,18,7,22,17,0,0,99
SAL31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,7,8,13,10,6,0,3,50
SAL31251,0,0,0,0,0,0,3,5,5,11,0,0,0,0,0,0,0,0,0,0,3,0,11,9,3,13,11,4,0,54,10,6,49,57,47,60,64,15,4,309
SAL31252,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,4,0,5,6,9,3,5,9,0,44
SAL31253,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,12,8,11,0,0,46
SAL31254,0,3,3,10,10,15,31,16,0,101,0,0,5,3,9,4,5,0,0,29,12,39,127,104,42,23,21,6,6,372,220,969,3035,2170,994,636,348,130,16,8518
SAL31255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL31256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,13,14,21,26,13,4,0,103
SAL31257,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,5,0,9,11,21,6,4,62
SAL31258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,3,18,14,14,28,31,7,3,113
SAL31259,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,0,0,3,0,17
SAL31260,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,0,0,27,13,51,94,87,154,153,96,40,11,697
SAL31261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31263,3,0,7,3,6,15,26,49,29,141,0,0,0,0,0,0,0,0,0,9,14,14,35,43,36,49,18,14,7,236,80,158,367,351,375,374,243,194,60,2199
SAL31264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31265,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,15,7,19,14,0,9,0,70
SAL31266,0,0,0,0,0,0,10,8,3,27,0,0,0,0,0,0,0,3,0,9,0,0,0,0,5,7,8,4,4,25,65,131,151,381,361,232,177,65,18,1586
SAL31267,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,5,12,8,22,26,15,9,4,0,101
SAL31268,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,9,0,0,24,0,0,8,20,15,24,28,3,0,103
SAL31269,0,0,0,0,0,5,9,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,11,17,9,4,55,4,13,33,32,66,88,79,33,5,360
SAL31270,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,13,4,0,7,8,18,18,17,3,0,79
SAL31271,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,4,4,0,25
SAL31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,3,0,17
SAL31273,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,11,8,8,13,0,0,47
SAL31274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,10,5,7,15,4,0,0,58,9,21,21,10,15,19,5,0,0,102
SAL31275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,4,0,23
SAL31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,9,0,0,19
SAL31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,5,0,0,19
SAL31278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,13,3,8,10,13,14,25,23,4,0,96
SAL31279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,4,8,7,0,0,0,0,17
SAL31280,3,0,20,21,38,55,147,261,170,729,0,0,0,7,4,8,9,6,0,37,51,40,91,85,80,74,94,95,76,697,341,608,1300,1227,1298,1379,1307,941,478,8881
SAL31281,0,0,0,0,3,4,8,9,0,25,0,0,0,0,0,0,0,0,0,0,5,6,9,17,17,13,0,3,0,76,25,53,92,151,183,147,75,37,7,773
SAL31282,3,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,3,0,14,5,13,20,18,38,34,31,16,0,180
SAL31283,0,0,0,0,0,6,8,4,0,19,0,0,0,0,0,0,0,0,0,9,3,0,6,4,6,8,0,0,0,30,15,23,43,54,90,88,62,20,4,407
SAL31284,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,21,29,9,5,3,3,0,83,0,24,39,57,16,8,3,4,0,158
SAL31285,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,3,0,0,22,3,0,9,21,29,43,27,17,0,146
SAL31286,0,0,0,0,0,5,13,14,3,42,0,0,0,0,0,0,0,0,0,5,0,3,0,4,6,4,7,7,3,34,7,18,32,34,53,101,101,49,12,400
SAL31287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31288,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,12,0,6,15,14,19,21,18,10,0,96
SAL31289,0,0,3,5,8,0,11,38,19,87,0,0,5,5,6,3,0,0,4,21,18,53,108,88,94,68,49,22,16,514,148,691,1808,1307,1288,1178,827,452,198,7886
SAL31290,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,4,5,0,20,0,3,0,9,11,20,15,7,0,70
SAL31291,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,7,10,15,7,12,3,3,59
SAL31292,0,0,0,0,0,3,3,9,7,23,0,0,0,0,0,0,0,0,0,0,4,6,3,5,10,13,7,9,3,56,25,27,56,75,80,106,73,37,8,472
SAL31293,0,0,0,0,0,0,3,9,4,18,0,0,0,0,0,0,0,0,0,0,3,0,4,3,9,9,0,5,0,30,20,13,28,51,77,68,52,33,8,357
SAL31294,0,0,0,0,0,4,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,16,21,18,29,10,0,0,99
SAL31295,0,0,0,0,3,4,4,5,0,16,0,0,0,0,0,0,4,0,0,3,7,8,14,7,13,8,0,5,0,57,27,42,150,106,72,69,21,22,0,520
SAL31296,0,0,9,5,7,7,32,39,12,125,0,0,9,9,7,3,4,0,0,31,20,16,41,26,17,19,11,18,3,167,94,199,427,305,293,289,244,134,39,2012
SAL31297,0,0,0,0,3,0,6,6,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,3,3,4,0,23,3,3,20,26,36,32,31,14,4,169
SAL31298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,5,7,0,0,25
SAL31299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL31300,11,12,18,42,30,38,105,201,150,607,3,5,23,27,12,18,11,9,6,117,43,51,99,66,49,57,49,75,78,564,261,690,1313,1026,876,898,857,749,436,7100
SAL31301,0,0,0,0,0,3,14,23,6,47,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,4,3,4,0,28,28,31,76,84,76,90,74,42,3,510
SAL31302,0,0,3,0,10,12,27,17,7,70,0,0,0,0,4,0,0,0,0,8,6,5,10,19,11,9,4,4,0,66,38,75,146,227,245,199,164,60,12,1162
SAL31303,0,0,0,0,0,0,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,14,6,15,20,19,30,45,32,18,10,187
SAL31304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,0,26
SAL31305,0,0,0,0,0,4,7,23,3,33,0,0,0,0,0,0,0,0,0,3,8,7,20,23,30,12,5,7,0,121,153,321,652,827,880,603,289,106,31,3871
SAL31306,0,0,0,3,8,9,16,19,0,47,0,0,0,0,0,6,0,0,0,5,5,12,18,25,26,31,15,10,0,143,42,53,151,176,190,212,155,56,11,1046
SAL31307,0,0,0,0,0,0,7,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,3,0,0,22,10,13,25,28,51,63,72,11,0,270
SAL31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,4,6,0,8,0,0,0,22
SAL31309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,12,0,4,17,4,7,19,14,10,0,76
SAL31310,0,0,0,0,10,7,13,6,4,42,0,0,0,0,0,0,0,0,0,3,3,4,19,17,10,14,10,3,0,74,37,84,259,305,247,205,86,30,4,1256
SAL31311,4,0,4,8,19,12,19,9,5,75,0,0,10,12,9,12,13,0,4,56,12,13,32,30,23,10,12,3,0,133,141,280,866,1034,571,336,172,53,6,3458
SAL31312,5,0,0,6,11,17,28,79,39,185,3,0,0,7,4,3,0,0,0,27,17,22,50,52,49,35,18,22,15,264,158,252,475,481,494,413,375,319,106,3074
SAL31313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,8,3,4,7,13,12,4,0,53
SAL31314,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,11,15,19,14,16,8,4,0,88
SAL31315,0,0,6,18,29,41,100,113,68,374,3,0,4,9,10,8,13,5,5,54,75,49,94,110,137,85,79,80,54,775,593,1126,2005,2462,2911,2343,1781,1035,433,14697
SAL31316,0,0,6,4,3,9,12,20,6,64,0,0,0,0,0,0,0,0,0,0,11,15,14,8,10,10,22,6,5,105,36,59,157,107,145,155,124,60,17,858
SAL31317,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,7,7,11,12,9,0,0,52,22,28,68,56,86,76,38,14,0,393
SAL31318,5,0,0,0,4,9,23,19,3,68,0,0,0,0,0,0,0,0,0,8,7,4,20,23,18,12,12,10,0,108,79,148,484,489,419,305,209,75,32,2227
SAL31319,0,0,0,0,0,3,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,0,8,11,24,31,29,61,13,0,181
SAL31320,0,0,0,0,3,6,5,19,20,59,0,0,0,0,0,0,6,0,0,4,4,13,19,28,27,18,14,12,7,137,117,258,504,783,748,609,417,213,65,3723
SAL31321,0,0,0,0,0,7,9,16,8,46,0,0,0,0,0,0,0,0,0,3,26,5,5,3,11,17,16,23,16,124,52,20,47,60,94,151,135,86,31,668
SAL31322,0,0,6,7,13,15,34,22,15,107,0,0,0,5,0,6,6,3,4,33,18,11,14,28,23,16,16,14,3,147,167,293,590,640,740,668,375,161,31,3666
SAL31323,4,0,9,8,5,21,21,30,10,110,0,0,3,6,3,6,4,0,0,18,12,29,79,35,37,35,26,16,0,266,102,269,595,442,474,411,306,147,41,2790
SAL31324,0,0,0,0,3,3,4,6,6,20,0,0,0,4,0,0,0,0,0,7,7,18,50,32,21,16,13,7,0,175,71,339,564,340,290,175,100,48,21,1953
SAL31325,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,10,0,0,27,15,3,26,34,37,42,46,11,8,225
SAL31326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,0,4,9,8,9,12,12,5,0,69
SAL31327,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,8,17,34,32,26,5,0,3,0,117,23,60,140,129,124,69,53,28,3,627
SAL31328,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,18,0,5,9,19,22,54,66,25,7,203
SAL31329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9
SAL31330,0,3,3,5,4,3,69,101,42,231,0,0,0,0,0,7,0,0,0,14,14,6,19,22,40,25,41,40,19,224,216,319,607,947,1239,1166,1156,632,169,6444
SAL31331,0,0,4,4,0,9,25,46,19,118,0,0,5,3,0,3,4,6,12,40,11,17,85,57,31,42,29,34,50,358,166,568,1146,907,927,710,436,231,113,5209
SAL31332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,5,5,0,0,20
SAL31333,0,0,0,9,11,9,38,54,28,161,0,0,0,0,0,3,0,0,0,20,7,11,31,46,35,28,31,38,14,242,162,307,753,854,871,863,700,480,165,5161
SAL31334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,6,4,3,0,0,16
SAL31335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,0,5,12,9,5,3,0,4,42
SAL31336,0,0,0,0,0,0,4,13,0,16,0,0,0,0,0,0,0,0,0,7,0,6,0,4,9,11,9,10,0,48,67,98,106,233,397,290,178,90,17,1477
SAL31337,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,0,0,7,0,0,3,3,0,0,7,0,0,18,13,13,51,40,35,47,49,22,9,278
SAL31338,4,4,10,6,23,31,39,40,24,173,0,0,13,10,10,6,7,5,5,56,18,33,90,51,37,32,32,21,9,329,188,468,1030,906,720,714,405,186,70,4688
