SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL51175,173,0,0,4,0,177,113,0,0,0,0,118,25,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,58,3,0,4,3,67,6,0,0,0,0,6,6,0,0,0,0,6,356,3,0,4,7,377
SAL51176,1060,55,6,0,0,1119,1193,25,0,0,0,1211,210,20,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,80,7,0,0,0,91,4,0,0,0,0,6,0,0,0,0,0,0,296,29,0,0,0,326,16,5,0,0,0,19,32,4,0,0,0,33,2589,107,5,0,0,2703
SAL51177,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11
SAL51178,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL51179,45,0,0,0,0,40,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,7,0,0,0,0,7,5,0,0,0,0,5,103,0,0,0,0,105
SAL51180,13,0,0,0,0,13,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,43,0,0,0,0,44
SAL51181,31,0,0,7,0,36,16,0,0,0,0,16,19,4,8,0,0,29,7,0,0,0,0,11,13,0,0,0,0,22,14,0,0,0,0,15,57,0,0,0,0,57,0,0,0,0,0,0,117,8,10,0,0,134,58,4,6,0,0,64,4,0,0,0,0,6,214,12,16,10,0,253
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,3,0,0,0,3,0,4
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,235,9,0,0,0,249,240,9,0,0,0,245,80,10,0,0,0,88,51,47,0,0,0,98,8,12,0,0,0,19,85,4,0,0,0,92,15,0,0,0,0,15,0,0,0,0,0,0,241,80,0,0,0,317,14,0,0,0,0,14,13,6,0,0,0,14,734,97,0,0,0,835
SAL51185,74,0,4,53,0,124,72,0,0,4,0,76,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,8,55,0,63,0,0,0,0,0,0,15,0,12,62,0,86,7,0,0,0,0,3,4,0,0,3,0,6,176,0,6,119,0,303
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11
SAL51187,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL51188,9,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,3,20,0,0,10,0,28
SAL51189,365,3,26,0,0,394,680,3,47,0,0,736,176,5,105,0,0,286,30,14,47,0,0,86,8,4,15,0,0,32,114,3,24,0,0,146,16,0,6,0,0,18,0,0,0,0,0,0,338,22,201,0,0,566,8,0,5,0,0,11,31,3,8,0,0,42,1434,38,282,0,0,1753
SAL51190,130,220,27,0,0,376,131,321,92,0,0,543,65,398,292,0,0,763,5,77,4,0,0,84,0,12,3,0,0,19,34,144,79,0,0,260,0,20,8,0,0,29,0,5,0,0,0,6,106,661,390,0,0,1157,5,12,5,0,0,19,4,18,3,0,0,19,374,1228,515,0,0,2121
SAL51191,28,0,0,0,0,28,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,19,3,0,0,0,0,3,0,0,0,0,0,3,64,0,0,4,0,66
SAL51192,964,71,0,0,0,1036,1498,88,5,0,0,1595,260,34,0,0,0,292,13,3,0,0,0,18,0,5,0,0,0,8,174,24,4,0,0,207,9,0,0,0,0,9,0,5,0,0,0,5,453,75,4,0,0,526,29,0,0,0,0,28,22,0,0,0,0,22,2967,239,8,0,0,3215
SAL51193,26,0,0,0,0,26,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,57
SAL51194,13,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,0,28
SAL51195,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51196,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SAL51197,628,294,35,0,0,959,875,412,103,0,0,1386,183,225,33,0,0,449,38,120,5,0,0,164,12,11,0,0,0,21,91,112,10,0,0,222,7,9,0,0,0,10,0,0,0,0,0,5,332,483,57,0,0,870,18,10,4,0,0,39,14,21,4,0,0,42,1881,1224,192,0,6,3296
SAL51198,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,34,5,0,0,0,0,0,27,17,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,51
SAL51199,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,36,4,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,0,37
SAL51201,6,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,8,10,0,0,0,0,14,4,0,0,0,0,4,3,0,0,0,0,3,254,7,0,0,0,258,0,0,0,0,0,0,279,8,0,0,3,292,24,0,0,0,0,26,3,0,0,0,0,3,324,11,0,0,3,335
SAL51202,30,0,0,0,0,30,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,54,0,0,0,0,54
SAL51203,0,0,0,12,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,12,0,19
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,263,0,0,0,0,263,473,0,0,0,0,473,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,4,0,0,0,0,4,0,0,0,0,0,0,811,0,0,0,0,811
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51207,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SAL51208,74,0,0,0,0,74,89,0,0,0,0,85,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,182
SAL51209,845,89,42,0,0,974,763,67,34,0,0,861,213,49,21,0,0,282,10,0,0,0,0,17,0,0,0,0,0,3,77,39,15,0,0,134,10,0,0,0,0,13,0,0,0,0,0,0,319,93,37,0,0,449,17,4,0,0,0,20,25,5,0,0,0,27,1965,256,118,0,0,2332
SAL51210,555,10,0,0,0,567,1047,15,4,0,0,1073,297,28,10,0,0,331,71,49,7,0,0,125,7,0,5,0,0,14,178,6,5,0,0,184,6,0,0,0,0,6,6,0,0,0,0,6,562,79,21,0,0,667,14,0,0,0,0,14,42,0,0,0,0,40,2218,105,27,0,0,2356
SAL51211,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9
SAL51213,15,0,0,0,0,15,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SAL51214,11,0,0,0,0,11,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,10
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,33,0,0,0,0,33
SAL51218,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,8,0,0,0,0,0,3,5,0,0,0,3,11,18,0,0,4,3,29
SAL51219,223,28,0,0,0,257,801,75,0,0,0,878,188,91,0,0,0,277,6,13,0,0,0,21,0,0,0,0,0,0,54,16,0,0,0,70,3,0,0,0,0,3,0,0,0,0,0,0,246,126,0,0,0,375,9,5,0,0,0,9,8,3,0,0,0,11,1285,237,0,0,0,1527
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9
SAL51221,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51222,43,7,0,0,0,54,156,39,3,0,0,203,74,48,63,0,0,178,34,13,27,0,0,74,9,0,0,0,0,14,19,10,4,0,0,36,63,16,32,0,0,112,4,0,0,0,0,4,198,91,123,0,0,409,18,0,16,0,0,36,6,4,0,0,0,19,419,143,143,0,0,715
SAL51223,137,25,0,0,0,161,100,3,0,0,0,110,31,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0,0,59,5,0,0,0,0,5,0,0,0,0,0,0,296,41,0,0,0,337
SAL51224,141,0,0,0,0,142,110,0,0,0,0,110,24,0,0,0,0,24,7,0,0,0,0,7,0,0,0,0,0,0,22,0,0,0,0,23,3,0,0,0,0,7,0,0,0,0,0,0,58,0,0,0,0,55,5,8,0,0,0,11,5,0,0,0,0,5,314,8,0,0,0,326
SAL51225,234,21,9,0,0,263,127,10,9,0,0,146,22,14,39,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,41,19,48,0,0,107,4,3,0,0,0,6,0,0,0,0,0,3,404,54,61,0,0,523
SAL51226,77,0,0,0,0,77,77,0,0,0,0,77,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,3,0,0,0,0,3,5,0,0,0,0,5,188,0,0,0,0,188
SAL51227,22,0,0,0,0,28,22,0,0,0,4,25,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,3,81,0,0,4,0,88
SAL51228,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17
SAL51229,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,4,0,13
SAL51230,175,139,419,0,0,730,153,188,882,0,0,1220,84,185,2705,0,5,2973,0,21,130,0,0,156,5,8,57,0,7,71,74,108,441,4,5,637,9,14,61,0,0,85,0,0,14,0,0,14,169,334,3413,4,16,3935,9,4,33,0,0,49,9,3,48,0,5,66,518,668,4796,4,15,5999
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51232,31,0,0,0,0,31,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,0,52
SAL51233,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51234,363,7,0,0,0,371,3409,28,0,0,3,3434,531,24,0,0,0,554,5,0,0,0,0,5,0,0,0,0,0,0,153,0,0,0,0,157,17,0,0,0,0,18,0,0,0,0,0,0,707,29,0,0,0,730,20,0,0,0,0,20,36,0,0,0,0,36,4530,64,0,0,3,4598
SAL51235,7,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,15
SAL51236,135,17,0,0,0,146,308,14,0,0,0,322,143,75,4,0,0,219,17,23,0,0,0,46,0,6,0,0,0,9,49,19,0,0,0,66,25,24,0,0,0,46,0,0,0,0,0,0,234,148,3,0,0,392,12,3,0,0,0,14,16,6,0,0,0,25,699,185,3,0,0,890
SAL51237,98,0,3,0,0,107,51,0,0,0,0,57,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,32,6,0,0,0,0,6,4,0,0,0,0,4,196,0,5,0,3,203
SAL51238,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17
SAL51239,9,0,0,28,0,36,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,0,0,14,0,18,0,0,0,0,0,0,10,0,0,19,0,22,0,0,0,3,0,3,4,0,0,4,0,9,21,0,0,46,0,71
SAL51240,31,0,0,0,0,31,31,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,67
SAL51241,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51243,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SAL51244,131,0,0,0,0,131,87,0,0,0,0,87,12,0,0,0,0,12,15,5,0,0,0,19,21,0,0,0,0,18,23,0,0,0,0,23,4,0,0,0,0,8,0,0,0,0,0,0,77,8,0,0,0,87,8,0,0,0,0,8,9,0,0,0,0,9,305,8,0,0,0,315
SAL51245,36,0,0,0,0,36,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,19,16,0,0,0,0,16,0,0,0,0,0,0,79,0,0,0,0,80
SAL51246,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,27
SAL51247,519,48,0,30,0,596,661,3,0,5,0,667,187,16,0,0,0,208,20,35,3,0,0,58,0,13,0,0,0,16,135,15,0,0,0,149,7,3,0,7,0,20,0,0,0,0,0,0,350,89,4,9,0,457,13,51,0,0,0,64,34,8,0,0,0,42,1575,199,6,39,5,1824
SAL51248,113,0,0,22,4,138,142,0,0,3,0,143,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,6,25,0,0,0,6,0,4,0,0,0,0,0,0,33,0,0,7,6,42,3,0,0,0,5,6,6,0,0,0,0,6,302,0,0,29,11,340
SAL51249,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51250,21,0,0,0,0,21,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
SAL51251,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,6,13
SAL51252,24,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,32
SAL51253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,4,12,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,9,20
SAL51254,17,0,0,8,0,19,23,0,0,7,0,27,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,4,0,11,0,0,0,0,0,0,21,0,0,5,0,31,8,0,0,5,0,9,3,0,0,0,0,4,74,4,0,14,0,95
SAL51255,50,0,0,0,0,50,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,87
SAL51256,70,0,0,0,0,70,42,0,0,0,0,42,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,135,0,0,0,0,135
SAL51257,30,0,0,0,0,30,18,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,55
SAL51258,229,35,0,10,0,268,101,14,0,0,0,114,53,15,0,0,0,68,10,11,0,0,0,25,3,14,0,0,0,19,41,10,0,0,3,56,0,0,0,0,0,0,5,0,0,0,0,5,123,46,0,0,3,173,14,10,0,0,0,21,9,5,0,0,0,19,477,106,0,13,0,599
